tf,bucket_open_et,bucket_close_et,open,high,low,close,volume,segment_id,norm_segment_id,n_source_minutes,source_first_ts,source_last_ts,availability_et,complete,spans_segment_boundary
1m,2026-07-05 19:55:00-04:00,2026-07-05 19:56:00-04:00,29991.75,29992.5,29982.0,29984.75,112,6,0,1,2026-07-05 19:55:00-04:00,2026-07-05 19:55:00-04:00,2026-07-05 19:56:00-04:00,True,False
1m,2026-07-05 19:56:00-04:00,2026-07-05 19:57:00-04:00,29989.0,29989.0,29964.75,29985.0,247,6,0,1,2026-07-05 19:56:00-04:00,2026-07-05 19:56:00-04:00,2026-07-05 19:57:00-04:00,True,False
1m,2026-07-05 19:57:00-04:00,2026-07-05 19:58:00-04:00,29983.25,29991.75,29982.25,29988.75,87,6,0,1,2026-07-05 19:57:00-04:00,2026-07-05 19:57:00-04:00,2026-07-05 19:58:00-04:00,True,False
1m,2026-07-05 19:58:00-04:00,2026-07-05 19:59:00-04:00,29990.25,29990.75,29984.25,29989.5,60,6,0,1,2026-07-05 19:58:00-04:00,2026-07-05 19:58:00-04:00,2026-07-05 19:59:00-04:00,True,False
1m,2026-07-05 19:59:00-04:00,2026-07-05 20:00:00-04:00,29990.0,29990.0,29983.25,29983.75,60,6,0,1,2026-07-05 19:59:00-04:00,2026-07-05 19:59:00-04:00,2026-07-05 20:00:00-04:00,True,False
1m,2026-07-05 20:00:00-04:00,2026-07-05 20:01:00-04:00,29987.75,29988.75,29946.25,29947.75,443,6,0,1,2026-07-05 20:00:00-04:00,2026-07-05 20:00:00-04:00,2026-07-05 20:01:00-04:00,True,False
1m,2026-07-05 20:01:00-04:00,2026-07-05 20:02:00-04:00,29948.25,29948.5,29915.25,29916.75,494,6,0,1,2026-07-05 20:01:00-04:00,2026-07-05 20:01:00-04:00,2026-07-05 20:02:00-04:00,True,False
1m,2026-07-05 20:02:00-04:00,2026-07-05 20:03:00-04:00,29915.0,29934.5,29900.0,29931.25,495,6,0,1,2026-07-05 20:02:00-04:00,2026-07-05 20:02:00-04:00,2026-07-05 20:03:00-04:00,True,False
1m,2026-07-05 20:03:00-04:00,2026-07-05 20:04:00-04:00,29932.0,29945.0,29930.5,29938.5,276,6,0,1,2026-07-05 20:03:00-04:00,2026-07-05 20:03:00-04:00,2026-07-05 20:04:00-04:00,True,False
1m,2026-07-05 20:04:00-04:00,2026-07-05 20:05:00-04:00,29940.0,29953.25,29929.75,29948.5,229,6,0,1,2026-07-05 20:04:00-04:00,2026-07-05 20:04:00-04:00,2026-07-05 20:05:00-04:00,True,False
1m,2026-07-05 20:05:00-04:00,2026-07-05 20:06:00-04:00,29950.25,29954.0,29933.25,29937.25,175,6,0,1,2026-07-05 20:05:00-04:00,2026-07-05 20:05:00-04:00,2026-07-05 20:06:00-04:00,True,False
1m,2026-07-05 20:06:00-04:00,2026-07-05 20:07:00-04:00,29940.0,29948.0,29928.5,29931.5,170,6,0,1,2026-07-05 20:06:00-04:00,2026-07-05 20:06:00-04:00,2026-07-05 20:07:00-04:00,True,False
1m,2026-07-05 20:07:00-04:00,2026-07-05 20:08:00-04:00,29934.0,29950.0,29929.0,29943.75,122,6,0,1,2026-07-05 20:07:00-04:00,2026-07-05 20:07:00-04:00,2026-07-05 20:08:00-04:00,True,False
1m,2026-07-05 20:08:00-04:00,2026-07-05 20:09:00-04:00,29946.0,29962.75,29943.75,29955.75,202,6,0,1,2026-07-05 20:08:00-04:00,2026-07-05 20:08:00-04:00,2026-07-05 20:09:00-04:00,True,False
1m,2026-07-05 20:09:00-04:00,2026-07-05 20:10:00-04:00,29958.75,29971.5,29955.25,29967.0,207,6,0,1,2026-07-05 20:09:00-04:00,2026-07-05 20:09:00-04:00,2026-07-05 20:10:00-04:00,True,False
1m,2026-07-05 20:10:00-04:00,2026-07-05 20:11:00-04:00,29964.25,29964.5,29946.0,29955.0,188,6,0,1,2026-07-05 20:10:00-04:00,2026-07-05 20:10:00-04:00,2026-07-05 20:11:00-04:00,True,False
1m,2026-07-05 20:11:00-04:00,2026-07-05 20:12:00-04:00,29955.0,29961.0,29949.5,29954.0,98,6,0,1,2026-07-05 20:11:00-04:00,2026-07-05 20:11:00-04:00,2026-07-05 20:12:00-04:00,True,False
1m,2026-07-05 20:12:00-04:00,2026-07-05 20:13:00-04:00,29953.75,29964.5,29948.0,29963.5,119,6,0,1,2026-07-05 20:12:00-04:00,2026-07-05 20:12:00-04:00,2026-07-05 20:13:00-04:00,True,False
1m,2026-07-05 20:13:00-04:00,2026-07-05 20:14:00-04:00,29962.5,29975.75,29961.75,29973.75,113,6,0,1,2026-07-05 20:13:00-04:00,2026-07-05 20:13:00-04:00,2026-07-05 20:14:00-04:00,True,False
1m,2026-07-05 20:14:00-04:00,2026-07-05 20:15:00-04:00,29973.25,29982.75,29967.25,29982.75,162,6,0,1,2026-07-05 20:14:00-04:00,2026-07-05 20:14:00-04:00,2026-07-05 20:15:00-04:00,True,False
1m,2026-07-05 20:15:00-04:00,2026-07-05 20:16:00-04:00,29982.5,30004.75,29978.25,30001.5,354,6,0,1,2026-07-05 20:15:00-04:00,2026-07-05 20:15:00-04:00,2026-07-05 20:16:00-04:00,True,False
1m,2026-07-05 20:16:00-04:00,2026-07-05 20:17:00-04:00,30001.25,30004.0,29994.25,29997.5,205,6,0,1,2026-07-05 20:16:00-04:00,2026-07-05 20:16:00-04:00,2026-07-05 20:17:00-04:00,True,False
1m,2026-07-05 20:17:00-04:00,2026-07-05 20:18:00-04:00,29996.75,30000.0,29990.5,29995.0,81,6,0,1,2026-07-05 20:17:00-04:00,2026-07-05 20:17:00-04:00,2026-07-05 20:18:00-04:00,True,False
1m,2026-07-05 20:18:00-04:00,2026-07-05 20:19:00-04:00,29992.75,30001.0,29982.25,29988.5,144,6,0,1,2026-07-05 20:18:00-04:00,2026-07-05 20:18:00-04:00,2026-07-05 20:19:00-04:00,True,False
1m,2026-07-05 20:19:00-04:00,2026-07-05 20:20:00-04:00,29987.75,29992.25,29976.5,29979.5,100,6,0,1,2026-07-05 20:19:00-04:00,2026-07-05 20:19:00-04:00,2026-07-05 20:20:00-04:00,True,False
1m,2026-07-05 20:20:00-04:00,2026-07-05 20:21:00-04:00,29980.5,29985.75,29972.0,29980.75,120,6,0,1,2026-07-05 20:20:00-04:00,2026-07-05 20:20:00-04:00,2026-07-05 20:21:00-04:00,True,False
1m,2026-07-05 20:21:00-04:00,2026-07-05 20:22:00-04:00,29979.0,29982.5,29972.75,29981.0,97,6,0,1,2026-07-05 20:21:00-04:00,2026-07-05 20:21:00-04:00,2026-07-05 20:22:00-04:00,True,False
1m,2026-07-05 20:22:00-04:00,2026-07-05 20:23:00-04:00,29977.75,29979.5,29960.0,29962.25,180,6,0,1,2026-07-05 20:22:00-04:00,2026-07-05 20:22:00-04:00,2026-07-05 20:23:00-04:00,True,False
1m,2026-07-05 20:23:00-04:00,2026-07-05 20:24:00-04:00,29963.5,29966.0,29954.0,29960.25,146,6,0,1,2026-07-05 20:23:00-04:00,2026-07-05 20:23:00-04:00,2026-07-05 20:24:00-04:00,True,False
1m,2026-07-05 20:24:00-04:00,2026-07-05 20:25:00-04:00,29960.5,29963.25,29950.0,29957.25,110,6,0,1,2026-07-05 20:24:00-04:00,2026-07-05 20:24:00-04:00,2026-07-05 20:25:00-04:00,True,False
1m,2026-07-05 20:25:00-04:00,2026-07-05 20:26:00-04:00,29961.5,29964.5,29942.0,29943.0,110,6,0,1,2026-07-05 20:25:00-04:00,2026-07-05 20:25:00-04:00,2026-07-05 20:26:00-04:00,True,False
1m,2026-07-05 20:26:00-04:00,2026-07-05 20:27:00-04:00,29943.5,29944.0,29928.5,29928.5,223,6,0,1,2026-07-05 20:26:00-04:00,2026-07-05 20:26:00-04:00,2026-07-05 20:27:00-04:00,True,False
1m,2026-07-05 20:27:00-04:00,2026-07-05 20:28:00-04:00,29927.25,29935.5,29919.5,29919.75,257,6,0,1,2026-07-05 20:27:00-04:00,2026-07-05 20:27:00-04:00,2026-07-05 20:28:00-04:00,True,False
1m,2026-07-05 20:28:00-04:00,2026-07-05 20:29:00-04:00,29922.25,29927.5,29908.75,29921.25,183,6,0,1,2026-07-05 20:28:00-04:00,2026-07-05 20:28:00-04:00,2026-07-05 20:29:00-04:00,True,False
1m,2026-07-05 20:29:00-04:00,2026-07-05 20:30:00-04:00,29925.75,29925.75,29879.75,29882.75,456,6,0,1,2026-07-05 20:29:00-04:00,2026-07-05 20:29:00-04:00,2026-07-05 20:30:00-04:00,True,False
1m,2026-07-05 20:30:00-04:00,2026-07-05 20:31:00-04:00,29882.25,29897.25,29845.0,29888.5,680,6,0,1,2026-07-05 20:30:00-04:00,2026-07-05 20:30:00-04:00,2026-07-05 20:31:00-04:00,True,False
1m,2026-07-05 20:31:00-04:00,2026-07-05 20:32:00-04:00,29890.5,29900.0,29875.25,29892.0,404,6,0,1,2026-07-05 20:31:00-04:00,2026-07-05 20:31:00-04:00,2026-07-05 20:32:00-04:00,True,False
1m,2026-07-05 20:32:00-04:00,2026-07-05 20:33:00-04:00,29894.0,29909.0,29884.0,29885.75,274,6,0,1,2026-07-05 20:32:00-04:00,2026-07-05 20:32:00-04:00,2026-07-05 20:33:00-04:00,True,False
1m,2026-07-05 20:33:00-04:00,2026-07-05 20:34:00-04:00,29885.5,29901.0,29875.25,29878.0,217,6,0,1,2026-07-05 20:33:00-04:00,2026-07-05 20:33:00-04:00,2026-07-05 20:34:00-04:00,True,False
1m,2026-07-05 20:34:00-04:00,2026-07-05 20:35:00-04:00,29876.25,29899.75,29876.25,29898.0,179,6,0,1,2026-07-05 20:34:00-04:00,2026-07-05 20:34:00-04:00,2026-07-05 20:35:00-04:00,True,False
1m,2026-07-05 20:35:00-04:00,2026-07-05 20:36:00-04:00,29898.0,29900.0,29885.25,29888.0,104,6,0,1,2026-07-05 20:35:00-04:00,2026-07-05 20:35:00-04:00,2026-07-05 20:36:00-04:00,True,False
1m,2026-07-05 20:36:00-04:00,2026-07-05 20:37:00-04:00,29887.25,29906.75,29882.25,29906.25,186,6,0,1,2026-07-05 20:36:00-04:00,2026-07-05 20:36:00-04:00,2026-07-05 20:37:00-04:00,True,False
1m,2026-07-05 20:37:00-04:00,2026-07-05 20:38:00-04:00,29908.0,29923.75,29904.25,29921.75,224,6,0,1,2026-07-05 20:37:00-04:00,2026-07-05 20:37:00-04:00,2026-07-05 20:38:00-04:00,True,False
1m,2026-07-05 20:38:00-04:00,2026-07-05 20:39:00-04:00,29921.75,29926.75,29918.25,29922.75,69,6,0,1,2026-07-05 20:38:00-04:00,2026-07-05 20:38:00-04:00,2026-07-05 20:39:00-04:00,True,False
1m,2026-07-05 20:39:00-04:00,2026-07-05 20:40:00-04:00,29923.5,29928.5,29915.5,29917.0,90,6,0,1,2026-07-05 20:39:00-04:00,2026-07-05 20:39:00-04:00,2026-07-05 20:40:00-04:00,True,False
1m,2026-07-05 20:40:00-04:00,2026-07-05 20:41:00-04:00,29918.5,29931.25,29908.0,29926.0,202,6,0,1,2026-07-05 20:40:00-04:00,2026-07-05 20:40:00-04:00,2026-07-05 20:41:00-04:00,True,False
1m,2026-07-05 20:41:00-04:00,2026-07-05 20:42:00-04:00,29924.0,29934.0,29923.25,29931.75,124,6,0,1,2026-07-05 20:41:00-04:00,2026-07-05 20:41:00-04:00,2026-07-05 20:42:00-04:00,True,False
1m,2026-07-05 20:42:00-04:00,2026-07-05 20:43:00-04:00,29932.0,29938.0,29927.5,29931.75,123,6,0,1,2026-07-05 20:42:00-04:00,2026-07-05 20:42:00-04:00,2026-07-05 20:43:00-04:00,True,False
1m,2026-07-05 20:43:00-04:00,2026-07-05 20:44:00-04:00,29935.0,29944.25,29932.75,29943.0,158,6,0,1,2026-07-05 20:43:00-04:00,2026-07-05 20:43:00-04:00,2026-07-05 20:44:00-04:00,True,False
1m,2026-07-05 20:44:00-04:00,2026-07-05 20:45:00-04:00,29941.5,29944.5,29931.75,29933.75,143,6,0,1,2026-07-05 20:44:00-04:00,2026-07-05 20:44:00-04:00,2026-07-05 20:45:00-04:00,True,False
1m,2026-07-05 20:45:00-04:00,2026-07-05 20:46:00-04:00,29937.5,29960.75,29937.5,29957.75,275,6,0,1,2026-07-05 20:45:00-04:00,2026-07-05 20:45:00-04:00,2026-07-05 20:46:00-04:00,True,False
1m,2026-07-05 20:46:00-04:00,2026-07-05 20:47:00-04:00,29960.25,29969.75,29959.5,29966.25,152,6,0,1,2026-07-05 20:46:00-04:00,2026-07-05 20:46:00-04:00,2026-07-05 20:47:00-04:00,True,False
1m,2026-07-05 20:47:00-04:00,2026-07-05 20:48:00-04:00,29963.75,29965.0,29955.25,29957.75,113,6,0,1,2026-07-05 20:47:00-04:00,2026-07-05 20:47:00-04:00,2026-07-05 20:48:00-04:00,True,False
1m,2026-07-05 20:48:00-04:00,2026-07-05 20:49:00-04:00,29956.0,29964.25,29954.0,29959.5,56,6,0,1,2026-07-05 20:48:00-04:00,2026-07-05 20:48:00-04:00,2026-07-05 20:49:00-04:00,True,False
1m,2026-07-05 20:49:00-04:00,2026-07-05 20:50:00-04:00,29961.25,29963.75,29944.25,29944.25,156,6,0,1,2026-07-05 20:49:00-04:00,2026-07-05 20:49:00-04:00,2026-07-05 20:50:00-04:00,True,False
1m,2026-07-05 20:50:00-04:00,2026-07-05 20:51:00-04:00,29942.75,29944.0,29929.75,29939.25,164,6,0,1,2026-07-05 20:50:00-04:00,2026-07-05 20:50:00-04:00,2026-07-05 20:51:00-04:00,True,False
1m,2026-07-05 20:51:00-04:00,2026-07-05 20:52:00-04:00,29938.75,29943.75,29937.25,29939.25,54,6,0,1,2026-07-05 20:51:00-04:00,2026-07-05 20:51:00-04:00,2026-07-05 20:52:00-04:00,True,False
1m,2026-07-05 20:52:00-04:00,2026-07-05 20:53:00-04:00,29936.5,29936.5,29916.5,29925.75,161,6,0,1,2026-07-05 20:52:00-04:00,2026-07-05 20:52:00-04:00,2026-07-05 20:53:00-04:00,True,False
1m,2026-07-05 20:53:00-04:00,2026-07-05 20:54:00-04:00,29925.5,29940.0,29920.25,29936.0,243,6,0,1,2026-07-05 20:53:00-04:00,2026-07-05 20:53:00-04:00,2026-07-05 20:54:00-04:00,True,False
1m,2026-07-05 20:54:00-04:00,2026-07-05 20:55:00-04:00,29936.25,29937.75,29929.0,29936.25,85,6,0,1,2026-07-05 20:54:00-04:00,2026-07-05 20:54:00-04:00,2026-07-05 20:55:00-04:00,True,False
1m,2026-07-05 20:55:00-04:00,2026-07-05 20:56:00-04:00,29937.5,29951.5,29924.75,29929.5,330,6,0,1,2026-07-05 20:55:00-04:00,2026-07-05 20:55:00-04:00,2026-07-05 20:56:00-04:00,True,False
1m,2026-07-05 20:56:00-04:00,2026-07-05 20:57:00-04:00,29929.25,29933.25,29927.25,29930.5,70,6,0,1,2026-07-05 20:56:00-04:00,2026-07-05 20:56:00-04:00,2026-07-05 20:57:00-04:00,True,False
1m,2026-07-05 20:57:00-04:00,2026-07-05 20:58:00-04:00,29932.5,29937.25,29919.25,29921.75,144,6,0,1,2026-07-05 20:57:00-04:00,2026-07-05 20:57:00-04:00,2026-07-05 20:58:00-04:00,True,False
1m,2026-07-05 20:58:00-04:00,2026-07-05 20:59:00-04:00,29920.5,29928.25,29914.5,29923.0,132,6,0,1,2026-07-05 20:58:00-04:00,2026-07-05 20:58:00-04:00,2026-07-05 20:59:00-04:00,True,False
1m,2026-07-05 20:59:00-04:00,2026-07-05 21:00:00-04:00,29921.75,29932.5,29921.5,29928.25,81,6,0,1,2026-07-05 20:59:00-04:00,2026-07-05 20:59:00-04:00,2026-07-05 21:00:00-04:00,True,False
1m,2026-07-05 21:00:00-04:00,2026-07-05 21:01:00-04:00,29926.5,29932.0,29906.5,29913.75,197,6,0,1,2026-07-05 21:00:00-04:00,2026-07-05 21:00:00-04:00,2026-07-05 21:01:00-04:00,True,False
1m,2026-07-05 21:01:00-04:00,2026-07-05 21:02:00-04:00,29912.0,29921.5,29904.5,29919.25,101,6,0,1,2026-07-05 21:01:00-04:00,2026-07-05 21:01:00-04:00,2026-07-05 21:02:00-04:00,True,False
1m,2026-07-05 21:02:00-04:00,2026-07-05 21:03:00-04:00,29918.75,29922.75,29905.25,29917.5,147,6,0,1,2026-07-05 21:02:00-04:00,2026-07-05 21:02:00-04:00,2026-07-05 21:03:00-04:00,True,False
1m,2026-07-05 21:03:00-04:00,2026-07-05 21:04:00-04:00,29920.0,29926.0,29902.0,29913.75,182,6,0,1,2026-07-05 21:03:00-04:00,2026-07-05 21:03:00-04:00,2026-07-05 21:04:00-04:00,True,False
1m,2026-07-05 21:04:00-04:00,2026-07-05 21:05:00-04:00,29916.75,29916.75,29892.5,29894.5,188,6,0,1,2026-07-05 21:04:00-04:00,2026-07-05 21:04:00-04:00,2026-07-05 21:05:00-04:00,True,False
1m,2026-07-05 21:05:00-04:00,2026-07-05 21:06:00-04:00,29893.25,29902.0,29888.0,29894.25,131,6,0,1,2026-07-05 21:05:00-04:00,2026-07-05 21:05:00-04:00,2026-07-05 21:06:00-04:00,True,False
1m,2026-07-05 21:06:00-04:00,2026-07-05 21:07:00-04:00,29891.75,29894.25,29875.0,29879.25,237,6,0,1,2026-07-05 21:06:00-04:00,2026-07-05 21:06:00-04:00,2026-07-05 21:07:00-04:00,True,False
1m,2026-07-05 21:07:00-04:00,2026-07-05 21:08:00-04:00,29880.5,29889.0,29875.25,29889.0,153,6,0,1,2026-07-05 21:07:00-04:00,2026-07-05 21:07:00-04:00,2026-07-05 21:08:00-04:00,True,False
1m,2026-07-05 21:08:00-04:00,2026-07-05 21:09:00-04:00,29890.0,29900.0,29884.25,29900.0,184,6,0,1,2026-07-05 21:08:00-04:00,2026-07-05 21:08:00-04:00,2026-07-05 21:09:00-04:00,True,False
1m,2026-07-05 21:09:00-04:00,2026-07-05 21:10:00-04:00,29901.5,29905.5,29891.0,29904.25,131,6,0,1,2026-07-05 21:09:00-04:00,2026-07-05 21:09:00-04:00,2026-07-05 21:10:00-04:00,True,False
1m,2026-07-05 21:10:00-04:00,2026-07-05 21:11:00-04:00,29904.0,29908.0,29881.0,29881.0,226,6,0,1,2026-07-05 21:10:00-04:00,2026-07-05 21:10:00-04:00,2026-07-05 21:11:00-04:00,True,False
1m,2026-07-05 21:11:00-04:00,2026-07-05 21:12:00-04:00,29885.0,29886.5,29867.5,29871.75,171,6,0,1,2026-07-05 21:11:00-04:00,2026-07-05 21:11:00-04:00,2026-07-05 21:12:00-04:00,True,False
1m,2026-07-05 21:12:00-04:00,2026-07-05 21:13:00-04:00,29871.5,29885.0,29867.25,29883.0,141,6,0,1,2026-07-05 21:12:00-04:00,2026-07-05 21:12:00-04:00,2026-07-05 21:13:00-04:00,True,False
1m,2026-07-05 21:13:00-04:00,2026-07-05 21:14:00-04:00,29884.25,29893.75,29879.5,29890.0,145,6,0,1,2026-07-05 21:13:00-04:00,2026-07-05 21:13:00-04:00,2026-07-05 21:14:00-04:00,True,False
1m,2026-07-05 21:14:00-04:00,2026-07-05 21:15:00-04:00,29891.75,29894.25,29878.0,29880.0,103,6,0,1,2026-07-05 21:14:00-04:00,2026-07-05 21:14:00-04:00,2026-07-05 21:15:00-04:00,True,False
1m,2026-07-05 21:15:00-04:00,2026-07-05 21:16:00-04:00,29879.75,29881.5,29858.25,29865.25,391,6,0,1,2026-07-05 21:15:00-04:00,2026-07-05 21:15:00-04:00,2026-07-05 21:16:00-04:00,True,False
1m,2026-07-05 21:16:00-04:00,2026-07-05 21:17:00-04:00,29866.75,29876.0,29860.5,29871.75,98,6,0,1,2026-07-05 21:16:00-04:00,2026-07-05 21:16:00-04:00,2026-07-05 21:17:00-04:00,True,False
1m,2026-07-05 21:17:00-04:00,2026-07-05 21:18:00-04:00,29870.0,29879.0,29867.0,29872.75,59,6,0,1,2026-07-05 21:17:00-04:00,2026-07-05 21:17:00-04:00,2026-07-05 21:18:00-04:00,True,False
1m,2026-07-05 21:18:00-04:00,2026-07-05 21:19:00-04:00,29872.25,29887.75,29869.5,29883.75,138,6,0,1,2026-07-05 21:18:00-04:00,2026-07-05 21:18:00-04:00,2026-07-05 21:19:00-04:00,True,False
1m,2026-07-05 21:19:00-04:00,2026-07-05 21:20:00-04:00,29884.5,29887.0,29871.0,29886.0,116,6,0,1,2026-07-05 21:19:00-04:00,2026-07-05 21:19:00-04:00,2026-07-05 21:20:00-04:00,True,False
1m,2026-07-05 21:20:00-04:00,2026-07-05 21:21:00-04:00,29886.0,29893.5,29880.0,29887.5,113,6,0,1,2026-07-05 21:20:00-04:00,2026-07-05 21:20:00-04:00,2026-07-05 21:21:00-04:00,True,False
1m,2026-07-05 21:21:00-04:00,2026-07-05 21:22:00-04:00,29884.5,29886.75,29876.75,29885.0,54,6,0,1,2026-07-05 21:21:00-04:00,2026-07-05 21:21:00-04:00,2026-07-05 21:22:00-04:00,True,False
1m,2026-07-05 21:22:00-04:00,2026-07-05 21:23:00-04:00,29881.25,29881.25,29857.75,29862.25,182,6,0,1,2026-07-05 21:22:00-04:00,2026-07-05 21:22:00-04:00,2026-07-05 21:23:00-04:00,True,False
1m,2026-07-05 21:23:00-04:00,2026-07-05 21:24:00-04:00,29858.5,29861.25,29842.0,29845.5,326,6,0,1,2026-07-05 21:23:00-04:00,2026-07-05 21:23:00-04:00,2026-07-05 21:24:00-04:00,True,False
1m,2026-07-05 21:24:00-04:00,2026-07-05 21:25:00-04:00,29844.75,29849.75,29824.0,29828.25,475,6,0,1,2026-07-05 21:24:00-04:00,2026-07-05 21:24:00-04:00,2026-07-05 21:25:00-04:00,True,False
1m,2026-07-05 21:25:00-04:00,2026-07-05 21:26:00-04:00,29828.25,29834.5,29823.0,29825.75,276,6,0,1,2026-07-05 21:25:00-04:00,2026-07-05 21:25:00-04:00,2026-07-05 21:26:00-04:00,True,False
1m,2026-07-05 21:26:00-04:00,2026-07-05 21:27:00-04:00,29826.0,29831.0,29793.5,29797.25,529,6,0,1,2026-07-05 21:26:00-04:00,2026-07-05 21:26:00-04:00,2026-07-05 21:27:00-04:00,True,False
1m,2026-07-05 21:27:00-04:00,2026-07-05 21:28:00-04:00,29797.5,29805.75,29773.75,29793.0,548,6,0,1,2026-07-05 21:27:00-04:00,2026-07-05 21:27:00-04:00,2026-07-05 21:28:00-04:00,True,False
1m,2026-07-05 21:28:00-04:00,2026-07-05 21:29:00-04:00,29794.5,29809.5,29788.5,29803.75,292,6,0,1,2026-07-05 21:28:00-04:00,2026-07-05 21:28:00-04:00,2026-07-05 21:29:00-04:00,True,False
1m,2026-07-05 21:29:00-04:00,2026-07-05 21:30:00-04:00,29806.5,29814.5,29798.0,29814.25,138,6,0,1,2026-07-05 21:29:00-04:00,2026-07-05 21:29:00-04:00,2026-07-05 21:30:00-04:00,True,False
1m,2026-07-05 21:30:00-04:00,2026-07-05 21:31:00-04:00,29813.25,29829.25,29807.0,29827.75,182,6,0,1,2026-07-05 21:30:00-04:00,2026-07-05 21:30:00-04:00,2026-07-05 21:31:00-04:00,True,False
1m,2026-07-05 21:31:00-04:00,2026-07-05 21:32:00-04:00,29827.0,29833.0,29822.75,29830.0,250,6,0,1,2026-07-05 21:31:00-04:00,2026-07-05 21:31:00-04:00,2026-07-05 21:32:00-04:00,True,False
1m,2026-07-05 21:32:00-04:00,2026-07-05 21:33:00-04:00,29830.0,29843.75,29821.25,29833.0,174,6,0,1,2026-07-05 21:32:00-04:00,2026-07-05 21:32:00-04:00,2026-07-05 21:33:00-04:00,True,False
1m,2026-07-05 21:33:00-04:00,2026-07-05 21:34:00-04:00,29831.5,29840.5,29821.75,29836.5,92,6,0,1,2026-07-05 21:33:00-04:00,2026-07-05 21:33:00-04:00,2026-07-05 21:34:00-04:00,True,False
1m,2026-07-05 21:34:00-04:00,2026-07-05 21:35:00-04:00,29838.25,29844.5,29836.0,29840.0,101,6,0,1,2026-07-05 21:34:00-04:00,2026-07-05 21:34:00-04:00,2026-07-05 21:35:00-04:00,True,False
1m,2026-07-05 21:35:00-04:00,2026-07-05 21:36:00-04:00,29840.75,29840.75,29824.75,29827.5,84,6,0,1,2026-07-05 21:35:00-04:00,2026-07-05 21:35:00-04:00,2026-07-05 21:36:00-04:00,True,False
1m,2026-07-05 21:36:00-04:00,2026-07-05 21:37:00-04:00,29824.5,29837.0,29819.25,29835.25,165,6,0,1,2026-07-05 21:36:00-04:00,2026-07-05 21:36:00-04:00,2026-07-05 21:37:00-04:00,True,False
1m,2026-07-05 21:37:00-04:00,2026-07-05 21:38:00-04:00,29834.5,29842.25,29826.0,29837.0,103,6,0,1,2026-07-05 21:37:00-04:00,2026-07-05 21:37:00-04:00,2026-07-05 21:38:00-04:00,True,False
1m,2026-07-05 21:38:00-04:00,2026-07-05 21:39:00-04:00,29832.75,29833.75,29825.0,29825.0,86,6,0,1,2026-07-05 21:38:00-04:00,2026-07-05 21:38:00-04:00,2026-07-05 21:39:00-04:00,True,False
1m,2026-07-05 21:39:00-04:00,2026-07-05 21:40:00-04:00,29824.5,29838.0,29820.25,29837.75,131,6,0,1,2026-07-05 21:39:00-04:00,2026-07-05 21:39:00-04:00,2026-07-05 21:40:00-04:00,True,False
1m,2026-07-05 21:40:00-04:00,2026-07-05 21:41:00-04:00,29838.25,29845.75,29831.75,29845.75,101,6,0,1,2026-07-05 21:40:00-04:00,2026-07-05 21:40:00-04:00,2026-07-05 21:41:00-04:00,True,False
1m,2026-07-05 21:41:00-04:00,2026-07-05 21:42:00-04:00,29844.75,29855.25,29843.25,29848.5,202,6,0,1,2026-07-05 21:41:00-04:00,2026-07-05 21:41:00-04:00,2026-07-05 21:42:00-04:00,True,False
1m,2026-07-05 21:42:00-04:00,2026-07-05 21:43:00-04:00,29848.25,29848.5,29828.75,29843.0,172,6,0,1,2026-07-05 21:42:00-04:00,2026-07-05 21:42:00-04:00,2026-07-05 21:43:00-04:00,True,False
1m,2026-07-05 21:43:00-04:00,2026-07-05 21:44:00-04:00,29843.25,29851.75,29840.25,29843.25,79,6,0,1,2026-07-05 21:43:00-04:00,2026-07-05 21:43:00-04:00,2026-07-05 21:44:00-04:00,True,False
1m,2026-07-05 21:44:00-04:00,2026-07-05 21:45:00-04:00,29839.25,29841.5,29814.25,29817.25,193,6,0,1,2026-07-05 21:44:00-04:00,2026-07-05 21:44:00-04:00,2026-07-05 21:45:00-04:00,True,False
1m,2026-07-05 21:45:00-04:00,2026-07-05 21:46:00-04:00,29816.25,29816.25,29796.75,29809.0,262,6,0,1,2026-07-05 21:45:00-04:00,2026-07-05 21:45:00-04:00,2026-07-05 21:46:00-04:00,True,False
1m,2026-07-05 21:46:00-04:00,2026-07-05 21:47:00-04:00,29809.25,29811.75,29797.25,29798.75,137,6,0,1,2026-07-05 21:46:00-04:00,2026-07-05 21:46:00-04:00,2026-07-05 21:47:00-04:00,True,False
1m,2026-07-05 21:47:00-04:00,2026-07-05 21:48:00-04:00,29800.0,29806.25,29788.25,29796.5,185,6,0,1,2026-07-05 21:47:00-04:00,2026-07-05 21:47:00-04:00,2026-07-05 21:48:00-04:00,True,False
1m,2026-07-05 21:48:00-04:00,2026-07-05 21:49:00-04:00,29796.75,29800.75,29786.75,29788.5,179,6,0,1,2026-07-05 21:48:00-04:00,2026-07-05 21:48:00-04:00,2026-07-05 21:49:00-04:00,True,False
1m,2026-07-05 21:49:00-04:00,2026-07-05 21:50:00-04:00,29787.5,29789.5,29770.0,29771.75,243,6,0,1,2026-07-05 21:49:00-04:00,2026-07-05 21:49:00-04:00,2026-07-05 21:50:00-04:00,True,False
