week,episode_id,variant_id,role,structure_id
observation,EP-06479,,context/component,RB2-004580
observation,EP-06480,,context/component,RB2-004581
observation,EP-06481,,context/component,RB2-002395
observation,EP-06482,,context/component,RB2-002397
observation,EP-06483,,context/component,RB2-003867
observation,EP-06484,,context/component,RB2-003867
observation,EP-06485,,context/component,RB2-002398
observation,EP-06486,,context/component,RB2-002399
observation,EP-06487,,context/component,RB2-002396
observation,EP-06488,,context/component,RB2-002400
observation,EP-06489,,context/component,RB2-002401
observation,EP-06490,,context/component,RB2-003868
observation,EP-06491,,context/component,FVG2-000967
observation,EP-06492,,context/component,RB2-003868
observation,EP-06493,,context/component,FVG2-000600
observation,EP-06493,,context/component,FVG2-000967
observation,EP-06493,,context/component,IFVG2-000654
observation,EP-06494,,context/component,IFVG2-000316
observation,EP-06495,,context/component,RB2-002402
observation,EP-06496,,context/component,RB2-002403
observation,EP-06497,,context/component,RB2-002404
observation,EP-06498,,context/component,RB2-003869
observation,EP-06498,,context/component,RB2-004582
observation,EP-06498,,context/component,RB2-004901
observation,EP-06499,,context/component,RB2-002353
observation,EP-06500,,context/component,RB2-003869
observation,EP-06501,,context/component,RB2-004582
observation,EP-06502,,context/component,RB2-004901
observation,EP-06503,,context/component,RB2-005041
observation,EP-06504,,context/component,IFVG2-000317
observation,EP-06505,,context/component,IFVG2-000512
observation,EP-06505,,context/component,RB2-002405
observation,EP-06506,,context/component,IFVG2-000512
observation,EP-06507,,context/component,IFVG2-000599
observation,EP-06508,,context/component,IFVG2-000599
observation,EP-06509,,context/component,RB2-002407
observation,EP-06510,,context/component,RB2-002408
observation,EP-06511,,context/component,RB2-003870
observation,EP-06512,,context/component,RB2-003870
observation,EP-06513,,context/component,RB2-004583
observation,EP-06514,,context/component,RB2-002406
observation,EP-06515,,context/component,RB2-004583
observation,EP-06516,,context/component,RB2-002409
observation,EP-06517,,context/component,RB2-003871
observation,EP-06518,,context/component,RB2-003871
observation,EP-06519,,context/component,RB2-002410
observation,EP-06520,,context/component,RB2-004902
observation,EP-06521,,context/component,FVG2-001138
observation,EP-06522,,context/component,FVG2-001139
observation,EP-06523,,context/component,RB2-004902
observation,EP-06524,,context/component,RB2-002411
observation,EP-06525,,context/component,RB2-005041
observation,EP-06526,,context/component,FVG2-001138
observation,EP-06527,,context/component,FVG2-001139
observation,EP-06528,,context/component,RB2-002412
observation,EP-06529,,context/component,IFVG2-000600
observation,EP-06530,,context/component,IFVG2-000600
observation,EP-06531,,context/component,RB2-002413
observation,EP-06532,,context/component,FVG2-000608
observation,EP-06532,,context/component,FVG2-000968
observation,EP-06533,,context/component,FVG2-000968
observation,EP-06534,,context/component,IFVG2-000318
observation,EP-06535,,context/component,RB2-002414
observation,EP-06536,,context/component,FVG2-000609
observation,EP-06536,,context/component,IFVG2-000513
observation,EP-06536,,context/component,RB2-002415
observation,EP-06537,,context/component,IFVG2-000513
observation,EP-06538,,context/component,RB2-002416
observation,EP-06539,,context/component,RB2-004584
observation,EP-06539,,context/component,RB2-004585
observation,EP-06539,,context/component,RB2-005042
observation,EP-06540,,context/component,RB2-004584
observation,EP-06541,,context/component,RB2-004585
observation,EP-06542,,context/component,RB2-004903
observation,EP-06543,,context/component,RB2-005042
observation,EP-06544,,context/component,RB2-003873
observation,EP-06545,,context/component,RB2-003873
observation,EP-06546,,context/component,RB2-002418
observation,EP-06547,,context/component,RB2-002417
observation,EP-06548,,context/component,RB2-002419
observation,EP-06549,,context/component,FVG2-001140
observation,EP-06550,,context/component,FVG2-001140
observation,EP-06550,,context/component,RB2-003872
observation,EP-06550,,context/component,RB2-004903
observation,EP-06551,,context/component,RB2-003872
observation,EP-06552,,context/component,RB2-002420
observation,EP-06553,,context/component,RB2-002421
observation,EP-06554,,context/component,IFVG2-000601
observation,EP-06555,,context/component,IFVG2-000601
observation,EP-06556,,context/component,FVG2-000610
observation,EP-06557,,context/component,RB2-002422
observation,EP-06557,,context/component,RB2-003874
observation,EP-06558,,context/component,RB2-003874
observation,EP-06559,,context/component,RB2-002423
observation,EP-06560,,context/component,RB2-004586
observation,EP-06561,,context/component,RB2-004586
observation,EP-06562,,context/component,RB2-004904
observation,EP-06563,,context/component,RB2-002424
observation,EP-06564,,context/component,RB2-003875
observation,EP-06565,,context/component,RB2-003875
observation,EP-06566,,context/component,RB2-002425
observation,EP-06567,,context/component,RB2-004904
observation,EP-06568,,context/component,IFVG2-000319
observation,EP-06569,,context/component,RB2-003876
observation,EP-06570,,context/component,RB2-003876
observation,EP-06571,,context/component,RB2-002427
observation,EP-06572,,context/component,RB2-003877
observation,EP-06573,,context/component,RB2-003877
observation,EP-06574,,context/component,RB2-002428
observation,EP-06575,,context/component,RB2-004587
observation,EP-06576,,context/component,RB2-002426
observation,EP-06576,,context/component,RB2-004587
observation,EP-06577,,context/component,FVG2-000611
observation,EP-06578,,context/component,IFVG2-000320
observation,EP-06579,,context/component,RB2-002429
observation,EP-06580,,context/component,RB2-002430
observation,EP-06580,,context/component,RB2-003878
observation,EP-06581,,context/component,RB2-003878
observation,EP-06582,,context/component,RB2-005110
observation,EP-06583,,context/component,RB2-002431
observation,EP-06584,,context/component,RB2-002432
observation,EP-06585,,context/component,FVG2-001137
observation,EP-06586,,context/component,RB2-003864
observation,EP-06587,,context/component,RB2-003864
observation,EP-06588,,context/component,FVG2-001137
observation,EP-06589,,context/component,RB2-002433
observation,EP-06590,,context/component,RB2-002434
observation,EP-06591,,context/component,RB2-002435
observation,EP-06592,,context/component,RB2-002436
observation,EP-06593,,context/component,RB2-003880
observation,EP-06594,,context/component,RB2-003880
observation,EP-06595,,context/component,RB2-004905
observation,EP-06596,,context/component,RB2-004588
observation,EP-06597,,context/component,RB2-004588
observation,EP-06598,,context/component,RB2-004905
observation,EP-06599,,context/component,RB2-002437
observation,EP-06600,,context/component,RB2-002439
observation,EP-06601,,context/component,RB2-004589
observation,EP-06602,,context/component,RB2-002438
observation,EP-06603,,context/component,RB2-002440
observation,EP-06604,,context/component,RB2-004589
observation,EP-06605,,context/component,RB2-003881
observation,EP-06606,,context/component,RB2-003881
observation,EP-06607,,context/component,FVG2-000612
observation,EP-06608,,context/component,RB2-002441
observation,EP-06609,,context/component,RB2-003879
observation,EP-06610,,context/component,FVG2-000614
observation,EP-06610,,context/component,IFVG2-000321
observation,EP-06611,,context/component,RB2-002442
observation,EP-06612,,context/component,RB2-002443
observation,EP-06613,,context/component,RB2-003879
observation,EP-06614,,context/component,FVG2-000969
observation,EP-06615,,context/component,FVG2-000969
observation,EP-06616,,context/component,RB2-005110
observation,EP-06617,,context/component,RB2-002445
observation,EP-06618,,context/component,RB2-003882
observation,EP-06618,,context/component,RB2-004590
observation,EP-06619,,context/component,RB2-003882
observation,EP-06620,,context/component,RB2-004590
observation,EP-06621,,context/component,RB2-002446
observation,EP-06622,,context/component,RB2-002444
observation,EP-06623,,context/component,FVG2-000615
observation,EP-06624,,context/component,RB2-002447
observation,EP-06625,,context/component,IFVG2-000322
observation,EP-06625,,context/component,RB2-003883
observation,EP-06626,,context/component,RB2-003883
observation,EP-06627,,context/component,FVG2-000616
observation,EP-06628,,context/component,RB2-002449
observation,EP-06629,,context/component,RB2-002450
observation,EP-06630,,context/component,RB2-002451
observation,EP-06631,,context/component,IFVG2-000514
observation,EP-06631,,context/component,RB2-003884
observation,EP-06632,,context/component,IFVG2-000514
observation,EP-06632,,context/component,RB2-003884
observation,EP-06633,,context/component,RB2-004906
observation,EP-06634,,context/component,RB2-002452
observation,EP-06635,,context/component,RB2-002453
observation,EP-06636,,context/component,RB2-002454
observation,EP-06637,,context/component,RB2-004592
observation,EP-06638,,context/component,RB2-004592
observation,EP-06639,,context/component,RB2-002455
observation,EP-06640,,context/component,RB2-002456
observation,EP-06640,,context/component,RB2-003885
observation,EP-06641,,context/component,RB2-003885
observation,EP-06642,,context/component,RB2-004906
observation,EP-06643,,context/component,RB2-003886
observation,EP-06644,,context/component,RB2-002457
observation,EP-06645,,context/component,RB2-003886
observation,EP-06646,,context/component,RB2-002448
observation,EP-06646,,context/component,RB2-004591
observation,EP-06646,,context/component,RB2-004593
observation,EP-06646,,context/component,RB2-005043
observation,EP-06647,,context/component,RB2-002458
observation,EP-06647,,context/component,RB2-004907
observation,EP-06648,,context/component,RB2-004591
observation,EP-06649,,context/component,RB2-004593
observation,EP-06650,,context/component,RB2-004907
observation,EP-06651,,context/component,RB2-005043
observation,EP-06652,,context/component,RB2-002459
observation,EP-06653,,context/component,RB2-002460
observation,EP-06654,,context/component,RB2-004594
observation,EP-06655,,context/component,FVG2-001141
observation,EP-06656,,context/component,RB2-004594
observation,EP-06657,,context/component,FVG2-000970
observation,EP-06658,,context/component,FVG2-000970
