episode_id,role,structure_id
EP-01502,target:NEAREST_VALID_STRUCTURE,RB2-001330
EP-01502,target:BRANCH_SEMANTIC_TARGET,RB2-003707
EP-01502,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003707
EP-01503,context/component,FVG2-001234
EP-01503,target:NEAREST_VALID_STRUCTURE,RB2-001022
EP-01503,target:BRANCH_SEMANTIC_TARGET,RB2-001022
EP-01503,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004990
EP-01504,context/component,RB2-001961
EP-01504,target:NEAREST_VALID_STRUCTURE,FVG2-000295
EP-01504,target:BRANCH_SEMANTIC_TARGET,FVG2-000295
EP-01504,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000295
EP-01505,context/component,RB2-001959
EP-01505,context/component,RB2-003710
EP-01505,target:NEAREST_VALID_STRUCTURE,RB2-001318
EP-01505,target:BRANCH_SEMANTIC_TARGET,IFVG2-000254
EP-01505,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004476
EP-01506,context/component,RB2-004484
EP-01506,target:NEAREST_VALID_STRUCTURE,RB2-001108
EP-01506,target:BRANCH_SEMANTIC_TARGET,RB2-001108
EP-01506,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004474
EP-01507,context/component,RB2-001964
EP-01507,target:NEAREST_VALID_STRUCTURE,RB2-001118
EP-01507,target:BRANCH_SEMANTIC_TARGET,RB2-001323
EP-01507,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001323
EP-01508,context/component,RB2-004865
EP-01508,target:NEAREST_VALID_STRUCTURE,FVG2-000503
EP-01508,target:BRANCH_SEMANTIC_TARGET,FVG2-000503
EP-01508,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004867
EP-01509,context/component,IFVG2-000258
EP-01509,target:NEAREST_VALID_STRUCTURE,RB2-001320
EP-01509,target:BRANCH_SEMANTIC_TARGET,RB2-001320
EP-01509,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001320
EP-01510,context/component,RB2-004485
EP-01510,target:NEAREST_VALID_STRUCTURE,FVG2-000304
EP-01510,target:BRANCH_SEMANTIC_TARGET,RB2-001952
EP-01510,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004799
EP-01511,context/component,RB2-004486
EP-01511,target:NEAREST_VALID_STRUCTURE,FVG2-000304
EP-01511,target:BRANCH_SEMANTIC_TARGET,RB2-001952
EP-01511,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004799
EP-01512,context/component,IFVG2-000259
EP-01512,target:NEAREST_VALID_STRUCTURE,FVG2-000337
EP-01512,target:BRANCH_SEMANTIC_TARGET,FVG2-000337
EP-01512,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000337
EP-01513,context/component,IFVG2-000260
EP-01513,target:NEAREST_VALID_STRUCTURE,RB2-001339
EP-01513,target:BRANCH_SEMANTIC_TARGET,RB2-001339
EP-01513,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001339
EP-01514,context/component,FVG2-000497
EP-01515,context/component,IFVG2-000487
EP-01515,target:NEAREST_VALID_STRUCTURE,RB2-001890
EP-01515,target:BRANCH_SEMANTIC_TARGET,RB2-001890
EP-01515,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003695
EP-01516,context/component,IFVG2-000486
EP-01516,context/component,RB2-001973
EP-01516,target:NEAREST_VALID_STRUCTURE,RB2-001370
EP-01516,target:BRANCH_SEMANTIC_TARGET,FVG2-000465
EP-01516,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003538
EP-01517,context/component,RB2-001974
EP-01517,target:NEAREST_VALID_STRUCTURE,RB2-001307
EP-01517,target:BRANCH_SEMANTIC_TARGET,RB2-001307
EP-01517,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001307
EP-01518,context/component,IFVG2-000261
EP-01518,target:NEAREST_VALID_STRUCTURE,FVG2-000338
EP-01518,target:BRANCH_SEMANTIC_TARGET,RB2-001913
EP-01518,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001913
EP-01519,context/component,IFVG2-000262
EP-01519,target:NEAREST_VALID_STRUCTURE,FVG2-000338
EP-01519,target:BRANCH_SEMANTIC_TARGET,RB2-001913
EP-01519,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001913
EP-01520,context/component,FVG2-001110
EP-01520,target:NEAREST_VALID_STRUCTURE,RB2-003708
EP-01520,target:BRANCH_SEMANTIC_TARGET,RB2-003708
EP-01520,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004482
EP-01521,context/component,IFVG2-000261
EP-01521,target:NEAREST_VALID_STRUCTURE,RB2-003708
EP-01521,target:BRANCH_SEMANTIC_TARGET,RB2-003708
EP-01521,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003708
EP-01522,context/component,IFVG2-000263
EP-01522,target:NEAREST_VALID_STRUCTURE,RB2-003708
EP-01522,target:BRANCH_SEMANTIC_TARGET,RB2-003708
EP-01522,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003708
EP-01523,context/component,IFVG2-000488
EP-01523,target:NEAREST_VALID_STRUCTURE,RB2-001115
EP-01523,target:BRANCH_SEMANTIC_TARGET,RB2-001115
EP-01523,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003423
EP-01524,context/component,IFVG2-000263
EP-01524,target:NEAREST_VALID_STRUCTURE,RB2-001115
EP-01524,target:BRANCH_SEMANTIC_TARGET,RB2-001115
EP-01524,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001115
EP-01525,context/component,IFVG2-000259
EP-01525,context/component,IFVG2-000260
EP-01526,context/component,IFVG2-000489
EP-01526,target:NEAREST_VALID_STRUCTURE,RB2-001320
EP-01526,target:BRANCH_SEMANTIC_TARGET,RB2-001320
EP-01526,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000874
EP-01527,context/component,IFVG2-000487
EP-01528,context/component,IFVG2-000581
EP-01528,target:NEAREST_VALID_STRUCTURE,RB2-001144
EP-01528,target:BRANCH_SEMANTIC_TARGET,RB2-001144
EP-01528,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004327
EP-01529,context/component,IFVG2-000489
EP-01529,context/component,RB2-003719
EP-01529,target:NEAREST_VALID_STRUCTURE,RB2-001028
EP-01529,target:BRANCH_SEMANTIC_TARGET,RB2-001919
EP-01529,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003703
EP-01530,context/component,RB2-001980
EP-01530,target:NEAREST_VALID_STRUCTURE,RB2-001931
EP-01530,target:BRANCH_SEMANTIC_TARGET,RB2-001931
EP-01530,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001931
EP-01531,context/component,RB2-003703
EP-01531,target:NEAREST_VALID_STRUCTURE,RB2-001966
EP-01531,target:BRANCH_SEMANTIC_TARGET,RB2-001966
EP-01531,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004799
EP-01532,context/component,RB2-001979
EP-01532,target:NEAREST_VALID_STRUCTURE,RB2-001164
EP-01532,target:BRANCH_SEMANTIC_TARGET,IFVG2-000254
EP-01532,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000254
EP-01533,context/component,RB2-001982
EP-01533,target:NEAREST_VALID_STRUCTURE,RB2-001916
EP-01533,target:BRANCH_SEMANTIC_TARGET,RB2-001916
EP-01533,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001916
EP-01534,context/component,RB2-004478
EP-01534,target:NEAREST_VALID_STRUCTURE,FVG2-000344
EP-01534,target:BRANCH_SEMANTIC_TARGET,IFVG2-000581
EP-01534,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000581
EP-01535,context/component,FVG2-000933
EP-01535,context/component,IFVG2-000488
EP-01535,target:NEAREST_VALID_STRUCTURE,RB2-001959
EP-01535,target:BRANCH_SEMANTIC_TARGET,RB2-001321
EP-01535,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003533
EP-01536,context/component,IFVG2-000264
EP-01537,context/component,RB2-004864
EP-01537,target:NEAREST_VALID_STRUCTURE,RB2-001366
EP-01537,target:BRANCH_SEMANTIC_TARGET,RB2-001366
EP-01537,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001188
EP-01538,context/component,IFVG2-000582
EP-01538,target:NEAREST_VALID_STRUCTURE,RB2-001366
EP-01538,target:BRANCH_SEMANTIC_TARGET,RB2-001366
EP-01538,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004367
EP-01539,context/component,RB2-004489
EP-01539,target:NEAREST_VALID_STRUCTURE,RB2-001366
EP-01539,target:BRANCH_SEMANTIC_TARGET,RB2-001366
EP-01539,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004367
EP-01540,context/component,RB2-001991
EP-01540,target:NEAREST_VALID_STRUCTURE,RB2-001409
EP-01540,target:BRANCH_SEMANTIC_TARGET,RB2-003445
EP-01540,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003445
EP-01541,context/component,IFVG2-000490
EP-01541,target:NEAREST_VALID_STRUCTURE,RB2-001366
EP-01541,target:BRANCH_SEMANTIC_TARGET,RB2-001366
EP-01541,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004367
EP-01542,context/component,RB2-001992
EP-01542,target:NEAREST_VALID_STRUCTURE,FVG2-000354
EP-01542,target:BRANCH_SEMANTIC_TARGET,FVG2-000354
EP-01542,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000354
EP-01543,context/component,IFVG2-000583
EP-01543,target:NEAREST_VALID_STRUCTURE,RB2-001890
EP-01543,target:BRANCH_SEMANTIC_TARGET,RB2-001890
EP-01543,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004374
EP-01544,context/component,IFVG2-000262
EP-01545,context/component,IFVG2-000265
EP-01545,target:NEAREST_VALID_STRUCTURE,RB2-001868
EP-01545,target:BRANCH_SEMANTIC_TARGET,RB2-001350
EP-01545,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001350
EP-01546,context/component,IFVG2-000583
EP-01546,target:NEAREST_VALID_STRUCTURE,RB2-001173
EP-01546,target:BRANCH_SEMANTIC_TARGET,RB2-001173
EP-01546,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004376
EP-01547,context/component,FVG2-000485
EP-01547,target:NEAREST_VALID_STRUCTURE,FVG2-000358
EP-01547,target:BRANCH_SEMANTIC_TARGET,FVG2-000358
EP-01547,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000358
EP-01548,context/component,IFVG2-000646
EP-01548,context/component,IFVG2-000652
EP-01548,target:NEAREST_VALID_STRUCTURE,FVG2-000308
EP-01548,target:BRANCH_SEMANTIC_TARGET,IFVG2-000154
EP-01548,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005103
EP-01549,context/component,RB2-005022
EP-01549,target:NEAREST_VALID_STRUCTURE,FVG2-000308
EP-01549,target:BRANCH_SEMANTIC_TARGET,IFVG2-000154
EP-01549,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005020
EP-01550,context/component,RB2-001998
EP-01550,target:NEAREST_VALID_STRUCTURE,RB2-001296
EP-01550,target:BRANCH_SEMANTIC_TARGET,RB2-001176
EP-01550,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001176
EP-01551,context/component,IFVG2-000266
EP-01551,target:NEAREST_VALID_STRUCTURE,FVG2-000462
EP-01551,target:BRANCH_SEMANTIC_TARGET,FVG2-000462
EP-01551,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000462
EP-01552,context/component,RB2-001899
EP-01552,target:NEAREST_VALID_STRUCTURE,FVG2-000451
EP-01552,target:BRANCH_SEMANTIC_TARGET,FVG2-000451
EP-01552,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000451
EP-01553,context/component,RB2-002000
EP-01553,target:NEAREST_VALID_STRUCTURE,FVG2-000358
EP-01553,target:BRANCH_SEMANTIC_TARGET,FVG2-000358
EP-01553,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000358
EP-01554,context/component,RB2-002001
EP-01554,target:NEAREST_VALID_STRUCTURE,RB2-001305
EP-01554,target:BRANCH_SEMANTIC_TARGET,RB2-001305
EP-01554,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001305
EP-01555,context/component,RB2-001997
EP-01555,target:NEAREST_VALID_STRUCTURE,RB2-001825
EP-01555,target:BRANCH_SEMANTIC_TARGET,RB2-001825
EP-01555,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001825
EP-01556,context/component,FVG2-000516
EP-01556,target:NEAREST_VALID_STRUCTURE,RB2-001174
EP-01556,target:BRANCH_SEMANTIC_TARGET,RB2-001174
EP-01556,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001174
EP-01557,context/component,RB2-002007
EP-01557,target:NEAREST_VALID_STRUCTURE,RB2-001104
EP-01557,target:BRANCH_SEMANTIC_TARGET,RB2-001351
EP-01557,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001351
EP-01558,context/component,RB2-003726
EP-01558,target:NEAREST_VALID_STRUCTURE,RB2-003525
EP-01558,target:BRANCH_SEMANTIC_TARGET,RB2-003525
EP-01558,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003525
EP-01559,context/component,IFVG2-000491
EP-01559,target:NEAREST_VALID_STRUCTURE,RB2-001369
EP-01559,target:BRANCH_SEMANTIC_TARGET,RB2-001369
EP-01559,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004372
EP-01560,context/component,IFVG2-000267
EP-01560,target:NEAREST_VALID_STRUCTURE,RB2-001390
EP-01560,target:BRANCH_SEMANTIC_TARGET,RB2-001390
EP-01560,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001390
EP-01561,context/component,IFVG2-000267
EP-01561,target:NEAREST_VALID_STRUCTURE,RB2-001375
EP-01561,target:BRANCH_SEMANTIC_TARGET,RB2-001375
EP-01561,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001375
EP-01562,context/component,FVG2-000521
EP-01562,target:NEAREST_VALID_STRUCTURE,RB2-001379
EP-01562,target:BRANCH_SEMANTIC_TARGET,RB2-001379
EP-01562,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001379
EP-01563,context/component,IFVG2-000584
EP-01563,target:NEAREST_VALID_STRUCTURE,FVG2-000505
EP-01563,target:BRANCH_SEMANTIC_TARGET,FVG2-000505
EP-01563,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004862
EP-01564,context/component,RB2-001989
EP-01564,target:NEAREST_VALID_STRUCTURE,RB2-001910
EP-01564,target:BRANCH_SEMANTIC_TARGET,RB2-001969
EP-01564,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001969
EP-01565,context/component,IFVG2-000492
EP-01565,target:NEAREST_VALID_STRUCTURE,FVG2-000305
EP-01565,target:BRANCH_SEMANTIC_TARGET,FVG2-000305
EP-01565,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000875
EP-01566,context/component,RB2-002011
EP-01566,target:NEAREST_VALID_STRUCTURE,RB2-001990
EP-01566,target:BRANCH_SEMANTIC_TARGET,IFVG2-000453
EP-01566,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000453
EP-01567,context/component,FVG2-000522
EP-01567,context/component,RB2-002012
EP-01567,target:NEAREST_VALID_STRUCTURE,FVG2-000338
EP-01567,target:BRANCH_SEMANTIC_TARGET,RB2-001913
EP-01567,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001913
EP-01568,context/component,IFVG2-000268
EP-01568,target:NEAREST_VALID_STRUCTURE,FVG2-000338
EP-01568,target:BRANCH_SEMANTIC_TARGET,RB2-001913
EP-01568,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001913
EP-01569,context/component,IFVG2-000585
EP-01569,target:NEAREST_VALID_STRUCTURE,RB2-001378
EP-01569,target:BRANCH_SEMANTIC_TARGET,RB2-001378
EP-01569,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001083
EP-01570,context/component,FVG2-000939
EP-01570,context/component,IFVG2-000492
EP-01570,target:NEAREST_VALID_STRUCTURE,RB2-001330
EP-01570,target:BRANCH_SEMANTIC_TARGET,RB2-001330
EP-01570,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003533
EP-01571,context/component,RB2-001988
EP-01571,target:NEAREST_VALID_STRUCTURE,FVG2-000342
EP-01571,target:BRANCH_SEMANTIC_TARGET,IFVG2-000170
EP-01571,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000170
EP-01572,context/component,RB2-003722
EP-01572,target:NEAREST_VALID_STRUCTURE,FVG2-000499
EP-01572,target:BRANCH_SEMANTIC_TARGET,FVG2-000499
EP-01572,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003507
EP-01573,context/component,RB2-001985
EP-01573,target:NEAREST_VALID_STRUCTURE,RB2-001950
EP-01573,target:BRANCH_SEMANTIC_TARGET,RB2-001950
EP-01573,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001950
EP-01574,context/component,RB2-002017
EP-01574,target:NEAREST_VALID_STRUCTURE,RB2-001023
EP-01574,target:BRANCH_SEMANTIC_TARGET,RB2-001965
EP-01574,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001965
EP-01575,context/component,RB2-003730
EP-01575,target:NEAREST_VALID_STRUCTURE,FVG2-000341
EP-01575,target:BRANCH_SEMANTIC_TARGET,FVG2-000341
EP-01575,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003510
EP-01576,context/component,RB2-005103
EP-01576,target:NEAREST_VALID_STRUCTURE,FVG2-000295
EP-01576,target:BRANCH_SEMANTIC_TARGET,FVG2-000344
EP-01576,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001245
EP-01577,context/component,RB2-002020
EP-01577,target:NEAREST_VALID_STRUCTURE,RB2-001959
EP-01577,target:BRANCH_SEMANTIC_TARGET,RB2-001321
EP-01577,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001321
EP-01578,context/component,FVG2-001119
EP-01578,target:NEAREST_VALID_STRUCTURE,RB2-001976
EP-01578,target:BRANCH_SEMANTIC_TARGET,FVG2-000344
EP-01578,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004301
EP-01579,context/component,IFVG2-000586
EP-01579,context/component,RB2-004494
EP-01579,target:NEAREST_VALID_STRUCTURE,RB2-001976
EP-01579,target:BRANCH_SEMANTIC_TARGET,FVG2-000344
EP-01579,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004301
EP-01580,context/component,IFVG2-000269
EP-01580,target:NEAREST_VALID_STRUCTURE,FVG2-000338
EP-01580,target:BRANCH_SEMANTIC_TARGET,FVG2-000338
EP-01580,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000338
EP-01581,context/component,RB2-003731
EP-01581,target:NEAREST_VALID_STRUCTURE,RB2-001106
EP-01581,target:BRANCH_SEMANTIC_TARGET,IFVG2-000446
EP-01581,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000446
EP-01582,context/component,RB2-002015
EP-01582,target:NEAREST_VALID_STRUCTURE,RB2-001330
EP-01582,target:BRANCH_SEMANTIC_TARGET,RB2-001330
EP-01582,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001330
EP-01583,context/component,IFVG2-000587
EP-01583,target:NEAREST_VALID_STRUCTURE,FVG2-001084
EP-01583,target:BRANCH_SEMANTIC_TARGET,RB2-004496
EP-01583,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004496
EP-01584,context/component,IFVG2-000270
EP-01584,target:NEAREST_VALID_STRUCTURE,FVG2-001084
EP-01584,target:BRANCH_SEMANTIC_TARGET,RB2-004496
EP-01584,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004496
EP-01585,context/component,FVG2-000528
EP-01585,target:NEAREST_VALID_STRUCTURE,FVG2-000305
EP-01585,target:BRANCH_SEMANTIC_TARGET,FVG2-000305
EP-01585,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000305
EP-01586,context/component,IFVG2-000271
EP-01586,target:NEAREST_VALID_STRUCTURE,FVG2-000341
EP-01586,target:BRANCH_SEMANTIC_TARGET,FVG2-000341
EP-01586,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000341
EP-01587,context/component,IFVG2-000272
EP-01587,target:NEAREST_VALID_STRUCTURE,FVG2-000341
EP-01587,target:BRANCH_SEMANTIC_TARGET,FVG2-000341
EP-01587,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000341
EP-01588,context/component,FVG2-000937
EP-01588,target:NEAREST_VALID_STRUCTURE,RB2-003709
EP-01588,target:BRANCH_SEMANTIC_TARGET,RB2-003709
EP-01588,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003709
EP-01589,context/component,IFVG2-000273
EP-01589,target:NEAREST_VALID_STRUCTURE,RB2-003709
EP-01589,target:BRANCH_SEMANTIC_TARGET,RB2-003709
EP-01589,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003709
EP-01590,context/component,FVG2-001118
EP-01590,context/component,IFVG2-000585
EP-01590,target:NEAREST_VALID_STRUCTURE,RB2-001119
EP-01590,target:BRANCH_SEMANTIC_TARGET,RB2-004370
EP-01590,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004370
EP-01591,context/component,IFVG2-000274
EP-01592,context/component,IFVG2-000495
EP-01592,target:NEAREST_VALID_STRUCTURE,RB2-001929
EP-01592,target:BRANCH_SEMANTIC_TARGET,RB2-002034
EP-01592,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000859
EP-01593,context/component,RB2-002032
EP-01593,target:NEAREST_VALID_STRUCTURE,RB2-001929
EP-01593,target:BRANCH_SEMANTIC_TARGET,RB2-002034
EP-01593,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002034
EP-01594,context/component,IFVG2-000629
EP-01594,target:NEAREST_VALID_STRUCTURE,FVG2-000297
EP-01594,target:BRANCH_SEMANTIC_TARGET,FVG2-000297
EP-01594,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004800
EP-01595,context/component,IFVG2-000588
EP-01595,target:NEAREST_VALID_STRUCTURE,FVG2-000297
EP-01595,target:BRANCH_SEMANTIC_TARGET,FVG2-000297
EP-01595,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004476
EP-01596,context/component,RB2-003735
EP-01596,target:NEAREST_VALID_STRUCTURE,RB2-001325
EP-01596,target:BRANCH_SEMANTIC_TARGET,RB2-001325
EP-01596,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004325
EP-01597,context/component,RB2-003720
EP-01597,target:NEAREST_VALID_STRUCTURE,RB2-001032
EP-01597,target:BRANCH_SEMANTIC_TARGET,RB2-002035
EP-01597,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000873
EP-01598,context/component,RB2-004499
EP-01598,target:NEAREST_VALID_STRUCTURE,RB2-001144
EP-01598,target:BRANCH_SEMANTIC_TARGET,RB2-001144
EP-01598,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004327
EP-01599,context/component,RB2-002039
EP-01599,target:NEAREST_VALID_STRUCTURE,RB2-001161
EP-01599,target:BRANCH_SEMANTIC_TARGET,RB2-001161
EP-01599,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001161
EP-01600,context/component,RB2-002041
EP-01600,target:NEAREST_VALID_STRUCTURE,FVG2-000501
EP-01600,target:BRANCH_SEMANTIC_TARGET,FVG2-001078
EP-01600,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001078
EP-01601,context/component,RB2-004498
EP-01601,target:NEAREST_VALID_STRUCTURE,RB2-001931
EP-01601,target:BRANCH_SEMANTIC_TARGET,RB2-001931
EP-01601,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004321
EP-01602,context/component,IFVG2-000275
EP-01602,target:NEAREST_VALID_STRUCTURE,RB2-001020
EP-01602,target:BRANCH_SEMANTIC_TARGET,RB2-004327
EP-01602,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004327
EP-01603,context/component,FVG2-000532
EP-01603,target:NEAREST_VALID_STRUCTURE,FVG2-000294
EP-01603,target:BRANCH_SEMANTIC_TARGET,FVG2-000294
EP-01603,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000294
EP-01604,context/component,RB2-002049
EP-01604,target:NEAREST_VALID_STRUCTURE,RB2-004325
EP-01604,target:BRANCH_SEMANTIC_TARGET,RB2-004325
EP-01604,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004325
EP-01605,context/component,IFVG2-000276
EP-01605,target:NEAREST_VALID_STRUCTURE,RB2-001953
EP-01605,target:BRANCH_SEMANTIC_TARGET,RB2-001979
EP-01605,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001979
EP-01606,context/component,IFVG2-000276
EP-01606,target:NEAREST_VALID_STRUCTURE,FVG2-000341
EP-01606,target:BRANCH_SEMANTIC_TARGET,FVG2-000350
EP-01606,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000350
EP-01607,context/component,RB2-002051
EP-01607,target:NEAREST_VALID_STRUCTURE,RB2-001985
EP-01607,target:BRANCH_SEMANTIC_TARGET,FVG2-001078
EP-01607,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001078
EP-01608,context/component,IFVG2-000277
EP-01608,target:NEAREST_VALID_STRUCTURE,RB2-001307
EP-01608,target:BRANCH_SEMANTIC_TARGET,IFVG2-000271
EP-01608,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000271
EP-01609,context/component,IFVG2-000277
EP-01609,target:NEAREST_VALID_STRUCTURE,FVG2-000497
EP-01609,target:BRANCH_SEMANTIC_TARGET,FVG2-000497
EP-01609,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000497
EP-01610,context/component,IFVG2-000271
EP-01610,target:NEAREST_VALID_STRUCTURE,RB2-001109
EP-01610,target:BRANCH_SEMANTIC_TARGET,RB2-003534
EP-01610,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003534
EP-01611,context/component,IFVG2-000272
EP-01611,target:NEAREST_VALID_STRUCTURE,RB2-001109
EP-01611,target:BRANCH_SEMANTIC_TARGET,RB2-003534
EP-01611,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003534
EP-01612,context/component,IFVG2-000273
EP-01612,target:NEAREST_VALID_STRUCTURE,RB2-001109
