episode_id,policy,structure_id,family,timeframe,surface,distance,freshness_bars,availability_seq,natural_rr
EP-00505,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000521,rb,1,29487.5,0.75,392,1199,0.0286
EP-00506,NEAREST_VALID_STRUCTURE,RB2-000567,rb,1,29484.0,1.5,278,1317,0.1176
EP-00506,BRANCH_SEMANTIC_TARGET,RB2-000567,rb,1,29484.0,1.5,278,1317,0.1176
EP-00506,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000567,rb,1,29484.0,1.5,278,1317,0.1176
EP-00507,NEAREST_VALID_STRUCTURE,RB2-000554,rb,1,29445.75,0.75,311,1291,0.015
EP-00507,BRANCH_SEMANTIC_TARGET,FVG2-000135,fvg,1,29444.75,1.75,297,1305,0.035
EP-00507,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000562,ifvg,5,29438.5,8.0,177,1425,0.16
EP-00508,NEAREST_VALID_STRUCTURE,RB2-000563,rb,1,29477.0,1.5,293,1312,0.0845
EP-00508,BRANCH_SEMANTIC_TARGET,RB2-000565,rb,1,29478.5,3.0,290,1315,0.169
EP-00508,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003306,rb,3,29482.5,7.0,375,1230,0.3944
EP-00509,NEAREST_VALID_STRUCTURE,RB2-000563,rb,1,29477.0,1.5,293,1312,0.04
EP-00509,BRANCH_SEMANTIC_TARGET,RB2-000565,rb,1,29478.5,3.0,290,1315,0.08
EP-00509,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003306,rb,3,29482.5,7.0,375,1230,0.1867
EP-00510,NEAREST_VALID_STRUCTURE,FVG2-000159,fvg,1,29501.5,0.25,53,1556,0.0109
EP-00510,BRANCH_SEMANTIC_TARGET,IFVG2-000082,ifvg,1,29501.5,0.25,36,1573,0.0109
EP-00510,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000082,ifvg,1,29501.5,0.25,36,1573,0.0109
EP-00511,NEAREST_VALID_STRUCTURE,RB2-000667,rb,1,29476.5,0.25,77,1537,0.0089
EP-00511,BRANCH_SEMANTIC_TARGET,RB2-000667,rb,1,29476.5,0.25,77,1537,0.0089
EP-00511,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000667,rb,1,29476.5,0.25,77,1537,0.0089
EP-00512,NEAREST_VALID_STRUCTURE,RB2-004853,rb,15,29472.75,0.25,10,1605,0.0045
EP-00512,BRANCH_SEMANTIC_TARGET,RB2-004853,rb,15,29472.75,0.25,10,1605,0.0045
EP-00512,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004853,rb,15,29472.75,0.25,10,1605,0.0045
EP-00513,NEAREST_VALID_STRUCTURE,RB2-000658,rb,1,29453.75,0.75,99,1517,0.0174
EP-00513,BRANCH_SEMANTIC_TARGET,RB2-000576,rb,1,29452.75,1.75,284,1332,0.0407
EP-00513,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000576,rb,1,29452.75,1.75,284,1332,0.0407
EP-00514,NEAREST_VALID_STRUCTURE,FVG2-000865,fvg,3,29456.25,0.25,6,1626,0.0061
EP-00514,BRANCH_SEMANTIC_TARGET,FVG2-000865,fvg,3,29456.25,0.25,6,1626,0.0061
EP-00514,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000865,fvg,3,29456.25,0.25,6,1626,0.0061
EP-00515,NEAREST_VALID_STRUCTURE,RB2-003352,rb,3,29423.75,1.25,120,1515,0.0121
EP-00515,BRANCH_SEMANTIC_TARGET,RB2-003352,rb,3,29423.75,1.25,120,1515,0.0121
EP-00515,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004851,rb,15,29422.5,2.5,120,1515,0.0242
EP-00516,NEAREST_VALID_STRUCTURE,RB2-003352,rb,3,29423.75,1.25,120,1515,0.0292
EP-00516,BRANCH_SEMANTIC_TARGET,RB2-003352,rb,3,29423.75,1.25,120,1515,0.0292
EP-00516,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003352,rb,3,29423.75,1.25,120,1515,0.0292
EP-00517,NEAREST_VALID_STRUCTURE,RB2-000591,rb,1,29428.25,0.75,268,1368,0.1034
EP-00517,BRANCH_SEMANTIC_TARGET,RB2-000591,rb,1,29428.25,0.75,268,1368,0.1034
EP-00517,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000591,rb,1,29428.25,0.75,268,1368,0.1034
EP-00518,NEAREST_VALID_STRUCTURE,RB2-000557,rb,1,29416.5,0.25,336,1302,0.0133
EP-00518,BRANCH_SEMANTIC_TARGET,RB2-000557,rb,1,29416.5,0.25,336,1302,0.0133
EP-00518,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000557,rb,1,29416.5,0.25,336,1302,0.0133
EP-00519,NEAREST_VALID_STRUCTURE,RB2-000556,rb,1,29400.25,0.75,341,1299,0.0085
EP-00519,BRANCH_SEMANTIC_TARGET,RB2-000556,rb,1,29400.25,0.75,341,1299,0.0085
EP-00519,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004296,rb,5,29399.5,1.5,200,1440,0.017
EP-00520,NEAREST_VALID_STRUCTURE,RB2-000661,rb,1,29395.25,0.25,120,1521,0.0084
EP-00520,BRANCH_SEMANTIC_TARGET,RB2-000661,rb,1,29395.25,0.25,120,1521,0.0084
EP-00520,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000661,rb,1,29395.25,0.25,120,1521,0.0084
EP-00522,NEAREST_VALID_STRUCTURE,RB2-000625,rb,1,29381.75,0.25,191,1456,0.0047
EP-00522,BRANCH_SEMANTIC_TARGET,RB2-000625,rb,1,29381.75,0.25,191,1456,0.0047
EP-00522,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004299,rb,5,29381.0,1.0,192,1455,0.0188
EP-00523,NEAREST_VALID_STRUCTURE,RB2-000649,rb,1,29393.5,0.5,153,1499,0.0286
EP-00523,BRANCH_SEMANTIC_TARGET,RB2-000649,rb,1,29393.5,0.5,153,1499,0.0286
EP-00523,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000649,rb,1,29393.5,0.5,153,1499,0.0286
EP-00524,NEAREST_VALID_STRUCTURE,RB2-000623,rb,1,29374.25,0.25,201,1454,0.0068
EP-00524,BRANCH_SEMANTIC_TARGET,RB2-000623,rb,1,29374.25,0.25,201,1454,0.0068
EP-00524,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005026,rb,30,29368.0,6.5,155,1500,0.1757
EP-00525,NEAREST_VALID_STRUCTURE,RB2-000557,rb,1,29410.25,0.25,357,1302,0.0099
EP-00525,BRANCH_SEMANTIC_TARGET,FVG2-001103,fvg,5,29411.5,1.5,14,1645,0.0594
EP-00525,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001103,fvg,5,29411.5,1.5,14,1645,0.0594
EP-00526,NEAREST_VALID_STRUCTURE,RB2-000559,rb,1,29450.75,0.25,358,1306,0.0123
EP-00526,BRANCH_SEMANTIC_TARGET,RB2-000559,rb,1,29450.75,0.25,358,1306,0.0123
EP-00526,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000559,rb,1,29450.75,0.25,358,1306,0.0123
EP-00527,NEAREST_VALID_STRUCTURE,RB2-000589,rb,1,29432.25,0.25,308,1361,0.0106
EP-00527,BRANCH_SEMANTIC_TARGET,RB2-000589,rb,1,29432.25,0.25,308,1361,0.0106
EP-00527,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000589,rb,1,29432.25,0.25,308,1361,0.0106
EP-00528,NEAREST_VALID_STRUCTURE,FVG2-001103,fvg,5,29424.0,1.0,26,1645,0.0323
EP-00528,BRANCH_SEMANTIC_TARGET,IFVG2-000565,ifvg,5,29424.0,1.0,11,1660,0.0323
EP-00528,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000565,ifvg,5,29424.0,1.0,11,1660,0.0323
EP-00529,NEAREST_VALID_STRUCTURE,RB2-000649,rb,1,29393.5,0.5,175,1499,0.0192
EP-00529,BRANCH_SEMANTIC_TARGET,RB2-000649,rb,1,29393.5,0.5,175,1499,0.0192
EP-00529,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000649,rb,1,29393.5,0.5,175,1499,0.0192
EP-00530,NEAREST_VALID_STRUCTURE,RB2-000630,rb,1,29390.75,0.5,209,1466,0.0077
EP-00530,BRANCH_SEMANTIC_TARGET,RB2-000630,rb,1,29390.75,0.5,209,1466,0.0077
EP-00530,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004300,rb,5,29390.0,1.25,210,1465,0.0193
EP-00531,NEAREST_VALID_STRUCTURE,RB2-000627,rb,1,29387.25,0.5,218,1459,0.011
EP-00531,BRANCH_SEMANTIC_TARGET,RB2-000627,rb,1,29387.25,0.5,218,1459,0.011
EP-00531,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003339,rb,3,29385.75,2.0,231,1446,0.044
EP-00534,NEAREST_VALID_STRUCTURE,RB2-000649,rb,1,29388.75,0.75,179,1499,0.2308
EP-00534,BRANCH_SEMANTIC_TARGET,RB2-000626,rb,1,29389.25,1.25,221,1457,0.3846
EP-00534,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000626,rb,1,29389.25,1.25,221,1457,0.3846
EP-00535,NEAREST_VALID_STRUCTURE,FVG2-000171,fvg,1,29390.25,0.5,21,1659,0.0051
EP-00535,BRANCH_SEMANTIC_TARGET,FVG2-000171,fvg,1,29390.25,0.5,21,1659,0.0051
EP-00535,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004848,rb,15,29381.0,9.75,225,1455,0.0992
EP-00536,NEAREST_VALID_STRUCTURE,FVG2-000152,fvg,1,29377.0,1.25,175,1506,0.0633
EP-00536,BRANCH_SEMANTIC_TARGET,IFVG2-000080,ifvg,1,29377.0,1.25,170,1511,0.0633
EP-00536,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000080,ifvg,1,29377.0,1.25,170,1511,0.0633
EP-00537,NEAREST_VALID_STRUCTURE,RB2-000632,rb,1,29366.75,1.0,213,1470,0.0323
EP-00537,BRANCH_SEMANTIC_TARGET,RB2-000632,rb,1,29366.75,1.0,213,1470,0.0323
EP-00537,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000857,fvg,3,29366.75,1.0,186,1497,0.0323
EP-00538,NEAREST_VALID_STRUCTURE,FVG2-000147,fvg,1,29361.75,1.0,213,1472,0.0482
EP-00538,BRANCH_SEMANTIC_TARGET,IFVG2-000073,ifvg,1,29361.75,1.0,209,1476,0.0482
EP-00538,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000073,ifvg,1,29361.75,1.0,209,1476,0.0482
EP-00539,NEAREST_VALID_STRUCTURE,FVG2-000178,fvg,1,29366.5,0.25,2,1685,0.0101
EP-00539,BRANCH_SEMANTIC_TARGET,FVG2-000178,fvg,1,29366.5,0.25,2,1685,0.0101
EP-00539,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000178,fvg,1,29366.5,0.25,2,1685,0.0101
EP-00540,NEAREST_VALID_STRUCTURE,RB2-000638,rb,1,29356.5,1.75,210,1480,0.0432
EP-00540,BRANCH_SEMANTIC_TARGET,RB2-000634,rb,1,29353.75,4.5,217,1473,0.1111
EP-00540,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004301,rb,5,29352.25,6.0,215,1475,0.1481
EP-00541,NEAREST_VALID_STRUCTURE,RB2-000643,rb,1,29341.75,2.25,205,1487,0.1111
EP-00541,BRANCH_SEMANTIC_TARGET,RB2-000643,rb,1,29341.75,2.25,205,1487,0.1111
EP-00541,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000643,rb,1,29341.75,2.25,205,1487,0.1111
EP-00542,NEAREST_VALID_STRUCTURE,RB2-000641,rb,1,29333.75,1.25,209,1485,0.0446
EP-00542,BRANCH_SEMANTIC_TARGET,RB2-000641,rb,1,29333.75,1.25,209,1485,0.0446
EP-00542,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000641,rb,1,29333.75,1.25,209,1485,0.0446
EP-00543,NEAREST_VALID_STRUCTURE,RB2-000641,rb,1,29333.75,0.25,210,1485,0.0071
EP-00543,BRANCH_SEMANTIC_TARGET,RB2-000641,rb,1,29333.75,0.25,210,1485,0.0071
EP-00543,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003347,rb,3,29333.75,0.25,210,1485,0.0071
EP-00545,NEAREST_VALID_STRUCTURE,FVG2-000857,fvg,3,29349.25,1.25,210,1497,0.1136
EP-00545,BRANCH_SEMANTIC_TARGET,IFVG2-000441,ifvg,3,29349.25,1.25,198,1509,0.1136
EP-00545,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000441,ifvg,3,29349.25,1.25,198,1509,0.1136
EP-00546,NEAREST_VALID_STRUCTURE,RB2-000638,rb,1,29354.25,0.5,228,1480,0.0417
EP-00546,BRANCH_SEMANTIC_TARGET,RB2-000638,rb,1,29354.25,0.5,228,1480,0.0417
EP-00546,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000638,rb,1,29354.25,0.5,228,1480,0.0417
EP-00547,NEAREST_VALID_STRUCTURE,FVG2-000152,fvg,1,29376.75,0.25,204,1506,0.0063
EP-00547,BRANCH_SEMANTIC_TARGET,FVG2-000152,fvg,1,29376.75,0.25,204,1506,0.0063
EP-00547,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000440,ifvg,3,29381.75,5.25,204,1506,0.1329
EP-00548,NEAREST_VALID_STRUCTURE,RB2-000745,rb,1,29362.25,0.5,0,1715,0.0247
EP-00548,BRANCH_SEMANTIC_TARGET,RB2-000745,rb,1,29362.25,0.5,0,1715,0.0247
EP-00548,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000745,rb,1,29362.25,0.5,0,1715,0.0247
EP-00549,NEAREST_VALID_STRUCTURE,FVG2-000148,fvg,1,29364.0,1.75,221,1495,0.35
EP-00549,BRANCH_SEMANTIC_TARGET,IFVG2-000077,ifvg,1,29364.0,1.75,211,1505,0.35
EP-00549,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000077,ifvg,1,29364.0,1.75,211,1505,0.35
EP-00551,NEAREST_VALID_STRUCTURE,FVG2-000178,fvg,1,29366.5,0.5,33,1685,0.0339
EP-00551,BRANCH_SEMANTIC_TARGET,FVG2-000178,fvg,1,29366.5,0.5,33,1685,0.0339
EP-00551,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000178,fvg,1,29366.5,0.5,33,1685,0.0339
EP-00552,NEAREST_VALID_STRUCTURE,FVG2-000178,fvg,1,29366.5,1.5,34,1685,0.0857
EP-00552,BRANCH_SEMANTIC_TARGET,FVG2-000178,fvg,1,29366.5,1.5,34,1685,0.0857
EP-00552,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003345,rb,3,29367.25,2.25,240,1479,0.1286
EP-00553,NEAREST_VALID_STRUCTURE,FVG2-000178,fvg,1,29366.5,1.5,34,1685,0.0723
EP-00553,BRANCH_SEMANTIC_TARGET,FVG2-000178,fvg,1,29366.5,1.5,34,1685,0.0723
EP-00553,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000178,fvg,1,29366.5,1.5,34,1685,0.0723
EP-00554,NEAREST_VALID_STRUCTURE,FVG2-000859,fvg,3,29373.25,0.5,211,1509,0.014
EP-00554,BRANCH_SEMANTIC_TARGET,FVG2-000859,fvg,3,29373.25,0.5,211,1509,0.014
EP-00554,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004304,rb,5,29381.75,9.0,225,1495,0.2517
EP-00555,NEAREST_VALID_STRUCTURE,RB2-004307,rb,5,29360.5,1.25,211,1510,0.0588
EP-00555,BRANCH_SEMANTIC_TARGET,RB2-004307,rb,5,29360.5,1.25,211,1510,0.0588
EP-00555,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004307,rb,5,29360.5,1.25,211,1510,0.0588
EP-00556,NEAREST_VALID_STRUCTURE,RB2-000746,rb,1,29364.75,0.5,10,1716,0.0167
EP-00556,BRANCH_SEMANTIC_TARGET,RB2-000746,rb,1,29364.75,0.5,10,1716,0.0167
EP-00556,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000746,rb,1,29364.75,0.5,10,1716,0.0167
EP-00557,NEAREST_VALID_STRUCTURE,RB2-000624,rb,1,29381.0,0.25,273,1455,0.007
EP-00557,BRANCH_SEMANTIC_TARGET,RB2-000624,rb,1,29381.0,0.25,273,1455,0.007
EP-00557,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000440,ifvg,3,29381.75,1.0,222,1506,0.0282
EP-00558,NEAREST_VALID_STRUCTURE,RB2-000624,rb,1,29381.0,0.25,273,1455,0.0075
EP-00558,BRANCH_SEMANTIC_TARGET,RB2-000624,rb,1,29381.0,0.25,273,1455,0.0075
EP-00558,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000440,ifvg,3,29381.75,1.0,222,1506,0.0301
EP-00559,NEAREST_VALID_STRUCTURE,RB2-000624,rb,1,29381.0,0.25,273,1455,0.0047
EP-00559,BRANCH_SEMANTIC_TARGET,RB2-000624,rb,1,29381.0,0.25,273,1455,0.0047
EP-00559,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000440,ifvg,3,29381.75,1.0,222,1506,0.019
EP-00560,NEAREST_VALID_STRUCTURE,RB2-004324,rb,5,29384.25,0.25,0,1730,0.0053
EP-00560,BRANCH_SEMANTIC_TARGET,RB2-004324,rb,5,29384.25,0.25,0,1730,0.0053
EP-00560,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004324,rb,5,29384.25,0.25,0,1730,0.0053
EP-00561,NEAREST_VALID_STRUCTURE,RB2-000728,rb,1,29383.5,0.5,48,1682,0.0238
EP-00561,BRANCH_SEMANTIC_TARGET,FVG2-000858,fvg,3,29383.5,0.5,230,1500,0.0238
EP-00561,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000858,fvg,3,29383.5,0.5,230,1500,0.0238
EP-00562,NEAREST_VALID_STRUCTURE,RB2-000720,rb,1,29420.0,0.25,75,1661,0.0156
EP-00562,BRANCH_SEMANTIC_TARGET,RB2-000663,rb,1,29420.75,1.0,206,1530,0.0625
EP-00562,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000663,rb,1,29420.75,1.0,206,1530,0.0625
EP-00563,NEAREST_VALID_STRUCTURE,RB2-000578,rb,1,29416.0,0.25,398,1339,0.0147
EP-00563,BRANCH_SEMANTIC_TARGET,RB2-000578,rb,1,29416.0,0.25,398,1339,0.0147
EP-00563,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003354,rb,3,29412.0,4.25,207,1530,0.25
EP-00564,NEAREST_VALID_STRUCTURE,RB2-000609,rb,1,29426.5,0.25,325,1418,0.0133
EP-00564,BRANCH_SEMANTIC_TARGET,RB2-003327,rb,3,29427.5,1.25,372,1371,0.0667
EP-00564,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003327,rb,3,29427.5,1.25,372,1371,0.0667
EP-00565,NEAREST_VALID_STRUCTURE,RB2-000652,rb,1,29416.25,0.25,243,1504,0.0088
EP-00565,BRANCH_SEMANTIC_TARGET,RB2-000757,rb,1,29416.25,0.25,9,1738,0.0088
EP-00565,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000757,rb,1,29416.25,0.25,9,1738,0.0088
EP-00566,NEAREST_VALID_STRUCTURE,FVG2-000188,fvg,1,29397.75,0.25,17,1733,0.0161
EP-00566,BRANCH_SEMANTIC_TARGET,FVG2-000188,fvg,1,29397.75,0.25,17,1733,0.0161
EP-00566,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000188,fvg,1,29397.75,0.25,17,1733,0.0161
EP-00567,NEAREST_VALID_STRUCTURE,RB2-000646,rb,1,29381.75,0.75,258,1495,0.1071
EP-00567,BRANCH_SEMANTIC_TARGET,RB2-000646,rb,1,29381.75,0.75,258,1495,0.1071
EP-00567,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000646,rb,1,29381.75,0.75,258,1495,0.1071
EP-00570,NEAREST_VALID_STRUCTURE,RB2-000631,rb,1,29393.0,0.5,290,1468,0.0235
EP-00570,BRANCH_SEMANTIC_TARGET,RB2-000631,rb,1,29393.0,0.5,290,1468,0.0235
EP-00570,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000631,rb,1,29393.0,0.5,290,1468,0.0235
EP-00571,NEAREST_VALID_STRUCTURE,RB2-000631,rb,1,29393.0,0.5,290,1468,0.0435
EP-00571,BRANCH_SEMANTIC_TARGET,RB2-000631,rb,1,29393.0,0.5,290,1468,0.0435
EP-00571,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000631,rb,1,29393.0,0.5,290,1468,0.0435
EP-00573,NEAREST_VALID_STRUCTURE,RB2-000591,rb,1,29428.25,0.25,396,1368,0.0053
EP-00573,BRANCH_SEMANTIC_TARGET,RB2-000591,rb,1,29428.25,0.25,396,1368,0.0053
EP-00573,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000869,fvg,3,29428.75,0.75,90,1674,0.016
EP-00574,NEAREST_VALID_STRUCTURE,FVG2-000860,fvg,3,29426.0,0.5,229,1536,0.0092
EP-00574,BRANCH_SEMANTIC_TARGET,IFVG2-000443,ifvg,3,29426.0,0.5,220,1545,0.0092
EP-00574,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004327,rb,5,29434.0,8.5,15,1750,0.1567
EP-00576,NEAREST_VALID_STRUCTURE,RB2-000770,rb,1,29432.75,0.25,0,1767,0.0096
EP-00576,BRANCH_SEMANTIC_TARGET,RB2-000770,rb,1,29432.75,0.25,0,1767,0.0096
EP-00576,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003336,rb,3,29432.75,0.25,333,1434,0.0096
EP-00577,NEAREST_VALID_STRUCTURE,RB2-000559,rb,1,29450.75,0.25,464,1306,0.0057
EP-00577,BRANCH_SEMANTIC_TARGET,RB2-000559,rb,1,29450.75,0.25,464,1306,0.0057
EP-00577,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003316,rb,3,29450.75,0.25,462,1308,0.0057
EP-00578,NEAREST_VALID_STRUCTURE,RB2-000698,rb,1,29454.25,0.25,175,1598,0.0145
EP-00578,BRANCH_SEMANTIC_TARGET,RB2-000577,rb,1,29454.5,0.5,438,1335,0.029
EP-00578,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000577,rb,1,29454.5,0.5,438,1335,0.029
EP-00579,NEAREST_VALID_STRUCTURE,FVG2-000129,fvg,1,29463.75,1.25,502,1273,0.0521
EP-00579,BRANCH_SEMANTIC_TARGET,FVG2-000129,fvg,1,29463.75,1.25,502,1273,0.0521
EP-00579,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000129,fvg,1,29463.75,1.25,502,1273,0.0521
EP-00580,NEAREST_VALID_STRUCTURE,RB2-000710,rb,1,29481.25,0.25,151,1628,0.0055
EP-00580,BRANCH_SEMANTIC_TARGET,RB2-000710,rb,1,29481.25,0.25,151,1628,0.0055
EP-00580,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003306,rb,3,29482.5,1.5,549,1230,0.0328
EP-00581,NEAREST_VALID_STRUCTURE,RB2-000531,rb,1,29485.25,0.75,558,1222,0.0484
EP-00581,BRANCH_SEMANTIC_TARGET,RB2-000531,rb,1,29485.25,0.75,558,1222,0.0484
EP-00581,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000531,rb,1,29485.25,0.75,558,1222,0.0484
EP-00582,NEAREST_VALID_STRUCTURE,RB2-000571,rb,1,29474.0,0.5,459,1323,0.0952
EP-00582,BRANCH_SEMANTIC_TARGET,RB2-000774,rb,1,29473.5,1.0,0,1782,0.1905
EP-00582,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000774,rb,1,29473.5,1.0,0,1782,0.1905
EP-00583,NEAREST_VALID_STRUCTURE,RB2-000571,rb,1,29474.0,0.5,459,1323,0.037
EP-00583,BRANCH_SEMANTIC_TARGET,RB2-000774,rb,1,29473.5,1.0,0,1782,0.0741
EP-00583,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000774,rb,1,29473.5,1.0,0,1782,0.0741
EP-00584,NEAREST_VALID_STRUCTURE,RB2-000710,rb,1,29481.25,0.5,155,1628,0.0426
EP-00584,BRANCH_SEMANTIC_TARGET,RB2-000710,rb,1,29481.25,0.5,155,1628,0.0426
EP-00584,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000710,rb,1,29481.25,0.5,155,1628,0.0426
EP-00586,NEAREST_VALID_STRUCTURE,RB2-000774,rb,1,29473.5,0.25,3,1782,0.0417
EP-00586,BRANCH_SEMANTIC_TARGET,RB2-000774,rb,1,29473.5,0.25,3,1782,0.0417
EP-00586,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000774,rb,1,29473.5,0.25,3,1782,0.0417
EP-00587,NEAREST_VALID_STRUCTURE,RB2-000704,rb,1,29494.75,0.5,176,1613,0.019
EP-00587,BRANCH_SEMANTIC_TARGET,RB2-000704,rb,1,29494.75,0.5,176,1613,0.019
EP-00587,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000704,rb,1,29494.75,0.5,176,1613,0.019
EP-00588,NEAREST_VALID_STRUCTURE,RB2-003302,rb,3,29498.25,0.25,589,1206,0.0083
EP-00588,BRANCH_SEMANTIC_TARGET,RB2-000538,rb,1,29499.75,1.75,548,1247,0.0583
EP-00588,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004280,rb,5,29500.75,2.75,550,1245,0.0917
EP-00589,NEAREST_VALID_STRUCTURE,RB2-000495,rb,1,29510.0,0.25,666,1134,0.0014
EP-00589,BRANCH_SEMANTIC_TARGET,RB2-000529,rb,1,29511.5,1.75,583,1217,0.01
EP-00589,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005022,rb,30,29526.5,16.75,630,1170,0.0954
EP-00590,NEAREST_VALID_STRUCTURE,RB2-000495,rb,1,29510.0,0.25,666,1134,0.0227
EP-00590,BRANCH_SEMANTIC_TARGET,RB2-000529,rb,1,29511.5,1.75,583,1217,0.1591
EP-00590,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000529,rb,1,29511.5,1.75,583,1217,0.1591
EP-00591,NEAREST_VALID_STRUCTURE,RB2-000545,rb,1,29495.25,0.75,533,1269,0.0366
EP-00591,BRANCH_SEMANTIC_TARGET,FVG2-000863,fvg,3,29494.5,1.5,245,1557,0.0732
EP-00591,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000863,fvg,3,29494.5,1.5,245,1557,0.0732
EP-00592,NEAREST_VALID_STRUCTURE,RB2-000529,rb,1,29511.5,1.25,588,1217,0.0388
EP-00592,BRANCH_SEMANTIC_TARGET,RB2-000529,rb,1,29511.5,1.25,588,1217,0.0388
EP-00592,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004277,rb,5,29512.75,2.5,615,1190,0.0775
