week,episode_id,variant_id,structure_id,family,tf,surface,distance,natural_rr,availability_seq,exclusion_reason,selected_as
observation,EP-05127,EP-05127-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000135,ifvg,1,29651.75,100.0,5.0633,2269,,
observation,EP-05127,EP-05127-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000106,ifvg,1,29653.0,101.25,5.1266,1871,,
observation,EP-05127,EP-05127-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000117,ifvg,1,29655.75,104.0,5.2658,2084,,
observation,EP-05127,EP-05127-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000120,ifvg,1,29657.25,105.5,5.3418,2110,,
observation,EP-05127,EP-05127-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-001020,rb,1,29552.0,0.25,0.0127,2314,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-05127,EP-05127-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-004327,rb,5,29552.0,0.25,0.0127,2590,inactive_or_traversed,
observation,EP-05127,EP-05127-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000147,ifvg,1,29550.25,1.5,0.0759,2587,behind_entry,
observation,EP-05127,EP-05127-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-001917,rb,1,29532.0,19.75,1.0,4268,component,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000443,ifvg,3,29592.25,40.5,2.0506,2307,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000097,ifvg,1,29612.5,60.75,3.0759,1802,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000559,ifvg,5,29624.75,73.0,3.6962,2195,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000136,ifvg,1,29631.75,80.0,4.0506,2274,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000124,ifvg,1,29634.0,82.25,4.1646,2161,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000123,ifvg,1,29636.0,84.25,4.2658,2150,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000439,ifvg,3,29637.25,85.5,4.3291,2151,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000125,ifvg,1,29650.75,99.0,5.0127,2161,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000135,ifvg,1,29651.75,100.0,5.0633,2269,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000106,ifvg,1,29653.0,101.25,5.1266,1871,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000117,ifvg,1,29655.75,104.0,5.2658,2084,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000120,ifvg,1,29657.25,105.5,5.3418,2110,,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-001020,rb,1,29552.0,0.25,0.0127,2314,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-004327,rb,5,29552.0,0.25,0.0127,2590,inactive_or_traversed,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000147,ifvg,1,29550.25,1.5,0.0759,2587,behind_entry,
observation,EP-05127,EP-05127-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-001917,rb,1,29532.0,19.75,1.0,4268,component,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000443,ifvg,3,29592.25,40.5,2.0506,2307,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000097,ifvg,1,29612.5,60.75,3.0759,1802,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000559,ifvg,5,29624.75,73.0,3.6962,2195,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000136,ifvg,1,29631.75,80.0,4.0506,2274,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000124,ifvg,1,29634.0,82.25,4.1646,2161,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000123,ifvg,1,29636.0,84.25,4.2658,2150,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000439,ifvg,3,29637.25,85.5,4.3291,2151,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000125,ifvg,1,29650.75,99.0,5.0127,2161,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000135,ifvg,1,29651.75,100.0,5.0633,2269,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000106,ifvg,1,29653.0,101.25,5.1266,1871,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000117,ifvg,1,29655.75,104.0,5.2658,2084,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000120,ifvg,1,29657.25,105.5,5.3418,2110,,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001020,rb,1,29552.0,0.25,0.0127,2314,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-004327,rb,5,29552.0,0.25,0.0127,2590,inactive_or_traversed,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000147,ifvg,1,29550.25,1.5,0.0759,2587,behind_entry,
observation,EP-05127,EP-05127-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001917,rb,1,29532.0,19.75,1.0,4268,component,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000443,ifvg,3,29592.25,40.5,1.4087,2307,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000097,ifvg,1,29612.5,60.75,2.113,1802,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000559,ifvg,5,29624.75,73.0,2.5391,2195,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000136,ifvg,1,29631.75,80.0,2.7826,2274,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000124,ifvg,1,29634.0,82.25,2.8609,2161,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000123,ifvg,1,29636.0,84.25,2.9304,2150,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000439,ifvg,3,29637.25,85.5,2.9739,2151,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000125,ifvg,1,29650.75,99.0,3.4435,2161,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000135,ifvg,1,29651.75,100.0,3.4783,2269,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000106,ifvg,1,29653.0,101.25,3.5217,1871,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000117,ifvg,1,29655.75,104.0,3.6174,2084,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000120,ifvg,1,29657.25,105.5,3.6696,2110,,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-001020,rb,1,29552.0,0.25,0.0087,2314,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-004327,rb,5,29552.0,0.25,0.0087,2590,inactive_or_traversed,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000147,ifvg,1,29550.25,1.5,0.0522,2587,behind_entry,
observation,EP-05128,EP-05128-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003699,rb,3,29523.0,28.75,1.0,4269,component,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000443,ifvg,3,29592.25,40.5,1.4087,2307,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000097,ifvg,1,29612.5,60.75,2.113,1802,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000559,ifvg,5,29624.75,73.0,2.5391,2195,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000136,ifvg,1,29631.75,80.0,2.7826,2274,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000124,ifvg,1,29634.0,82.25,2.8609,2161,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000123,ifvg,1,29636.0,84.25,2.9304,2150,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000439,ifvg,3,29637.25,85.5,2.9739,2151,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000125,ifvg,1,29650.75,99.0,3.4435,2161,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000135,ifvg,1,29651.75,100.0,3.4783,2269,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000106,ifvg,1,29653.0,101.25,3.5217,1871,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000117,ifvg,1,29655.75,104.0,3.6174,2084,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000120,ifvg,1,29657.25,105.5,3.6696,2110,,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-001020,rb,1,29552.0,0.25,0.0087,2314,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-004327,rb,5,29552.0,0.25,0.0087,2590,inactive_or_traversed,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000147,ifvg,1,29550.25,1.5,0.0522,2587,behind_entry,
observation,EP-05128,EP-05128-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-003699,rb,3,29523.0,28.75,1.0,4269,component,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000443,ifvg,3,29592.25,40.5,1.4087,2307,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000097,ifvg,1,29612.5,60.75,2.113,1802,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000559,ifvg,5,29624.75,73.0,2.5391,2195,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000136,ifvg,1,29631.75,80.0,2.7826,2274,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000124,ifvg,1,29634.0,82.25,2.8609,2161,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000123,ifvg,1,29636.0,84.25,2.9304,2150,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000439,ifvg,3,29637.25,85.5,2.9739,2151,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000125,ifvg,1,29650.75,99.0,3.4435,2161,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000135,ifvg,1,29651.75,100.0,3.4783,2269,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000106,ifvg,1,29653.0,101.25,3.5217,1871,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000117,ifvg,1,29655.75,104.0,3.6174,2084,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000120,ifvg,1,29657.25,105.5,3.6696,2110,,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-001020,rb,1,29552.0,0.25,0.0087,2314,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-004327,rb,5,29552.0,0.25,0.0087,2590,inactive_or_traversed,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000147,ifvg,1,29550.25,1.5,0.0522,2587,behind_entry,
observation,EP-05128,EP-05128-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003699,rb,3,29523.0,28.75,1.0,4269,component,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000443,ifvg,3,29592.25,40.5,1.4087,2307,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000097,ifvg,1,29612.5,60.75,2.113,1802,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000559,ifvg,5,29624.75,73.0,2.5391,2195,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000136,ifvg,1,29631.75,80.0,2.7826,2274,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000124,ifvg,1,29634.0,82.25,2.8609,2161,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000123,ifvg,1,29636.0,84.25,2.9304,2150,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000439,ifvg,3,29637.25,85.5,2.9739,2151,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000125,ifvg,1,29650.75,99.0,3.4435,2161,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000135,ifvg,1,29651.75,100.0,3.4783,2269,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000106,ifvg,1,29653.0,101.25,3.5217,1871,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000117,ifvg,1,29655.75,104.0,3.6174,2084,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000120,ifvg,1,29657.25,105.5,3.6696,2110,,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,RB2-001020,rb,1,29552.0,0.25,0.0087,2314,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-05129,EP-05129-ENTRY_ON_TAP,RB2-004327,rb,5,29552.0,0.25,0.0087,2590,inactive_or_traversed,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,IFVG2-000147,ifvg,1,29550.25,1.5,0.0522,2587,behind_entry,
observation,EP-05129,EP-05129-ENTRY_ON_TAP,RB2-003699,rb,3,29523.0,28.75,1.0,4269,component,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000443,ifvg,3,29592.25,42.0,12.9231,2307,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000097,ifvg,1,29612.5,62.25,19.1538,1802,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000559,ifvg,5,29624.75,74.5,22.9231,2195,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000136,ifvg,1,29631.75,81.5,25.0769,2274,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000124,ifvg,1,29634.0,83.75,25.7692,2161,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000123,ifvg,1,29636.0,85.75,26.3846,2150,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000439,ifvg,3,29637.25,87.0,26.7692,2151,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000125,ifvg,1,29650.75,100.5,30.9231,2161,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000135,ifvg,1,29651.75,101.5,31.2308,2269,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000106,ifvg,1,29653.0,102.75,31.6154,1871,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000117,ifvg,1,29655.75,105.5,32.4615,2084,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000120,ifvg,1,29657.25,107.0,32.9231,2110,,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,FVG2-000302,fvg,1,29550.25,0.0,0.0,2586,same_direction,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,FVG2-000279,fvg,1,29550.0,0.25,0.0769,2328,inactive_or_traversed,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,IFVG2-000147,ifvg,1,29550.25,0.0,0.0,2587,behind_entry,
observation,EP-05135,EP-05135-ENTRY_ON_TAP,RB2-001920,rb,1,29547.0,3.25,1.0,4273,component,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000298,ifvg,1,29711.75,34.25,1.0,4971,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000105,ifvg,1,29702.0,44.0,1.2847,1857,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000507,ifvg,3,29695.75,50.25,1.4672,4968,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000592,ifvg,5,29695.75,50.25,1.4672,4970,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000104,ifvg,1,29694.25,51.75,1.5109,1856,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000113,ifvg,1,29694.0,52.0,1.5182,2020,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000630,ifvg,15,29694.0,52.0,1.5182,4980,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000111,ifvg,1,29693.75,52.25,1.5255,1922,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000132,ifvg,1,29690.5,55.5,1.6204,2251,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000103,ifvg,1,29685.25,60.75,1.7737,1855,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000131,ifvg,1,29684.0,62.0,1.8102,2248,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,IFVG2-000556,ifvg,5,29683.0,63.0,1.8394,1995,,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,FVG2-000760,fvg,3,29746.5,0.5,0.0146,309,inactive_or_traversed,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,FVG2-000575,fvg,1,29745.75,0.25,0.0073,5027,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,RB2-002724,rb,1,29747.0,1.0,0.0292,6126,behind_entry,
observation,EP-07322,EP-07322-ENTRY_ON_NEW_FVG,FVG2-000676,fvg,1,29780.25,34.25,1.0,6115,component,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000298,ifvg,1,29711.75,34.25,1.096,4971,,NEAREST_OPPOSING_VALID_STRUCTURE
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000105,ifvg,1,29702.0,44.0,1.408,1857,,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000507,ifvg,3,29695.75,50.25,1.608,4968,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000592,ifvg,5,29695.75,50.25,1.608,4970,,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000104,ifvg,1,29694.25,51.75,1.656,1856,,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000113,ifvg,1,29694.0,52.0,1.664,2020,,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000630,ifvg,15,29694.0,52.0,1.664,4980,,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000111,ifvg,1,29693.75,52.25,1.672,1922,,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000132,ifvg,1,29690.5,55.5,1.776,2251,,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000103,ifvg,1,29685.25,60.75,1.944,1855,,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000131,ifvg,1,29684.0,62.0,1.984,2248,,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,IFVG2-000556,ifvg,5,29683.0,63.0,2.016,1995,,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,FVG2-000760,fvg,3,29746.5,0.5,0.016,309,inactive_or_traversed,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,FVG2-000575,fvg,1,29745.75,0.25,0.008,5027,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,RB2-002724,rb,1,29747.0,1.0,0.032,6126,behind_entry,
observation,EP-07324,EP-07324-ENTRY_ON_NEW_FVG,RB2-002721,rb,1,29777.25,31.25,1.0,6120,component,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000298,ifvg,1,29711.75,34.25,0.9133,4971,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000105,ifvg,1,29702.0,44.0,1.1733,1857,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000507,ifvg,3,29695.75,50.25,1.34,4968,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000592,ifvg,5,29695.75,50.25,1.34,4970,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000104,ifvg,1,29694.25,51.75,1.38,1856,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000113,ifvg,1,29694.0,52.0,1.3867,2020,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000630,ifvg,15,29694.0,52.0,1.3867,4980,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000111,ifvg,1,29693.75,52.25,1.3933,1922,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000132,ifvg,1,29690.5,55.5,1.48,2251,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000103,ifvg,1,29685.25,60.75,1.62,1855,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000131,ifvg,1,29684.0,62.0,1.6533,2248,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,IFVG2-000556,ifvg,5,29683.0,63.0,1.68,1995,,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,FVG2-000760,fvg,3,29746.5,0.5,0.0133,309,inactive_or_traversed,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,FVG2-000575,fvg,1,29745.75,0.25,0.0067,5027,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,RB2-002724,rb,1,29747.0,1.0,0.0267,6126,behind_entry,
observation,EP-07325,EP-07325-ENTRY_ON_NEW_FVG,RB2-002718,rb,1,29783.5,37.5,1.0,6114,component,
