atomic_event_id,atomic_event_type,week,entry_seq,timeframe,direction,structure_id,note
TRIG-01197,ATOMIC_RB_TAP_EVENT,observation,1518,3,-1,RB2-003292,diagnostic only -- an atomic event is NOT a setup
TRIG-01198,ATOMIC_RB_TAP_EVENT,observation,1518,1,1,RB2-000664,diagnostic only -- an atomic event is NOT a setup
TRIG-01199,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1520,1,1,IFVG2-000081,diagnostic only -- an atomic event is NOT a setup
TRIG-01200,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1520,1,1,IFVG2-000082,diagnostic only -- an atomic event is NOT a setup
TRIG-01201,ATOMIC_RB_TAP_EVENT,observation,1520,1,-1,RB2-000661,diagnostic only -- an atomic event is NOT a setup
TRIG-01202,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1521,3,1,IFVG2-000423,diagnostic only -- an atomic event is NOT a setup
TRIG-01203,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1522,1,1,IFVG2-000083,diagnostic only -- an atomic event is NOT a setup
TRIG-01204,ATOMIC_RB_TAP_EVENT,observation,1522,1,-1,RB2-000646,diagnostic only -- an atomic event is NOT a setup
TRIG-01205,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1524,3,1,IFVG2-000424,diagnostic only -- an atomic event is NOT a setup
TRIG-01206,ATOMIC_RB_TAP_EVENT,observation,1524,3,-1,RB2-003286,diagnostic only -- an atomic event is NOT a setup
TRIG-01207,ATOMIC_RB_TAP_EVENT,observation,1524,1,1,RB2-000666,diagnostic only -- an atomic event is NOT a setup
TRIG-01208,ATOMIC_RB_TAP_EVENT,observation,1525,5,-1,RB2-004218,diagnostic only -- an atomic event is NOT a setup
TRIG-01209,ATOMIC_RB_TAP_EVENT,observation,1525,5,-1,RB2-004221,diagnostic only -- an atomic event is NOT a setup
TRIG-01210,ATOMIC_RB_TAP_EVENT,observation,1527,3,-1,RB2-003281,diagnostic only -- an atomic event is NOT a setup
TRIG-01211,ATOMIC_RB_TAP_EVENT,observation,1528,1,1,RB2-000667,diagnostic only -- an atomic event is NOT a setup
TRIG-01212,ATOMIC_RB_TAP_EVENT,observation,1530,30,1,RB2-004972,diagnostic only -- an atomic event is NOT a setup
TRIG-01213,ATOMIC_RB_TAP_EVENT,observation,1530,15,-1,RB2-004762,diagnostic only -- an atomic event is NOT a setup
TRIG-01214,ATOMIC_RB_TAP_EVENT,observation,1530,15,-1,RB2-004765,diagnostic only -- an atomic event is NOT a setup
TRIG-01215,ATOMIC_RB_TAP_EVENT,observation,1530,5,-1,RB2-004215,diagnostic only -- an atomic event is NOT a setup
TRIG-01216,ATOMIC_RB_TAP_EVENT,observation,1530,3,1,RB2-003294,diagnostic only -- an atomic event is NOT a setup
TRIG-01217,ATOMIC_RB_TAP_EVENT,observation,1531,1,1,RB2-000668,diagnostic only -- an atomic event is NOT a setup
TRIG-01218,ATOMIC_RB_TAP_EVENT,observation,1532,1,-1,RB2-000669,diagnostic only -- an atomic event is NOT a setup
TRIG-01219,ATOMIC_RB_TAP_EVENT,observation,1533,3,1,RB2-003295,diagnostic only -- an atomic event is NOT a setup
TRIG-01220,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1534,1,-1,IFVG2-000084,diagnostic only -- an atomic event is NOT a setup
TRIG-01221,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1536,3,-1,IFVG2-000425,diagnostic only -- an atomic event is NOT a setup
TRIG-01222,ATOMIC_RB_TAP_EVENT,observation,1536,1,1,RB2-000665,diagnostic only -- an atomic event is NOT a setup
TRIG-01223,ATOMIC_RB_TAP_EVENT,observation,1536,1,1,RB2-000670,diagnostic only -- an atomic event is NOT a setup
TRIG-01224,ATOMIC_RB_TAP_EVENT,observation,1539,3,1,RB2-003293,diagnostic only -- an atomic event is NOT a setup
TRIG-01225,ATOMIC_RB_TAP_EVENT,observation,1540,5,1,RB2-004222,diagnostic only -- an atomic event is NOT a setup
TRIG-01226,ATOMIC_RB_TAP_EVENT,observation,1541,1,-1,RB2-000672,diagnostic only -- an atomic event is NOT a setup
TRIG-01227,ATOMIC_RB_TAP_EVENT,observation,1543,1,1,RB2-000673,diagnostic only -- an atomic event is NOT a setup
TRIG-01228,ATOMIC_RB_TAP_EVENT,observation,1545,3,-1,RB2-003297,diagnostic only -- an atomic event is NOT a setup
TRIG-01229,ATOMIC_RB_TAP_EVENT,observation,1545,1,-1,RB2-000671,diagnostic only -- an atomic event is NOT a setup
TRIG-01230,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1547,1,-1,IFVG2-000085,diagnostic only -- an atomic event is NOT a setup
TRIG-01231,ATOMIC_RB_TAP_EVENT,observation,1549,1,-1,RB2-000674,diagnostic only -- an atomic event is NOT a setup
TRIG-01232,ATOMIC_RB_TAP_EVENT,observation,1551,3,1,RB2-003298,diagnostic only -- an atomic event is NOT a setup
TRIG-01233,ATOMIC_RB_TAP_EVENT,observation,1552,1,1,RB2-000676,diagnostic only -- an atomic event is NOT a setup
TRIG-01234,ATOMIC_RB_TAP_EVENT,observation,1553,1,-1,RB2-000675,diagnostic only -- an atomic event is NOT a setup
TRIG-01235,ATOMIC_RB_TAP_EVENT,observation,1554,3,-1,RB2-003299,diagnostic only -- an atomic event is NOT a setup
TRIG-01236,ATOMIC_RB_TAP_EVENT,observation,1555,5,1,RB2-004224,diagnostic only -- an atomic event is NOT a setup
TRIG-01237,ATOMIC_RB_TAP_EVENT,observation,1555,1,-1,RB2-000677,diagnostic only -- an atomic event is NOT a setup
TRIG-01238,ATOMIC_RB_TAP_EVENT,observation,1556,1,-1,RB2-000678,diagnostic only -- an atomic event is NOT a setup
TRIG-01239,ATOMIC_RB_TAP_EVENT,observation,1557,1,1,RB2-000679,diagnostic only -- an atomic event is NOT a setup
TRIG-01240,ATOMIC_RB_TAP_EVENT,observation,1560,60,-1,RB2-005078,diagnostic only -- an atomic event is NOT a setup
TRIG-01241,ATOMIC_RB_TAP_EVENT,observation,1560,15,1,RB2-004766,diagnostic only -- an atomic event is NOT a setup
TRIG-01242,ATOMIC_RB_TAP_EVENT,observation,1560,1,1,RB2-000681,diagnostic only -- an atomic event is NOT a setup
TRIG-01243,ATOMIC_RB_TAP_EVENT,observation,1561,1,-1,RB2-000682,diagnostic only -- an atomic event is NOT a setup
TRIG-01244,ATOMIC_RB_TAP_EVENT,observation,1563,3,-1,RB2-003301,diagnostic only -- an atomic event is NOT a setup
TRIG-01245,ATOMIC_RB_TAP_EVENT,observation,1565,1,-1,RB2-000683,diagnostic only -- an atomic event is NOT a setup
TRIG-01246,ATOMIC_RB_TAP_EVENT,observation,1568,1,1,RB2-000684,diagnostic only -- an atomic event is NOT a setup
TRIG-01247,ATOMIC_RB_TAP_EVENT,observation,1569,3,-1,RB2-003302,diagnostic only -- an atomic event is NOT a setup
TRIG-01248,ATOMIC_RB_TAP_EVENT,observation,1569,1,-1,RB2-000685,diagnostic only -- an atomic event is NOT a setup
TRIG-01249,ATOMIC_RB_TAP_EVENT,observation,1570,5,-1,RB2-004225,diagnostic only -- an atomic event is NOT a setup
TRIG-01250,ATOMIC_RB_TAP_EVENT,observation,1572,1,-1,RB2-000686,diagnostic only -- an atomic event is NOT a setup
TRIG-01251,ATOMIC_RB_TAP_EVENT,observation,1575,15,-1,RB2-004767,diagnostic only -- an atomic event is NOT a setup
TRIG-01252,ATOMIC_RB_TAP_EVENT,observation,1575,1,1,RB2-000687,diagnostic only -- an atomic event is NOT a setup
TRIG-01253,ATOMIC_RB_TAP_EVENT,observation,1576,1,-1,RB2-000688,diagnostic only -- an atomic event is NOT a setup
TRIG-01254,ATOMIC_RB_TAP_EVENT,observation,1579,1,1,RB2-000689,diagnostic only -- an atomic event is NOT a setup
TRIG-01255,ATOMIC_RB_TAP_EVENT,observation,1581,3,1,RB2-003303,diagnostic only -- an atomic event is NOT a setup
TRIG-01256,ATOMIC_RB_TAP_EVENT,observation,1583,1,1,RB2-000690,diagnostic only -- an atomic event is NOT a setup
TRIG-01257,ATOMIC_RB_TAP_EVENT,observation,1587,3,1,RB2-003305,diagnostic only -- an atomic event is NOT a setup
TRIG-01258,ATOMIC_RB_TAP_EVENT,observation,1589,1,1,RB2-000692,diagnostic only -- an atomic event is NOT a setup
TRIG-01259,ATOMIC_RB_TAP_EVENT,observation,1591,1,1,RB2-000693,diagnostic only -- an atomic event is NOT a setup
TRIG-01260,ATOMIC_RB_TAP_EVENT,observation,1593,3,1,RB2-003306,diagnostic only -- an atomic event is NOT a setup
TRIG-01261,ATOMIC_RB_TAP_EVENT,observation,1593,1,-1,RB2-000694,diagnostic only -- an atomic event is NOT a setup
TRIG-01262,ATOMIC_RB_TAP_EVENT,observation,1595,5,1,RB2-004227,diagnostic only -- an atomic event is NOT a setup
TRIG-01263,ATOMIC_RB_TAP_EVENT,observation,1595,1,1,RB2-000695,diagnostic only -- an atomic event is NOT a setup
TRIG-01264,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1596,3,1,IFVG2-000426,diagnostic only -- an atomic event is NOT a setup
TRIG-01265,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1596,1,1,IFVG2-000086,diagnostic only -- an atomic event is NOT a setup
TRIG-01266,ATOMIC_RB_TAP_EVENT,observation,1598,1,1,RB2-000696,diagnostic only -- an atomic event is NOT a setup
TRIG-01267,ATOMIC_RB_TAP_EVENT,observation,1600,1,-1,RB2-000691,diagnostic only -- an atomic event is NOT a setup
TRIG-01268,ATOMIC_RB_TAP_EVENT,observation,1600,1,-1,RB2-000697,diagnostic only -- an atomic event is NOT a setup
TRIG-01269,ATOMIC_RB_TAP_EVENT,observation,1602,3,1,RB2-003308,diagnostic only -- an atomic event is NOT a setup
TRIG-01270,ATOMIC_RB_TAP_EVENT,observation,1605,15,1,RB2-004768,diagnostic only -- an atomic event is NOT a setup
TRIG-01271,ATOMIC_RB_TAP_EVENT,observation,1605,5,-1,RB2-004228,diagnostic only -- an atomic event is NOT a setup
TRIG-01272,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1605,3,1,IFVG2-000427,diagnostic only -- an atomic event is NOT a setup
TRIG-01273,ATOMIC_RB_TAP_EVENT,observation,1605,3,-1,RB2-003309,diagnostic only -- an atomic event is NOT a setup
TRIG-01274,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1605,1,1,IFVG2-000087,diagnostic only -- an atomic event is NOT a setup
TRIG-01275,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1606,1,1,IFVG2-000088,diagnostic only -- an atomic event is NOT a setup
TRIG-01276,ATOMIC_RB_TAP_EVENT,observation,1607,1,-1,RB2-000699,diagnostic only -- an atomic event is NOT a setup
TRIG-01277,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1610,5,1,IFVG2-000547,diagnostic only -- an atomic event is NOT a setup
TRIG-01278,ATOMIC_RB_TAP_EVENT,observation,1610,5,-1,RB2-004226,diagnostic only -- an atomic event is NOT a setup
TRIG-01279,ATOMIC_RB_TAP_EVENT,observation,1611,3,-1,RB2-003304,diagnostic only -- an atomic event is NOT a setup
TRIG-01280,ATOMIC_RB_TAP_EVENT,observation,1611,3,-1,RB2-003310,diagnostic only -- an atomic event is NOT a setup
TRIG-01281,ATOMIC_RB_TAP_EVENT,observation,1611,1,1,RB2-000700,diagnostic only -- an atomic event is NOT a setup
TRIG-01282,ATOMIC_RB_TAP_EVENT,observation,1613,1,1,RB2-000701,diagnostic only -- an atomic event is NOT a setup
TRIG-01283,ATOMIC_RB_TAP_EVENT,observation,1615,1,-1,RB2-000702,diagnostic only -- an atomic event is NOT a setup
TRIG-01284,ATOMIC_RB_TAP_EVENT,observation,1617,3,1,RB2-003311,diagnostic only -- an atomic event is NOT a setup
TRIG-01285,ATOMIC_RB_TAP_EVENT,observation,1618,1,-1,RB2-000703,diagnostic only -- an atomic event is NOT a setup
TRIG-01286,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1619,1,-1,IFVG2-000089,diagnostic only -- an atomic event is NOT a setup
TRIG-01287,ATOMIC_RB_TAP_EVENT,observation,1620,30,-1,RB2-004973,diagnostic only -- an atomic event is NOT a setup
TRIG-01288,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1620,5,-1,IFVG2-000548,diagnostic only -- an atomic event is NOT a setup
TRIG-01289,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1620,5,-1,IFVG2-000549,diagnostic only -- an atomic event is NOT a setup
TRIG-01290,ATOMIC_RB_TAP_EVENT,observation,1620,5,1,RB2-004230,diagnostic only -- an atomic event is NOT a setup
TRIG-01291,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1620,3,-1,IFVG2-000428,diagnostic only -- an atomic event is NOT a setup
TRIG-01292,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1620,1,-1,IFVG2-000090,diagnostic only -- an atomic event is NOT a setup
TRIG-01293,ATOMIC_RB_TAP_EVENT,observation,1621,1,1,RB2-000704,diagnostic only -- an atomic event is NOT a setup
TRIG-01294,ATOMIC_RB_TAP_EVENT,observation,1622,1,-1,RB2-000705,diagnostic only -- an atomic event is NOT a setup
TRIG-01295,ATOMIC_RB_TAP_EVENT,observation,1625,1,-1,RB2-000706,diagnostic only -- an atomic event is NOT a setup
TRIG-01296,ATOMIC_RB_TAP_EVENT,observation,1626,3,-1,RB2-003312,diagnostic only -- an atomic event is NOT a setup
TRIG-01297,ATOMIC_RB_TAP_EVENT,observation,1627,1,1,RB2-000707,diagnostic only -- an atomic event is NOT a setup
TRIG-01298,ATOMIC_RB_TAP_EVENT,observation,1630,5,-1,RB2-004231,diagnostic only -- an atomic event is NOT a setup
TRIG-01299,ATOMIC_RB_TAP_EVENT,observation,1630,1,1,RB2-000708,diagnostic only -- an atomic event is NOT a setup
TRIG-01300,ATOMIC_RB_TAP_EVENT,observation,1632,1,-1,RB2-000710,diagnostic only -- an atomic event is NOT a setup
TRIG-01301,ATOMIC_RB_TAP_EVENT,observation,1634,1,-1,RB2-000709,diagnostic only -- an atomic event is NOT a setup
TRIG-01302,ATOMIC_RB_TAP_EVENT,observation,1634,1,1,RB2-000711,diagnostic only -- an atomic event is NOT a setup
TRIG-01303,ATOMIC_RB_TAP_EVENT,observation,1635,15,-1,RB2-004769,diagnostic only -- an atomic event is NOT a setup
TRIG-01304,ATOMIC_RB_TAP_EVENT,observation,1635,5,-1,RB2-004232,diagnostic only -- an atomic event is NOT a setup
TRIG-01305,ATOMIC_RB_TAP_EVENT,observation,1635,3,1,RB2-003313,diagnostic only -- an atomic event is NOT a setup
TRIG-01306,ATOMIC_RB_TAP_EVENT,observation,1638,3,-1,RB2-003314,diagnostic only -- an atomic event is NOT a setup
TRIG-01307,ATOMIC_RB_TAP_EVENT,observation,1639,1,1,RB2-000712,diagnostic only -- an atomic event is NOT a setup
TRIG-01308,ATOMIC_RB_TAP_EVENT,observation,1641,1,-1,RB2-000713,diagnostic only -- an atomic event is NOT a setup
TRIG-01309,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1642,1,-1,IFVG2-000091,diagnostic only -- an atomic event is NOT a setup
TRIG-01310,ATOMIC_RB_TAP_EVENT,observation,1642,1,1,RB2-000714,diagnostic only -- an atomic event is NOT a setup
TRIG-01311,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1645,5,-1,IFVG2-000550,diagnostic only -- an atomic event is NOT a setup
TRIG-01312,ATOMIC_RB_TAP_EVENT,observation,1647,3,1,RB2-003315,diagnostic only -- an atomic event is NOT a setup
TRIG-01313,ATOMIC_RB_TAP_EVENT,observation,1647,1,1,RB2-000715,diagnostic only -- an atomic event is NOT a setup
TRIG-01314,ATOMIC_RB_TAP_EVENT,observation,1649,1,-1,RB2-000716,diagnostic only -- an atomic event is NOT a setup
TRIG-01315,ATOMIC_RB_TAP_EVENT,observation,1650,3,1,RB2-003316,diagnostic only -- an atomic event is NOT a setup
TRIG-01316,ATOMIC_RB_TAP_EVENT,observation,1650,1,1,RB2-000717,diagnostic only -- an atomic event is NOT a setup
TRIG-01317,ATOMIC_RB_TAP_EVENT,observation,1652,1,1,RB2-000718,diagnostic only -- an atomic event is NOT a setup
TRIG-01318,ATOMIC_RB_TAP_EVENT,observation,1654,1,1,RB2-000698,diagnostic only -- an atomic event is NOT a setup
TRIG-01319,ATOMIC_RB_TAP_EVENT,observation,1654,1,1,RB2-000719,diagnostic only -- an atomic event is NOT a setup
TRIG-01320,ATOMIC_RB_TAP_EVENT,observation,1655,5,1,RB2-004229,diagnostic only -- an atomic event is NOT a setup
TRIG-01321,ATOMIC_RB_TAP_EVENT,observation,1656,1,-1,RB2-000720,diagnostic only -- an atomic event is NOT a setup
TRIG-01322,ATOMIC_RB_TAP_EVENT,observation,1658,1,1,RB2-000721,diagnostic only -- an atomic event is NOT a setup
TRIG-01323,ATOMIC_RB_TAP_EVENT,observation,1659,3,1,RB2-003307,diagnostic only -- an atomic event is NOT a setup
TRIG-01324,ATOMIC_RB_TAP_EVENT,observation,1660,5,-1,RB2-004233,diagnostic only -- an atomic event is NOT a setup
TRIG-01325,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1660,1,1,IFVG2-000092,diagnostic only -- an atomic event is NOT a setup
TRIG-01326,ATOMIC_RB_TAP_EVENT,observation,1662,3,-1,RB2-003317,diagnostic only -- an atomic event is NOT a setup
TRIG-01327,ATOMIC_RB_TAP_EVENT,observation,1662,1,1,RB2-000722,diagnostic only -- an atomic event is NOT a setup
TRIG-01328,ATOMIC_RB_TAP_EVENT,observation,1664,1,-1,RB2-000723,diagnostic only -- an atomic event is NOT a setup
TRIG-01329,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1665,5,1,IFVG2-000551,diagnostic only -- an atomic event is NOT a setup
TRIG-01330,ATOMIC_RB_TAP_EVENT,observation,1665,1,-1,RB2-000724,diagnostic only -- an atomic event is NOT a setup
TRIG-01331,ATOMIC_RB_TAP_EVENT,observation,1667,1,1,RB2-000725,diagnostic only -- an atomic event is NOT a setup
TRIG-01332,ATOMIC_RB_TAP_EVENT,observation,1667,1,1,RB2-000726,diagnostic only -- an atomic event is NOT a setup
TRIG-01333,ATOMIC_RB_TAP_EVENT,observation,1668,3,1,RB2-003318,diagnostic only -- an atomic event is NOT a setup
TRIG-01334,ATOMIC_RB_TAP_EVENT,observation,1669,1,1,RB2-000727,diagnostic only -- an atomic event is NOT a setup
TRIG-01335,ATOMIC_RB_TAP_EVENT,observation,1670,5,1,RB2-004235,diagnostic only -- an atomic event is NOT a setup
TRIG-01336,ATOMIC_RB_TAP_EVENT,observation,1670,1,1,RB2-000728,diagnostic only -- an atomic event is NOT a setup
TRIG-01337,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1672,1,-1,IFVG2-000093,diagnostic only -- an atomic event is NOT a setup
TRIG-01338,ATOMIC_RB_TAP_EVENT,observation,1673,1,-1,RB2-000729,diagnostic only -- an atomic event is NOT a setup
TRIG-01339,ATOMIC_RB_TAP_EVENT,observation,1673,1,1,RB2-000730,diagnostic only -- an atomic event is NOT a setup
TRIG-01340,ATOMIC_RB_TAP_EVENT,observation,1674,3,1,RB2-003319,diagnostic only -- an atomic event is NOT a setup
TRIG-01341,ATOMIC_RB_TAP_EVENT,observation,1675,5,1,RB2-004236,diagnostic only -- an atomic event is NOT a setup
TRIG-01342,ATOMIC_RB_TAP_EVENT,observation,1675,1,1,RB2-000731,diagnostic only -- an atomic event is NOT a setup
TRIG-01343,ATOMIC_RB_TAP_EVENT,observation,1680,60,1,RB2-005079,diagnostic only -- an atomic event is NOT a setup
TRIG-01344,ATOMIC_RB_TAP_EVENT,observation,1680,30,-1,RB2-004974,diagnostic only -- an atomic event is NOT a setup
TRIG-01345,ATOMIC_RB_TAP_EVENT,observation,1680,15,1,RB2-004770,diagnostic only -- an atomic event is NOT a setup
TRIG-01346,ATOMIC_RB_TAP_EVENT,observation,1680,5,1,RB2-004234,diagnostic only -- an atomic event is NOT a setup
TRIG-01347,ATOMIC_RB_TAP_EVENT,observation,1680,3,-1,RB2-003320,diagnostic only -- an atomic event is NOT a setup
TRIG-01348,ATOMIC_RB_TAP_EVENT,observation,1681,1,-1,RB2-000732,diagnostic only -- an atomic event is NOT a setup
TRIG-01349,ATOMIC_RB_TAP_EVENT,observation,1682,1,1,RB2-000733,diagnostic only -- an atomic event is NOT a setup
TRIG-01350,ATOMIC_RB_TAP_EVENT,observation,1683,3,1,RB2-003321,diagnostic only -- an atomic event is NOT a setup
TRIG-01351,ATOMIC_RB_TAP_EVENT,observation,1683,1,-1,RB2-000734,diagnostic only -- an atomic event is NOT a setup
TRIG-01352,ATOMIC_RB_TAP_EVENT,observation,1685,5,-1,RB2-004237,diagnostic only -- an atomic event is NOT a setup
TRIG-01353,ATOMIC_RB_TAP_EVENT,observation,1685,1,-1,RB2-000735,diagnostic only -- an atomic event is NOT a setup
TRIG-01354,ATOMIC_RB_TAP_EVENT,observation,1688,1,1,RB2-000736,diagnostic only -- an atomic event is NOT a setup
TRIG-01355,ATOMIC_IFVG_ACTIVATION_EVENT,observation,1689,3,1,IFVG2-000429,diagnostic only -- an atomic event is NOT a setup
TRIG-01356,ATOMIC_RB_TAP_EVENT,observation,1690,1,-1,RB2-000737,diagnostic only -- an atomic event is NOT a setup
TRIG-01357,ATOMIC_RB_TAP_EVENT,observation,1691,1,1,RB2-000738,diagnostic only -- an atomic event is NOT a setup
TRIG-01358,ATOMIC_RB_TAP_EVENT,observation,1692,3,1,RB2-003322,diagnostic only -- an atomic event is NOT a setup
TRIG-01359,ATOMIC_RB_TAP_EVENT,observation,1695,5,1,RB2-004238,diagnostic only -- an atomic event is NOT a setup
TRIG-01360,ATOMIC_RB_TAP_EVENT,observation,1696,1,-1,RB2-000740,diagnostic only -- an atomic event is NOT a setup
TRIG-01361,ATOMIC_RB_TAP_EVENT,observation,1705,1,1,RB2-000744,diagnostic only -- an atomic event is NOT a setup
TRIG-01362,ATOMIC_RB_TAP_EVENT,observation,1707,1,1,RB2-000745,diagnostic only -- an atomic event is NOT a setup
TRIG-01363,ATOMIC_RB_TAP_EVENT,observation,1710,30,1,RB2-004975,diagnostic only -- an atomic event is NOT a setup
TRIG-01364,ATOMIC_RB_TAP_EVENT,observation,1710,15,-1,RB2-004771,diagnostic only -- an atomic event is NOT a setup
TRIG-01365,ATOMIC_RB_TAP_EVENT,observation,1710,1,1,RB2-000746,diagnostic only -- an atomic event is NOT a setup
TRIG-01366,ATOMIC_RB_TAP_EVENT,observation,1711,1,1,RB2-000747,diagnostic only -- an atomic event is NOT a setup
TRIG-01367,ATOMIC_RB_TAP_EVENT,observation,1713,1,-1,RB2-000748,diagnostic only -- an atomic event is NOT a setup
TRIG-01368,ATOMIC_RB_TAP_EVENT,observation,1715,1,1,RB2-000749,diagnostic only -- an atomic event is NOT a setup
TRIG-01369,ATOMIC_RB_TAP_EVENT,observation,1716,3,1,RB2-003326,diagnostic only -- an atomic event is NOT a setup
TRIG-01370,ATOMIC_RB_TAP_EVENT,observation,1716,1,-1,RB2-000750,diagnostic only -- an atomic event is NOT a setup
TRIG-01371,ATOMIC_RB_TAP_EVENT,observation,1718,1,-1,RB2-000751,diagnostic only -- an atomic event is NOT a setup
TRIG-01372,ATOMIC_RB_TAP_EVENT,observation,1720,5,-1,RB2-004240,diagnostic only -- an atomic event is NOT a setup
TRIG-01373,ATOMIC_RB_TAP_EVENT,observation,1721,1,1,RB2-000752,diagnostic only -- an atomic event is NOT a setup
TRIG-01374,ATOMIC_RB_TAP_EVENT,observation,1722,3,1,RB2-003327,diagnostic only -- an atomic event is NOT a setup
TRIG-01375,ATOMIC_RB_TAP_EVENT,observation,1724,1,1,RB2-000754,diagnostic only -- an atomic event is NOT a setup
