episode_id,role,structure_id
EP-00732,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004269
EP-00733,context/component,IFVG2-000121
EP-00733,target:NEAREST_VALID_STRUCTURE,RB2-000467
EP-00733,target:BRANCH_SEMANTIC_TARGET,RB2-003197
EP-00733,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003197
EP-00734,context/component,IFVG2-000122
EP-00734,target:NEAREST_VALID_STRUCTURE,RB2-000467
EP-00734,target:BRANCH_SEMANTIC_TARGET,RB2-003197
EP-00734,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003197
EP-00735,context/component,RB2-000963
EP-00735,target:NEAREST_VALID_STRUCTURE,FVG2-000221
EP-00735,target:BRANCH_SEMANTIC_TARGET,FVG2-000221
EP-00735,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000221
EP-00736,context/component,RB2-004366
EP-00736,target:NEAREST_VALID_STRUCTURE,RB2-000843
EP-00736,target:BRANCH_SEMANTIC_TARGET,RB2-000475
EP-00736,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004861
EP-00737,context/component,IFVG2-000463
EP-00737,target:NEAREST_VALID_STRUCTURE,RB2-000902
EP-00737,target:BRANCH_SEMANTIC_TARGET,RB2-000902
EP-00737,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004345
EP-00738,context/component,RB2-000965
EP-00738,target:NEAREST_VALID_STRUCTURE,RB2-000902
EP-00738,target:BRANCH_SEMANTIC_TARGET,RB2-000902
EP-00738,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000902
EP-00739,context/component,FVG2-000893
EP-00740,context/component,FVG2-000241
EP-00740,context/component,IFVG2-000120
EP-00740,target:NEAREST_VALID_STRUCTURE,FVG2-000109
EP-00740,target:BRANCH_SEMANTIC_TARGET,FVG2-000109
EP-00740,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000109
EP-00741,context/component,IFVG2-000569
EP-00741,target:NEAREST_VALID_STRUCTURE,FVG2-000820
EP-00741,target:BRANCH_SEMANTIC_TARGET,IFVG2-000424
EP-00741,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004368
EP-00742,context/component,IFVG2-000123
EP-00743,context/component,RB2-004864
EP-00743,target:NEAREST_VALID_STRUCTURE,FVG2-000218
EP-00743,target:BRANCH_SEMANTIC_TARGET,FVG2-000218
EP-00743,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004865
EP-00744,context/component,IFVG2-000124
EP-00744,target:NEAREST_VALID_STRUCTURE,RB2-000864
EP-00744,target:BRANCH_SEMANTIC_TARGET,RB2-000888
EP-00744,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000888
EP-00745,context/component,IFVG2-000125
EP-00746,context/component,RB2-004364
EP-00746,target:NEAREST_VALID_STRUCTURE,FVG2-000889
EP-00746,target:BRANCH_SEMANTIC_TARGET,IFVG2-000460
EP-00746,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004270
EP-00747,context/component,RB2-000973
EP-00747,target:NEAREST_VALID_STRUCTURE,RB2-000820
EP-00747,target:BRANCH_SEMANTIC_TARGET,RB2-000820
EP-00747,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000820
EP-00748,context/component,IFVG2-000126
EP-00748,target:NEAREST_VALID_STRUCTURE,RB2-000206
EP-00748,target:BRANCH_SEMANTIC_TARGET,FVG2-000038
EP-00748,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000038
EP-00749,context/component,IFVG2-000126
EP-00749,target:NEAREST_VALID_STRUCTURE,RB2-000248
EP-00749,target:BRANCH_SEMANTIC_TARGET,RB2-000248
EP-00749,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000248
EP-00750,context/component,IFVG2-000127
EP-00750,target:NEAREST_VALID_STRUCTURE,RB2-000248
EP-00750,target:BRANCH_SEMANTIC_TARGET,RB2-000248
EP-00750,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000248
EP-00751,context/component,IFVG2-000127
EP-00751,target:NEAREST_VALID_STRUCTURE,RB2-000156
EP-00751,target:BRANCH_SEMANTIC_TARGET,RB2-000156
EP-00751,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000156
EP-00752,context/component,IFVG2-000464
EP-00752,target:NEAREST_VALID_STRUCTURE,RB2-003279
EP-00752,target:BRANCH_SEMANTIC_TARGET,RB2-000182
EP-00752,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001073
EP-00753,context/component,IFVG2-000571
EP-00753,target:NEAREST_VALID_STRUCTURE,RB2-000454
EP-00753,target:BRANCH_SEMANTIC_TARGET,RB2-000454
EP-00753,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004255
EP-00754,context/component,IFVG2-000464
EP-00754,target:NEAREST_VALID_STRUCTURE,RB2-000454
EP-00754,target:BRANCH_SEMANTIC_TARGET,RB2-000454
EP-00754,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000435
EP-00755,context/component,FVG2-000253
EP-00755,target:NEAREST_VALID_STRUCTURE,RB2-000454
EP-00755,target:BRANCH_SEMANTIC_TARGET,RB2-000454
EP-00755,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000454
EP-00756,context/component,RB2-000976
EP-00756,target:NEAREST_VALID_STRUCTURE,RB2-000003
EP-00756,target:BRANCH_SEMANTIC_TARGET,RB2-000003
EP-00756,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000003
EP-00757,context/component,RB2-000977
EP-00757,target:NEAREST_VALID_STRUCTURE,RB2-000037
EP-00757,target:BRANCH_SEMANTIC_TARGET,RB2-000037
EP-00757,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000037
EP-00758,context/component,RB2-000980
EP-00758,target:NEAREST_VALID_STRUCTURE,FVG2-000018
EP-00758,target:BRANCH_SEMANTIC_TARGET,IFVG2-000006
EP-00758,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000006
EP-00759,context/component,RB2-000981
EP-00759,target:NEAREST_VALID_STRUCTURE,RB2-000083
EP-00759,target:BRANCH_SEMANTIC_TARGET,RB2-003136
EP-00759,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003136
EP-00760,context/component,RB2-004865
EP-00760,target:NEAREST_VALID_STRUCTURE,RB2-003465
EP-00760,target:BRANCH_SEMANTIC_TARGET,RB2-003465
EP-00760,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001217
EP-00761,context/component,IFVG2-000569
EP-00762,context/component,IFVG2-000570
EP-00763,context/component,RB2-000979
EP-00763,target:NEAREST_VALID_STRUCTURE,RB2-000077
EP-00763,target:BRANCH_SEMANTIC_TARGET,RB2-000077
EP-00763,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000077
EP-00764,context/component,RB2-003465
EP-00764,target:NEAREST_VALID_STRUCTURE,FVG2-000080
EP-00764,target:BRANCH_SEMANTIC_TARGET,RB2-004246
EP-00764,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004246
EP-00765,context/component,RB2-000982
EP-00765,target:NEAREST_VALID_STRUCTURE,FVG2-000080
EP-00765,target:BRANCH_SEMANTIC_TARGET,RB2-004246
EP-00765,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004246
EP-00766,context/component,RB2-004372
EP-00766,target:NEAREST_VALID_STRUCTURE,RB2-000303
EP-00766,target:BRANCH_SEMANTIC_TARGET,RB2-000353
EP-00766,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004374
EP-00767,context/component,RB2-003466
EP-00767,target:NEAREST_VALID_STRUCTURE,FVG2-000028
EP-00767,target:BRANCH_SEMANTIC_TARGET,FVG2-000028
EP-00767,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004826
EP-00768,context/component,IFVG2-000128
EP-00768,target:NEAREST_VALID_STRUCTURE,RB2-003146
EP-00768,target:BRANCH_SEMANTIC_TARGET,RB2-003146
EP-00768,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003146
EP-00769,context/component,RB2-000993
EP-00769,target:NEAREST_VALID_STRUCTURE,RB2-003466
EP-00769,target:BRANCH_SEMANTIC_TARGET,RB2-003466
EP-00769,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003466
EP-00770,context/component,FVG2-000256
EP-00770,target:NEAREST_VALID_STRUCTURE,RB2-000086
EP-00770,target:BRANCH_SEMANTIC_TARGET,RB2-000086
EP-00770,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000086
EP-00771,context/component,RB2-000994
EP-00771,target:NEAREST_VALID_STRUCTURE,FVG2-000807
EP-00771,target:BRANCH_SEMANTIC_TARGET,FVG2-000807
EP-00771,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000807
EP-00772,context/component,RB2-000998
EP-00772,target:NEAREST_VALID_STRUCTURE,RB2-000359
EP-00772,target:BRANCH_SEMANTIC_TARGET,RB2-000359
EP-00772,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000359
EP-00773,context/component,RB2-001002
EP-00773,target:NEAREST_VALID_STRUCTURE,FVG2-000019
EP-00773,target:BRANCH_SEMANTIC_TARGET,FVG2-000019
EP-00773,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000019
EP-00774,context/component,RB2-001004
EP-00774,target:NEAREST_VALID_STRUCTURE,FVG2-000076
EP-00774,target:BRANCH_SEMANTIC_TARGET,IFVG2-000037
EP-00774,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000037
EP-00775,context/component,IFVG2-000129
EP-00775,target:NEAREST_VALID_STRUCTURE,RB2-000320
EP-00775,target:BRANCH_SEMANTIC_TARGET,RB2-004231
EP-00775,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004231
EP-00776,context/component,IFVG2-000129
EP-00776,target:NEAREST_VALID_STRUCTURE,RB2-000097
EP-00776,target:BRANCH_SEMANTIC_TARGET,RB2-000097
EP-00776,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000097
EP-00777,context/component,RB2-001005
EP-00777,target:NEAREST_VALID_STRUCTURE,FVG2-000086
EP-00777,target:BRANCH_SEMANTIC_TARGET,FVG2-000086
EP-00777,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000086
EP-00778,context/component,IFVG2-000465
EP-00778,target:NEAREST_VALID_STRUCTURE,RB2-000435
EP-00778,target:BRANCH_SEMANTIC_TARGET,RB2-003258
EP-00778,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003258
EP-00779,context/component,IFVG2-000465
EP-00779,target:NEAREST_VALID_STRUCTURE,RB2-000313
EP-00779,target:BRANCH_SEMANTIC_TARGET,RB2-000313
EP-00779,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003472
EP-00780,context/component,FVG2-000261
EP-00780,target:NEAREST_VALID_STRUCTURE,RB2-000114
EP-00780,target:BRANCH_SEMANTIC_TARGET,RB2-000114
EP-00780,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000114
EP-00781,context/component,RB2-004866
EP-00781,target:NEAREST_VALID_STRUCTURE,RB2-005116
EP-00781,target:BRANCH_SEMANTIC_TARGET,RB2-000103
EP-00781,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004827
EP-00782,context/component,RB2-001007
EP-00782,target:NEAREST_VALID_STRUCTURE,RB2-004234
EP-00782,target:BRANCH_SEMANTIC_TARGET,RB2-003230
EP-00782,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003230
EP-00783,context/component,RB2-005127
EP-00783,target:NEAREST_VALID_STRUCTURE,RB2-000984
EP-00783,target:BRANCH_SEMANTIC_TARGET,RB2-000107
EP-00784,context/component,RB2-001010
EP-00784,target:NEAREST_VALID_STRUCTURE,FVG2-000025
EP-00784,target:BRANCH_SEMANTIC_TARGET,FVG2-000025
EP-00784,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000025
EP-00785,context/component,RB2-003473
EP-00785,target:NEAREST_VALID_STRUCTURE,RB2-000400
EP-00785,target:BRANCH_SEMANTIC_TARGET,RB2-004252
EP-00785,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004252
EP-00786,context/component,FVG2-000262
EP-00787,context/component,IFVG2-000131
EP-00787,target:NEAREST_VALID_STRUCTURE,RB2-003455
EP-00787,target:BRANCH_SEMANTIC_TARGET,RB2-000261
EP-00787,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000261
EP-00788,context/component,RB2-001018
EP-00788,target:NEAREST_VALID_STRUCTURE,RB2-000135
EP-00788,target:BRANCH_SEMANTIC_TARGET,RB2-000131
EP-00788,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000131
EP-00789,context/component,FVG2-000897
EP-00789,context/component,RB2-003462
EP-00789,target:NEAREST_VALID_STRUCTURE,RB2-000160
EP-00789,target:BRANCH_SEMANTIC_TARGET,RB2-000160
EP-00789,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000835
EP-00790,context/component,FVG2-000898
EP-00790,target:NEAREST_VALID_STRUCTURE,RB2-000160
EP-00790,target:BRANCH_SEMANTIC_TARGET,RB2-000160
EP-00790,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000835
EP-00791,context/component,IFVG2-000131
EP-00791,target:NEAREST_VALID_STRUCTURE,RB2-000250
EP-00791,target:BRANCH_SEMANTIC_TARGET,RB2-000250
EP-00791,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000250
EP-00792,context/component,FVG2-000251
EP-00792,context/component,RB2-000974
EP-00792,target:NEAREST_VALID_STRUCTURE,RB2-000180
EP-00792,target:BRANCH_SEMANTIC_TARGET,RB2-000180
EP-00792,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000180
EP-00793,context/component,FVG2-000252
EP-00793,target:NEAREST_VALID_STRUCTURE,RB2-000180
EP-00793,target:BRANCH_SEMANTIC_TARGET,RB2-000180
EP-00793,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000180
EP-00794,context/component,RB2-001019
EP-00794,target:NEAREST_VALID_STRUCTURE,FVG2-000063
EP-00794,target:BRANCH_SEMANTIC_TARGET,IFVG2-000027
EP-00794,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000027
EP-00795,context/component,FVG2-000896
EP-00795,target:NEAREST_VALID_STRUCTURE,FVG2-000043
EP-00795,target:BRANCH_SEMANTIC_TARGET,IFVG2-000015
EP-00795,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000420
EP-00796,context/component,RB2-001020
EP-00796,target:NEAREST_VALID_STRUCTURE,FVG2-000043
EP-00796,target:BRANCH_SEMANTIC_TARGET,IFVG2-000015
EP-00796,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000015
EP-00797,context/component,RB2-003476
EP-00797,target:NEAREST_VALID_STRUCTURE,FVG2-000888
EP-00797,target:BRANCH_SEMANTIC_TARGET,RB2-004862
EP-00797,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004862
EP-00798,context/component,IFVG2-000132
EP-00798,target:NEAREST_VALID_STRUCTURE,FVG2-000888
EP-00798,target:BRANCH_SEMANTIC_TARGET,RB2-004862
EP-00798,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004862
EP-00799,context/component,FVG2-000250
EP-00800,context/component,IFVG2-000132
EP-00801,context/component,RB2-001025
EP-00801,target:NEAREST_VALID_STRUCTURE,RB2-000141
EP-00801,target:BRANCH_SEMANTIC_TARGET,RB2-000151
EP-00801,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000151
EP-00802,context/component,RB2-001017
EP-00802,target:NEAREST_VALID_STRUCTURE,RB2-000201
EP-00802,target:BRANCH_SEMANTIC_TARGET,RB2-004816
EP-00802,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004816
EP-00803,context/component,RB2-005037
EP-00803,target:NEAREST_VALID_STRUCTURE,RB2-000181
EP-00803,target:BRANCH_SEMANTIC_TARGET,RB2-000181
EP-00803,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005011
EP-00804,context/component,IFVG2-000133
EP-00805,context/component,RB2-001030
EP-00805,target:NEAREST_VALID_STRUCTURE,RB2-004811
EP-00805,target:BRANCH_SEMANTIC_TARGET,FVG2-000263
EP-00805,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000263
EP-00806,context/component,FVG2-001119
EP-00806,target:NEAREST_VALID_STRUCTURE,RB2-001005
EP-00806,target:BRANCH_SEMANTIC_TARGET,RB2-001005
EP-00806,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004378
EP-00807,context/component,FVG2-001120
EP-00807,context/component,IFVG2-000571
EP-00807,target:NEAREST_VALID_STRUCTURE,RB2-001005
EP-00807,target:BRANCH_SEMANTIC_TARGET,RB2-001005
EP-00807,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004378
EP-00808,context/component,FVG2-001121
EP-00808,target:NEAREST_VALID_STRUCTURE,RB2-001005
EP-00808,target:BRANCH_SEMANTIC_TARGET,RB2-001005
EP-00808,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004378
EP-00809,context/component,IFVG2-000134
EP-00809,target:NEAREST_VALID_STRUCTURE,RB2-000357
EP-00809,target:BRANCH_SEMANTIC_TARGET,RB2-000354
EP-00809,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000354
EP-00810,context/component,IFVG2-000134
EP-00810,context/component,RB2-001032
EP-00810,target:NEAREST_VALID_STRUCTURE,RB2-004373
EP-00810,target:BRANCH_SEMANTIC_TARGET,FVG2-000808
EP-00810,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000808
EP-00811,context/component,RB2-001033
EP-00811,target:NEAREST_VALID_STRUCTURE,RB2-000998
EP-00811,target:BRANCH_SEMANTIC_TARGET,RB2-004247
EP-00811,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004247
EP-00812,context/component,FVG2-000266
EP-00812,target:NEAREST_VALID_STRUCTURE,RB2-000272
EP-00812,target:BRANCH_SEMANTIC_TARGET,RB2-000272
EP-00812,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000272
EP-00813,context/component,IFVG2-000135
EP-00813,target:NEAREST_VALID_STRUCTURE,RB2-000139
EP-00813,target:BRANCH_SEMANTIC_TARGET,FVG2-000032
EP-00813,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000032
EP-00814,context/component,IFVG2-000467
EP-00814,target:NEAREST_VALID_STRUCTURE,RB2-000130
EP-00814,target:BRANCH_SEMANTIC_TARGET,RB2-004196
EP-00814,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004196
EP-00815,context/component,RB2-003481
EP-00815,target:NEAREST_VALID_STRUCTURE,RB2-000130
EP-00815,target:BRANCH_SEMANTIC_TARGET,RB2-004196
EP-00815,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004196
EP-00816,context/component,IFVG2-000572
EP-00816,target:NEAREST_VALID_STRUCTURE,RB2-000462
EP-00816,target:BRANCH_SEMANTIC_TARGET,RB2-000462
EP-00816,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001284
EP-00817,context/component,IFVG2-000467
EP-00817,target:NEAREST_VALID_STRUCTURE,RB2-000462
EP-00817,target:BRANCH_SEMANTIC_TARGET,RB2-000462
EP-00817,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003478
EP-00818,context/component,RB2-003479
EP-00818,target:NEAREST_VALID_STRUCTURE,FVG2-001082
EP-00818,target:BRANCH_SEMANTIC_TARGET,IFVG2-000556
EP-00818,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000556
EP-00819,context/component,RB2-001037
EP-00819,target:NEAREST_VALID_STRUCTURE,RB2-000113
EP-00819,target:BRANCH_SEMANTIC_TARGET,FVG2-000268
EP-00819,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000268
EP-00820,context/component,IFVG2-000135
EP-00821,context/component,RB2-005128
EP-00821,target:NEAREST_VALID_STRUCTURE,FVG2-000080
EP-00821,target:BRANCH_SEMANTIC_TARGET,RB2-004374
EP-00821,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000637
EP-00822,context/component,RB2-005036
EP-00822,target:NEAREST_VALID_STRUCTURE,RB2-001015
EP-00822,target:BRANCH_SEMANTIC_TARGET,RB2-001015
EP-00822,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005016
EP-00823,context/component,IFVG2-000468
EP-00823,target:NEAREST_VALID_STRUCTURE,RB2-001015
EP-00823,target:BRANCH_SEMANTIC_TARGET,RB2-001015
EP-00823,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005016
EP-00824,context/component,IFVG2-000136
EP-00824,target:NEAREST_VALID_STRUCTURE,RB2-000073
EP-00824,target:BRANCH_SEMANTIC_TARGET,RB2-000073
EP-00824,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000073
EP-00825,context/component,IFVG2-000469
EP-00825,target:NEAREST_VALID_STRUCTURE,RB2-001047
EP-00825,target:BRANCH_SEMANTIC_TARGET,RB2-000979
EP-00825,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003484
EP-00826,context/component,FVG2-000272
EP-00826,target:NEAREST_VALID_STRUCTURE,RB2-001049
EP-00826,target:BRANCH_SEMANTIC_TARGET,RB2-001049
EP-00826,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001049
EP-00827,context/component,RB2-001050
EP-00827,target:NEAREST_VALID_STRUCTURE,RB2-001051
EP-00827,target:BRANCH_SEMANTIC_TARGET,RB2-001051
EP-00827,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001051
EP-00828,context/component,RB2-003485
EP-00828,target:NEAREST_VALID_STRUCTURE,RB2-000039
EP-00828,target:BRANCH_SEMANTIC_TARGET,RB2-000039
EP-00828,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003130
EP-00829,context/component,RB2-001052
EP-00829,target:NEAREST_VALID_STRUCTURE,RB2-000039
EP-00829,target:BRANCH_SEMANTIC_TARGET,RB2-000039
EP-00829,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000039
EP-00830,context/component,RB2-003463
EP-00830,target:NEAREST_VALID_STRUCTURE,FVG2-000254
EP-00830,target:BRANCH_SEMANTIC_TARGET,FVG2-000254
EP-00830,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003485
EP-00831,context/component,IFVG2-000137
EP-00831,target:NEAREST_VALID_STRUCTURE,RB2-001050
EP-00831,target:BRANCH_SEMANTIC_TARGET,RB2-001050
EP-00831,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001050
EP-00832,context/component,RB2-001057
EP-00832,target:NEAREST_VALID_STRUCTURE,RB2-001050
EP-00832,target:BRANCH_SEMANTIC_TARGET,RB2-001050
EP-00832,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001050
EP-00833,context/component,FVG2-000271
EP-00833,target:NEAREST_VALID_STRUCTURE,RB2-000071
EP-00833,target:BRANCH_SEMANTIC_TARGET,RB2-000071
EP-00833,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000071
EP-00834,context/component,RB2-001042
EP-00834,target:NEAREST_VALID_STRUCTURE,RB2-000071
EP-00834,target:BRANCH_SEMANTIC_TARGET,RB2-000071
EP-00834,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000071
EP-00835,context/component,IFVG2-000138
EP-00835,target:NEAREST_VALID_STRUCTURE,RB2-001047
EP-00835,target:BRANCH_SEMANTIC_TARGET,RB2-000979
EP-00835,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000979
EP-00836,context/component,IFVG2-000136
EP-00836,target:NEAREST_VALID_STRUCTURE,RB2-000354
EP-00836,target:BRANCH_SEMANTIC_TARGET,RB2-000354
EP-00836,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000354
EP-00837,context/component,RB2-001065
EP-00837,target:NEAREST_VALID_STRUCTURE,RB2-000350
EP-00837,target:BRANCH_SEMANTIC_TARGET,FVG2-000074
EP-00837,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000074
EP-00838,context/component,FVG2-001284
EP-00838,target:NEAREST_VALID_STRUCTURE,RB2-004373
EP-00838,target:BRANCH_SEMANTIC_TARGET,FVG2-000808
EP-00839,context/component,IFVG2-000573
EP-00839,target:NEAREST_VALID_STRUCTURE,RB2-000281
EP-00839,target:BRANCH_SEMANTIC_TARGET,RB2-000281
EP-00839,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001082
EP-00840,context/component,RB2-004393
EP-00840,target:NEAREST_VALID_STRUCTURE,RB2-000281
EP-00840,target:BRANCH_SEMANTIC_TARGET,RB2-000281
EP-00840,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001082
EP-00841,context/component,FVG2-000269
EP-00841,target:NEAREST_VALID_STRUCTURE,RB2-000119
EP-00841,target:BRANCH_SEMANTIC_TARGET,FVG2-000263
EP-00841,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000263
EP-00842,context/component,IFVG2-000470
EP-00842,target:NEAREST_VALID_STRUCTURE,RB2-000268
EP-00842,target:BRANCH_SEMANTIC_TARGET,RB2-003492
EP-00842,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003492
EP-00843,context/component,RB2-001067
EP-00843,target:NEAREST_VALID_STRUCTURE,RB2-001037
EP-00843,target:BRANCH_SEMANTIC_TARGET,RB2-001037
EP-00843,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001037
EP-00844,context/component,IFVG2-000470
EP-00844,target:NEAREST_VALID_STRUCTURE,RB2-000333
EP-00844,target:BRANCH_SEMANTIC_TARGET,RB2-000333
EP-00844,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003211
EP-00845,context/component,RB2-001073
EP-00845,target:NEAREST_VALID_STRUCTURE,RB2-001035
EP-00845,target:BRANCH_SEMANTIC_TARGET,RB2-001035
EP-00845,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001035
EP-00846,context/component,RB2-001074
EP-00846,target:NEAREST_VALID_STRUCTURE,RB2-004240
EP-00846,target:BRANCH_SEMANTIC_TARGET,RB2-000394
EP-00846,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000394
EP-00847,context/component,RB2-001076
EP-00847,target:NEAREST_VALID_STRUCTURE,RB2-005015
EP-00847,target:BRANCH_SEMANTIC_TARGET,RB2-005015
EP-00847,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005015
EP-00848,context/component,RB2-001080
