episode_id,variant_id,entry_variant,reaction_state,match_mode,playbook_items,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,entry_ts,entry_price,stop_price,target_surface,target_family,target_tf,natural_rr
EP-00800,EP-00800-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0826|PB-0830|PB-0836,1,A,LONDON,1,1,False,2026-07-13 05:57:00-04:00,29768.25,29764.75,29770.0,rb,3,0.5
EP-00800,EP-00800-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,EXACT,PB-0169,1,A,LONDON,1,1,False,2026-07-13 05:58:00-04:00,29770.25,29764.75,29775.5,ifvg,1,0.9545
EP-00800,EP-00800-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,EXACT,PB-0397,1,A,LONDON,1,1,False,2026-07-13 05:58:00-04:00,29770.25,29764.75,29775.5,ifvg,1,0.9545
EP-00801,EP-00801-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,EXACT,PB-0169,1,A,LONDON,1,1,False,2026-07-13 06:00:00-04:00,29772.0,29765.0,29775.5,ifvg,1,0.5
EP-00801,EP-00801-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,EXACT,PB-0397,1,A,LONDON,1,1,False,2026-07-13 06:00:00-04:00,29772.0,29765.0,29775.5,ifvg,1,0.5
EP-00807,EP-00807-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1188,1,B,LONDON,1,1,False,2026-07-13 06:04:00-04:00,29759.0,29755.75,29763.5,fvg,1,1.3846
EP-00814,EP-00814-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0917,1,A,LONDON,3,1,True,2026-07-13 06:07:00-04:00,29754.5,29750.5,29759.0,ifvg,1,1.125
EP-00820,EP-00820-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0951,1,A,LONDON,3,3,False,2026-07-13 06:12:00-04:00,29743.0,29741.0,29745.0,ifvg,1,1.0
EP-00846,EP-00846-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0982,1,A,LONDON,5,1,True,2026-07-13 06:31:00-04:00,29741.75,29738.75,29744.25,rb,1,0.8333
EP-00891,EP-00891-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1142,-1,B,LONDON,1,1,False,2026-07-13 07:13:00-04:00,29762.0,29766.5,29759.75,rb,1,0.5
EP-00909,EP-00909-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0573,-1,A,LONDON,1,1,False,2026-07-13 07:27:00-04:00,29773.5,29776.5,29770.0,fvg,1,1.1667
EP-00912,EP-00912-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0700,-1,A,LONDON,3,3,False,2026-07-13 07:30:00-04:00,29773.0,29776.5,29770.0,fvg,1,0.8571
EP-00913,EP-00913-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1142,-1,B,LONDON,1,1,False,2026-07-13 07:29:00-04:00,29778.75,29786.0,29773.5,rb,1,0.7241
EP-00925,EP-00925-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0918,1,A,LONDON,3,1,True,2026-07-13 07:40:00-04:00,29784.75,29775.5,29793.0,rb,1,0.8919
EP-00972,EP-00972-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0882,1,A,NY_PREMARKET,1,1,False,2026-07-13 08:18:00-04:00,29711.25,29705.25,29727.0,ifvg,1,2.625
EP-00979,EP-00979-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0881,1,A,NY_PREMARKET,1,1,False,2026-07-13 08:22:00-04:00,29706.75,29698.25,29711.25,ifvg,1,0.5294
EP-00981,EP-00981-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0888,1,A,NY_PREMARKET,1,1,False,2026-07-13 08:26:00-04:00,29698.5,29694.0,29709.25,rb,1,2.3889
EP-01021,EP-01021-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0991,1,A,NY_PREMARKET,5,1,True,2026-07-13 08:56:00-04:00,29711.75,29702.5,29720.0,rb,1,0.8919
EP-01035,EP-01035-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0725,-1,A,NY_PREMARKET,3,3,False,2026-07-13 09:09:00-04:00,29732.25,29747.0,29719.25,rb,3,0.8814
EP-01061,EP-01061-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1154,-1,B,NY_PREMARKET,1,1,False,2026-07-13 09:26:00-04:00,29713.0,29718.0,29710.0,ifvg,1,0.6
EP-01106,EP-01106-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0601,-1,A,NY_AM,1,1,False,2026-07-13 09:56:00-04:00,29550.0,29569.0,29537.75,rb,3,0.6447
EP-01113,EP-01113-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1464,-1,F,NY_AM,5,1,True,2026-07-13 10:01:00-04:00,29658.75,29673.5,29650.5,ifvg,1,0.5593
EP-01165,EP-01165-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1502,1,F,NY_AM,5,1,True,2026-07-13 10:38:00-04:00,29663.75,29650.0,29674.25,ifvg,1,0.7636
EP-01241,EP-01241-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0843,1,A,NY_AM,1,1,False,2026-07-13 11:51:00-04:00,29621.25,29617.5,29637.0,rb,1,4.2
EP-01272,EP-01272-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0097,-1,A,NY_LUNCH,1,1,False,2026-07-13 12:22:00-04:00,29571.25,29591.5,29560.5,rb,3,0.5309
EP-01278,EP-01278-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1008,1,A,NY_LUNCH,5,5,False,2026-07-13 12:30:00-04:00,29557.75,29556.25,29563.75,rb,1,4.0
EP-01316,EP-01316-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0874,1,A,NY_PM,1,1,False,2026-07-13 13:00:00-04:00,29526.5,29525.0,29537.0,rb,1,7.0
EP-01323,EP-01323-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0682,-1,A,NY_PM,3,1,True,2026-07-13 13:07:00-04:00,29544.25,29552.75,29534.25,ifvg,1,1.1765
EP-01326,EP-01326-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0864,1,A,NY_PM,1,1,False,2026-07-13 13:10:00-04:00,29566.25,29546.25,29576.25,rb,1,0.5
EP-01349,EP-01349-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0622,-1,A,NY_PM,1,1,False,2026-07-13 13:29:00-04:00,29520.0,29521.25,29512.0,rb,3,6.4
EP-01358,EP-01358-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0877,1,A,NY_PM,1,1,False,2026-07-13 13:36:00-04:00,29517.25,29509.75,29521.5,rb,3,0.5667
EP-01361,EP-01361-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0627|PB-0631,-1,A,NY_PM,1,1,False,2026-07-13 13:39:00-04:00,29498.75,29508.75,29483.25,rb,3,1.55
EP-01373,EP-01373-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1151|PB-1153,-1,B,NY_PM,1,1,False,2026-07-13 14:01:00-04:00,29501.5,29506.75,29498.75,ifvg,1,0.5238
EP-01381,EP-01381-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0684,-1,A,NY_PM,3,1,True,2026-07-13 14:04:00-04:00,29508.75,29521.0,29498.75,ifvg,1,0.8163
EP-01400,EP-01400-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0864,1,A,NY_PM,1,1,False,2026-07-13 14:26:00-04:00,29493.0,29480.75,29502.75,rb,1,0.7959
EP-01406,EP-01406-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0749,-1,A,NY_PM,5,1,True,2026-07-13 14:36:00-04:00,29491.25,29497.75,29486.25,rb,3,0.7692
EP-01411,EP-01411-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0204,1,A,NY_PM,1,1,False,2026-07-13 14:43:00-04:00,29507.0,29493.25,29515.25,rb,3,0.6
EP-01419,EP-01419-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0620,-1,A,NY_PM,1,1,False,2026-07-13 14:48:00-04:00,29501.75,29505.5,29498.75,ifvg,1,0.8
EP-01423,EP-01423-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0620,-1,A,NY_PM,1,1,False,2026-07-13 14:57:00-04:00,29508.0,29512.25,29504.5,ifvg,1,0.8235
EP-01434,EP-01434-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1149,-1,B,NY_PM,1,1,False,2026-07-13 15:14:00-04:00,29462.75,29465.25,29458.5,rb,1,1.7
EP-01436,EP-01436-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0196|PB-0205,1,A,NY_PM,1,1,False,2026-07-13 15:17:00-04:00,29459.0,29451.0,29464.0,rb,1,0.625
EP-01436,EP-01436-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,REDUCED_FAMILY,PB-0421|PB-0432,1,A,NY_PM,1,1,False,2026-07-13 15:17:00-04:00,29459.0,29451.0,29464.0,rb,1,0.625
EP-01465,EP-01465-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1477,1,F,NY_PM,1,1,False,2026-07-13 15:46:00-04:00,29443.25,29436.75,29450.75,rb,1,1.1538
EP-01468,EP-01468-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0873,1,A,NY_PM,1,1,False,2026-07-13 15:48:00-04:00,29440.75,29434.25,29450.75,rb,1,1.5385
EP-01476,EP-01476-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1149,-1,B,NY_PM,1,1,False,2026-07-13 15:52:00-04:00,29498.5,29508.0,29482.75,rb,1,1.6579
EP-01483,EP-01483-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0632,-1,A,NY_PM,1,1,False,2026-07-13 15:56:00-04:00,29485.25,29489.0,29478.25,ifvg,1,1.8667
EP-01510,EP-01510-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0864,1,A,NY_PM,1,1,False,2026-07-13 16:14:00-04:00,29454.5,29445.75,29462.0,rb,1,0.8571
EP-01523,EP-01523-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0242,1,A,NY_PM,3,3,False,2026-07-13 16:27:00-04:00,29434.75,29410.5,29454.5,rb,1,0.8144
EP-01525,EP-01525-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0632,-1,A,NY_PM,1,1,False,2026-07-13 16:27:00-04:00,29434.75,29436.5,29431.75,ifvg,1,1.7143
EP-01526,EP-01526-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0874,1,A,NY_PM,1,1,False,2026-07-13 16:27:00-04:00,29434.75,29425.0,29454.5,rb,1,2.0256
EP-01533,EP-01533-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0620,-1,A,NY_PM,1,1,False,2026-07-13 16:36:00-04:00,29434.25,29437.25,29431.75,ifvg,1,0.8333
EP-01542,EP-01542-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0874,1,A,NY_PM,1,1,False,2026-07-13 16:42:00-04:00,29431.5,29431.25,29433.0,rb,1,6.0
EP-01551,EP-01551-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0718|PB-0721|PB-0723,-1,A,NY_PM,3,3,False,2026-07-13 16:54:00-04:00,29428.75,29431.25,29427.0,ifvg,1,0.7
EP-01556,EP-01556-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0874,1,A,NY_PM,1,1,False,2026-07-13 16:58:00-04:00,29434.75,29433.5,29454.5,rb,1,15.8
EP-01567,EP-01567-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0809,1,A,GLOBEX_EVENING,1,1,False,2026-07-13 18:05:00-04:00,29449.5,29446.25,29464.0,rb,3,4.4615
EP-01588,EP-01588-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0559|PB-0561,-1,A,GLOBEX_EVENING,1,1,False,2026-07-13 18:32:00-04:00,29433.5,29436.75,29431.75,ifvg,1,0.5385
EP-01636,EP-01636-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0809,1,A,GLOBEX_EVENING,1,1,False,2026-07-13 19:13:00-04:00,29374.25,29374.0,29382.5,rb,3,33.0
EP-01639,EP-01639-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0555|PB-0564,-1,A,GLOBEX_EVENING,1,1,False,2026-07-13 19:16:00-04:00,29382.25,29382.5,29381.75,rb,1,2.0
EP-01644,EP-01644-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0809,1,A,GLOBEX_EVENING,1,1,False,2026-07-13 19:20:00-04:00,29390.0,29386.25,29399.5,rb,3,2.5333
EP-01672,EP-01672-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0809,1,A,GLOBEX_EVENING,1,1,False,2026-07-13 19:44:00-04:00,29337.75,29334.5,29353.25,rb,3,4.7692
EP-01682,EP-01682-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0807,1,A,GLOBEX_EVENING,1,1,False,2026-07-13 19:48:00-04:00,29339.25,29335.25,29344.25,rb,1,1.25
EP-01759,EP-01759-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0799,1,A,ASIA,1,1,False,2026-07-13 20:40:00-04:00,29451.0,29450.0,29467.0,rb,15,16.0
EP-01768,EP-01768-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1127,-1,B,ASIA,1,1,False,2026-07-13 20:46:00-04:00,29437.75,29445.0,29431.75,ifvg,1,0.8276
EP-01771,EP-01771-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0529,-1,A,ASIA,1,1,False,2026-07-13 20:47:00-04:00,29442.75,29448.5,29438.5,ifvg,5,0.7391
EP-01773,EP-01773-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0788|PB-0798|PB-0804,1,A,ASIA,1,1,False,2026-07-13 20:48:00-04:00,29452.75,29429.75,29467.0,rb,15,0.6196
EP-01774,EP-01774-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0788|PB-0798|PB-0804,1,A,ASIA,1,1,False,2026-07-13 20:50:00-04:00,29455.25,29438.0,29467.0,rb,15,0.6812
EP-01775,EP-01775-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0524|PB-0537|PB-0549,-1,A,ASIA,1,1,False,2026-07-13 20:51:00-04:00,29470.25,29488.0,29460.5,ifvg,1,0.5493
EP-01776,EP-01776-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0528,-1,A,ASIA,1,1,False,2026-07-13 20:54:00-04:00,29496.25,29500.25,29490.75,ifvg,1,1.375
EP-01782,EP-01782-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0692,-1,A,ASIA,3,3,False,2026-07-13 21:00:00-04:00,29521.0,29533.75,29510.0,ifvg,1,0.8627
EP-01783,EP-01783-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0070,-1,A,ASIA,1,1,False,2026-07-13 21:00:00-04:00,29521.0,29531.0,29510.0,ifvg,1,1.1
EP-01783,EP-01783-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,REDUCED_FAMILY,PB-0307,-1,A,ASIA,1,1,False,2026-07-13 21:00:00-04:00,29521.0,29531.0,29510.0,ifvg,1,1.1
EP-01786,EP-01786-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0528,-1,A,ASIA,1,1,False,2026-07-13 21:05:00-04:00,29533.0,29541.25,29523.5,ifvg,1,1.1515
EP-01794,EP-01794-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0524|PB-0537|PB-0549,-1,A,ASIA,1,1,False,2026-07-13 21:12:00-04:00,29516.25,29523.25,29510.0,ifvg,1,0.8929
EP-01796,EP-01796-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-1210,-1,C,ASIA,1,1,False,2026-07-13 21:15:00-04:00,29489.5,29505.0,29478.25,ifvg,1,0.7258
EP-01798,EP-01798-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0780|PB-0803,1,A,ASIA,1,1,False,2026-07-13 21:15:00-04:00,29489.5,29488.0,29501.5,ifvg,1,8.0
EP-01803,EP-01803-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0787,1,A,ASIA,1,1,False,2026-07-13 21:20:00-04:00,29514.0,29510.0,29518.5,rb,1,1.125
EP-01804,EP-01804-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0774,1,A,ASIA,1,1,False,2026-07-13 21:21:00-04:00,29504.0,29501.0,29506.75,ifvg,1,0.9167
EP-01806,EP-01806-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0774,1,A,ASIA,1,1,False,2026-07-13 21:22:00-04:00,29496.75,29490.0,29501.5,ifvg,1,0.7037
EP-01810,EP-01810-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0782|PB-0786,1,A,ASIA,1,1,False,2026-07-13 21:26:00-04:00,29507.75,29491.0,29518.5,rb,1,0.6418
EP-01818,EP-01818-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0782|PB-0786,1,A,ASIA,1,1,False,2026-07-13 21:33:00-04:00,29482.75,29470.75,29489.0,rb,1,0.5208
EP-01819,EP-01819-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0065|PB-0069,-1,A,ASIA,1,1,False,2026-07-13 21:35:00-04:00,29485.5,29498.25,29478.25,ifvg,1,0.5686
EP-01837,EP-01837-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0794,1,A,ASIA,1,1,False,2026-07-13 21:48:00-04:00,29490.0,29478.25,29496.5,fvg,3,0.5532
EP-01850,EP-01850-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1127,-1,B,ASIA,1,1,False,2026-07-13 22:03:00-04:00,29464.5,29470.25,29460.5,ifvg,1,0.6957
EP-01871,EP-01871-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1127,-1,B,ASIA,1,1,False,2026-07-13 22:23:00-04:00,29390.5,29411.0,29377.0,ifvg,1,0.6585
EP-01881,EP-01881-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1127,-1,B,ASIA,1,1,False,2026-07-13 22:36:00-04:00,29382.0,29388.75,29377.0,ifvg,1,0.7407
EP-01896,EP-01896-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0151,1,A,ASIA,1,1,False,2026-07-13 22:47:00-04:00,29450.75,29438.75,29457.75,rb,1,0.5833
EP-01898,EP-01898-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0690,-1,A,ASIA,3,3,False,2026-07-13 22:48:00-04:00,29444.5,29456.0,29438.5,ifvg,5,0.5217
EP-01910,EP-01910-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1185,1,B,ASIA,1,1,False,2026-07-13 22:52:00-04:00,29417.0,29413.25,29419.75,ifvg,1,0.7333
EP-01911,EP-01911-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1185,1,B,ASIA,1,1,False,2026-07-13 22:53:00-04:00,29403.75,29393.5,29413.25,ifvg,1,0.9268
EP-01912,EP-01912-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1183,1,B,ASIA,1,1,False,2026-07-13 22:55:00-04:00,29391.25,29389.0,29396.25,ifvg,1,2.2222
EP-01925,EP-01925-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0942,1,A,ASIA,3,3,False,2026-07-13 23:09:00-04:00,29357.25,29354.75,29361.25,rb,3,1.6
EP-01928,EP-01928-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0539|PB-0542,-1,A,ASIA,1,1,False,2026-07-13 23:11:00-04:00,29350.75,29364.25,29341.5,rb,1,0.6852
EP-01934,EP-01934-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0780|PB-0803,1,A,ASIA,1,1,False,2026-07-13 23:17:00-04:00,29330.5,29326.25,29341.5,ifvg,1,2.5882
EP-02020,EP-02020-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1181,1,B,ASIA,1,1,False,2026-07-14 00:11:00-04:00,29382.75,29374.0,29396.25,ifvg,1,1.5429
EP-02023,EP-02023-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0771,1,A,ASIA,1,1,False,2026-07-14 00:12:00-04:00,29379.0,29377.5,29381.75,ifvg,3,1.8333
EP-02029,EP-02029-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0656|PB-0658,-1,A,ASIA,3,1,True,2026-07-14 00:16:00-04:00,29386.75,29400.25,29379.0,rb,1,0.5741
EP-02033,EP-02033-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0542,-1,A,ASIA,1,1,False,2026-07-14 00:17:00-04:00,29387.75,29400.25,29379.0,rb,1,0.7
EP-02041,EP-02041-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0779,1,A,ASIA,1,1,False,2026-07-14 00:23:00-04:00,29426.25,29415.0,29434.0,rb,5,0.6889
EP-02051,EP-02051-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1182,1,B,ASIA,1,1,False,2026-07-14 00:30:00-04:00,29450.5,29436.75,29457.75,rb,1,0.5273
EP-02057,EP-02057-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-1136,-1,B,ASIA,1,1,False,2026-07-14 00:35:00-04:00,29462.5,29464.75,29460.5,ifvg,1,0.8889
EP-02066,EP-02066-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1497,1,F,ASIA,5,1,True,2026-07-14 00:46:00-04:00,29485.5,29468.0,29494.75,rb,1,0.5286
EP-02071,EP-02071-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,EXACT,PB-0068,-1,A,ASIA,1,1,False,2026-07-14 00:53:00-04:00,29490.5,29500.0,29485.5,rb,1,0.5263
EP-02086,EP-02086-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0800,1,A,ASIA,1,1,False,2026-07-14 01:06:00-04:00,29513.5,29507.5,29518.0,rb,3,0.75
EP-02089,EP-02089-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,EXACT,PB-0542,-1,A,ASIA,1,1,False,2026-07-14 01:09:00-04:00,29517.0,29522.75,29511.75,rb,1,0.913
EP-02091,EP-02091-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0535,-1,A,ASIA,1,1,False,2026-07-14 01:14:00-04:00,29530.25,29532.75,29524.0,rb,1,2.5
EP-02092,EP-02092-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,REDUCED_FAMILY,PB-0070,-1,A,ASIA,1,1,False,2026-07-14 01:18:00-04:00,29543.5,29550.0,29534.25,ifvg,1,1.4231
EP-02107,EP-02107-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-1185,1,B,ASIA,1,1,False,2026-07-14 01:26:00-04:00,29595.5,29574.75,29607.0,ifvg,1,0.5542
EP-02108,EP-02108-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,REDUCED_FAMILY,PB-0775|PB-0802,1,A,ASIA,1,1,False,2026-07-14 01:29:00-04:00,29600.5,29595.75,29607.0,ifvg,1,1.3684
