trigger_id,role,structure_id,family,timeframe,direction,zone_lo,zone_hi,source_ts_et,availability_seq,availability_le_trigger
TRIG-00858,target,RB2-004182,rb,5,1,30031.5,30049.75,2026-07-06 11:40:00-04:00,1060,True
TRIG-00859,component,RB2-000471,rb,1,-1,30055.5,30057.25,2026-07-06 11:55:00-04:00,1076,True
TRIG-00859,target,RB2-004181,rb,5,-1,30061.0,30073.0,2026-07-06 11:35:00-04:00,1055,True
TRIG-00860,component,RB2-000469,rb,1,-1,30078.0,30081.75,2026-07-06 11:51:00-04:00,1072,True
TRIG-00860,target,RB2-000467,rb,1,1,30070.0,30073.5,2026-07-06 11:47:00-04:00,1068,True
TRIG-00861,component,RB2-005073,rb,60,-1,30025.25,30067.5,2026-07-06 11:00:00-04:00,1020,True
TRIG-00861,target,RB2-000467,rb,1,1,30070.0,30073.5,2026-07-06 11:47:00-04:00,1068,True
TRIG-00862,component,RB2-004750,rb,15,1,30031.5,30061.0,2026-07-06 11:45:00-04:00,1065,True
TRIG-00862,target,RB2-000466,rb,1,-1,30074.75,30079.0,2026-07-06 11:44:00-04:00,1065,True
TRIG-00863,component,RB2-004184,rb,5,-1,30075.75,30083.75,2026-07-06 11:55:00-04:00,1075,True
TRIG-00863,target,RB2-000467,rb,1,1,30070.0,30073.5,2026-07-06 11:47:00-04:00,1068,True
TRIG-00864,component,RB2-000473,rb,1,1,30063.0,30067.0,2026-07-06 11:59:00-04:00,1080,True
TRIG-00864,target,RB2-000464,rb,1,-1,30065.0,30069.0,2026-07-06 11:41:00-04:00,1062,True
TRIG-00865,component,RB2-000474,rb,1,1,30057.75,30062.0,2026-07-06 12:01:00-04:00,1082,True
TRIG-00865,target,RB2-000441,rb,1,-1,30059.75,30067.5,2026-07-06 10:50:00-04:00,1011,True
TRIG-00866,component,IFVG2-000063,ifvg,1,-1,30057.25,30071.5,2026-07-06 12:03:00-04:00,1084,True
TRIG-00866,component,FVG2-000118,fvg,1,1,30057.25,30071.5,2026-07-06 11:57:00-04:00,1078,True
TRIG-00866,target,RB2-000463,rb,1,1,30050.0,30054.75,2026-07-06 11:39:00-04:00,1060,True
TRIG-00867,component,RB2-000472,rb,1,1,30049.75,30055.25,2026-07-06 11:56:00-04:00,1077,True
TRIG-00867,target,RB2-000471,rb,1,-1,30055.5,30057.25,2026-07-06 11:55:00-04:00,1076,True
TRIG-00868,component,RB2-000476,rb,1,-1,30057.25,30060.25,2026-07-06 12:03:00-04:00,1084,True
TRIG-00868,target,RB2-004185,rb,5,1,30053.5,30057.5,2026-07-06 12:05:00-04:00,1085,True
TRIG-00869,component,RB2-000475,rb,1,-1,30063.75,30068.75,2026-07-06 12:02:00-04:00,1083,True
TRIG-00869,target,FVG2-000117,fvg,1,1,30069.0,30070.75,2026-07-06 11:43:00-04:00,1064,True
TRIG-00870,component,RB2-000477,rb,1,1,30066.25,30069.25,2026-07-06 12:06:00-04:00,1087,True
TRIG-00870,target,RB2-000465,rb,1,-1,30073.75,30076.5,2026-07-06 11:42:00-04:00,1063,True
TRIG-00871,component,RB2-004185,rb,5,1,30053.5,30057.5,2026-07-06 12:05:00-04:00,1085,True
TRIG-00871,target,RB2-000469,rb,1,-1,30078.0,30081.75,2026-07-06 11:51:00-04:00,1072,True
TRIG-00872,component,RB2-000478,rb,1,-1,30073.5,30077.75,2026-07-06 12:08:00-04:00,1089,True
TRIG-00872,target,RB2-000465,rb,1,-1,30073.75,30076.5,2026-07-06 11:42:00-04:00,1063,True
TRIG-00873,component,RB2-000480,rb,1,1,30077.75,30085.25,2026-07-06 12:11:00-04:00,1092,True
TRIG-00873,target,RB2-003235,rb,3,-1,30085.25,30094.0,2026-07-06 12:12:00-04:00,1092,True
TRIG-00874,component,RB2-000479,rb,1,1,30072.5,30076.75,2026-07-06 12:10:00-04:00,1091,True
TRIG-00874,target,RB2-003235,rb,3,-1,30085.25,30094.0,2026-07-06 12:12:00-04:00,1092,True
TRIG-00875,component,IFVG2-000416,ifvg,3,-1,30072.25,30072.5,2026-07-06 12:15:00-04:00,1095,True
TRIG-00875,component,FVG2-000793,fvg,3,1,30072.25,30072.5,2026-07-06 12:12:00-04:00,1092,True
TRIG-00875,target,FVG2-000117,fvg,1,1,30069.0,30070.75,2026-07-06 11:43:00-04:00,1064,True
TRIG-00876,component,RB2-003234,rb,3,1,30065.0,30071.25,2026-07-06 12:09:00-04:00,1089,True
TRIG-00876,target,FVG2-000793,fvg,3,1,30072.25,30072.5,2026-07-06 12:12:00-04:00,1092,True
TRIG-00877,component,RB2-003235,rb,3,-1,30085.25,30094.0,2026-07-06 12:12:00-04:00,1092,True
TRIG-00877,target,FVG2-000117,fvg,1,1,30069.0,30070.75,2026-07-06 11:43:00-04:00,1064,True
TRIG-00878,component,IFVG2-000064,ifvg,1,-1,30072.5,30072.75,2026-07-06 12:14:00-04:00,1095,True
TRIG-00878,component,FVG2-000119,fvg,1,1,30072.5,30072.75,2026-07-06 12:09:00-04:00,1090,True
TRIG-00878,target,FVG2-000117,fvg,1,1,30069.0,30070.75,2026-07-06 11:43:00-04:00,1064,True
TRIG-00879,component,RB2-000481,rb,1,1,30068.75,30071.25,2026-07-06 12:15:00-04:00,1096,True
TRIG-00879,target,RB2-004751,rb,15,-1,30074.0,30094.0,2026-07-06 12:15:00-04:00,1095,True
TRIG-00880,component,RB2-000482,rb,1,1,30061.25,30065.25,2026-07-06 12:17:00-04:00,1098,True
TRIG-00880,target,RB2-000471,rb,1,-1,30055.5,30057.25,2026-07-06 11:55:00-04:00,1076,True
TRIG-00881,component,RB2-004186,rb,5,-1,30076.75,30094.0,2026-07-06 12:15:00-04:00,1095,True
TRIG-00881,target,RB2-000482,rb,1,1,30061.25,30065.25,2026-07-06 12:17:00-04:00,1098,True
TRIG-00882,component,RB2-003236,rb,3,-1,30071.25,30078.25,2026-07-06 12:18:00-04:00,1098,True
TRIG-00882,target,RB2-000476,rb,1,-1,30057.25,30060.25,2026-07-06 12:03:00-04:00,1084,True
TRIG-00883,component,RB2-000485,rb,1,1,30027.0,30031.25,2026-07-06 12:27:00-04:00,1108,True
TRIG-00883,target,RB2-004182,rb,5,1,30031.5,30049.75,2026-07-06 11:40:00-04:00,1060,True
TRIG-00884,component,RB2-004962,rb,30,1,29941.25,30025.75,2026-07-06 11:30:00-04:00,1050,True
TRIG-00884,target,RB2-000462,rb,1,1,30035.0,30049.0,2026-07-06 11:37:00-04:00,1058,True
TRIG-00885,component,RB2-004963,rb,30,1,30031.5,30061.0,2026-07-06 12:00:00-04:00,1080,True
TRIG-00885,target,RB2-000462,rb,1,1,30035.0,30049.0,2026-07-06 11:37:00-04:00,1058,True
TRIG-00886,component,RB2-004751,rb,15,-1,30074.0,30094.0,2026-07-06 12:15:00-04:00,1095,True
TRIG-00886,target,RB2-000431,rb,1,-1,30024.5,30033.25,2026-07-06 10:26:00-04:00,987,True
TRIG-00887,component,RB2-000486,rb,1,1,30025.5,30031.0,2026-07-06 12:29:00-04:00,1110,True
TRIG-00887,target,RB2-000439,rb,1,1,30028.5,30037.5,2026-07-06 10:45:00-04:00,1006,True
TRIG-00888,component,RB2-000484,rb,1,-1,30040.75,30045.25,2026-07-06 12:26:00-04:00,1107,True
TRIG-00888,target,RB2-003223,rb,3,1,30024.5,30039.25,2026-07-06 10:36:00-04:00,996,True
TRIG-00889,component,RB2-000487,rb,1,1,30028.25,30031.25,2026-07-06 12:33:00-04:00,1114,True
TRIG-00889,target,FVG2-000122,fvg,1,-1,30033.75,30034.5,2026-07-06 12:28:00-04:00,1109,True
TRIG-00890,component,RB2-000488,rb,1,-1,30033.25,30039.0,2026-07-06 12:34:00-04:00,1115,True
TRIG-00890,target,RB2-003221,rb,3,1,30009.75,30022.75,2026-07-06 10:27:00-04:00,987,True
TRIG-00891,component,RB2-000489,rb,1,1,30020.0,30024.75,2026-07-06 12:35:00-04:00,1116,True
TRIG-00891,target,RB2-003230,rb,3,1,30025.75,30036.25,2026-07-06 11:30:00-04:00,1050,True
TRIG-00892,component,RB2-003237,rb,3,-1,30031.25,30039.0,2026-07-06 12:36:00-04:00,1116,True
TRIG-00892,target,RB2-000491,rb,1,1,30002.75,30006.25,2026-07-06 12:38:00-04:00,1119,True
TRIG-00893,component,IFVG2-000065,ifvg,1,-1,30008.5,30011.75,2026-07-06 12:38:00-04:00,1119,True
TRIG-00893,component,FVG2-000116,fvg,1,1,30008.5,30011.75,2026-07-06 11:26:00-04:00,1047,True
TRIG-00893,target,RB2-000491,rb,1,1,30002.75,30006.25,2026-07-06 12:38:00-04:00,1119,True
TRIG-00894,component,RB2-004188,rb,5,1,30018.25,30032.5,2026-07-06 12:35:00-04:00,1115,True
TRIG-00894,target,RB2-000489,rb,1,1,30020.0,30024.75,2026-07-06 12:35:00-04:00,1116,True
TRIG-00895,component,RB2-000490,rb,1,-1,30025.5,30032.5,2026-07-06 12:37:00-04:00,1118,True
TRIG-00895,target,RB2-000443,rb,1,-1,30021.5,30029.0,2026-07-06 10:55:00-04:00,1016,True
TRIG-00896,component,RB2-000492,rb,1,-1,30019.25,30024.5,2026-07-06 12:39:00-04:00,1120,True
TRIG-00896,target,RB2-000443,rb,1,-1,30021.5,30029.0,2026-07-06 10:55:00-04:00,1016,True
TRIG-00897,component,RB2-000493,rb,1,-1,30022.75,30027.75,2026-07-06 12:42:00-04:00,1123,True
TRIG-00897,target,RB2-003218,rb,3,-1,29998.5,30017.0,2026-07-06 10:12:00-04:00,972,True
TRIG-00898,component,RB2-000494,rb,1,-1,30018.25,30022.0,2026-07-06 12:43:00-04:00,1124,True
TRIG-00898,target,RB2-003218,rb,3,-1,29998.5,30017.0,2026-07-06 10:12:00-04:00,972,True
TRIG-00899,component,RB2-000491,rb,1,1,30002.75,30006.25,2026-07-06 12:38:00-04:00,1119,True
TRIG-00899,target,FVG2-000116,fvg,1,1,30008.5,30011.75,2026-07-06 11:26:00-04:00,1047,True
TRIG-00900,component,RB2-003238,rb,3,-1,30022.75,30027.75,2026-07-06 12:45:00-04:00,1125,True
TRIG-00900,target,RB2-000493,rb,1,-1,30022.75,30027.75,2026-07-06 12:42:00-04:00,1123,True
TRIG-00901,component,RB2-000495,rb,1,-1,30029.0,30033.0,2026-07-06 12:47:00-04:00,1128,True
TRIG-00901,target,RB2-000489,rb,1,1,30020.0,30024.75,2026-07-06 12:35:00-04:00,1116,True
TRIG-00902,component,RB2-004189,rb,5,-1,30019.5,30034.0,2026-07-06 12:45:00-04:00,1125,True
TRIG-00902,target,FVG2-000114,fvg,1,1,30011.75,30034.0,2026-07-06 10:44:00-04:00,1005,True
TRIG-00903,component,RB2-000496,rb,1,1,30021.5,30025.75,2026-07-06 12:48:00-04:00,1129,True
TRIG-00903,target,RB2-000462,rb,1,1,30035.0,30049.0,2026-07-06 11:37:00-04:00,1058,True
TRIG-00904,component,RB2-003239,rb,3,1,30002.25,30017.25,2026-07-06 12:48:00-04:00,1128,True
TRIG-00904,target,FVG2-000116,fvg,1,1,30008.5,30011.75,2026-07-06 11:26:00-04:00,1047,True
TRIG-00905,component,RB2-003240,rb,3,1,30021.25,30028.5,2026-07-06 12:51:00-04:00,1131,True
TRIG-00905,target,FVG2-000116,fvg,1,1,30008.5,30011.75,2026-07-06 11:26:00-04:00,1047,True
TRIG-00906,component,RB2-000497,rb,1,1,30012.25,30015.25,2026-07-06 12:52:00-04:00,1133,True
TRIG-00906,target,FVG2-000116,fvg,1,1,30008.5,30011.75,2026-07-06 11:26:00-04:00,1047,True
TRIG-00907,component,RB2-004190,rb,5,1,30002.25,30017.25,2026-07-06 12:50:00-04:00,1130,True
TRIG-00907,target,RB2-000417,rb,1,-1,29998.5,30009.0,2026-07-06 09:51:00-04:00,952,True
TRIG-00908,component,RB2-000456,rb,1,1,29988.0,29992.75,2026-07-06 11:24:00-04:00,1045,True
TRIG-00908,target,RB2-000054,rb,1,1,29994.25,29997.5,2026-07-05 20:16:00-04:00,137,True
TRIG-00909,component,IFVG2-000417,ifvg,3,-1,30001.5,30025.75,2026-07-06 12:57:00-04:00,1137,True
TRIG-00909,component,FVG2-000791,fvg,3,1,30001.5,30025.75,2026-07-06 11:30:00-04:00,1050,True
TRIG-00909,target,RB2-003241,rb,3,1,29982.0,29995.0,2026-07-06 12:57:00-04:00,1137,True
TRIG-00910,component,RB2-000498,rb,1,-1,30006.25,30008.75,2026-07-06 12:54:00-04:00,1135,True
TRIG-00910,target,FVG2-000004,fvg,1,1,29998.0,30002.0,2026-07-05 19:32:00-04:00,93,True
TRIG-00911,component,RB2-000499,rb,1,-1,29998.0,30003.25,2026-07-06 12:55:00-04:00,1136,True
TRIG-00911,target,FVG2-000004,fvg,1,1,29998.0,30002.0,2026-07-05 19:32:00-04:00,93,True
TRIG-00912,component,RB2-005074,rb,60,1,29941.25,30025.75,2026-07-06 12:00:00-04:00,1080,True
TRIG-00912,target,RB2-004090,rb,5,-1,29989.75,30003.75,2026-07-05 19:20:00-04:00,80,True
TRIG-00913,component,RB2-004752,rb,15,1,30002.75,30016.5,2026-07-06 12:45:00-04:00,1125,True
TRIG-00913,target,RB2-004090,rb,5,-1,29989.75,30003.75,2026-07-05 19:20:00-04:00,80,True
TRIG-00914,component,RB2-003241,rb,3,1,29982.0,29995.0,2026-07-06 12:57:00-04:00,1137,True
TRIG-00914,target,RB2-004090,rb,5,-1,29989.75,30003.75,2026-07-05 19:20:00-04:00,80,True
TRIG-00915,component,RB2-000500,rb,1,1,29987.75,29992.25,2026-07-06 12:58:00-04:00,1139,True
TRIG-00915,target,RB2-004090,rb,5,-1,29989.75,30003.75,2026-07-05 19:20:00-04:00,80,True
TRIG-00916,component,RB2-003242,rb,3,-1,29995.5,30007.25,2026-07-06 13:00:00-04:00,1140,True
TRIG-00916,target,RB2-000016,rb,1,-1,29975.5,29979.0,2026-07-05 18:47:00-04:00,48,True
TRIG-00917,component,RB2-000501,rb,1,-1,29994.0,29998.75,2026-07-06 13:01:00-04:00,1142,True
TRIG-00917,target,FVG2-000749,fvg,3,-1,29988.5,29998.75,2026-07-05 19:42:00-04:00,102,True
TRIG-00918,component,RB2-004191,rb,5,-1,29998.0,30007.25,2026-07-06 13:00:00-04:00,1140,True
TRIG-00918,target,RB2-000456,rb,1,1,29988.0,29992.75,2026-07-06 11:24:00-04:00,1045,True
TRIG-00919,component,IFVG2-000066,ifvg,1,1,30008.75,30012.25,2026-07-06 13:05:00-04:00,1146,True
TRIG-00919,component,FVG2-000124,fvg,1,-1,30008.75,30012.25,2026-07-06 12:54:00-04:00,1135,True
TRIG-00919,target,FVG2-000115,fvg,1,1,30014.25,30018.0,2026-07-06 10:59:00-04:00,1020,True
TRIG-00920,component,RB2-000502,rb,1,-1,29999.0,30003.75,2026-07-06 13:04:00-04:00,1145,True
TRIG-00920,target,RB2-000435,rb,1,1,30001.25,30013.25,2026-07-06 10:30:00-04:00,991,True
TRIG-00921,component,IFVG2-000067,ifvg,1,1,30014.5,30021.5,2026-07-06 13:06:00-04:00,1147,True
TRIG-00921,component,FVG2-000123,fvg,1,-1,30014.5,30021.5,2026-07-06 12:53:00-04:00,1134,True
TRIG-00921,target,RB2-000485,rb,1,1,30027.0,30031.25,2026-07-06 12:27:00-04:00,1108,True
TRIG-00922,component,RB2-000503,rb,1,-1,30025.75,30028.75,2026-07-06 13:06:00-04:00,1147,True
TRIG-00922,target,RB2-000429,rb,1,-1,30010.0,30021.0,2026-07-06 10:20:00-04:00,981,True
TRIG-00923,component,RB2-000505,rb,1,-1,30029.5,30032.25,2026-07-06 13:09:00-04:00,1150,True
TRIG-00923,target,RB2-000489,rb,1,1,30020.0,30024.75,2026-07-06 12:35:00-04:00,1116,True
TRIG-00924,component,RB2-003243,rb,3,-1,30025.25,30028.75,2026-07-06 13:09:00-04:00,1149,True
TRIG-00924,target,RB2-000493,rb,1,-1,30022.75,30027.75,2026-07-06 12:42:00-04:00,1123,True
TRIG-00925,component,RB2-000504,rb,1,1,30014.0,30021.5,2026-07-06 13:08:00-04:00,1149,True
TRIG-00925,target,RB2-000495,rb,1,-1,30029.0,30033.0,2026-07-06 12:47:00-04:00,1128,True
TRIG-00926,component,RB2-000506,rb,1,-1,30028.5,30032.75,2026-07-06 13:12:00-04:00,1153,True
TRIG-00926,target,FVG2-000115,fvg,1,1,30014.25,30018.0,2026-07-06 10:59:00-04:00,1020,True
TRIG-00927,component,RB2-004753,rb,15,-1,30017.25,30038.5,2026-07-06 13:00:00-04:00,1140,True
TRIG-00927,target,RB2-003244,rb,3,1,30009.75,30019.0,2026-07-06 13:15:00-04:00,1155,True
TRIG-00928,component,RB2-003244,rb,3,1,30009.75,30019.0,2026-07-06 13:15:00-04:00,1155,True
TRIG-00928,target,RB2-000504,rb,1,1,30014.0,30021.5,2026-07-06 13:08:00-04:00,1149,True
TRIG-00929,component,RB2-000507,rb,1,1,30014.25,30019.25,2026-07-06 13:15:00-04:00,1156,True
TRIG-00929,target,RB2-000504,rb,1,1,30014.0,30021.5,2026-07-06 13:08:00-04:00,1149,True
TRIG-00930,component,RB2-000508,rb,1,1,30010.5,30013.75,2026-07-06 13:17:00-04:00,1158,True
TRIG-00930,target,RB2-000435,rb,1,1,30001.25,30013.25,2026-07-06 10:30:00-04:00,991,True
TRIG-00931,component,RB2-004192,rb,5,1,30009.75,30019.0,2026-07-06 13:15:00-04:00,1155,True
TRIG-00931,target,RB2-000435,rb,1,1,30001.25,30013.25,2026-07-06 10:30:00-04:00,991,True
TRIG-00932,component,RB2-000509,rb,1,1,29993.0,30000.0,2026-07-06 13:19:00-04:00,1160,True
TRIG-00932,target,RB2-000034,rb,1,-1,29985.75,29988.5,2026-07-05 19:23:00-04:00,84,True
TRIG-00933,component,RB2-000454,rb,1,1,29967.25,29972.5,2026-07-06 11:21:00-04:00,1042,True
TRIG-00933,target,RB2-000041,rb,1,1,29982.0,29984.75,2026-07-05 19:55:00-04:00,116,True
TRIG-00934,component,RB2-000510,rb,1,-1,29985.5,29992.0,2026-07-06 13:21:00-04:00,1162,True
TRIG-00934,target,RB2-003245,rb,3,1,29963.5,29976.5,2026-07-06 13:24:00-04:00,1164,True
TRIG-00935,component,RB2-003245,rb,3,1,29963.5,29976.5,2026-07-06 13:24:00-04:00,1164,True
TRIG-00935,target,RB2-000040,rb,1,1,29991.0,29996.5,2026-07-05 19:53:00-04:00,114,True
TRIG-00936,component,IFVG2-000068,ifvg,1,-1,29980.0,29986.5,2026-07-06 13:27:00-04:00,1168,True
TRIG-00936,component,FVG2-000126,fvg,1,1,29980.0,29986.5,2026-07-06 13:26:00-04:00,1167,True
TRIG-00936,target,FVG2-000111,fvg,1,1,29956.0,29973.75,2026-07-06 09:51:00-04:00,952,True
TRIG-00937,component,RB2-000511,rb,1,-1,29990.25,29996.75,2026-07-06 13:26:00-04:00,1167,True
TRIG-00937,target,FVG2-000111,fvg,1,1,29956.0,29973.75,2026-07-06 09:51:00-04:00,952,True
TRIG-00938,component,RB2-004965,rb,30,-1,30033.75,30044.25,2026-07-06 13:00:00-04:00,1140,True
TRIG-00938,target,FVG2-000008,fvg,1,1,29950.0,29955.25,2026-07-05 20:09:00-04:00,130,True
TRIG-00939,component,RB2-003229,rb,3,1,29941.25,29959.0,2026-07-06 11:21:00-04:00,1041,True
TRIG-00939,target,RB2-000048,rb,1,-1,29955.75,29962.75,2026-07-05 20:08:00-04:00,129,True
TRIG-00940,component,RB2-000513,rb,1,1,29948.0,29954.75,2026-07-06 13:29:00-04:00,1170,True
TRIG-00940,target,RB2-000416,rb,1,1,29943.25,29953.0,2026-07-06 09:50:00-04:00,951,True
TRIG-00941,component,RB2-000515,rb,1,-1,29942.5,29949.5,2026-07-06 13:31:00-04:00,1172,True
TRIG-00941,target,RB2-000415,rb,1,1,29921.25,29931.5,2026-07-06 09:49:00-04:00,950,True
TRIG-00942,component,RB2-004173,rb,5,1,29914.0,29929.25,2026-07-06 10:10:00-04:00,970,True
TRIG-00942,target,FVG2-000754,fvg,3,1,29934.0,29937.5,2026-07-05 20:48:00-04:00,168,True
TRIG-00943,component,RB2-000516,rb,1,-1,29933.25,29938.25,2026-07-06 13:34:00-04:00,1175,True
TRIG-00943,target,RB2-000415,rb,1,1,29921.25,29931.5,2026-07-06 09:49:00-04:00,950,True
TRIG-00944,component,RB2-003247,rb,3,1,29919.75,29931.5,2026-07-06 13:36:00-04:00,1176,True
TRIG-00944,target,RB2-000004,rb,1,-1,29929.5,29939.0,2026-07-05 18:20:00-04:00,21,True
TRIG-00945,component,RB2-000517,rb,1,-1,29927.0,29933.5,2026-07-06 13:38:00-04:00,1179,True
TRIG-00945,target,FVG2-000786,fvg,3,1,29913.5,29920.75,2026-07-06 08:57:00-04:00,897,True
TRIG-00946,component,RB2-004747,rb,15,1,29903.25,29935.5,2026-07-06 10:15:00-04:00,975,True
TRIG-00946,target,RB2-000364,rb,1,-1,29905.75,29915.0,2026-07-06 07:55:00-04:00,836,True
TRIG-00947,component,RB2-000518,rb,1,-1,29909.75,29915.25,2026-07-06 13:41:00-04:00,1182,True
TRIG-00947,target,RB2-004168,rb,5,-1,29901.0,29903.75,2026-07-06 09:10:00-04:00,910,True
TRIG-00948,component,RB2-000519,rb,1,1,29882.75,29901.75,2026-07-06 13:45:00-04:00,1186,True
TRIG-00948,target,FVG2-000105,fvg,1,-1,29918.25,29922.0,2026-07-06 09:02:00-04:00,903,True
TRIG-00949,component,IFVG2-000418,ifvg,3,1,29912.25,29913.0,2026-07-06 13:48:00-04:00,1188,True
TRIG-00949,component,FVG2-000799,fvg,3,-1,29912.25,29913.0,2026-07-06 13:45:00-04:00,1185,True
TRIG-00949,target,RB2-003208,rb,3,1,29923.0,29926.0,2026-07-06 09:00:00-04:00,900,True
TRIG-00950,component,RB2-000520,rb,1,-1,29916.75,29921.0,2026-07-06 13:46:00-04:00,1187,True
TRIG-00950,target,RB2-000381,rb,1,-1,29918.5,29922.5,2026-07-06 08:37:00-04:00,878,True
TRIG-00951,component,IFVG2-000069,ifvg,1,-1,29919.25,29923.5,2026-07-06 13:52:00-04:00,1193,True
TRIG-00951,component,FVG2-000129,fvg,1,1,29919.25,29923.5,2026-07-06 13:51:00-04:00,1192,True
TRIG-00951,target,RB2-000002,rb,1,1,29907.25,29911.5,2026-07-05 18:17:00-04:00,18,True
TRIG-00952,component,RB2-000521,rb,1,1,29910.0,29914.75,2026-07-06 13:49:00-04:00,1190,True
TRIG-00952,target,FVG2-000098,fvg,1,-1,29912.5,29913.0,2026-07-06 08:22:00-04:00,863,True
TRIG-00953,component,RB2-000522,rb,1,-1,29904.0,29909.5,2026-07-06 13:55:00-04:00,1196,True
TRIG-00953,target,FVG2-001009,fvg,5,1,29902.0,29902.25,2026-07-05 18:25:00-04:00,25,True
TRIG-00954,component,RB2-004960,rb,30,1,29903.25,29935.5,2026-07-06 10:30:00-04:00,990,True
TRIG-00954,target,RB2-000523,rb,1,-1,29896.75,29899.5,2026-07-06 13:59:00-04:00,1200,True
TRIG-00955,component,RB2-000523,rb,1,-1,29896.75,29899.5,2026-07-06 13:59:00-04:00,1200,True
TRIG-00955,target,RB2-000361,rb,1,-1,29895.0,29898.75,2026-07-06 07:47:00-04:00,828,True
TRIG-00956,component,RB2-000524,rb,1,-1,29922.75,29932.75,2026-07-06 14:02:00-04:00,1203,True
TRIG-00956,target,RB2-000415,rb,1,1,29921.25,29931.5,2026-07-06 09:49:00-04:00,950,True
TRIG-00957,component,RB2-004195,rb,5,-1,29919.5,29936.0,2026-07-06 13:55:00-04:00,1195,True
TRIG-00957,target,RB2-000367,rb,1,-1,29920.0,29923.75,2026-07-06 08:07:00-04:00,848,True
TRIG-00958,component,RB2-000525,rb,1,1,29920.25,29922.75,2026-07-06 14:03:00-04:00,1204,True
TRIG-00958,target,RB2-000370,rb,1,1,29924.5,29930.5,2026-07-06 08:15:00-04:00,856,True
TRIG-00959,component,RB2-003248,rb,3,-1,29922.75,29932.75,2026-07-06 14:03:00-04:00,1203,True
TRIG-00959,target,FVG2-000753,fvg,3,1,29926.75,29927.5,2026-07-05 20:45:00-04:00,165,True
TRIG-00960,component,RB2-000514,rb,1,-1,29955.5,29960.5,2026-07-06 13:30:00-04:00,1171,True
TRIG-00960,target,RB2-000513,rb,1,1,29948.0,29954.75,2026-07-06 13:29:00-04:00,1170,True
TRIG-00961,component,IFVG2-000419,ifvg,3,1,29939.75,29948.0,2026-07-06 14:09:00-04:00,1209,True
TRIG-00961,component,FVG2-000798,fvg,3,-1,29939.75,29948.0,2026-07-06 13:36:00-04:00,1176,True
TRIG-00961,target,RB2-000013,rb,1,-1,29966.25,29971.0,2026-07-05 18:42:00-04:00,43,True
TRIG-00962,component,RB2-003246,rb,3,-1,29955.5,29960.5,2026-07-06 13:33:00-04:00,1173,True
TRIG-00962,target,RB2-000453,rb,1,1,29955.5,29965.25,2026-07-06 11:19:00-04:00,1040,True
TRIG-00963,component,IFVG2-000070,ifvg,1,1,29960.5,29964.0,2026-07-06 14:08:00-04:00,1209,True
TRIG-00963,component,FVG2-000128,fvg,1,-1,29960.5,29964.0,2026-07-06 13:30:00-04:00,1171,True
TRIG-00963,target,RB2-000013,rb,1,-1,29966.25,29971.0,2026-07-05 18:42:00-04:00,43,True
TRIG-00964,component,IFVG2-000544,ifvg,5,1,29939.75,29948.0,2026-07-06 14:10:00-04:00,1210,True
TRIG-00964,component,FVG2-001034,fvg,5,-1,29939.75,29948.0,2026-07-06 13:40:00-04:00,1180,True
TRIG-00964,target,RB2-000010,rb,1,-1,29962.5,29966.5,2026-07-05 18:37:00-04:00,38,True
TRIG-00965,component,RB2-000527,rb,1,-1,29965.0,29967.5,2026-07-06 14:08:00-04:00,1209,True
TRIG-00965,target,RB2-000021,rb,1,-1,29958.0,29961.5,2026-07-05 18:53:00-04:00,54,True
TRIG-00966,component,RB2-000528,rb,1,1,29954.0,29961.25,2026-07-06 14:09:00-04:00,1210,True
TRIG-00966,target,RB2-000527,rb,1,-1,29965.0,29967.5,2026-07-06 14:08:00-04:00,1209,True
TRIG-00967,component,IFVG2-000618,ifvg,15,1,29936.0,29948.0,2026-07-06 14:15:00-04:00,1215,True
TRIG-00967,component,FVG2-001175,fvg,15,-1,29936.0,29948.0,2026-07-06 14:00:00-04:00,1200,True
TRIG-00967,target,RB2-000029,rb,1,-1,29950.25,29954.25,2026-07-05 19:09:00-04:00,70,True
TRIG-00968,component,RB2-004754,rb,15,-1,29904.5,29936.0,2026-07-06 14:00:00-04:00,1200,True
TRIG-00968,target,RB2-000515,rb,1,-1,29942.5,29949.5,2026-07-06 13:31:00-04:00,1172,True
TRIG-00969,component,RB2-003249,rb,3,1,29954.0,29957.75,2026-07-06 14:12:00-04:00,1212,True
TRIG-00969,target,RB2-000029,rb,1,-1,29950.25,29954.25,2026-07-05 19:09:00-04:00,70,True
TRIG-00970,component,RB2-000526,rb,1,1,29940.5,29945.5,2026-07-06 14:07:00-04:00,1208,True
TRIG-00970,target,RB2-000029,rb,1,-1,29950.25,29954.25,2026-07-05 19:09:00-04:00,70,True
TRIG-00971,component,RB2-000512,rb,1,-1,29974.25,29977.75,2026-07-06 13:28:00-04:00,1169,True
TRIG-00971,target,FVG2-000127,fvg,1,-1,29968.5,29974.0,2026-07-06 13:29:00-04:00,1170,True
TRIG-00972,component,RB2-000529,rb,1,-1,29956.5,29958.75,2026-07-06 14:13:00-04:00,1214,True
