context_conditions,n_context_conditions,occurrence_id,setup_def_version,tf,session_globex_day,segment_id,direction,origin_family,origin_object_id,origin_extreme,trigger_object_id,trigger_index,C_index,trigger_ts_et,availability_et,entry,structural_stop,structural_target,target_kind,risk_points,risk_atr,target_R,expiry_E_bars,resolve_H_1m,exact_graph,reduced_graph,broad_family,structural_score,sc_context_coherence,sc_trigger_clarity,sc_displacement_quality,sc_freshness,sc_invalidation_clarity,sc_target_room,sc_contradiction,primitive_ids,outcome,entry_fill_et,resolution_et,realized_R,favorable,mfe_R,mae_R,time_to_target_min,time_to_invalidation_min,target_still_valid,feat_direction,feat_session,feat_origin_family,feat_time_anchor,feat_displacement_atr,feat_path_efficiency,feat_fvg_tf,feat_fvg_width_atr,feat_vwap_side,feat_nearest_vwap_band,feat_nearest_band_dist_atr,feat_level_family,feat_target_distance_R,feat_opposing_distance_atr,feat_volatility_bucket,feat_risk_atr,prior_global_p,prior_global_R,exact_n,exact_wins,exact_losses,exact_fav_rate,exact_mean_R,reduced_n,reduced_fav_rate,reduced_mean_R,broad_n,broad_fav_rate,broad_mean_R,global_n,w_exact,w_reduced,w_broad,shrunk_favorable_probability,shrunk_expected_R,evidence_count,effective_sample_size,uncertainty_halfwidth,final_predicted_class
origin=VWAP_BAND | anchor=0930 | vwap_below,3,OC-15m-20260616T0930-S-VWA,cg-recognizer-v1.0.0,15m,2026-06-16,6,short,VWAP_BAND,VWAP+2.0-2026-06-16,30851.648656103825,FVG-15m-bear-20260616T1030,10747,10751,2026-06-16 09:30:00-04:00,2026-06-16 10:45:00-04:00,30714.75,30791.25,30712.5,level,76.5,1.28,0.029,20,120,VWAP_BAND(16)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,59.082,1.0,0.6123,0.6835,1.0,0.7475,0.0098,0.9624,ORIGIN:VWAP+2.0-2026-06-16 ; TRIGGER_FVG:FVG-15m-bear-20260616T1030,EXPIRED,,,,False,,,,,True,short,2026-06-16,VWAP_BAND,0930,2.112,0.367,15m,1.28,below,-1.0,0.348,,0.029,0.038,high,1.28,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260616T0935-S-VWA,cg-recognizer-v1.0.0,5m,2026-06-16,6,short,VWAP_BAND,VWAP+1.618-2026-06-16,30825.922818028732,FVG-5m-bear-20260616T1000,32242,32247,2026-06-16 09:35:00-04:00,2026-06-16 10:05:00-04:00,30839.0,30845.5,30825.50724698485,vwap,6.5,0.146,2.076,20,120,VWAP_BAND(16)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,60.147,1.0,0.6651,0.3188,1.0,0.53,0.6919,0.6959,ORIGIN:VWAP+1.618-2026-06-16 ; TRIGGER_FVG:FVG-5m-bear-20260616T1000,WIN,2026-06-16 10:07:00-04:00,2026-06-16 10:07:00-04:00,2.0758081561770476,True,4.231,0.846,0.0,,True,short,2026-06-16,VWAP_BAND,rth,0.693,0.176,5m,0.146,above,+1.0,0.334,,2.076,0.304,high,0.146,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=rth | vwap_above,3,OC-5m-20260616T0935-S-VWA,cg-recognizer-v1.0.0,5m,2026-06-16,6,short,VWAP_BAND,VWAP+2.0-2026-06-16,30832.139998585037,FVG-5m-bear-20260616T1000,32242,32247,2026-06-16 09:35:00-04:00,2026-06-16 10:05:00-04:00,30839.0,30845.5,30825.50724698485,vwap,6.5,0.146,2.076,20,120,VWAP_BAND(16)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,60.147,1.0,0.6651,0.3188,1.0,0.53,0.6919,0.6959,ORIGIN:VWAP+2.0-2026-06-16 ; TRIGGER_FVG:FVG-5m-bear-20260616T1000,WIN,2026-06-16 10:07:00-04:00,2026-06-16 10:07:00-04:00,2.0758081561770476,True,4.231,0.846,0.0,,True,short,2026-06-16,VWAP_BAND,rth,0.693,0.176,5m,0.146,above,+1.0,0.334,,2.076,0.304,high,0.146,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=1000 | vwap_below,3,OC-15m-20260616T1000-S-VWA,cg-recognizer-v1.0.0,15m,2026-06-16,6,short,VWAP_BAND,VWAP+1.0-2026-06-16,30853.018388511813,FVG-15m-bear-20260616T1030,10749,10751,2026-06-16 10:00:00-04:00,2026-06-16 10:45:00-04:00,30714.75,30791.25,30712.5,level,76.5,1.28,0.029,20,120,VWAP_BAND(16)|short|15m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,59.082,1.0,0.6123,0.6835,1.0,0.7475,0.0098,0.9624,ORIGIN:VWAP+1.0-2026-06-16 ; TRIGGER_FVG:FVG-15m-bear-20260616T1030,EXPIRED,,,,False,,,,,True,short,2026-06-16,VWAP_BAND,1000,2.112,0.367,15m,1.28,below,-1.0,0.348,,0.029,0.038,high,1.28,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-5m-20260616T1005-S-VWA,cg-recognizer-v1.0.0,5m,2026-06-16,6,short,VWAP_BAND,VWAP+1.0-2026-06-16,30853.488597696934,FVG-5m-bear-20260616T1020,32248,32251,2026-06-16 10:05:00-04:00,2026-06-16 10:25:00-04:00,30771.0,30801.25,30765.25,level,30.25,0.546,0.19,20,120,VWAP_BAND(16)|short|5m->DISP->FVG_bear->FILL,ORIGIN_VWAP_BAND|short|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|short,69.07,1.0,0.8962,0.7788,1.0,0.9686,0.0634,0.8962,ORIGIN:VWAP+1.0-2026-06-16 ; TRIGGER_FVG:FVG-5m-bear-20260616T1020,EXPIRED,,,,False,,,,,True,short,2026-06-16,VWAP_BAND,rth,2.509,0.558,5m,0.546,below,-1.0,0.132,,0.19,0.104,high,0.546,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-15m-20260616T1015-S-FVG,cg-recognizer-v1.0.0,15m,2026-06-16,6,short,FVG_FAILURE,FVG-15m-bull-20260615T2330,30813.25,FVG-15m-bear-20260616T1030,10750,10751,2026-06-16 10:15:00-04:00,2026-06-16 10:45:00-04:00,30714.75,30791.25,30712.5,level,76.5,1.28,0.029,20,120,FVG_FAILURE(20260615T2330)|short|15m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,59.082,1.0,0.6123,0.6835,1.0,0.7475,0.0098,0.9624,ORIGIN:FVG-15m-bull-20260615T2330 ; TRIGGER_FVG:FVG-15m-bear-20260616T1030,EXPIRED,,,,False,,,,,True,short,2026-06-16,FVG_FAILURE,rth,2.112,0.367,15m,1.28,below,-1.0,0.348,,0.029,0.038,high,1.28,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=rth | vwap_below,3,OC-15m-20260616T1330-L-VWA,cg-recognizer-v1.0.0,15m,2026-06-16,6,long,VWAP_BAND,VWAP-1.618-2026-06-16,30408.211394376165,FVG-15m-bull-20260616T1400,10763,10765,2026-06-16 13:30:00-04:00,2026-06-16 14:15:00-04:00,30472.0,30470.0,30487.272217816844,vwap_band,2.0,0.021,7.636,20,120,VWAP_BAND(16)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,43.696,1.0,0.0254,0.0998,1.0,0.0,1.0,0.8359,ORIGIN:VWAP-1.618-2026-06-16 ; TRIGGER_FVG:FVG-15m-bull-20260616T1400,LOSS,2026-06-16 14:15:00-04:00,2026-06-16 14:15:00-04:00,-1.0,False,2.125,10.5,,0.0,True,long,2026-06-16,VWAP_BAND,rth,0.169,0.087,15m,0.021,below,-1.0,0.164,,7.636,0.164,normal,0.021,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260616T1500-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-16,6,long,FVG_FAILURE,FVG-5m-bear-20260616T1420,30472.75,FVG-5m-bull-20260616T1525,32307,32312,2026-06-16 15:00:00-04:00,2026-06-16 15:30:00-04:00,30420.25,30404.75,30422.0,level,15.5,0.398,0.113,20,120,FVG_FAILURE(20260616T1420)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,62.758,1.0,0.9982,0.5346,1.0,0.863,0.0376,0.9551,ORIGIN:FVG-5m-bear-20260616T1420 ; TRIGGER_FVG:FVG-5m-bull-20260616T1525,AMBIGUOUS,2026-06-16 15:35:00-04:00,2026-06-16 15:35:00-04:00,,False,1.452,1.129,,,True,long,2026-06-16,FVG_FAILURE,rth,1.136,0.312,5m,0.398,below,-1.0,0.846,,0.113,0.045,normal,0.398,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260616T1520-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-16,6,long,FVG_FAILURE,FVG-5m-bear-20260616T1515,30431.75,FVG-5m-bull-20260616T1525,32311,32312,2026-06-16 15:20:00-04:00,2026-06-16 15:30:00-04:00,30420.25,30404.75,30422.0,level,15.5,0.398,0.113,20,120,FVG_FAILURE(20260616T1515)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,62.758,1.0,0.9982,0.5346,1.0,0.863,0.0376,0.9551,ORIGIN:FVG-5m-bear-20260616T1515 ; TRIGGER_FVG:FVG-5m-bull-20260616T1525,AMBIGUOUS,2026-06-16 15:35:00-04:00,2026-06-16 15:35:00-04:00,,False,1.452,1.129,,,True,long,2026-06-16,FVG_FAILURE,rth,1.136,0.312,5m,0.398,below,-1.0,0.846,,0.113,0.045,normal,0.398,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=rth | vwap_below,3,OC-5m-20260616T1535-S-FVG,cg-recognizer-v1.0.0,5m,2026-06-16,6,short,FVG_FAILURE,FVG-5m-bull-20260616T1525,30420.25,FVG-5m-bear-20260616T1540,32314,32315,2026-06-16 15:35:00-04:00,2026-06-16 15:45:00-04:00,30416.75,30420.75,30386.0,level,4.0,0.092,7.688,20,120,FVG_FAILURE(20260616T1525)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,63.291,1.0,0.5112,0.3326,1.0,0.376,1.0,0.2905,ORIGIN:FVG-5m-bull-20260616T1525 ; TRIGGER_FVG:FVG-5m-bear-20260616T1540,WIN,2026-06-16 15:45:00-04:00,2026-06-16 15:48:00-04:00,7.6875,True,8.812,0.25,3.0,,True,short,2026-06-16,FVG_FAILURE,rth,0.71,0.192,5m,0.092,below,-1.0,0.647,,7.688,0.71,normal,0.092,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=off_anchor | vwap_below,3,OC-15m-20260616T1600-L-VWA,cg-recognizer-v1.0.0,15m,2026-06-16,6,long,VWAP_BAND,VWAP-1.618-2026-06-16,30307.991352886456,FVG-15m-bull-20260616T1815,10773,10778,2026-06-16 16:00:00-04:00,2026-06-16 18:30:00-04:00,30343.75,30317.25,30344.5,level,26.5,0.427,0.028,20,120,VWAP_BAND(16)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,61.827,1.0,0.9779,0.5235,1.0,0.8869,0.0094,0.9879,ORIGIN:VWAP-1.618-2026-06-16 ; TRIGGER_FVG:FVG-15m-bull-20260616T1815,WIN,2026-06-16 18:44:00-04:00,2026-06-16 18:44:00-04:00,0.02830188679245283,True,0.821,0.472,0.0,,True,long,2026-06-16,VWAP_BAND,off_anchor,0.891,0.453,15m,0.427,below,-1.618,0.808,,0.028,0.012,low,0.427,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=off_anchor | vwap_below,3,OC-5m-20260616T1620-L-VWA,cg-recognizer-v1.0.0,5m,2026-06-16,6,long,VWAP_BAND,VWAP-1.618-2026-06-16,30302.281941258618,FVG-5m-bull-20260616T1645,32323,32328,2026-06-16 16:20:00-04:00,2026-06-16 16:50:00-04:00,30308.5,30308.0,30312.75,level,0.5,0.014,8.5,20,120,VWAP_BAND(16)|long|5m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|5m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,48.537,1.0,0.0,0.3176,1.0,0.0,1.0,0.8805,ORIGIN:VWAP-1.618-2026-06-16 ; TRIGGER_FVG:FVG-5m-bull-20260616T1645,AMBIGUOUS,2026-06-16 16:51:00-04:00,2026-06-16 16:51:00-04:00,,False,11.0,9.0,,,True,long,2026-06-16,VWAP_BAND,off_anchor,0.372,0.387,5m,0.014,below,-1.618,0.282,,8.5,0.119,normal,0.014,0.5,0.0,0,0,0,,,0,,,0,,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.98,INSUFFICIENT_EVIDENCE
origin=LIQ_SWEEP | anchor=asia_open | vwap_below,3,OC-15m-20260616T1800-L-LIQ,cg-recognizer-v1.0.0,15m,2026-06-17,6,long,LIQ_SWEEP,LVL-6-2026-06-17-candle_1000_low,30334.5,FVG-15m-bull-20260616T1815,10777,10778,2026-06-16 18:00:00-04:00,2026-06-16 18:30:00-04:00,30343.75,30317.25,30344.5,level,26.5,0.427,0.028,20,120,LIQ_SWEEP(candle_1000_low)|long|15m->DISP->FVG_bull->FILL,ORIGIN_LIQ_SWEEP|long|15m->DISPLACEMENT->FVG_RETEST,LIQ_SWEEP|long,61.827,1.0,0.9779,0.5235,1.0,0.8869,0.0094,0.9879,ORIGIN:LVL-6-2026-06-17-candle_1000_low ; TRIGGER_FVG:FVG-15m-bull-20260616T1815,WIN,2026-06-16 18:44:00-04:00,2026-06-16 18:44:00-04:00,0.02830188679245283,True,0.821,0.472,0.0,,True,long,2026-06-17,LIQ_SWEEP,asia_open,0.891,0.453,15m,0.427,below,-1.618,0.808,LIQ_SWEEP,0.028,0.012,low,0.427,0.6316,0.671,0,0,0,,,0,,,0,,,19,0.0,0.0,0.0,0.6316,0.671,0.0,0.0,0.9455,INSUFFICIENT_EVIDENCE
origin=LIQ_SWEEP | anchor=asia_open | vwap_below,3,OC-5m-20260616T1800-L-LIQ,cg-recognizer-v1.0.0,5m,2026-06-17,6,long,LIQ_SWEEP,LVL-6-2026-06-17-candle_1000_low,30334.5,FVG-5m-bull-20260616T1805,32331,32332,2026-06-16 18:00:00-04:00,2026-06-16 18:10:00-04:00,30333.0,30312.75,30339.75,level,20.25,0.753,0.333,20,120,LIQ_SWEEP(candle_1000_low)|long|5m->DISP->FVG_bull->FILL,ORIGIN_LIQ_SWEEP|long|5m->DISPLACEMENT->FVG_RETEST,LIQ_SWEEP|long,68.505,1.0,0.7891,0.7801,1.0,0.9243,0.1111,0.749,ORIGIN:LVL-6-2026-06-17-candle_1000_low ; TRIGGER_FVG:FVG-5m-bull-20260616T1805,WIN,2026-06-16 18:44:00-04:00,2026-06-16 18:44:00-04:00,0.3333333333333333,True,1.605,0.086,0.0,,True,long,2026-06-17,LIQ_SWEEP,asia_open,2.203,0.56,5m,0.753,below,-1.618,1.413,LIQ_SWEEP,0.333,0.251,low,0.753,0.6316,0.671,0,0,0,,,0,,,0,,,19,0.0,0.0,0.0,0.6316,0.671,0.0,0.0,0.9455,INSUFFICIENT_EVIDENCE
origin=LIQ_SWEEP | anchor=off_anchor | vwap_below,3,OC-15m-20260616T1845-S-LIQ,cg-recognizer-v1.0.0,15m,2026-06-17,6,short,LIQ_SWEEP,LVL-6-2026-06-17-candle_1000_high,30385.5,FVG-15m-bear-20260616T1915,10780,10782,2026-06-16 18:45:00-04:00,2026-06-16 19:30:00-04:00,30352.5,30353.0,30342.5,level,0.5,0.008,20.0,20,120,LIQ_SWEEP(candle_1000_high)|short|15m->DISP->FVG_bear->FILL,ORIGIN_LIQ_SWEEP|short|15m->DISPLACEMENT->FVG_RETEST,LIQ_SWEEP|short,48.625,1.0,0.0,0.3114,1.0,0.0,1.0,0.8319,ORIGIN:LVL-6-2026-06-17-candle_1000_high ; TRIGGER_FVG:FVG-15m-bear-20260616T1915,LOSS,2026-06-16 19:35:00-04:00,2026-06-16 19:35:00-04:00,-1.0,False,15.5,15.0,,0.0,True,short,2026-06-17,LIQ_SWEEP,off_anchor,0.529,0.27,15m,0.008,below,-1.0,0.676,LIQ_SWEEP,20.0,0.168,normal,0.008,0.6316,0.671,0,0,0,,,0,,,1,1.0,0.1569,19,0.0,0.0,0.024,0.6406,0.6585,0.0,0.0,0.9405,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=off_anchor | vwap_below,3,OC-5m-20260616T1850-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-17,6,long,FVG_FAILURE,FVG-5m-bear-20260616T1845,30370.25,FVG-5m-bull-20260616T1855,32341,32342,2026-06-16 18:50:00-04:00,2026-06-16 19:00:00-04:00,30375.0,30369.0,30379.0,level,6.0,0.261,0.667,20,120,FVG_FAILURE(20260616T1845)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,57.2,1.0,0.8575,0.3164,1.0,0.7224,0.2222,0.8261,ORIGIN:FVG-5m-bear-20260616T1845 ; TRIGGER_FVG:FVG-5m-bull-20260616T1855,WIN,2026-06-16 19:00:00-04:00,2026-06-16 19:00:00-04:00,0.6666666666666666,True,0.833,0.792,0.0,,True,long,2026-06-17,FVG_FAILURE,off_anchor,0.576,0.249,5m,0.261,below,-1.0,0.842,,0.667,0.174,normal,0.261,0.6316,0.671,0,0,0,,,3,0.3333,-0.3333,4,0.5,-0.1509,19,0.0,0.13,0.091,0.5823,0.4751,0.0,3.0,0.5581,INSUFFICIENT_EVIDENCE
origin=LIQ_SWEEP | anchor=off_anchor | vwap_below,3,OC-5m-20260616T1850-S-LIQ,cg-recognizer-v1.0.0,5m,2026-06-17,6,short,LIQ_SWEEP,LVL-6-2026-06-17-candle_1000_high,30385.5,FVG-5m-bear-20260616T1905,32341,32344,2026-06-16 18:50:00-04:00,2026-06-16 19:10:00-04:00,30369.75,30375.0,30364.75,level,5.25,0.211,0.952,20,120,LIQ_SWEEP(candle_1000_high)|short|5m->DISP->FVG_bear->FILL,ORIGIN_LIQ_SWEEP|short|5m->DISPLACEMENT->FVG_RETEST,LIQ_SWEEP|short,60.366,1.0,0.7864,0.4517,1.0,0.6513,0.3175,0.7993,ORIGIN:LVL-6-2026-06-17-candle_1000_high ; TRIGGER_FVG:FVG-5m-bear-20260616T1905,WIN,2026-06-16 20:01:00-04:00,2026-06-16 20:01:00-04:00,0.9523809523809523,True,4.81,0.048,0.0,,True,short,2026-06-17,LIQ_SWEEP,off_anchor,0.913,0.294,5m,0.211,below,-1.0,0.959,LIQ_SWEEP,0.952,0.201,normal,0.211,0.6316,0.671,0,0,0,,,1,1.0,0.1569,1,1.0,0.1569,19,0.0,0.048,0.024,0.6577,0.6346,0.0,1.0,0.93,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=off_anchor | vwap_below,3,OC-5m-20260616T1900-S-FVG,cg-recognizer-v1.0.0,5m,2026-06-17,6,short,FVG_FAILURE,FVG-5m-bull-20260616T1855,30375.0,FVG-5m-bear-20260616T1905,32343,32344,2026-06-16 19:00:00-04:00,2026-06-16 19:10:00-04:00,30369.75,30375.0,30364.75,level,5.25,0.211,0.952,20,120,FVG_FAILURE(20260616T1855)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,60.366,1.0,0.7864,0.4517,1.0,0.6513,0.3175,0.7993,ORIGIN:FVG-5m-bull-20260616T1855 ; TRIGGER_FVG:FVG-5m-bear-20260616T1905,WIN,2026-06-16 20:01:00-04:00,2026-06-16 20:01:00-04:00,0.9523809523809523,True,4.81,0.048,0.0,,True,short,2026-06-17,FVG_FAILURE,off_anchor,0.913,0.294,5m,0.211,below,-1.0,0.959,,0.952,0.201,normal,0.211,0.6316,0.671,0,0,0,,,8,0.75,1.5021,10,0.6,1.0017,19,0.0,0.286,0.2,0.6609,0.9557,0.0,8.0,0.3281,FAVORABLE
origin=FVG_FAILURE | anchor=off_anchor | vwap_below,3,OC-15m-20260616T2000-L-FVG,cg-recognizer-v1.0.0,15m,2026-06-17,6,long,FVG_FAILURE,FVG-15m-bear-20260616T1915,30353.0,FVG-15m-bull-20260616T2015,10785,10786,2026-06-16 20:00:00-04:00,2026-06-16 20:30:00-04:00,30356.25,30350.5,30363.5,level,5.75,0.124,1.261,20,120,FVG_FAILURE(20260616T1915)|long|15m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|15m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,59.137,1.0,0.6092,0.527,1.0,0.474,0.4203,0.8438,ORIGIN:FVG-15m-bear-20260616T1915 ; TRIGGER_FVG:FVG-15m-bull-20260616T2015,EXPIRED,,,,False,,,,,True,long,2026-06-17,FVG_FAILURE,off_anchor,1.012,0.379,15m,0.124,below,-1.0,0.688,,1.261,0.156,low,0.124,0.6316,0.671,0,0,0,,,1,1.0,0.3966,4,0.5,-0.1509,19,0.0,0.048,0.091,0.6377,0.5868,0.0,1.0,0.9421,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=off_anchor | vwap_below,3,OC-5m-20260616T2025-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-17,6,long,FVG_FAILURE,FVG-5m-bear-20260616T1905,30375.0,FVG-5m-bull-20260616T2035,32360,32362,2026-06-16 20:25:00-04:00,2026-06-16 20:40:00-04:00,30388.5,30381.25,30404.75,level,7.25,0.283,2.241,20,120,FVG_FAILURE(20260616T1905)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,72.859,1.0,0.8848,0.5084,1.0,0.7497,0.7471,0.3654,ORIGIN:FVG-5m-bear-20260616T1905 ; TRIGGER_FVG:FVG-5m-bull-20260616T2035,LOSS,2026-06-16 20:44:00-04:00,2026-06-16 20:45:00-04:00,-1.0,False,1.069,2.483,,1.0,True,long,2026-06-17,FVG_FAILURE,off_anchor,0.908,0.412,5m,0.283,below,-1.0,0.026,,2.241,0.635,normal,0.283,0.6316,0.671,0,0,0,,,3,0.3333,-0.3333,4,0.5,-0.1509,19,0.0,0.13,0.091,0.5823,0.4751,0.0,3.0,0.5581,INSUFFICIENT_EVIDENCE
origin=VWAP_BAND | anchor=off_anchor | vwap_below,3,OC-15m-20260616T2030-L-VWA,cg-recognizer-v1.0.0,15m,2026-06-17,6,long,VWAP_BAND,VWAP-1.0-2026-06-17,30387.736712933747,FVG-15m-bull-20260616T2130,10787,10791,2026-06-16 20:30:00-04:00,2026-06-16 21:45:00-04:00,30411.0,30410.0,30413.5,level,1.0,0.024,2.5,20,120,VWAP_BAND(17)|long|15m->DISP->FVG_bull->FILL,ORIGIN_VWAP_BAND|long|15m->DISPLACEMENT->FVG_RETEST,VWAP_BAND|long,51.482,1.0,0.0685,0.506,1.0,0.0,0.8333,0.9389,ORIGIN:VWAP-1.0-2026-06-17 ; TRIGGER_FVG:FVG-15m-bull-20260616T2130,EXPIRED,,,,False,,,,,True,long,2026-06-17,VWAP_BAND,off_anchor,0.96,0.372,15m,0.024,below,-1.0,0.616,,2.5,0.061,low,0.024,0.6316,0.671,0,0,0,,,2,0.5,-0.4858,2,0.5,-0.4858,19,0.0,0.091,0.048,0.6139,0.5158,0.0,2.0,0.6747,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=off_anchor | vwap_below,3,OC-5m-20260616T2335-L-FVG,cg-recognizer-v1.0.0,5m,2026-06-17,6,long,FVG_FAILURE,FVG-5m-bear-20260616T2315,30441.0,FVG-5m-bull-20260616T2340,32398,32399,2026-06-16 23:35:00-04:00,2026-06-16 23:45:00-04:00,30443.0,30440.0,30454.25,level,3.0,0.22,3.75,20,120,FVG_FAILURE(20260616T2315)|long|5m->DISP->FVG_bull->FILL,ORIGIN_FVG_FAILURE|long|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|long,81.624,1.0,0.8001,0.7542,1.0,0.665,1.0,0.1765,ORIGIN:FVG-5m-bear-20260616T2315 ; TRIGGER_FVG:FVG-5m-bull-20260616T2340,EXPIRED,,,,False,,,,,True,long,2026-06-17,FVG_FAILURE,off_anchor,1.665,0.508,5m,0.22,below,-1.0,4.269,,3.75,0.824,normal,0.22,0.6316,0.671,0,0,0,,,3,0.3333,-0.3333,4,0.5,-0.1509,19,0.0,0.13,0.091,0.5823,0.4751,0.0,3.0,0.5581,INSUFFICIENT_EVIDENCE
origin=FVG_FAILURE | anchor=off_anchor | vwap_below,3,OC-5m-20260617T0030-S-FVG,cg-recognizer-v1.0.0,5m,2026-06-17,6,short,FVG_FAILURE,FVG-5m-bull-20260617T0020,30473.0,FVG-5m-bear-20260617T0035,32409,32410,2026-06-17 00:30:00-04:00,2026-06-17 00:40:00-04:00,30467.5,30473.5,30466.0,level,6.0,0.498,0.25,20,120,FVG_FAILURE(20260617T0020)|short|5m->DISP->FVG_bear->FILL,ORIGIN_FVG_FAILURE|short|5m->DISPLACEMENT->FVG_RETEST,FVG_FAILURE|short,70.469,1.0,0.9271,0.8125,1.0,0.9377,0.0833,0.8756,ORIGIN:FVG-5m-bull-20260617T0020 ; TRIGGER_FVG:FVG-5m-bear-20260617T0035,AMBIGUOUS,2026-06-17 00:46:00-04:00,2026-06-17 00:46:00-04:00,,False,1.5,1.583,,,True,short,2026-06-17,FVG_FAILURE,off_anchor,1.867,0.625,5m,0.498,below,-1.0,6.882,,0.25,0.124,normal,0.498,0.6316,0.671,0,0,0,,,8,0.75,1.5021,10,0.6,1.0017,19,0.0,0.286,0.2,0.6609,0.9557,0.0,8.0,0.3281,FAVORABLE
