candidate_id,episode_id,branch_id,branch_state,direction,entry_mode,continuation_or_fade,exact_graph,reduced_graph,entry_seq,entry_price,structural_stop,structural_target,natural_rr,executed_rr,effective_sample,unique_sessions,shrunk_expected_R,uncertainty,qualification,outcome
SETUP-041579,EP-001094,BR-000522,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,428,22941.0,22937.5,22961.88913336505,5.9683,1.0,1,1,-0.0034,0.9798,RECORDED_NOT_ACTIVATED,LOSS
SETUP-003013,EP-001091,BR-000523,CONTINUATION,long,first_touch,continuation,BULLISH_RB_CONFIRMED -> FIRST_TOUCH_LONG_TRIGGER,STRUCTURAL_ZONE_INTERACTION -> ENTRY_TRIGGER,430,22937.5,22935.0,22939.0,0.6,0.6,1,1,-0.2349,0.9404,RECORDED_NOT_ACTIVATED,WIN
SETUP-005950,EP-001096,BR-000524,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,431,22940.75,22942.75,22939.0,0.875,0.875,1,1,-0.0107,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-006793,EP-001097,BR-000525,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,431,22940.75,22942.75,22939.0,0.875,0.875,1,1,-0.0049,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-005951,EP-001099,BR-000526,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,432,22940.25,22942.25,22939.0,0.625,0.625,1,1,-0.0109,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-006571,EP-001100,BR-000527,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,432,22940.25,22942.25,22939.0,0.625,0.625,1,1,-0.0066,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-006794,EP-001101,BR-000528,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,432,22940.25,22942.25,22939.0,0.625,0.625,1,1,-0.0066,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-006572,EP-001102,BR-000529,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,434,22939.0,22941.75,22937.25,0.6364,0.6364,1,1,-0.0083,0.8609,RECORDED_NOT_ACTIVATED,LOSS
SETUP-006341,EP-001103,BR-000530,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,435,22939.25,22938.0,22940.5,1.0,1.0,1,1,0.0053,0.8904,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-006343,EP-001107,BR-000531,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,437,22939.75,22938.25,22940.5,0.5,0.5,1,1,0.0034,0.8904,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042597,EP-001111,BR-000532,CONTINUATION,short,next_bar,continuation,STRUCT_EXPANSION -> NEXT_BAR_SHORT_TRIGGER,EXPANSION -> ENTRY_TRIGGER,440,22934.0,22942.5,22914.5,2.2941,1.0,0,0,-0.0806,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042759,EP-001110,BR-000533,CONTINUATION,long,retest,continuation,GOOD_BEARISH_DISPLACEMENT -> RETEST_LONG_TRIGGER,STRONG_DISPLACEMENT -> ENTRY_TRIGGER,440,22935.5,22934.0,22937.25,1.1667,1.0,1,1,-0.3854,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-042760,EP-001110,BR-000533,CONTINUATION,long,retest,continuation,GOOD_BEARISH_DISPLACEMENT -> RETEST_LONG_TRIGGER,STRONG_DISPLACEMENT -> ENTRY_TRIGGER,440,22937.25,22935.75,22938.0,0.5,0.5,1,1,-0.3854,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-007532,EP-001114,BR-000534,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,441,22936.75,22939.25,22935.5,0.5,0.5,1,1,-0.0248,0.8609,RECORDED_NOT_ACTIVATED,LOSS
SETUP-007628,EP-001115,BR-000535,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,441,22936.75,22939.25,22935.5,0.5,0.5,1,1,-0.0248,0.8609,RECORDED_NOT_ACTIVATED,LOSS
SETUP-041580,EP-001116,BR-000536,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,441,22936.75,22933.0,22959.54906274594,6.0798,1.0,1,1,-0.0034,0.9798,RECORDED_NOT_ACTIVATED,WIN
SETUP-005953,EP-001120,BR-000537,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,444,22940.75,22942.25,22939.0,1.1667,1.0,1,1,-0.0062,0.8609,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-006796,EP-001121,BR-000538,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,444,22940.75,22942.25,22939.0,1.1667,1.0,1,1,0.0016,0.8609,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-042762,EP-001123,BR-000539,CONTINUATION,short,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,444,22938.0,22939.5,22937.25,0.5,0.5,1,1,-0.2589,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-006346,EP-001125,BR-000540,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,445,22939.25,22937.0,22940.5,0.5556,0.5556,1,1,0.002,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-007631,EP-001129,BR-000541,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,445,22939.25,22937.0,22940.5,0.5556,0.5556,1,1,-0.018,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-007489,EP-001132,BR-000542,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,447,22936.25,22934.75,22937.25,0.6667,0.6667,1,1,-0.0245,0.8904,RECORDED_NOT_ACTIVATED,LOSS
SETUP-007759,EP-001133,BR-000543,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,447,22936.25,22934.75,22937.25,0.6667,0.6667,1,1,-0.0244,0.8904,RECORDED_NOT_ACTIVATED,LOSS
SETUP-007761,EP-001141,BR-000544,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,449,22936.25,22935.25,22937.25,1.0,1.0,1,1,-0.0228,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-042765,EP-001141,BR-000545,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,449,22936.0,22934.5,22937.25,0.8333,0.8333,1,1,-0.0756,0.9074,RECORDED_NOT_ACTIVATED,WIN
SETUP-006348,EP-001145,BR-000546,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,452,22938.25,22940.25,22937.25,0.5,0.5,1,1,-0.0093,0.8609,RECORDED_NOT_ACTIVATED,LOSS
SETUP-006149,EP-001151,BR-000547,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,455,22943.0,22944.25,22942.25,0.6,0.6,1,1,-0.1083,0.903,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-042761,EP-001156,BR-000548,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,457,22942.25,22943.75,22941.5,0.5,0.5,1,1,-0.0976,0.8992,RECORDED_NOT_ACTIVATED,WIN
SETUP-007589,EP-001175,BR-000549,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,461,22942.0,22943.0,22941.5,0.5,0.5,1,1,-0.1077,0.903,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-006151,EP-001186,BR-000550,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,463,22943.75,22941.75,22945.0,0.625,0.625,1,1,-0.1286,0.8885,RECORDED_NOT_ACTIVATED,LOSS
SETUP-007812,EP-001189,BR-000551,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,463,22943.75,22941.75,22945.0,0.625,0.625,1,1,-0.1182,0.8885,RECORDED_NOT_ACTIVATED,LOSS
SETUP-007813,EP-001190,BR-000552,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,464,22943.25,22942.0,22944.0,0.6,0.6,1,1,-0.1157,0.8885,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042769,EP-001214,BR-000553,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,470,22945.0,22946.5,22944.0,0.6667,0.6667,1,1,-0.1294,0.8992,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-007390,EP-001236,BR-000554,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,475,22946.75,22945.5,22947.5,0.6,0.6,1,1,-0.0108,0.8904,RECORDED_NOT_ACTIVATED,LOSS
SETUP-007408,EP-001248,BR-000555,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,480,22949.0,22947.75,22950.0,0.8,0.8,1,1,-0.116,0.8885,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042771,EP-001215,BR-000556,CONTINUATION,short,retest,continuation,SWING_HIGH_SWEEP_ABOVE -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,481,22947.75,22949.25,22947.0,0.5,0.5,1,1,0.0477,0.25,RECORDED_NOT_ACTIVATED,WIN
SETUP-042772,EP-001251,BR-000557,CONTINUATION,long,retest,continuation,BEARISH_RB_CONFIRMED -> RETEST_LONG_TRIGGER,STRUCTURAL_ZONE_INTERACTION -> ENTRY_TRIGGER,481,22940.5,22939.0,22941.5,0.6667,0.6667,1,1,-0.115,0.8989,RECORDED_NOT_ACTIVATED,LOSS
SETUP-006351,EP-001261,BR-000558,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,482,22937.5,22939.75,22936.0,0.6667,0.6667,1,1,-0.0171,0.8609,RECORDED_NOT_ACTIVATED,LOSS
SETUP-007634,EP-001264,BR-000559,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,482,22937.5,22939.75,22936.0,0.6667,0.6667,1,1,-0.0266,0.8609,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042767,EP-001266,BR-000560,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,482,22933.75,22932.25,22934.5,0.5,0.5,1,1,-0.0756,0.9074,RECORDED_NOT_ACTIVATED,WIN
SETUP-042770,EP-001268,BR-000561,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,482,22935.25,22933.75,22936.0,0.5,0.5,1,1,-0.0756,0.9074,RECORDED_NOT_ACTIVATED,WIN
SETUP-005962,EP-001290,BR-000562,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,486,22940.25,22942.75,22939.0,0.5,0.5,1,1,-0.0137,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-006385,EP-001291,BR-000563,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,486,22940.25,22942.75,22939.0,0.5,0.5,1,1,-0.0137,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-006578,EP-001292,BR-000564,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,486,22940.25,22942.75,22939.0,0.5,0.5,1,1,-0.0093,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-006805,EP-001293,BR-000565,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,486,22940.25,22942.75,22939.0,0.5,0.5,1,1,-0.0084,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-007678,EP-001294,BR-000566,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,486,22940.25,22942.75,22939.0,0.5,0.5,1,1,-0.1127,0.903,RECORDED_NOT_ACTIVATED,WIN
SETUP-008005,EP-001295,BR-000567,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,486,22940.25,22942.75,22939.0,0.5,0.5,1,1,-0.0211,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-006114,EP-001298,BR-000568,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,487,22936.0,22933.5,22937.25,0.5,0.5,1,1,-0.0102,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-006191,EP-001299,BR-000569,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,487,22936.0,22933.5,22937.25,0.5,0.5,1,1,-0.0102,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-006253,EP-001300,BR-000570,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,487,22936.0,22933.5,22937.25,0.5,0.5,1,1,-0.0102,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-007494,EP-001301,BR-000571,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,487,22936.0,22933.5,22937.25,0.5,0.5,1,1,-0.0196,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-007890,EP-001302,BR-000572,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,487,22936.0,22933.5,22937.25,0.5,0.5,1,1,-0.0258,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-007950,EP-001303,BR-000573,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,487,22936.0,22933.5,22937.25,0.5,0.5,1,1,-0.0257,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-007495,EP-001304,BR-000574,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,488,22936.25,22934.75,22937.25,0.6667,0.6667,1,1,-0.0108,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-007765,EP-001307,BR-000575,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,488,22936.25,22934.75,22937.25,0.6667,0.6667,1,1,-0.0156,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-007951,EP-001310,BR-000576,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,490,22935.5,22934.5,22936.0,0.5,0.5,1,1,-0.0183,0.8904,RECORDED_NOT_ACTIVATED,LOSS
SETUP-000790,EP-001116,BR-000577,CONTINUATION,long,midpoint,continuation,VWAP_BAND_REJECT_M1_618 -> SWING_LOW_SWEEP_BELOW -> SWING_LOW_SWEEP_BELOW -> BULLISH_FVG_FIRST_TOUCH -> BULLISH_FVG_FIRST_FILL -> BULLISH_FVG_MIDPOINT -> BULLISH_FVG_FULL_FILL -> SWING_LOW_SWEEP_BELOW -> MIDPOINT_LONG_TRIGGER,BAND_REJECTION -> LIQUIDITY_SWEEP -> GAP_FILL -> LIQUIDITY_SWEEP -> ENTRY_TRIGGER,491,22928.375,22925.75,22932.5,1.5714,1.0,0,0,-0.0806,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-042764,EP-001312,BR-000578,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,491,22932.5,22931.0,22933.25,0.5,0.5,1,1,-0.0756,0.9074,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-006115,EP-001313,BR-000579,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,492,22932.5,22936.0,22914.5,5.1429,1.0,1,1,-0.0139,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-006192,EP-001314,BR-000580,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,492,22932.5,22936.0,22914.5,5.1429,1.0,1,1,-0.0139,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-006254,EP-001315,BR-000581,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,492,22932.5,22936.0,22914.5,5.1429,1.0,1,1,-0.0139,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-007854,EP-001316,BR-000582,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,492,22932.5,22936.0,22914.5,5.1429,1.0,1,1,-0.0253,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-007891,EP-001317,BR-000583,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,492,22932.5,22936.0,22914.5,5.1429,1.0,1,1,-0.0253,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-007952,EP-001318,BR-000584,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,492,22932.5,22936.0,22914.5,5.1429,1.0,1,1,-0.0275,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-008227,EP-001319,BR-000585,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,492,22932.5,22936.0,22914.5,5.1429,1.0,1,1,-0.0241,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-008304,EP-001320,BR-000586,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,492,22932.5,22936.0,22914.5,5.1429,1.0,1,1,-0.0257,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-008228,EP-001321,BR-000587,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,493,22930.5,22934.25,22928.25,0.6,0.6,1,1,-0.0248,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-007717,EP-001323,BR-000588,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,494,22930.5,22934.0,22928.25,0.6429,0.6429,1,1,-0.0092,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-008229,EP-001324,BR-000589,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,494,22930.5,22934.0,22928.25,0.6429,0.6429,1,1,-0.0248,0.8609,RECORDED_NOT_ACTIVATED,WIN
SETUP-008341,EP-001325,BR-000590,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,494,22930.5,22927.5,22932.5,0.6667,0.6667,1,1,-0.0207,0.8904,RECORDED_NOT_ACTIVATED,WIN
SETUP-042782,EP-001325,BR-000591,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> SWING_LOW_RECLAIM -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,496,22928.25,22926.75,22932.5,2.8333,1.0,1,1,-0.115,0.8989,RECORDED_NOT_ACTIVATED,LOSS
SETUP-041581,EP-001327,BR-000592,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,497,22927.25,22924.25,22951.890535415016,8.2135,1.0,1,1,-0.0034,0.9798,RECORDED_NOT_ACTIVATED,LOSS
SETUP-001583,EP-001330,BR-000593,FADE,short,formation_close,fade,BEARISH_IFVG_ACTIVATION -> FORMATION_CLOSE_SHORT_TRIGGER,INVERSION_ACTIVATION -> ENTRY_TRIGGER,498,22922.0,22931.0,22914.5,0.8333,0.8333,1,1,0.0526,0.0041,RECORDED_NOT_ACTIVATED,LOSS
SETUP-001584,EP-001330,BR-000594,FADE,short,next_bar,fade,BEARISH_IFVG_ACTIVATION -> NEXT_BAR_SHORT_TRIGGER,INVERSION_ACTIVATION -> ENTRY_TRIGGER,499,22921.25,22931.0,22914.5,0.6923,0.6923,1,1,0.0755,0.1083,RECORDED_NOT_ACTIVATED,LOSS
SETUP-002583,EP-001332,BR-000595,CONTINUATION,long,formation_close,continuation,BULLISH_RB_CONFIRMED -> FORMATION_CLOSE_LONG_TRIGGER,STRUCTURAL_ZONE_INTERACTION -> ENTRY_TRIGGER,501,22921.75,22918.5,22928.25,2.0,1.0,1,1,-0.0997,0.9295,RECORDED_NOT_ACTIVATED,WIN
SETUP-002235,EP-001330,BR-000596,FADE,short,retest,fade,BEARISH_IFVG_ACTIVATION -> MIXED_BEARISH_DISPLACEMENT -> RETEST_SHORT_TRIGGER,INVERSION_ACTIVATION -> MIXED_DISPLACEMENT -> ENTRY_TRIGGER,502,22926.25,22931.0,22914.5,2.4737,1.0,0,0,-0.0806,1.0,RECORDED_NOT_ACTIVATED,LOSS
SETUP-008342,EP-001335,BR-000597,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,502,22926.75,22929.25,22914.5,4.9,1.0,1,1,-0.0239,0.8609,RECORDED_NOT_ACTIVATED,LOSS
SETUP-041582,EP-001336,BR-000598,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,502,22926.75,22921.0,22950.126979192573,4.0656,1.0,1,1,-0.0034,0.9798,RECORDED_NOT_ACTIVATED,WIN
SETUP-008343,EP-001339,BR-000599,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,503,22926.5,22929.25,22918.0,3.0909,1.0,1,1,-0.0211,0.8609,RECORDED_NOT_ACTIVATED,LOSS
SETUP-003461,EP-001340,BR-000600,CONTINUATION,long,midpoint,continuation,GOOD_BULLISH_DISPLACEMENT -> MIDPOINT_LONG_TRIGGER,STRONG_DISPLACEMENT -> ENTRY_TRIGGER,505,22929.25,22925.75,22932.5,0.9286,0.9286,1,1,-0.468,1.0,RECORDED_NOT_ACTIVATED,LOSS
