id,instrument,direction,tf,param_version,A_open_et,B_open_et,C_open_et,A_high,A_low,C_high,C_low,B_open,B_close,lower_boundary,upper_boundary,midpoint,availability_et,first_wick_entry_et,first_body_overlap_et,midpoint_touch_et,full_fill_et,invalidation_et,C_index
FVG-1m-bull-20260707T0755,NQ,bull,1m,phase1-v1.0.0,2026-07-07 07:53:00-04:00,2026-07-07 07:54:00-04:00,2026-07-07 07:55:00-04:00,29615.25,29601.0,29627.0,29616.5,29607.75,29617.5,29615.25,29616.5,29615.875,2026-07-07 07:56:00-04:00,2026-07-07 09:06:00-04:00,,2026-07-07 09:06:00-04:00,2026-07-07 09:06:00-04:00,2026-07-07 09:06:00-04:00,506762
FVG-1m-bull-20260707T0756,NQ,bull,1m,phase1-v1.0.0,2026-07-07 07:54:00-04:00,2026-07-07 07:55:00-04:00,2026-07-07 07:56:00-04:00,29617.5,29606.5,29627.25,29621.0,29617.25,29625.25,29617.5,29621.0,29619.25,2026-07-07 07:57:00-04:00,2026-07-07 07:58:00-04:00,2026-07-07 09:06:00-04:00,2026-07-07 07:58:00-04:00,2026-07-07 09:06:00-04:00,2026-07-07 09:06:00-04:00,506763
FVG-1m-bull-20260707T0759,NQ,bull,1m,phase1-v1.0.0,2026-07-07 07:57:00-04:00,2026-07-07 07:58:00-04:00,2026-07-07 07:59:00-04:00,29631.75,29618.5,29645.75,29637.0,29630.5,29640.5,29631.75,29637.0,29634.375,2026-07-07 08:00:00-04:00,2026-07-07 08:49:00-04:00,2026-07-07 08:53:00-04:00,2026-07-07 08:53:00-04:00,2026-07-07 08:54:00-04:00,2026-07-07 08:54:00-04:00,506766
FVG-1m-bull-20260707T0801,NQ,bull,1m,phase1-v1.0.0,2026-07-07 07:59:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 08:01:00-04:00,29645.75,29637.0,29654.5,29647.5,29640.75,29649.25,29645.75,29647.5,29646.625,2026-07-07 08:02:00-04:00,2026-07-07 08:03:00-04:00,,2026-07-07 08:05:00-04:00,2026-07-07 08:05:00-04:00,2026-07-07 08:05:00-04:00,506768
FVG-1m-bull-20260707T0806,NQ,bull,1m,phase1-v1.0.0,2026-07-07 08:04:00-04:00,2026-07-07 08:05:00-04:00,2026-07-07 08:06:00-04:00,29651.75,29643.0,29690.5,29674.0,29650.75,29676.25,29651.75,29674.0,29662.875,2026-07-07 08:07:00-04:00,2026-07-07 08:19:00-04:00,2026-07-07 08:19:00-04:00,2026-07-07 08:22:00-04:00,2026-07-07 08:49:00-04:00,2026-07-07 08:49:00-04:00,506773
FVG-1m-bull-20260707T0807,NQ,bull,1m,phase1-v1.0.0,2026-07-07 08:05:00-04:00,2026-07-07 08:06:00-04:00,2026-07-07 08:07:00-04:00,29681.0,29644.25,29698.0,29685.25,29676.25,29687.25,29681.0,29685.25,29683.125,2026-07-07 08:08:00-04:00,2026-07-07 08:09:00-04:00,,2026-07-07 08:09:00-04:00,2026-07-07 08:10:00-04:00,2026-07-07 08:10:00-04:00,506774
FVG-1m-bull-20260707T0811,NQ,bull,1m,phase1-v1.0.0,2026-07-07 08:09:00-04:00,2026-07-07 08:10:00-04:00,2026-07-07 08:11:00-04:00,29694.75,29680.0,29707.5,29697.25,29692.5,29702.5,29694.75,29697.25,29696.0,2026-07-07 08:12:00-04:00,2026-07-07 08:13:00-04:00,2026-07-07 08:13:00-04:00,2026-07-07 08:13:00-04:00,2026-07-07 08:13:00-04:00,2026-07-07 08:13:00-04:00,506778
FVG-1m-bear-20260707T0816,NQ,bear,1m,phase1-v1.0.0,2026-07-07 08:14:00-04:00,2026-07-07 08:15:00-04:00,2026-07-07 08:16:00-04:00,29704.25,29691.75,29690.5,29684.0,29702.75,29690.5,29690.5,29691.75,29691.125,2026-07-07 08:17:00-04:00,2026-07-07 08:31:00-04:00,2026-07-07 08:31:00-04:00,2026-07-07 08:31:00-04:00,2026-07-07 08:31:00-04:00,2026-07-07 08:31:00-04:00,506783
FVG-1m-bear-20260707T0818,NQ,bear,1m,phase1-v1.0.0,2026-07-07 08:16:00-04:00,2026-07-07 08:17:00-04:00,2026-07-07 08:18:00-04:00,29690.5,29684.0,29677.5,29667.5,29687.0,29677.0,29677.5,29684.0,29680.75,2026-07-07 08:19:00-04:00,2026-07-07 08:20:00-04:00,2026-07-07 08:26:00-04:00,2026-07-07 08:20:00-04:00,2026-07-07 08:28:00-04:00,2026-07-07 08:28:00-04:00,506785
FVG-1m-bear-20260707T0832,NQ,bear,1m,phase1-v1.0.0,2026-07-07 08:30:00-04:00,2026-07-07 08:31:00-04:00,2026-07-07 08:32:00-04:00,29696.25,29682.75,29678.75,29670.0,29691.5,29676.5,29678.75,29682.75,29680.75,2026-07-07 08:33:00-04:00,2026-07-07 08:36:00-04:00,2026-07-07 08:36:00-04:00,2026-07-07 08:36:00-04:00,2026-07-07 08:37:00-04:00,2026-07-07 08:37:00-04:00,506799
FVG-1m-bull-20260707T0836,NQ,bull,1m,phase1-v1.0.0,2026-07-07 08:34:00-04:00,2026-07-07 08:35:00-04:00,2026-07-07 08:36:00-04:00,29673.5,29664.0,29690.0,29677.5,29669.25,29680.25,29673.5,29677.5,29675.5,2026-07-07 08:37:00-04:00,2026-07-07 08:46:00-04:00,2026-07-07 08:46:00-04:00,2026-07-07 08:47:00-04:00,2026-07-07 08:47:00-04:00,2026-07-07 08:47:00-04:00,506803
FVG-1m-bull-20260707T0837,NQ,bull,1m,phase1-v1.0.0,2026-07-07 08:35:00-04:00,2026-07-07 08:36:00-04:00,2026-07-07 08:37:00-04:00,29681.5,29667.25,29692.5,29686.75,29679.75,29688.25,29681.5,29686.75,29684.125,2026-07-07 08:38:00-04:00,2026-07-07 08:39:00-04:00,2026-07-07 08:39:00-04:00,2026-07-07 08:39:00-04:00,2026-07-07 08:46:00-04:00,2026-07-07 08:46:00-04:00,506804
FVG-1m-bull-20260707T0843,NQ,bull,1m,phase1-v1.0.0,2026-07-07 08:41:00-04:00,2026-07-07 08:42:00-04:00,2026-07-07 08:43:00-04:00,29699.0,29687.0,29708.0,29699.25,29690.75,29700.75,29699.0,29699.25,29699.125,2026-07-07 08:44:00-04:00,2026-07-07 08:45:00-04:00,2026-07-07 08:45:00-04:00,2026-07-07 08:45:00-04:00,2026-07-07 08:45:00-04:00,2026-07-07 08:45:00-04:00,506810
FVG-1m-bear-20260707T0845,NQ,bear,1m,phase1-v1.0.0,2026-07-07 08:43:00-04:00,2026-07-07 08:44:00-04:00,2026-07-07 08:45:00-04:00,29708.0,29699.25,29687.5,29675.75,29700.5,29686.5,29687.5,29699.25,29693.375,2026-07-07 08:46:00-04:00,2026-07-09 03:48:00-04:00,2026-07-09 03:49:00-04:00,2026-07-09 03:50:00-04:00,2026-07-09 03:52:00-04:00,2026-07-09 03:52:00-04:00,506812
FVG-1m-bear-20260707T0846,NQ,bear,1m,phase1-v1.0.0,2026-07-07 08:44:00-04:00,2026-07-07 08:45:00-04:00,2026-07-07 08:46:00-04:00,29700.5,29683.0,29677.75,29669.75,29685.25,29676.75,29677.75,29683.0,29680.375,2026-07-07 08:47:00-04:00,2026-07-07 08:48:00-04:00,,2026-07-07 08:48:00-04:00,2026-07-07 09:31:00-04:00,2026-07-07 09:31:00-04:00,506813
FVG-1m-bear-20260707T0849,NQ,bear,1m,phase1-v1.0.0,2026-07-07 08:47:00-04:00,2026-07-07 08:48:00-04:00,2026-07-07 08:49:00-04:00,29681.0,29668.5,29647.25,29637.25,29672.75,29639.0,29647.25,29668.5,29657.875,2026-07-07 08:50:00-04:00,2026-07-07 08:51:00-04:00,,2026-07-07 09:31:00-04:00,2026-07-07 09:31:00-04:00,2026-07-07 09:31:00-04:00,506816
FVG-1m-bear-20260707T0905,NQ,bear,1m,phase1-v1.0.0,2026-07-07 09:03:00-04:00,2026-07-07 09:04:00-04:00,2026-07-07 09:05:00-04:00,29641.0,29627.0,29624.75,29610.5,29633.75,29622.25,29624.75,29627.0,29625.875,2026-07-07 09:06:00-04:00,2026-07-07 09:08:00-04:00,2026-07-07 09:08:00-04:00,2026-07-07 09:08:00-04:00,2026-07-07 09:08:00-04:00,2026-07-07 09:08:00-04:00,506832
FVG-1m-bull-20260707T0908,NQ,bull,1m,phase1-v1.0.0,2026-07-07 09:06:00-04:00,2026-07-07 09:07:00-04:00,2026-07-07 09:08:00-04:00,29621.75,29613.75,29655.75,29640.0,29619.0,29642.25,29621.75,29640.0,29630.875,2026-07-07 09:09:00-04:00,2026-07-07 09:10:00-04:00,2026-07-07 09:10:00-04:00,2026-07-07 09:11:00-04:00,2026-07-07 09:17:00-04:00,2026-07-07 09:17:00-04:00,506835
FVG-1m-bear-20260707T0910,NQ,bear,1m,phase1-v1.0.0,2026-07-07 09:08:00-04:00,2026-07-07 09:09:00-04:00,2026-07-07 09:10:00-04:00,29655.75,29640.0,29639.5,29630.75,29640.0,29639.0,29639.5,29640.0,29639.75,2026-07-07 09:11:00-04:00,2026-07-07 09:12:00-04:00,2026-07-07 09:12:00-04:00,2026-07-07 09:12:00-04:00,2026-07-07 09:12:00-04:00,2026-07-07 09:12:00-04:00,506837
FVG-1m-bear-20260707T0917,NQ,bear,1m,phase1-v1.0.0,2026-07-07 09:15:00-04:00,2026-07-07 09:16:00-04:00,2026-07-07 09:17:00-04:00,29652.75,29630.25,29625.0,29616.5,29632.25,29620.5,29625.0,29630.25,29627.625,2026-07-07 09:18:00-04:00,2026-07-07 09:20:00-04:00,2026-07-07 09:31:00-04:00,2026-07-07 09:20:00-04:00,2026-07-07 09:31:00-04:00,2026-07-07 09:31:00-04:00,506844
FVG-1m-bear-20260707T0922,NQ,bear,1m,phase1-v1.0.0,2026-07-07 09:20:00-04:00,2026-07-07 09:21:00-04:00,2026-07-07 09:22:00-04:00,29625.25,29616.5,29613.25,29599.5,29622.75,29600.25,29613.25,29616.5,29614.875,2026-07-07 09:23:00-04:00,2026-07-07 09:24:00-04:00,2026-07-07 09:24:00-04:00,2026-07-07 09:24:00-04:00,2026-07-07 09:24:00-04:00,2026-07-07 09:24:00-04:00,506849
FVG-1m-bear-20260707T0926,NQ,bear,1m,phase1-v1.0.0,2026-07-07 09:24:00-04:00,2026-07-07 09:25:00-04:00,2026-07-07 09:26:00-04:00,29615.75,29605.25,29598.0,29588.25,29608.25,29592.5,29598.0,29605.25,29601.625,2026-07-07 09:27:00-04:00,2026-07-07 09:30:00-04:00,,2026-07-07 09:30:00-04:00,2026-07-07 09:30:00-04:00,2026-07-07 09:30:00-04:00,506853
FVG-1m-bear-20260707T0934,NQ,bear,1m,phase1-v1.0.0,2026-07-07 09:32:00-04:00,2026-07-07 09:33:00-04:00,2026-07-07 09:34:00-04:00,29661.75,29590.5,29569.75,29515.25,29606.75,29561.75,29569.75,29590.5,29580.125,2026-07-07 09:35:00-04:00,2026-07-07 09:38:00-04:00,2026-07-07 09:41:00-04:00,2026-07-07 09:41:00-04:00,2026-07-07 09:42:00-04:00,2026-07-07 09:42:00-04:00,506861
FVG-1m-bear-20260707T0947,NQ,bear,1m,phase1-v1.0.0,2026-07-07 09:45:00-04:00,2026-07-07 09:46:00-04:00,2026-07-07 09:47:00-04:00,29596.75,29556.5,29550.0,29517.0,29563.25,29535.75,29550.0,29556.5,29553.25,2026-07-07 09:48:00-04:00,2026-07-07 09:49:00-04:00,,2026-07-07 09:49:00-04:00,2026-07-07 09:49:00-04:00,2026-07-07 09:49:00-04:00,506874
FVG-1m-bear-20260707T0954,NQ,bear,1m,phase1-v1.0.0,2026-07-07 09:52:00-04:00,2026-07-07 09:53:00-04:00,2026-07-07 09:54:00-04:00,29538.25,29488.75,29475.75,29444.5,29491.75,29468.5,29475.75,29488.75,29482.25,2026-07-07 09:55:00-04:00,2026-07-07 10:00:00-04:00,2026-07-07 10:01:00-04:00,2026-07-07 10:00:00-04:00,2026-07-07 10:01:00-04:00,2026-07-07 10:01:00-04:00,506881
FVG-1m-bear-20260707T1004,NQ,bear,1m,phase1-v1.0.0,2026-07-07 10:02:00-04:00,2026-07-07 10:03:00-04:00,2026-07-07 10:04:00-04:00,29494.0,29455.0,29453.5,29422.5,29477.75,29441.5,29453.5,29455.0,29454.25,2026-07-07 10:05:00-04:00,2026-07-07 10:06:00-04:00,,2026-07-07 10:06:00-04:00,2026-07-07 10:06:00-04:00,2026-07-07 10:06:00-04:00,506891
FVG-1m-bear-20260707T1011,NQ,bear,1m,phase1-v1.0.0,2026-07-07 10:09:00-04:00,2026-07-07 10:10:00-04:00,2026-07-07 10:11:00-04:00,29463.0,29432.75,29419.5,29386.25,29443.0,29417.5,29419.5,29432.75,29426.125,2026-07-07 10:12:00-04:00,2026-07-07 12:03:00-04:00,2026-07-07 12:03:00-04:00,2026-07-07 12:03:00-04:00,2026-07-07 12:07:00-04:00,2026-07-07 12:07:00-04:00,506898
FVG-1m-bear-20260707T1012,NQ,bear,1m,phase1-v1.0.0,2026-07-07 10:10:00-04:00,2026-07-07 10:11:00-04:00,2026-07-07 10:12:00-04:00,29443.25,29411.75,29402.25,29364.0,29417.0,29391.75,29402.25,29411.75,29407.0,2026-07-07 10:13:00-04:00,2026-07-07 12:01:00-04:00,2026-07-07 12:02:00-04:00,2026-07-07 12:01:00-04:00,2026-07-07 12:02:00-04:00,2026-07-07 12:02:00-04:00,506899
FVG-1m-bear-20260707T1015,NQ,bear,1m,phase1-v1.0.0,2026-07-07 10:13:00-04:00,2026-07-07 10:14:00-04:00,2026-07-07 10:15:00-04:00,29392.75,29364.25,29344.0,29307.0,29367.75,29343.0,29344.0,29364.25,29354.125,2026-07-07 10:16:00-04:00,2026-07-07 10:17:00-04:00,2026-07-07 10:19:00-04:00,2026-07-07 10:17:00-04:00,2026-07-07 10:19:00-04:00,2026-07-07 10:19:00-04:00,506902
FVG-1m-bear-20260707T1025,NQ,bear,1m,phase1-v1.0.0,2026-07-07 10:23:00-04:00,2026-07-07 10:24:00-04:00,2026-07-07 10:25:00-04:00,29332.75,29296.0,29295.75,29265.5,29308.75,29293.0,29295.75,29296.0,29295.875,2026-07-07 10:26:00-04:00,2026-07-07 10:28:00-04:00,,2026-07-07 10:28:00-04:00,2026-07-07 10:28:00-04:00,2026-07-07 10:28:00-04:00,506912
FVG-1m-bear-20260707T1026,NQ,bear,1m,phase1-v1.0.0,2026-07-07 10:24:00-04:00,2026-07-07 10:25:00-04:00,2026-07-07 10:26:00-04:00,29319.25,29290.75,29284.5,29259.75,29293.5,29276.5,29284.5,29290.75,29287.625,2026-07-07 10:27:00-04:00,2026-07-07 10:28:00-04:00,,2026-07-07 10:28:00-04:00,2026-07-07 10:28:00-04:00,2026-07-07 10:28:00-04:00,506913
FVG-1m-bear-20260707T1035,NQ,bear,1m,phase1-v1.0.0,2026-07-07 10:33:00-04:00,2026-07-07 10:34:00-04:00,2026-07-07 10:35:00-04:00,29320.25,29292.75,29286.25,29241.75,29309.75,29282.75,29286.25,29292.75,29289.5,2026-07-07 10:36:00-04:00,2026-07-07 10:48:00-04:00,,2026-07-07 10:49:00-04:00,2026-07-07 10:52:00-04:00,2026-07-07 10:52:00-04:00,506922
FVG-1m-bear-20260707T1042,NQ,bear,1m,phase1-v1.0.0,2026-07-07 10:40:00-04:00,2026-07-07 10:41:00-04:00,2026-07-07 10:42:00-04:00,29274.75,29250.75,29249.0,29210.0,29256.0,29226.5,29249.0,29250.75,29249.875,2026-07-07 10:43:00-04:00,2026-07-07 10:44:00-04:00,,2026-07-07 10:44:00-04:00,2026-07-07 10:44:00-04:00,2026-07-07 10:44:00-04:00,506929
FVG-1m-bull-20260707T1053,NQ,bull,1m,phase1-v1.0.0,2026-07-07 10:51:00-04:00,2026-07-07 10:52:00-04:00,2026-07-07 10:53:00-04:00,29296.75,29272.0,29315.75,29297.25,29284.25,29305.5,29296.75,29297.25,29297.0,2026-07-07 10:54:00-04:00,2026-07-07 10:55:00-04:00,2026-07-07 10:55:00-04:00,2026-07-07 10:55:00-04:00,2026-07-07 10:55:00-04:00,2026-07-07 10:55:00-04:00,506940
FVG-1m-bear-20260707T1115,NQ,bear,1m,phase1-v1.0.0,2026-07-07 11:13:00-04:00,2026-07-07 11:14:00-04:00,2026-07-07 11:15:00-04:00,29358.0,29337.5,29319.5,29296.25,29357.25,29318.25,29319.5,29337.5,29328.5,2026-07-07 11:16:00-04:00,2026-07-07 11:29:00-04:00,2026-07-07 11:45:00-04:00,2026-07-07 11:45:00-04:00,2026-07-07 11:46:00-04:00,2026-07-07 11:46:00-04:00,506962
FVG-1m-bear-20260707T1135,NQ,bear,1m,phase1-v1.0.0,2026-07-07 11:33:00-04:00,2026-07-07 11:34:00-04:00,2026-07-07 11:35:00-04:00,29319.75,29300.75,29294.5,29271.75,29306.75,29290.75,29294.5,29300.75,29297.625,2026-07-07 11:36:00-04:00,2026-07-07 11:37:00-04:00,2026-07-07 11:37:00-04:00,2026-07-07 11:37:00-04:00,2026-07-07 11:37:00-04:00,2026-07-07 11:37:00-04:00,506982
FVG-1m-bull-20260707T1145,NQ,bull,1m,phase1-v1.0.0,2026-07-07 11:43:00-04:00,2026-07-07 11:44:00-04:00,2026-07-07 11:45:00-04:00,29308.75,29282.5,29365.25,29325.25,29299.75,29329.0,29308.75,29325.25,29317.0,2026-07-07 11:46:00-04:00,2026-07-07 15:12:00-04:00,2026-07-07 15:16:00-04:00,2026-07-07 15:16:00-04:00,2026-07-07 15:16:00-04:00,2026-07-07 15:16:00-04:00,506992
FVG-1m-bull-20260707T1146,NQ,bull,1m,phase1-v1.0.0,2026-07-07 11:44:00-04:00,2026-07-07 11:45:00-04:00,2026-07-07 11:46:00-04:00,29330.0,29295.25,29360.5,29340.25,29329.25,29351.75,29330.0,29340.25,29335.125,2026-07-07 11:47:00-04:00,2026-07-07 11:50:00-04:00,2026-07-07 11:50:00-04:00,2026-07-07 11:50:00-04:00,2026-07-07 15:11:00-04:00,2026-07-07 15:11:00-04:00,506993
FVG-1m-bull-20260707T1153,NQ,bull,1m,phase1-v1.0.0,2026-07-07 11:51:00-04:00,2026-07-07 11:52:00-04:00,2026-07-07 11:53:00-04:00,29359.5,29340.75,29379.75,29368.25,29357.5,29373.5,29359.5,29368.25,29363.875,2026-07-07 11:54:00-04:00,2026-07-07 11:55:00-04:00,,2026-07-07 11:55:00-04:00,2026-07-07 11:55:00-04:00,2026-07-07 11:55:00-04:00,507000
FVG-1m-bull-20260707T1201,NQ,bull,1m,phase1-v1.0.0,2026-07-07 11:59:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 12:01:00-04:00,29389.25,29372.5,29417.5,29396.25,29388.0,29398.75,29389.25,29396.25,29392.75,2026-07-07 12:02:00-04:00,2026-07-07 14:58:00-04:00,,2026-07-07 14:58:00-04:00,2026-07-07 14:58:00-04:00,2026-07-07 14:58:00-04:00,507008
FVG-1m-bull-20260707T1206,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:04:00-04:00,2026-07-07 12:05:00-04:00,2026-07-07 12:06:00-04:00,29427.0,29411.0,29452.0,29427.5,29420.0,29430.0,29427.0,29427.5,29427.25,2026-07-07 12:07:00-04:00,2026-07-07 12:08:00-04:00,2026-07-07 12:08:00-04:00,2026-07-07 12:08:00-04:00,2026-07-07 12:08:00-04:00,2026-07-07 12:08:00-04:00,507013
FVG-1m-bull-20260707T1212,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:10:00-04:00,2026-07-07 12:11:00-04:00,2026-07-07 12:12:00-04:00,29433.5,29411.5,29459.0,29434.25,29421.25,29434.75,29433.5,29434.25,29433.875,2026-07-07 12:13:00-04:00,2026-07-07 14:50:00-04:00,,2026-07-07 14:50:00-04:00,2026-07-07 14:50:00-04:00,2026-07-07 14:50:00-04:00,507019
FVG-1m-bull-20260707T1213,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:11:00-04:00,2026-07-07 12:12:00-04:00,2026-07-07 12:13:00-04:00,29436.25,29416.0,29470.0,29453.75,29434.25,29456.0,29436.25,29453.75,29445.0,2026-07-07 12:14:00-04:00,2026-07-07 12:16:00-04:00,2026-07-07 14:50:00-04:00,2026-07-07 14:50:00-04:00,2026-07-07 14:50:00-04:00,2026-07-07 14:50:00-04:00,507020
FVG-1m-bull-20260707T1220,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:18:00-04:00,2026-07-07 12:19:00-04:00,2026-07-07 12:20:00-04:00,29462.0,29450.5,29503.0,29467.25,29454.25,29468.0,29462.0,29467.25,29464.625,2026-07-07 12:21:00-04:00,2026-07-07 14:43:00-04:00,2026-07-07 14:43:00-04:00,2026-07-07 14:43:00-04:00,2026-07-07 14:43:00-04:00,2026-07-07 14:43:00-04:00,507027
FVG-1m-bull-20260707T1221,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:19:00-04:00,2026-07-07 12:20:00-04:00,2026-07-07 12:21:00-04:00,29474.75,29450.75,29503.0,29487.5,29468.5,29496.5,29474.75,29487.5,29481.125,2026-07-07 12:22:00-04:00,2026-07-07 12:37:00-04:00,2026-07-07 14:42:00-04:00,2026-07-07 14:42:00-04:00,2026-07-07 14:42:00-04:00,2026-07-07 14:42:00-04:00,507028
FVG-1m-bull-20260707T1223,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:21:00-04:00,2026-07-07 12:22:00-04:00,2026-07-07 12:23:00-04:00,29503.0,29487.5,29548.0,29515.75,29500.75,29529.0,29503.0,29515.75,29509.375,2026-07-07 12:24:00-04:00,2026-07-07 12:25:00-04:00,2026-07-07 12:25:00-04:00,2026-07-07 12:25:00-04:00,2026-07-07 12:26:00-04:00,2026-07-07 12:26:00-04:00,507030
FVG-1m-bull-20260707T1227,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:25:00-04:00,2026-07-07 12:26:00-04:00,2026-07-07 12:27:00-04:00,29522.25,29501.5,29544.75,29530.25,29520.5,29535.5,29522.25,29530.25,29526.25,2026-07-07 12:28:00-04:00,2026-07-07 12:34:00-04:00,2026-07-07 12:34:00-04:00,2026-07-07 12:34:00-04:00,2026-07-07 12:34:00-04:00,2026-07-07 12:34:00-04:00,507034
FVG-1m-bear-20260707T1233,NQ,bear,1m,phase1-v1.0.0,2026-07-07 12:31:00-04:00,2026-07-07 12:32:00-04:00,2026-07-07 12:33:00-04:00,29554.5,29537.5,29536.75,29512.75,29547.75,29535.0,29536.75,29537.5,29537.125,2026-07-07 12:34:00-04:00,2026-07-07 12:35:00-04:00,,2026-07-07 12:35:00-04:00,2026-07-07 12:35:00-04:00,2026-07-07 12:35:00-04:00,507040
FVG-1m-bear-20260707T1236,NQ,bear,1m,phase1-v1.0.0,2026-07-07 12:34:00-04:00,2026-07-07 12:35:00-04:00,2026-07-07 12:36:00-04:00,29539.0,29514.5,29506.25,29486.25,29531.0,29503.0,29506.25,29514.5,29510.375,2026-07-07 12:37:00-04:00,2026-07-07 12:38:00-04:00,2026-07-07 12:38:00-04:00,2026-07-07 12:38:00-04:00,2026-07-07 12:38:00-04:00,2026-07-07 12:38:00-04:00,507043
FVG-1m-bull-20260707T1238,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:36:00-04:00,2026-07-07 12:37:00-04:00,2026-07-07 12:38:00-04:00,29506.25,29486.25,29522.25,29507.25,29494.5,29522.0,29506.25,29507.25,29506.75,2026-07-07 12:39:00-04:00,2026-07-07 12:41:00-04:00,2026-07-07 12:41:00-04:00,2026-07-07 12:41:00-04:00,2026-07-07 12:41:00-04:00,2026-07-07 12:41:00-04:00,507045
FVG-1m-bull-20260707T1244,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:42:00-04:00,2026-07-07 12:43:00-04:00,2026-07-07 12:44:00-04:00,29507.75,29491.75,29528.75,29517.0,29505.5,29519.75,29507.75,29517.0,29512.375,2026-07-07 12:45:00-04:00,2026-07-07 12:56:00-04:00,2026-07-07 12:58:00-04:00,2026-07-07 12:58:00-04:00,2026-07-07 12:59:00-04:00,2026-07-07 12:59:00-04:00,507051
FVG-1m-bull-20260707T1245,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:43:00-04:00,2026-07-07 12:44:00-04:00,2026-07-07 12:45:00-04:00,29521.5,29503.0,29548.25,29525.0,29519.0,29527.75,29521.5,29525.0,29523.25,2026-07-07 12:46:00-04:00,2026-07-07 12:47:00-04:00,,2026-07-07 12:47:00-04:00,2026-07-07 12:47:00-04:00,2026-07-07 12:47:00-04:00,507052
FVG-1m-bear-20260707T1255,NQ,bear,1m,phase1-v1.0.0,2026-07-07 12:53:00-04:00,2026-07-07 12:54:00-04:00,2026-07-07 12:55:00-04:00,29556.0,29537.5,29536.5,29514.75,29545.5,29535.0,29536.5,29537.5,29537.0,2026-07-07 12:56:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,507062
FVG-1m-bear-20260707T1256,NQ,bear,1m,phase1-v1.0.0,2026-07-07 12:54:00-04:00,2026-07-07 12:55:00-04:00,2026-07-07 12:56:00-04:00,29546.25,29532.75,29526.5,29517.75,29535.75,29520.0,29526.5,29532.75,29529.625,2026-07-07 12:57:00-04:00,2026-07-07 12:58:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 12:58:00-04:00,2026-07-07 13:00:00-04:00,2026-07-07 13:00:00-04:00,507063
FVG-1m-bull-20260707T1300,NQ,bull,1m,phase1-v1.0.0,2026-07-07 12:58:00-04:00,2026-07-07 12:59:00-04:00,2026-07-07 13:00:00-04:00,29519.25,29502.5,29550.0,29532.75,29516.75,29540.0,29519.25,29532.75,29526.0,2026-07-07 13:01:00-04:00,2026-07-07 13:04:00-04:00,2026-07-07 13:16:00-04:00,2026-07-07 13:16:00-04:00,2026-07-07 13:17:00-04:00,2026-07-07 13:17:00-04:00,507067
FVG-1m-bull-20260707T1305,NQ,bull,1m,phase1-v1.0.0,2026-07-07 13:03:00-04:00,2026-07-07 13:04:00-04:00,2026-07-07 13:05:00-04:00,29547.25,29530.0,29568.0,29549.5,29533.0,29551.0,29547.25,29549.5,29548.375,2026-07-07 13:06:00-04:00,2026-07-07 13:07:00-04:00,,2026-07-07 13:07:00-04:00,2026-07-07 13:07:00-04:00,2026-07-07 13:07:00-04:00,507072
FVG-1m-bear-20260707T1311,NQ,bear,1m,phase1-v1.0.0,2026-07-07 13:09:00-04:00,2026-07-07 13:10:00-04:00,2026-07-07 13:11:00-04:00,29580.0,29564.0,29554.5,29536.5,29573.0,29548.5,29554.5,29564.0,29559.25,2026-07-07 13:12:00-04:00,2026-07-07 13:14:00-04:00,2026-07-07 13:22:00-04:00,2026-07-07 13:22:00-04:00,2026-07-07 13:23:00-04:00,2026-07-07 13:23:00-04:00,507078
FVG-1m-bear-20260707T1315,NQ,bear,1m,phase1-v1.0.0,2026-07-07 13:13:00-04:00,2026-07-07 13:14:00-04:00,2026-07-07 13:15:00-04:00,29557.5,29542.0,29536.25,29519.5,29544.25,29534.5,29536.25,29542.0,29539.125,2026-07-07 13:16:00-04:00,2026-07-07 13:17:00-04:00,2026-07-07 13:22:00-04:00,2026-07-07 13:21:00-04:00,2026-07-07 13:22:00-04:00,2026-07-07 13:22:00-04:00,507082
FVG-1m-bull-20260707T1321,NQ,bull,1m,phase1-v1.0.0,2026-07-07 13:19:00-04:00,2026-07-07 13:20:00-04:00,2026-07-07 13:21:00-04:00,29530.0,29515.75,29560.0,29533.0,29526.5,29535.5,29530.0,29533.0,29531.5,2026-07-07 13:22:00-04:00,2026-07-07 13:27:00-04:00,,2026-07-07 13:27:00-04:00,2026-07-07 13:27:00-04:00,2026-07-07 13:27:00-04:00,507088
