ifvg_id,source_fvg_id,instrument,tf,param_version,original_direction,ifvg_direction,source_lower,source_upper,conversion_close,conversion_et,source_availability_et
FVG-1m-bull-20260709T0943-iFVG,FVG-1m-bull-20260709T0943,NQ,1m,phase1-v1.0.0,bull,bear,29837.5,29849.0,29824.0,2026-07-09 09:49:00-04:00,2026-07-09 09:44:00-04:00
FVG-1m-bear-20260709T0949-iFVG,FVG-1m-bear-20260709T0949,NQ,1m,phase1-v1.0.0,bear,bull,29845.25,29870.25,29890.0,2026-07-09 09:52:00-04:00,2026-07-09 09:50:00-04:00
FVG-1m-bull-20260709T0952-iFVG,FVG-1m-bull-20260709T0952,NQ,1m,phase1-v1.0.0,bull,bear,29845.25,29886.0,29822.0,2026-07-09 10:11:00-04:00,2026-07-09 09:53:00-04:00
FVG-1m-bear-20260709T1007-iFVG,FVG-1m-bear-20260709T1007,NQ,1m,phase1-v1.0.0,bear,bull,29888.0,29899.0,29899.25,2026-07-09 11:51:00-04:00,2026-07-09 10:08:00-04:00
FVG-1m-bear-20260709T1012-iFVG,FVG-1m-bear-20260709T1012,NQ,1m,phase1-v1.0.0,bear,bull,29817.75,29819.25,29820.75,2026-07-09 11:05:00-04:00,2026-07-09 10:13:00-04:00
FVG-1m-bear-20260709T1016-iFVG,FVG-1m-bear-20260709T1016,NQ,1m,phase1-v1.0.0,bear,bull,29732.25,29799.75,29800.25,2026-07-09 10:47:00-04:00,2026-07-09 10:17:00-04:00
FVG-1m-bear-20260709T1021-iFVG,FVG-1m-bear-20260709T1021,NQ,1m,phase1-v1.0.0,bear,bull,29651.75,29674.0,29710.25,2026-07-09 10:25:00-04:00,2026-07-09 10:22:00-04:00
FVG-1m-bull-20260709T1028-iFVG,FVG-1m-bull-20260709T1028,NQ,1m,phase1-v1.0.0,bull,bear,29713.25,29742.25,29701.75,2026-07-09 10:32:00-04:00,2026-07-09 10:29:00-04:00
FVG-1m-bear-20260709T1032-iFVG,FVG-1m-bear-20260709T1032,NQ,1m,phase1-v1.0.0,bear,bull,29734.5,29737.25,29742.75,2026-07-09 10:34:00-04:00,2026-07-09 10:33:00-04:00
FVG-1m-bull-20260709T1036-iFVG,FVG-1m-bull-20260709T1036,NQ,1m,phase1-v1.0.0,bull,bear,29746.25,29760.0,29742.0,2026-07-09 10:53:00-04:00,2026-07-09 10:37:00-04:00
FVG-1m-bull-20260709T1040-iFVG,FVG-1m-bull-20260709T1040,NQ,1m,phase1-v1.0.0,bull,bear,29764.0,29777.5,29758.5,2026-07-09 10:45:00-04:00,2026-07-09 10:41:00-04:00
FVG-1m-bear-20260709T1044-iFVG,FVG-1m-bear-20260709T1044,NQ,1m,phase1-v1.0.0,bear,bull,29774.0,29775.75,29800.25,2026-07-09 10:47:00-04:00,2026-07-09 10:45:00-04:00
FVG-1m-bull-20260709T1047-iFVG,FVG-1m-bull-20260709T1047,NQ,1m,phase1-v1.0.0,bull,bear,29775.0,29777.5,29769.25,2026-07-09 10:52:00-04:00,2026-07-09 10:48:00-04:00
FVG-1m-bear-20260709T1051-iFVG,FVG-1m-bear-20260709T1051,NQ,1m,phase1-v1.0.0,bear,bull,29792.5,29793.5,29797.0,2026-07-09 10:59:00-04:00,2026-07-09 10:52:00-04:00
FVG-1m-bear-20260709T1053-iFVG,FVG-1m-bear-20260709T1053,NQ,1m,phase1-v1.0.0,bear,bull,29749.5,29758.0,29761.25,2026-07-09 10:55:00-04:00,2026-07-09 10:54:00-04:00
FVG-1m-bull-20260709T1055-iFVG,FVG-1m-bull-20260709T1055,NQ,1m,phase1-v1.0.0,bull,bear,29749.5,29760.75,29747.0,2026-07-10 04:06:00-04:00,2026-07-09 10:56:00-04:00
FVG-1m-bull-20260709T1105-iFVG,FVG-1m-bull-20260709T1105,NQ,1m,phase1-v1.0.0,bull,bear,29812.25,29819.0,29806.25,2026-07-09 20:39:00-04:00,2026-07-09 11:06:00-04:00
FVG-1m-bull-20260709T1107-iFVG,FVG-1m-bull-20260709T1107,NQ,1m,phase1-v1.0.0,bull,bear,29833.25,29835.75,29825.5,2026-07-09 20:29:00-04:00,2026-07-09 11:08:00-04:00
FVG-1m-bear-20260709T1118-iFVG,FVG-1m-bear-20260709T1118,NQ,1m,phase1-v1.0.0,bear,bull,29853.5,29860.5,29868.75,2026-07-09 11:23:00-04:00,2026-07-09 11:19:00-04:00
FVG-1m-bull-20260709T1123-iFVG,FVG-1m-bull-20260709T1123,NQ,1m,phase1-v1.0.0,bull,bear,29857.0,29866.5,29846.75,2026-07-09 20:24:00-04:00,2026-07-09 11:24:00-04:00
FVG-1m-bear-20260709T1133-iFVG,FVG-1m-bear-20260709T1133,NQ,1m,phase1-v1.0.0,bear,bull,29870.0,29874.75,29875.0,2026-07-09 11:39:00-04:00,2026-07-09 11:34:00-04:00
FVG-1m-bull-20260709T1149-iFVG,FVG-1m-bull-20260709T1149,NQ,1m,phase1-v1.0.0,bull,bear,29891.25,29891.5,29883.75,2026-07-09 11:56:00-04:00,2026-07-09 11:50:00-04:00
FVG-1m-bull-20260709T1201-iFVG,FVG-1m-bull-20260709T1201,NQ,1m,phase1-v1.0.0,bull,bear,29898.75,29899.0,29895.75,2026-07-09 12:19:00-04:00,2026-07-09 12:02:00-04:00
FVG-1m-bull-20260709T1202-iFVG,FVG-1m-bull-20260709T1202,NQ,1m,phase1-v1.0.0,bull,bear,29901.25,29903.0,29900.25,2026-07-09 12:15:00-04:00,2026-07-09 12:03:00-04:00
FVG-1m-bull-20260709T1206-iFVG,FVG-1m-bull-20260709T1206,NQ,1m,phase1-v1.0.0,bull,bear,29910.0,29916.0,29908.75,2026-07-09 12:10:00-04:00,2026-07-09 12:07:00-04:00
FVG-1m-bear-20260709T1218-iFVG,FVG-1m-bear-20260709T1218,NQ,1m,phase1-v1.0.0,bear,bull,29904.25,29909.25,29909.75,2026-07-09 12:25:00-04:00,2026-07-09 12:19:00-04:00
FVG-1m-bear-20260709T1229-iFVG,FVG-1m-bear-20260709T1229,NQ,1m,phase1-v1.0.0,bear,bull,29891.5,29894.75,29897.75,2026-07-09 12:31:00-04:00,2026-07-09 12:30:00-04:00
FVG-1m-bull-20260709T1231-iFVG,FVG-1m-bull-20260709T1231,NQ,1m,phase1-v1.0.0,bull,bear,29891.5,29894.5,29881.75,2026-07-09 12:35:00-04:00,2026-07-09 12:32:00-04:00
FVG-1m-bull-20260709T1232-iFVG,FVG-1m-bull-20260709T1232,NQ,1m,phase1-v1.0.0,bull,bear,29899.75,29903.25,29881.75,2026-07-09 12:35:00-04:00,2026-07-09 12:33:00-04:00
FVG-1m-bear-20260709T1234-iFVG,FVG-1m-bear-20260709T1234,NQ,1m,phase1-v1.0.0,bear,bull,29901.0,29903.25,29909.25,2026-07-09 12:41:00-04:00,2026-07-09 12:35:00-04:00
FVG-1m-bear-20260709T1235-iFVG,FVG-1m-bear-20260709T1235,NQ,1m,phase1-v1.0.0,bear,bull,29886.5,29897.0,29909.25,2026-07-09 12:41:00-04:00,2026-07-09 12:36:00-04:00
FVG-1m-bear-20260709T1236-iFVG,FVG-1m-bear-20260709T1236,NQ,1m,phase1-v1.0.0,bear,bull,29879.5,29880.75,29883.25,2026-07-09 12:39:00-04:00,2026-07-09 12:37:00-04:00
FVG-1m-bear-20260709T1247-iFVG,FVG-1m-bear-20260709T1247,NQ,1m,phase1-v1.0.0,bear,bull,29902.5,29905.25,29906.75,2026-07-09 12:52:00-04:00,2026-07-09 12:48:00-04:00
FVG-1m-bull-20260709T1251-iFVG,FVG-1m-bull-20260709T1251,NQ,1m,phase1-v1.0.0,bull,bear,29901.25,29904.75,29897.5,2026-07-09 12:56:00-04:00,2026-07-09 12:52:00-04:00
FVG-1m-bull-20260709T1301-iFVG,FVG-1m-bull-20260709T1301,NQ,1m,phase1-v1.0.0,bull,bear,29904.5,29911.5,29897.75,2026-07-09 15:55:00-04:00,2026-07-09 13:02:00-04:00
FVG-1m-bull-20260709T1307-iFVG,FVG-1m-bull-20260709T1307,NQ,1m,phase1-v1.0.0,bull,bear,29922.75,29936.0,29921.25,2026-07-09 15:01:00-04:00,2026-07-09 13:08:00-04:00
FVG-1m-bull-20260709T1308-iFVG,FVG-1m-bull-20260709T1308,NQ,1m,phase1-v1.0.0,bull,bear,29939.0,29941.75,29936.5,2026-07-09 14:56:00-04:00,2026-07-09 13:09:00-04:00
FVG-1m-bull-20260709T1311-iFVG,FVG-1m-bull-20260709T1311,NQ,1m,phase1-v1.0.0,bull,bear,29949.0,29959.75,29948.75,2026-07-09 14:25:00-04:00,2026-07-09 13:12:00-04:00
FVG-1m-bear-20260709T1313-iFVG,FVG-1m-bear-20260709T1313,NQ,1m,phase1-v1.0.0,bear,bull,29958.75,29959.75,29961.25,2026-07-09 13:16:00-04:00,2026-07-09 13:14:00-04:00
FVG-1m-bull-20260709T1319-iFVG,FVG-1m-bull-20260709T1319,NQ,1m,phase1-v1.0.0,bull,bear,29967.25,29972.75,29964.75,2026-07-09 13:33:00-04:00,2026-07-09 13:20:00-04:00
FVG-1m-bull-20260709T1320-iFVG,FVG-1m-bull-20260709T1320,NQ,1m,phase1-v1.0.0,bull,bear,29974.25,29978.75,29971.75,2026-07-09 13:32:00-04:00,2026-07-09 13:21:00-04:00
FVG-1m-bull-20260709T1328-iFVG,FVG-1m-bull-20260709T1328,NQ,1m,phase1-v1.0.0,bull,bear,29982.75,29985.25,29971.75,2026-07-09 13:32:00-04:00,2026-07-09 13:29:00-04:00
FVG-1m-bear-20260709T1332-iFVG,FVG-1m-bear-20260709T1332,NQ,1m,phase1-v1.0.0,bear,bull,29972.0,29981.0,29983.5,2026-07-09 13:47:00-04:00,2026-07-09 13:33:00-04:00
FVG-1m-bull-20260709T1337-iFVG,FVG-1m-bull-20260709T1337,NQ,1m,phase1-v1.0.0,bull,bear,29975.0,29978.0,29971.5,2026-07-09 13:39:00-04:00,2026-07-09 13:38:00-04:00
FVG-1m-bear-20260709T1339-iFVG,FVG-1m-bear-20260709T1339,NQ,1m,phase1-v1.0.0,bear,bull,29977.0,29978.0,29983.5,2026-07-09 13:47:00-04:00,2026-07-09 13:40:00-04:00
FVG-1m-bull-20260709T1347-iFVG,FVG-1m-bull-20260709T1347,NQ,1m,phase1-v1.0.0,bull,bear,29980.0,29982.25,29979.25,2026-07-09 13:51:00-04:00,2026-07-09 13:48:00-04:00
FVG-1m-bull-20260709T1348-iFVG,FVG-1m-bull-20260709T1348,NQ,1m,phase1-v1.0.0,bull,bear,29983.5,29988.0,29981.5,2026-07-09 13:50:00-04:00,2026-07-09 13:49:00-04:00
FVG-1m-bear-20260709T1350-iFVG,FVG-1m-bear-20260709T1350,NQ,1m,phase1-v1.0.0,bear,bull,29984.75,29988.0,29993.5,2026-07-10 12:16:00-04:00,2026-07-09 13:51:00-04:00
FVG-1m-bear-20260709T1403-iFVG,FVG-1m-bear-20260709T1403,NQ,1m,phase1-v1.0.0,bear,bull,29970.0,29973.25,29975.75,2026-07-09 14:07:00-04:00,2026-07-09 14:04:00-04:00
FVG-1m-bull-20260709T1406-iFVG,FVG-1m-bull-20260709T1406,NQ,1m,phase1-v1.0.0,bull,bear,29968.25,29972.25,29966.5,2026-07-09 14:19:00-04:00,2026-07-09 14:07:00-04:00
FVG-1m-bear-20260709T1417-iFVG,FVG-1m-bear-20260709T1417,NQ,1m,phase1-v1.0.0,bear,bull,29971.0,29971.75,29977.75,2026-07-10 11:28:00-04:00,2026-07-09 14:18:00-04:00
FVG-1m-bear-20260709T1421-iFVG,FVG-1m-bear-20260709T1421,NQ,1m,phase1-v1.0.0,bear,bull,29963.25,29964.25,29966.75,2026-07-09 14:32:00-04:00,2026-07-09 14:22:00-04:00
FVG-1m-bear-20260709T1435-iFVG,FVG-1m-bear-20260709T1435,NQ,1m,phase1-v1.0.0,bear,bull,29954.0,29960.0,29961.0,2026-07-09 14:46:00-04:00,2026-07-09 14:36:00-04:00
FVG-1m-bear-20260709T1456-iFVG,FVG-1m-bear-20260709T1456,NQ,1m,phase1-v1.0.0,bear,bull,29940.25,29946.25,29947.75,2026-07-09 15:20:00-04:00,2026-07-09 14:57:00-04:00
FVG-1m-bear-20260709T1501-iFVG,FVG-1m-bear-20260709T1501,NQ,1m,phase1-v1.0.0,bear,bull,29922.75,29929.5,29930.5,2026-07-09 15:07:00-04:00,2026-07-09 15:02:00-04:00
FVG-1m-bull-20260709T1507-iFVG,FVG-1m-bull-20260709T1507,NQ,1m,phase1-v1.0.0,bull,bear,29919.5,29924.75,29917.25,2026-07-09 15:11:00-04:00,2026-07-09 15:08:00-04:00
FVG-1m-bull-20260709T1517-iFVG,FVG-1m-bull-20260709T1517,NQ,1m,phase1-v1.0.0,bull,bear,29918.25,29927.25,29914.0,2026-07-09 15:31:00-04:00,2026-07-09 15:18:00-04:00
FVG-1m-bear-20260709T1526-iFVG,FVG-1m-bear-20260709T1526,NQ,1m,phase1-v1.0.0,bear,bull,29939.0,29940.25,29941.5,2026-07-09 15:40:00-04:00,2026-07-09 15:27:00-04:00
FVG-1m-bear-20260709T1531-iFVG,FVG-1m-bear-20260709T1531,NQ,1m,phase1-v1.0.0,bear,bull,29925.75,29929.0,29939.0,2026-07-09 15:37:00-04:00,2026-07-09 15:32:00-04:00
FVG-1m-bull-20260709T1536-iFVG,FVG-1m-bull-20260709T1536,NQ,1m,phase1-v1.0.0,bull,bear,29924.5,29927.0,29922.25,2026-07-09 15:51:00-04:00,2026-07-09 15:37:00-04:00
FVG-1m-bull-20260709T1537-iFVG,FVG-1m-bull-20260709T1537,NQ,1m,phase1-v1.0.0,bull,bear,29929.25,29931.0,29922.25,2026-07-09 15:51:00-04:00,2026-07-09 15:38:00-04:00
FVG-1m-bear-20260709T1541-iFVG,FVG-1m-bear-20260709T1541,NQ,1m,phase1-v1.0.0,bear,bull,29935.25,29937.25,29943.25,2026-07-09 15:45:00-04:00,2026-07-09 15:42:00-04:00
FVG-1m-bear-20260709T1550-iFVG,FVG-1m-bear-20260709T1550,NQ,1m,phase1-v1.0.0,bear,bull,29939.0,29942.25,29952.0,2026-07-09 15:58:00-04:00,2026-07-09 15:51:00-04:00
FVG-1m-bear-20260709T1551-iFVG,FVG-1m-bear-20260709T1551,NQ,1m,phase1-v1.0.0,bear,bull,29930.0,29937.25,29952.0,2026-07-09 15:58:00-04:00,2026-07-09 15:52:00-04:00
FVG-1m-bull-20260709T1556-iFVG,FVG-1m-bull-20260709T1556,NQ,1m,phase1-v1.0.0,bull,bear,29918.0,29922.25,29917.5,2026-07-09 18:20:00-04:00,2026-07-09 15:57:00-04:00
FVG-1m-bull-20260709T1558-iFVG,FVG-1m-bull-20260709T1558,NQ,1m,phase1-v1.0.0,bull,bear,29933.75,29937.75,29931.25,2026-07-09 16:51:00-04:00,2026-07-09 15:59:00-04:00
FVG-1m-bull-20260709T1606-iFVG,FVG-1m-bull-20260709T1606,NQ,1m,phase1-v1.0.0,bull,bear,29953.25,29954.0,29952.0,2026-07-09 16:25:00-04:00,2026-07-09 16:07:00-04:00
FVG-1m-bull-20260709T1607-iFVG,FVG-1m-bull-20260709T1607,NQ,1m,phase1-v1.0.0,bull,bear,29955.25,29963.25,29954.0,2026-07-09 16:24:00-04:00,2026-07-09 16:08:00-04:00
FVG-1m-bull-20260709T1634-iFVG,FVG-1m-bull-20260709T1634,NQ,1m,phase1-v1.0.0,bull,bear,29944.25,29945.0,29943.0,2026-07-09 16:36:00-04:00,2026-07-09 16:35:00-04:00
FVG-1m-bear-20260709T1639-iFVG,FVG-1m-bear-20260709T1639,NQ,1m,phase1-v1.0.0,bear,bull,29942.5,29943.25,29945.0,2026-07-09 18:07:00-04:00,2026-07-09 16:40:00-04:00
FVG-1m-bear-20260709T1642-iFVG,FVG-1m-bear-20260709T1642,NQ,1m,phase1-v1.0.0,bear,bull,29938.25,29941.25,29942.5,2026-07-09 18:01:00-04:00,2026-07-09 16:43:00-04:00
FVG-1m-bear-20260709T1651-iFVG,FVG-1m-bear-20260709T1651,NQ,1m,phase1-v1.0.0,bear,bull,29934.0,29935.0,29935.75,2026-07-09 16:56:00-04:00,2026-07-09 16:52:00-04:00
FVG-1m-bear-20260709T1810-iFVG,FVG-1m-bear-20260709T1810,NQ,1m,phase1-v1.0.0,bear,bull,29938.25,29942.75,29946.5,2026-07-09 19:20:00-04:00,2026-07-09 18:11:00-04:00
FVG-1m-bull-20260709T1817-iFVG,FVG-1m-bull-20260709T1817,NQ,1m,phase1-v1.0.0,bull,bear,29938.0,29938.75,29917.5,2026-07-09 18:20:00-04:00,2026-07-09 18:18:00-04:00
FVG-1m-bear-20260709T1820-iFVG,FVG-1m-bear-20260709T1820,NQ,1m,phase1-v1.0.0,bear,bull,29918.25,29937.25,29938.5,2026-07-09 19:10:00-04:00,2026-07-09 18:21:00-04:00
FVG-1m-bull-20260709T1842-iFVG,FVG-1m-bull-20260709T1842,NQ,1m,phase1-v1.0.0,bull,bear,29915.5,29916.5,29912.25,2026-07-09 19:02:00-04:00,2026-07-09 18:43:00-04:00
FVG-1m-bear-20260709T1847-iFVG,FVG-1m-bear-20260709T1847,NQ,1m,phase1-v1.0.0,bear,bull,29919.0,29921.25,29921.5,2026-07-09 18:50:00-04:00,2026-07-09 18:48:00-04:00
FVG-1m-bear-20260709T1848-iFVG,FVG-1m-bear-20260709T1848,NQ,1m,phase1-v1.0.0,bear,bull,29917.0,29917.75,29921.5,2026-07-09 18:50:00-04:00,2026-07-09 18:49:00-04:00
FVG-1m-bull-20260709T1850-iFVG,FVG-1m-bull-20260709T1850,NQ,1m,phase1-v1.0.0,bull,bear,29917.0,29919.5,29916.25,2026-07-09 18:54:00-04:00,2026-07-09 18:51:00-04:00
FVG-1m-bear-20260709T1902-iFVG,FVG-1m-bear-20260709T1902,NQ,1m,phase1-v1.0.0,bear,bull,29915.5,29920.5,29932.5,2026-07-09 19:05:00-04:00,2026-07-09 19:03:00-04:00
FVG-1m-bull-20260709T1904-iFVG,FVG-1m-bull-20260709T1904,NQ,1m,phase1-v1.0.0,bull,bear,29915.5,29917.25,29906.5,2026-07-09 20:02:00-04:00,2026-07-09 19:05:00-04:00
FVG-1m-bull-20260709T1905-iFVG,FVG-1m-bull-20260709T1905,NQ,1m,phase1-v1.0.0,bull,bear,29918.75,29930.75,29906.5,2026-07-09 20:02:00-04:00,2026-07-09 19:06:00-04:00
FVG-1m-bull-20260709T1919-iFVG,FVG-1m-bull-20260709T1919,NQ,1m,phase1-v1.0.0,bull,bear,29938.75,29941.5,29935.0,2026-07-09 19:46:00-04:00,2026-07-09 19:20:00-04:00
FVG-1m-bull-20260709T1924-iFVG,FVG-1m-bull-20260709T1924,NQ,1m,phase1-v1.0.0,bull,bear,29946.0,29950.5,29943.25,2026-07-09 19:43:00-04:00,2026-07-09 19:25:00-04:00
FVG-1m-bull-20260709T1925-iFVG,FVG-1m-bull-20260709T1925,NQ,1m,phase1-v1.0.0,bull,bear,29953.25,29954.25,29947.75,2026-07-09 19:31:00-04:00,2026-07-09 19:26:00-04:00
FVG-1m-bear-20260709T1931-iFVG,FVG-1m-bear-20260709T1931,NQ,1m,phase1-v1.0.0,bear,bull,29951.75,29956.0,29957.0,2026-07-09 19:57:00-04:00,2026-07-09 19:32:00-04:00
FVG-1m-bear-20260709T1941-iFVG,FVG-1m-bear-20260709T1941,NQ,1m,phase1-v1.0.0,bear,bull,29953.0,29954.0,29957.0,2026-07-09 19:57:00-04:00,2026-07-09 19:42:00-04:00
FVG-1m-bear-20260709T1942-iFVG,FVG-1m-bear-20260709T1942,NQ,1m,phase1-v1.0.0,bear,bull,29947.75,29951.75,29957.0,2026-07-09 19:57:00-04:00,2026-07-09 19:43:00-04:00
FVG-1m-bear-20260709T1959-iFVG,FVG-1m-bear-20260709T1959,NQ,1m,phase1-v1.0.0,bear,bull,29940.75,29945.0,29947.0,2026-07-09 22:53:00-04:00,2026-07-09 20:00:00-04:00
FVG-1m-bear-20260709T2002-iFVG,FVG-1m-bear-20260709T2002,NQ,1m,phase1-v1.0.0,bear,bull,29911.5,29931.5,29933.25,2026-07-09 22:51:00-04:00,2026-07-09 20:03:00-04:00
FVG-1m-bear-20260709T2008-iFVG,FVG-1m-bear-20260709T2008,NQ,1m,phase1-v1.0.0,bear,bull,29893.75,29895.0,29896.75,2026-07-09 21:40:00-04:00,2026-07-09 20:09:00-04:00
FVG-1m-bear-20260709T2011-iFVG,FVG-1m-bear-20260709T2011,NQ,1m,phase1-v1.0.0,bear,bull,29872.75,29876.5,29877.5,2026-07-09 20:13:00-04:00,2026-07-09 20:12:00-04:00
FVG-1m-bear-20260709T2017-iFVG,FVG-1m-bear-20260709T2017,NQ,1m,phase1-v1.0.0,bear,bull,29877.5,29888.0,29889.75,2026-07-09 21:39:00-04:00,2026-07-09 20:18:00-04:00
FVG-1m-bear-20260709T2023-iFVG,FVG-1m-bear-20260709T2023,NQ,1m,phase1-v1.0.0,bear,bull,29865.0,29870.0,29871.25,2026-07-09 21:24:00-04:00,2026-07-09 20:24:00-04:00
FVG-1m-bear-20260709T2024-iFVG,FVG-1m-bear-20260709T2024,NQ,1m,phase1-v1.0.0,bear,bull,29847.5,29864.5,29866.5,2026-07-09 21:00:00-04:00,2026-07-09 20:25:00-04:00
FVG-1m-bear-20260709T2034-iFVG,FVG-1m-bear-20260709T2034,NQ,1m,phase1-v1.0.0,bear,bull,29817.75,29824.0,29825.0,2026-07-09 20:44:00-04:00,2026-07-09 20:35:00-04:00
FVG-1m-bear-20260709T2049-iFVG,FVG-1m-bear-20260709T2049,NQ,1m,phase1-v1.0.0,bear,bull,29823.25,29823.5,29824.25,2026-07-09 20:51:00-04:00,2026-07-09 20:50:00-04:00
FVG-1m-bull-20260709T2057-iFVG,FVG-1m-bull-20260709T2057,NQ,1m,phase1-v1.0.0,bull,bear,29841.25,29851.0,29839.5,2026-07-09 21:04:00-04:00,2026-07-09 20:58:00-04:00
FVG-1m-bull-20260709T2058-iFVG,FVG-1m-bull-20260709T2058,NQ,1m,phase1-v1.0.0,bull,bear,29854.75,29859.0,29844.75,2026-07-09 21:02:00-04:00,2026-07-09 20:59:00-04:00
FVG-1m-bear-20260709T2102-iFVG,FVG-1m-bear-20260709T2102,NQ,1m,phase1-v1.0.0,bear,bull,29849.75,29859.0,29860.5,2026-07-09 21:20:00-04:00,2026-07-09 21:03:00-04:00
FVG-1m-bear-20260709T2105-iFVG,FVG-1m-bear-20260709T2105,NQ,1m,phase1-v1.0.0,bear,bull,29832.5,29839.5,29848.0,2026-07-09 21:13:00-04:00,2026-07-09 21:06:00-04:00
FVG-1m-bull-20260709T2108-iFVG,FVG-1m-bull-20260709T2108,NQ,1m,phase1-v1.0.0,bull,bear,29830.5,29836.0,29828.5,2026-07-09 21:10:00-04:00,2026-07-09 21:09:00-04:00
FVG-1m-bear-20260709T2110-iFVG,FVG-1m-bear-20260709T2110,NQ,1m,phase1-v1.0.0,bear,bull,29829.0,29836.0,29837.0,2026-07-09 21:12:00-04:00,2026-07-09 21:11:00-04:00
FVG-1m-bull-20260709T2112-iFVG,FVG-1m-bull-20260709T2112,NQ,1m,phase1-v1.0.0,bull,bear,29829.0,29836.75,29824.0,2026-07-10 02:13:00-04:00,2026-07-09 21:13:00-04:00
FVG-1m-bull-20260709T2123-iFVG,FVG-1m-bull-20260709T2123,NQ,1m,phase1-v1.0.0,bull,bear,29859.75,29861.0,29856.75,2026-07-09 21:27:00-04:00,2026-07-09 21:24:00-04:00
FVG-1m-bull-20260709T2124-iFVG,FVG-1m-bull-20260709T2124,NQ,1m,phase1-v1.0.0,bull,bear,29865.5,29870.25,29856.75,2026-07-09 21:27:00-04:00,2026-07-09 21:25:00-04:00
FVG-1m-bear-20260709T2127-iFVG,FVG-1m-bear-20260709T2127,NQ,1m,phase1-v1.0.0,bear,bull,29865.0,29869.0,29870.5,2026-07-09 21:31:00-04:00,2026-07-09 21:28:00-04:00
FVG-1m-bull-20260709T2139-iFVG,FVG-1m-bull-20260709T2139,NQ,1m,phase1-v1.0.0,bull,bear,29888.0,29888.75,29887.25,2026-07-09 21:43:00-04:00,2026-07-09 21:40:00-04:00
FVG-1m-bull-20260709T2140-iFVG,FVG-1m-bull-20260709T2140,NQ,1m,phase1-v1.0.0,bull,bear,29889.75,29890.5,29887.25,2026-07-09 21:43:00-04:00,2026-07-09 21:41:00-04:00
FVG-1m-bull-20260709T2147-iFVG,FVG-1m-bull-20260709T2147,NQ,1m,phase1-v1.0.0,bull,bear,29889.0,29889.75,29874.25,2026-07-09 22:01:00-04:00,2026-07-09 21:48:00-04:00
FVG-1m-bull-20260709T2148-iFVG,FVG-1m-bull-20260709T2148,NQ,1m,phase1-v1.0.0,bull,bear,29894.0,29905.5,29891.5,2026-07-09 22:00:00-04:00,2026-07-09 21:49:00-04:00
FVG-1m-bull-20260709T2149-iFVG,FVG-1m-bull-20260709T2149,NQ,1m,phase1-v1.0.0,bull,bear,29909.5,29915.0,29904.75,2026-07-09 21:53:00-04:00,2026-07-09 21:50:00-04:00
FVG-1m-bear-20260709T2153-iFVG,FVG-1m-bear-20260709T2153,NQ,1m,phase1-v1.0.0,bear,bull,29907.0,29913.0,29926.25,2026-07-09 22:48:00-04:00,2026-07-09 21:54:00-04:00
FVG-1m-bear-20260709T2159-iFVG,FVG-1m-bear-20260709T2159,NQ,1m,phase1-v1.0.0,bear,bull,29900.75,29903.0,29908.25,2026-07-09 22:40:00-04:00,2026-07-09 22:00:00-04:00
FVG-1m-bear-20260709T2201-iFVG,FVG-1m-bear-20260709T2201,NQ,1m,phase1-v1.0.0,bear,bull,29880.0,29889.75,29891.75,2026-07-09 22:08:00-04:00,2026-07-09 22:02:00-04:00
FVG-1m-bear-20260709T2212-iFVG,FVG-1m-bear-20260709T2212,NQ,1m,phase1-v1.0.0,bear,bull,29885.25,29888.0,29894.5,2026-07-09 22:32:00-04:00,2026-07-09 22:13:00-04:00
FVG-1m-bear-20260709T2217-iFVG,FVG-1m-bear-20260709T2217,NQ,1m,phase1-v1.0.0,bear,bull,29867.5,29872.25,29875.0,2026-07-09 22:20:00-04:00,2026-07-09 22:18:00-04:00
FVG-1m-bull-20260709T2225-iFVG,FVG-1m-bull-20260709T2225,NQ,1m,phase1-v1.0.0,bull,bear,29866.0,29867.5,29865.25,2026-07-10 01:31:00-04:00,2026-07-09 22:26:00-04:00
FVG-1m-bull-20260709T2231-iFVG,FVG-1m-bull-20260709T2231,NQ,1m,phase1-v1.0.0,bull,bear,29883.5,29886.5,29882.5,2026-07-10 00:57:00-04:00,2026-07-09 22:32:00-04:00
FVG-1m-bull-20260709T2232-iFVG,FVG-1m-bull-20260709T2232,NQ,1m,phase1-v1.0.0,bull,bear,29888.75,29890.5,29885.75,2026-07-10 00:54:00-04:00,2026-07-09 22:33:00-04:00
FVG-1m-bull-20260709T2239-iFVG,FVG-1m-bull-20260709T2239,NQ,1m,phase1-v1.0.0,bull,bear,29897.75,29901.25,29897.5,2026-07-10 00:52:00-04:00,2026-07-09 22:40:00-04:00
FVG-1m-bull-20260709T2248-iFVG,FVG-1m-bull-20260709T2248,NQ,1m,phase1-v1.0.0,bull,bear,29909.5,29920.5,29909.0,2026-07-10 00:35:00-04:00,2026-07-09 22:49:00-04:00
FVG-1m-bull-20260709T2252-iFVG,FVG-1m-bull-20260709T2252,NQ,1m,phase1-v1.0.0,bull,bear,29934.25,29940.25,29929.75,2026-07-09 23:25:00-04:00,2026-07-09 22:53:00-04:00
FVG-1m-bull-20260709T2307-iFVG,FVG-1m-bull-20260709T2307,NQ,1m,phase1-v1.0.0,bull,bear,29954.5,29955.75,29952.25,2026-07-09 23:10:00-04:00,2026-07-09 23:08:00-04:00
