week,variant_id,trigger_ts,structure_id,activation_ts,deactivation_ts,deactivation_reason,exclusion_reason
historical,EP-39073-ENTRY_ON_TAP,2026-07-08 20:15:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39073-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-08 20:16:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39073-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-08 20:16:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39075-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-08 20:30:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39075-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-08 20:30:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39075-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-08 20:30:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39079-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-08 20:30:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39085-ENTRY_ON_IFVG_RETEST,2026-07-08 20:23:00-04:00,IFVG2-001928,2026-07-08 20:21:00-04:00,2026-07-08 20:24:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-39090-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-08 20:30:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39090-ENTRY_ON_NEW_FVG,2026-07-08 20:30:00-04:00,IFVG2-004228,2026-06-24 17:00:00-04:00,2026-06-25 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39453-ENTRY_ON_NEW_FVG,2026-07-09 01:55:00-04:00,IFVG2-003850,2026-07-09 00:35:00-04:00,2026-07-09 01:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-39465-ENTRY_ON_NEW_FVG,2026-07-09 01:55:00-04:00,IFVG2-003851,2026-07-09 01:35:00-04:00,2026-07-09 01:40:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-39487-ENTRY_ON_NEW_FVG,2026-07-09 01:56:00-04:00,IFVG2-003228,2026-07-09 01:51:00-04:00,2026-07-09 09:51:00-04:00,EXPIRED_ACTIVE_8H,component
historical,EP-39489-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-09 02:00:00-04:00,IFVG2-003228,2026-07-09 01:51:00-04:00,2026-07-09 09:51:00-04:00,EXPIRED_ACTIVE_8H,component
historical,EP-39513-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-09 02:14:00-04:00,IFVG2-001957,2026-07-09 02:08:00-04:00,2026-07-09 06:52:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-39573-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-09 03:15:00-04:00,IFVG2-003229,2026-07-09 03:03:00-04:00,2026-07-09 03:06:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-39573-ENTRY_ON_NEW_FVG,2026-07-09 03:18:00-04:00,IFVG2-003229,2026-07-09 03:03:00-04:00,2026-07-09 03:06:00-04:00,DEACTIVATED_CLOSE_THROUGH,component
historical,EP-39587-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-09 03:30:00-04:00,IFVG2-001958,2026-07-09 03:29:00-04:00,2026-07-09 03:32:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,behind_entry
historical,EP-39596-ENTRY_ON_TAP,2026-07-09 03:30:00-04:00,IFVG2-001958,2026-07-09 03:29:00-04:00,2026-07-09 03:32:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,behind_entry
historical,EP-39601-ENTRY_ON_TAP,2026-07-09 03:32:00-04:00,IFVG2-001958,2026-07-09 03:29:00-04:00,2026-07-09 03:32:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,behind_entry
historical,EP-39617-ENTRY_ON_TAP,2026-07-09 03:50:00-04:00,IFVG2-004238,2026-07-02 23:00:00-04:00,2026-07-07 00:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39648-ENTRY_ON_TAP,2026-07-09 04:08:00-04:00,IFVG2-004236,2026-07-02 12:00:00-04:00,2026-07-03 03:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-39826-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-09 06:55:00-04:00,IFVG2-001957,2026-07-09 02:08:00-04:00,2026-07-09 06:52:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39826-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-09 06:55:00-04:00,IFVG2-003235,2026-07-09 06:54:00-04:00,2026-07-09 07:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-39826-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-09 06:55:00-04:00,IFVG2-001957,2026-07-09 02:08:00-04:00,2026-07-09 06:52:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39826-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-09 06:55:00-04:00,IFVG2-003235,2026-07-09 06:54:00-04:00,2026-07-09 07:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-39826-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-09 06:55:00-04:00,IFVG2-001957,2026-07-09 02:08:00-04:00,2026-07-09 06:52:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-39826-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-09 06:55:00-04:00,IFVG2-003235,2026-07-09 06:54:00-04:00,2026-07-09 07:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-39831-ENTRY_ON_TAP,2026-07-09 06:56:00-04:00,IFVG2-003235,2026-07-09 06:54:00-04:00,2026-07-09 07:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-39960-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-09 08:38:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-39960-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-09 08:38:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-39961-ENTRY_ON_TAP,2026-07-09 08:39:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-39962-ENTRY_ON_TAP,2026-07-09 08:38:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-39962-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-09 08:39:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-39962-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-09 08:39:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-40017-ENTRY_ON_STRONG_REJECTION,2026-07-09 09:35:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-40017-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-09 09:35:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-40033-ENTRY_ON_NEW_FVG,2026-07-09 09:35:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-40033-ENTRY_ON_NEW_IFVG,2026-07-09 09:35:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-40037-ENTRY_ON_TAP,2026-07-09 09:35:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-40043-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-09 09:35:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-40043-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-09 09:35:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-40043-ENTRY_ON_NEW_FVG,2026-07-09 09:35:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-40043-ENTRY_ON_NEW_IFVG,2026-07-09 09:35:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-40052-ENTRY_ON_NEW_FVG,2026-07-09 09:40:00-04:00,IFVG2-001979,2026-07-09 09:34:00-04:00,2026-07-09 09:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-40055-ENTRY_ON_TAP,2026-07-09 09:38:00-04:00,IFVG2-004236,2026-07-02 12:00:00-04:00,2026-07-03 03:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-40118-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-09 10:23:00-04:00,IFVG2-003240,2026-07-09 10:21:00-04:00,2026-07-09 10:24:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-40118-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-09 10:23:00-04:00,IFVG2-003240,2026-07-09 10:21:00-04:00,2026-07-09 10:24:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-40122-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-09 10:23:00-04:00,IFVG2-003240,2026-07-09 10:21:00-04:00,2026-07-09 10:24:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-40122-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-09 10:23:00-04:00,IFVG2-003240,2026-07-09 10:21:00-04:00,2026-07-09 10:24:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-40125-ENTRY_ON_TAP,2026-07-09 10:23:00-04:00,IFVG2-003240,2026-07-09 10:21:00-04:00,2026-07-09 10:24:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-40731-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-09 20:12:00-04:00,IFVG2-001987,2026-07-09 11:22:00-04:00,2026-07-09 19:22:00-04:00,EXPIRED_ACTIVE_8H,inactive_or_traversed
historical,EP-40731-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-09 20:12:00-04:00,IFVG2-003246,2026-07-09 20:00:00-04:00,2026-07-09 20:03:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-40741-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-09 20:12:00-04:00,IFVG2-001987,2026-07-09 11:22:00-04:00,2026-07-09 19:22:00-04:00,EXPIRED_ACTIVE_8H,inactive_or_traversed
historical,EP-40741-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-09 20:12:00-04:00,IFVG2-001987,2026-07-09 11:22:00-04:00,2026-07-09 19:22:00-04:00,EXPIRED_ACTIVE_8H,inactive_or_traversed
historical,EP-40753-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-09 20:23:00-04:00,IFVG2-004205,2026-06-09 11:00:00-04:00,2026-06-11 21:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-40759-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-09 20:23:00-04:00,IFVG2-004205,2026-06-09 11:00:00-04:00,2026-06-11 21:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-40759-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-09 20:23:00-04:00,IFVG2-004205,2026-06-09 11:00:00-04:00,2026-06-11 21:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-40760-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-09 20:36:00-04:00,IFVG2-003858,2026-07-09 10:20:00-04:00,2026-07-09 11:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-41140-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-10 02:25:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41140-ENTRY_ON_NEW_FVG,2026-07-10 02:25:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41151-ENTRY_ON_NEW_FVG,2026-07-10 02:23:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41152-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-10 02:22:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41152-ENTRY_ON_NEW_FVG,2026-07-10 02:23:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41153-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-10 02:30:00-04:00,IFVG2-004202,2026-06-08 11:00:00-04:00,2026-06-08 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41153-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-10 02:30:00-04:00,IFVG2-004202,2026-06-08 11:00:00-04:00,2026-06-08 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41156-ENTRY_ON_TAP,2026-07-10 02:24:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41156-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-10 02:25:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41156-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-10 02:25:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41161-ENTRY_ON_TAP,2026-07-10 02:30:00-04:00,IFVG2-004202,2026-06-08 11:00:00-04:00,2026-06-08 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
historical,EP-41261-ENTRY_ON_TAP,2026-07-10 03:56:00-04:00,IFVG2-004210,2026-06-12 09:00:00-04:00,2026-06-12 10:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-41261-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-10 03:57:00-04:00,IFVG2-004210,2026-06-12 09:00:00-04:00,2026-06-12 10:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
historical,EP-41569-ENTRY_ON_TAP,2026-07-10 08:13:00-04:00,IFVG2-003259,2026-07-10 08:06:00-04:00,2026-07-10 08:15:00-04:00,DEACTIVATED_CLOSE_THROUGH,behind_entry
historical,EP-41661-ENTRY_ON_TAP,2026-07-10 09:45:00-04:00,IFVG2-003254,2026-07-10 06:45:00-04:00,2026-07-10 06:48:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-41679-ENTRY_ON_TAP,2026-07-10 09:43:00-04:00,IFVG2-002042,2026-07-10 08:13:00-04:00,2026-07-10 08:14:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-41679-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-10 09:45:00-04:00,IFVG2-003254,2026-07-10 06:45:00-04:00,2026-07-10 06:48:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-41679-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-10 09:45:00-04:00,IFVG2-003254,2026-07-10 06:45:00-04:00,2026-07-10 06:48:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-41681-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-10 09:45:00-04:00,IFVG2-003254,2026-07-10 06:45:00-04:00,2026-07-10 06:48:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-41681-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-10 09:45:00-04:00,IFVG2-003254,2026-07-10 06:45:00-04:00,2026-07-10 06:48:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-41762-ENTRY_ON_TAP,2026-07-10 10:42:00-04:00,IFVG2-003258,2026-07-10 07:33:00-04:00,2026-07-10 08:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,inactive_or_traversed
historical,EP-41832-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-10 12:05:00-04:00,IFVG2-003874,2026-07-10 11:10:00-04:00,2026-07-12 18:05:00-04:00,EXPIRED_ACTIVE_8H,component
historical,EP-41832-ENTRY_ON_NEW_FVG,2026-07-10 12:05:00-04:00,IFVG2-003874,2026-07-10 11:10:00-04:00,2026-07-12 18:05:00-04:00,EXPIRED_ACTIVE_8H,component
historical,EP-41871-ENTRY_ON_NEW_FVG,2026-07-10 12:18:00-04:00,IFVG2-004235,2026-07-02 11:00:00-04:00,2026-07-06 11:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-41873-ENTRY_ON_NEW_FVG,2026-07-10 12:18:00-04:00,IFVG2-004235,2026-07-02 11:00:00-04:00,2026-07-06 11:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-41875-ENTRY_ON_NEW_FVG,2026-07-10 12:18:00-04:00,IFVG2-004235,2026-07-02 11:00:00-04:00,2026-07-06 11:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-41882-ENTRY_ON_TAP,2026-07-10 12:22:00-04:00,IFVG2-004235,2026-07-02 11:00:00-04:00,2026-07-06 11:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
historical,EP-41901-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-10 12:46:00-04:00,IFVG2-002055,2026-07-10 12:40:00-04:00,2026-07-10 12:44:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
historical,EP-41901-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-10 12:46:00-04:00,IFVG2-002055,2026-07-10 12:40:00-04:00,2026-07-10 12:44:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
application,EP-42180-ENTRY_ON_TAP,2026-07-12 18:01:00-04:00,IFVG2-003262,2026-07-10 12:03:00-04:00,2026-07-12 18:03:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
application,EP-42192-ENTRY_ON_TAP,2026-07-12 18:06:00-04:00,IFVG2-004203,2026-06-09 03:58:00-04:00,2026-06-09 04:59:00-04:00,DEACTIVATED_CLOSE_THROUGH,inactive_or_traversed
application,EP-42192-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-12 18:07:00-04:00,IFVG2-003261,2026-07-10 12:00:00-04:00,2026-07-12 18:03:00-04:00,EXPIRED_ACTIVE_8H,same_direction
application,EP-42192-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-12 18:07:00-04:00,IFVG2-003261,2026-07-10 12:00:00-04:00,2026-07-12 18:03:00-04:00,EXPIRED_ACTIVE_8H,same_direction
application,EP-42192-ENTRY_ON_STRONG_REJECTION,2026-07-12 18:07:00-04:00,IFVG2-003261,2026-07-10 12:00:00-04:00,2026-07-12 18:03:00-04:00,EXPIRED_ACTIVE_8H,same_direction
application,EP-42194-ENTRY_ON_TAP,2026-07-12 18:07:00-04:00,IFVG2-003261,2026-07-10 12:00:00-04:00,2026-07-12 18:03:00-04:00,EXPIRED_ACTIVE_8H,same_direction
application,EP-42308-ENTRY_ON_STRONG_REJECTION,2026-07-12 23:00:00-04:00,IFVG2-004248,2026-07-12 19:00:00-04:00,2026-07-12 21:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
application,EP-42316-ENTRY_ON_IFVG_RETEST,2026-07-12 20:07:00-04:00,IFVG2-004248,2026-07-12 19:00:00-04:00,2026-07-12 21:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
application,EP-42320-ENTRY_ON_IFVG_RETEST,2026-07-12 20:09:00-04:00,IFVG2-004234,2026-07-02 03:00:00-04:00,2026-07-02 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42320-ENTRY_ON_IFVG_RETEST,2026-07-12 20:09:00-04:00,IFVG2-003264,2026-07-12 18:03:00-04:00,2026-07-12 20:09:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,component
application,EP-42322-ENTRY_ON_TAP,2026-07-12 20:10:00-04:00,IFVG2-004248,2026-07-12 19:00:00-04:00,2026-07-12 21:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT,same_direction
application,EP-42370-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-12 21:10:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42370-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-12 21:10:00-04:00,IFVG2-003880,2026-07-12 20:40:00-04:00,2026-07-13 04:40:00-04:00,EXPIRED_ACTIVE_8H,component
application,EP-42379-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-12 21:10:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42397-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-12 21:10:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42397-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-12 21:10:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42403-ENTRY_ON_TAP,2026-07-12 21:12:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42414-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-12 21:27:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42422-ENTRY_ON_TAP,2026-07-12 21:29:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42427-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-12 21:34:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42427-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-12 21:34:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42427-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-12 21:34:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42428-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2026-07-12 21:34:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42428-ENTRY_ON_MINIMAL_WICK_REJECTION,2026-07-12 21:34:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42428-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2026-07-12 21:34:00-04:00,IFVG2-004225,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42441-ENTRY_ON_TAP,2026-07-12 21:49:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42442-ENTRY_ON_TAP,2026-07-12 21:51:00-04:00,IFVG2-004224,2026-06-24 04:00:00-04:00,2026-06-24 05:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42616-ENTRY_ON_DELAYED_DISPLACEMENT,2026-07-13 00:27:00-04:00,IFVG2-004204,2026-06-09 11:00:00-04:00,2026-06-11 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42616-ENTRY_ON_NEW_FVG,2026-07-13 00:27:00-04:00,IFVG2-004204,2026-06-09 11:00:00-04:00,2026-06-11 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42617-ENTRY_ON_NEW_FVG,2026-07-13 00:28:00-04:00,IFVG2-004204,2026-06-09 11:00:00-04:00,2026-06-11 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
application,EP-42618-ENTRY_ON_NEW_FVG,2026-07-13 00:28:00-04:00,IFVG2-004204,2026-06-09 11:00:00-04:00,2026-06-11 16:00:00-04:00,DEACTIVATED_CLOSE_THROUGH,same_direction
