application_session,lookback,item_id,lookback_had_enough_sessions,n_lookback_sessions,lane,entry_variant,reaction_state,direction,context_tf,trigger_tf,session_window,target_family,target_tf,natural_rr_bin,total_occurrences,executable_occurrences,target_hits,stop_hits,time_exits,success_count,failure_count,support_class,most_recent_session,age_sessions,source_session_dates,source_episode_ids,source_variant_ids
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-025,True,3,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,15,15,NY_PREMARKET,rb,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38272,EP-38272-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-026,True,3,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,3,1,LONDON,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39580,EP-39580-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-027,True,3,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,3,1,NY_PREMARKET,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39942,EP-39942-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-028,True,3,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,3,3,LONDON,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39581,EP-39581-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-029,True,3,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,3,3,NY_AM,ifvg,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41749,EP-41749-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-030,True,3,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,5,5,ASIA,fvg,3,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41153,EP-41153-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-031,True,3,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,5,5,NY_LUNCH,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41874,EP-41874-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-032,True,3,A,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,5,5,NY_PREMARKET,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38297,EP-38297-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-033,True,3,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,1,1,ASIA,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-37667,EP-37667-ENTRY_ON_IMMEDIATE_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-034,True,3,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,5,5,LONDON,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-37985,EP-37985-ENTRY_ON_IMMEDIATE_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-035,True,3,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,1,1,NY_PREMARKET,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39943,EP-39943-ENTRY_ON_IMMEDIATE_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-036,True,3,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,3,1,NY_PREMARKET,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39942,EP-39942-ENTRY_ON_IMMEDIATE_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-037,True,3,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,3,3,NY_AM,ifvg,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41749,EP-41749-ENTRY_ON_IMMEDIATE_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-038,True,3,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,5,5,NY_LUNCH,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41874,EP-41874-ENTRY_ON_IMMEDIATE_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-039,True,3,A,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,5,5,NY_PREMARKET,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38297,EP-38297-ENTRY_ON_IMMEDIATE_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-040,True,3,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,1,1,LONDON,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38026,EP-38026-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-041,True,3,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,3,3,NY_AM,rb,15,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-40094,EP-40094-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-042,True,3,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,5,5,LONDON,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-37985,EP-37985-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-043,True,3,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,1,1,NY_LUNCH,rb,60,2.0-1000000000.0,3,3,2,1,0,2,1,TWO_OBSERVATIONS_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41871|EP-41875,EP-41871-ENTRY_ON_MINIMAL_WICK_REJECTION|EP-41875-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-044,True,3,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,3,3,NY_AM,ifvg,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41749,EP-41749-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-045,True,3,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,5,5,ASIA,fvg,3,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41153,EP-41153-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-046,True,3,A,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,5,5,NY_PREMARKET,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38297,EP-38297-ENTRY_ON_MINIMAL_WICK_REJECTION
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-047,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,-1,1,1,LONDON,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38000,EP-38000-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-048,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,1,1,ASIA,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39483,EP-39483-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-049,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,1,1,NY_LUNCH,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41875,EP-41875-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-050,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,1,1,NY_LUNCH,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41871,EP-41871-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-051,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,1,1,NY_PREMARKET,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39943,EP-39943-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-052,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,1,1,NY_PREMARKET,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39940,EP-39940-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-053,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,1,1,NY_PREMARKET,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39939,EP-39939-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-054,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,15,15,NY_PREMARKET,rb,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38272,EP-38272-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-055,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,3,1,NY_PREMARKET,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39942,EP-39942-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-056,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,3,3,LONDON,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39581,EP-39581-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-057,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,3,3,LONDON,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39561,EP-39561-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-058,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,30,30,ASIA,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-38894,EP-38894-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-059,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,30,30,ASIA,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-38825,EP-38825-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-060,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,5,1,NY_LUNCH,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41873,EP-41873-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-061,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,5,1,NY_PREMARKET,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38323,EP-38323-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-062,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,5,5,ASIA,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39511,EP-39511-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-063,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,5,5,ASIA,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39475,EP-39475-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-064,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,5,5,LONDON,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39543,EP-39543-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-065,True,3,A,ENTRY_ON_NEW_FVG,NEW_FVG,1,5,5,NY_LUNCH,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41843,EP-41843-ENTRY_ON_NEW_FVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-066,True,3,A,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,5,5,LONDON,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-37985,EP-37985-ENTRY_ON_NEW_IFVG
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-067,True,3,A,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,1,3,3,NY_AM,ifvg,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41749,EP-41749-ENTRY_ON_STRONG_REJECTION
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-068,True,3,A,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,1,5,5,NY_AM,fvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-40017,EP-40017-ENTRY_ON_STRONG_REJECTION
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-069,True,3,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,LONDON,rb,60,1.0-2.0,3,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38070,EP-38070-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-070,True,3,A,ENTRY_ON_TAP,TAP_ONLY,-1,1,1,LONDON,rb,60,2.0-1000000000.0,3,3,2,1,0,2,1,TWO_OBSERVATIONS_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38000|EP-38014,EP-38000-ENTRY_ON_TAP|EP-38014-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-071,True,3,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,NY_AM,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41691,EP-41691-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-072,True,3,A,ENTRY_ON_TAP,TAP_ONLY,-1,3,1,NY_AM,rb,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41672,EP-41672-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-073,True,3,A,ENTRY_ON_TAP,TAP_ONLY,-1,30,1,NY_AM,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41671,EP-41671-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-074,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,ASIA,rb,3,1.0-2.0,4,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-40775,EP-40775-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-075,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,GLOBEX_EVENING,rb,5,2.0-1000000000.0,3,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-40609,EP-40609-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-076,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_AM,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-40125,EP-40125-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-077,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_LUNCH,rb,60,2.0-1000000000.0,4,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41884,EP-41884-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-078,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,1,1,NY_PREMARKET,rb,60,2.0-1000000000.0,2,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39943,EP-39943-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-079,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,15,15,NY_PREMARKET,rb,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38313,EP-38313-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-080,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,3,1,LONDON,rb,60,2.0-1000000000.0,3,3,1,2,0,1,2,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39580,EP-39580-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-081,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,ASIA,fvg,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41161,EP-41161-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-082,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,LONDON,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39581,EP-39581-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-083,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,NY_PREMARKET,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39941,EP-39941-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-084,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,ASIA,rb,1,1.0-2.0,2,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-40744,EP-40744-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-085,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,NY_AM,ifvg,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41762,EP-41762-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-086,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,NY_LUNCH,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41873,EP-41873-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-087,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,NY_PREMARKET,rb,5,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41569,EP-41569-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-088,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_AM,ifvg,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41750,EP-41750-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-089,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_AM,fvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-40037,EP-40037-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-090,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_LUNCH,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41874,EP-41874-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-091,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_PREMARKET,rb,1,1.0-2.0,2,2,2,0,0,2,0,TWO_OBSERVATIONS_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38305|EP-38324,EP-38305-ENTRY_ON_TAP|EP-38324-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-092,True,3,A,ENTRY_ON_TAP,TAP_ONLY,1,60,60,ASIA,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39422,EP-39422-ENTRY_ON_TAP
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-093,True,3,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,LONDON,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38013,EP-38013-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-094,True,3,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,1,ASIA,rb,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-37665,EP-37665-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-095,True,3,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,1,1,LONDON,rb,60,1.0-2.0,2,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,4,2026-07-08,EP-39577,EP-39577-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-096,True,3,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,3,3,NY_PREMARKET,rb,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-38300,EP-38300-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-097,True,3,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,5,5,NY_LUNCH,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,3,2026-07-09,EP-41831,EP-41831-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-12,PREV_3_SESSIONS,PREV_3_SESSIONS-098,True,3,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,ASIA,rb,3,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,5,2026-07-07,EP-37746,EP-37746-ENTRY_ON_FIRST_CLOSE_OUTSIDE
