variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_id,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason
EP-44451-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44451,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,1,1,False,True,2026-07-14 02:17:00-04:00,2026-07-14 02:19:00-04:00,2026-07-14 02:19:00-04:00,29637.25,10.7585,29.8813,29625.0,12.25,29625.0,12.25,False,29718.0,rb,RB2-030421,60,80.75,2.7024,6.5918,
EP-44611-ENTRY_ON_TAP,EP-44611,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,LONDON,1,1,False,True,2026-07-14 04:16:00-04:00,2026-07-14 04:17:00-04:00,2026-07-14 04:17:00-04:00,29610.0,15.3304,29.1577,29616.0,6.0,29625.3304,15.3304,True,29576.0,rb,RB2-015100,1,34.0,1.1661,2.2178,
EP-44611-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44611,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,LONDON,1,1,False,True,2026-07-14 04:16:00-04:00,2026-07-14 04:18:00-04:00,2026-07-14 04:18:00-04:00,29607.25,15.0458,29.1577,29616.0,8.75,29622.2958,15.0458,True,29576.0,rb,RB2-015100,1,31.25,1.0718,2.077,
EP-44611-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-44611,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,LONDON,1,1,False,True,2026-07-14 04:16:00-04:00,2026-07-14 04:18:00-04:00,2026-07-14 04:18:00-04:00,29607.25,15.0458,29.1577,29616.0,8.75,29622.2958,15.0458,True,29576.0,rb,RB2-015100,1,31.25,1.0718,2.077,
EP-44692-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44692,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,LONDON,3,3,False,True,,2026-07-14 05:48:00-04:00,2026-07-14 05:48:00-04:00,29612.75,9.721,26.8001,29578.75,34.0,29578.75,34.0,False,29641.5,rb,RB2-015049,1,28.75,1.0728,0.8456,
EP-44702-ENTRY_ON_TAP,EP-44702,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,LONDON,1,1,False,True,2026-07-14 05:47:00-04:00,2026-07-14 05:48:00-04:00,2026-07-14 05:48:00-04:00,29612.75,9.721,26.8001,29600.0,12.75,29600.0,12.75,False,29641.5,rb,RB2-015049,1,28.75,1.0728,2.2549,
EP-44815-ENTRY_ON_NEW_FVG,EP-44815,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,F,LONDON,1,1,False,True,2026-07-14 07:17:00-04:00,2026-07-14 07:26:00-04:00,2026-07-14 07:26:00-04:00,29664.75,15.6828,27.469,29608.5,56.25,29608.5,56.25,False,29718.0,rb,RB2-030421,60,53.25,1.9385,0.9467,
EP-44818-ENTRY_ON_NEW_FVG,EP-44818,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,A,LONDON,1,1,False,True,2026-07-14 07:22:00-04:00,2026-07-14 07:26:00-04:00,2026-07-14 07:26:00-04:00,29664.75,15.6828,27.469,29627.0,37.75,29627.0,37.75,False,29718.0,rb,RB2-030421,60,53.25,1.9385,1.4106,
EP-44831-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44831,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,B,LONDON,1,1,False,True,2026-07-14 07:29:00-04:00,2026-07-14 07:33:00-04:00,2026-07-14 07:33:00-04:00,29665.5,15.3235,27.5745,29640.5,25.0,29640.5,25.0,False,29718.0,rb,RB2-030421,60,52.5,1.9039,2.1,
EP-44831-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-44831,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,B,LONDON,1,1,False,True,2026-07-14 07:29:00-04:00,2026-07-14 07:33:00-04:00,2026-07-14 07:33:00-04:00,29665.5,15.3235,27.5745,29640.5,25.0,29640.5,25.0,False,29718.0,rb,RB2-030421,60,52.5,1.9039,2.1,
EP-44904-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44904,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,F,NY_PREMARKET,3,1,True,True,2026-07-14 08:24:00-04:00,2026-07-14 08:26:00-04:00,2026-07-14 08:26:00-04:00,29662.5,13.3712,29.2766,29637.75,24.75,29637.75,24.75,False,29718.0,rb,RB2-030421,60,55.5,1.8957,2.2424,
EP-44904-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-44904,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,F,NY_PREMARKET,3,1,True,True,2026-07-14 08:24:00-04:00,2026-07-14 08:26:00-04:00,2026-07-14 08:26:00-04:00,29662.5,13.3712,29.2766,29637.75,24.75,29637.75,24.75,False,29718.0,rb,RB2-030421,60,55.5,1.8957,2.2424,
EP-44904-ENTRY_ON_NEW_FVG,EP-44904,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,F,NY_PREMARKET,3,1,True,True,2026-07-14 08:24:00-04:00,2026-07-14 08:26:00-04:00,2026-07-14 08:26:00-04:00,29662.5,13.3712,29.2766,29637.75,24.75,29637.75,24.75,False,29718.0,rb,RB2-030421,60,55.5,1.8957,2.2424,
EP-44881-ENTRY_ON_NEW_FVG,EP-44881,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,A,NY_PREMARKET,3,3,False,True,,2026-07-14 08:27:00-04:00,2026-07-14 08:27:00-04:00,29665.0,13.2099,29.2766,29582.5,82.5,29582.5,82.5,False,29718.0,rb,RB2-030421,60,53.0,1.8103,0.6424,
EP-44905-ENTRY_ON_IFVG_RETEST,EP-44905,NQU6,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,1,C,NY_PREMARKET,3,3,False,True,,2026-07-14 08:27:00-04:00,2026-07-14 08:27:00-04:00,29665.0,13.2099,29.2766,29637.75,27.25,29637.75,27.25,False,29718.0,rb,RB2-030421,60,53.0,1.8103,1.945,
EP-44908-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44908,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,B,NY_PREMARKET,1,1,False,True,2026-07-14 08:28:00-04:00,2026-07-14 08:31:00-04:00,2026-07-14 08:31:00-04:00,29903.5,23.5129,29.89,29652.75,250.75,29652.75,250.75,False,30074.0,rb,RB2-030371,60,170.5,5.7042,0.68,
EP-44909-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44909,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:28:00-04:00,2026-07-14 08:31:00-04:00,2026-07-14 08:31:00-04:00,29903.5,23.5129,29.89,29661.75,241.75,29661.75,241.75,False,30074.0,rb,RB2-030371,60,170.5,5.7042,0.7053,
EP-44912-ENTRY_ON_TAP,EP-44912,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,NY_PREMARKET,60,1,True,True,2026-07-14 08:30:00-04:00,2026-07-14 08:31:00-04:00,2026-07-14 08:31:00-04:00,29903.5,23.5129,29.89,30041.0,137.5,30041.0,137.5,False,29665.0,rb,RB2-023056,3,238.5,7.9792,1.7345,
EP-44908-ENTRY_ON_NEW_FVG,EP-44908,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,B,NY_PREMARKET,1,1,False,True,2026-07-14 08:28:00-04:00,2026-07-14 08:32:00-04:00,2026-07-14 08:32:00-04:00,29902.25,25.1581,29.89,29652.75,249.5,29652.75,249.5,False,30074.0,rb,RB2-030371,60,171.75,5.7461,0.6884,
EP-44909-ENTRY_ON_NEW_FVG,EP-44909,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:28:00-04:00,2026-07-14 08:32:00-04:00,2026-07-14 08:32:00-04:00,29902.25,25.1581,29.89,29661.75,240.5,29661.75,240.5,False,30074.0,rb,RB2-030371,60,171.75,5.7461,0.7141,
EP-44929-ENTRY_ON_TAP,EP-44929,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PREMARKET,5,1,True,True,2026-07-14 08:31:00-04:00,2026-07-14 08:32:00-04:00,2026-07-14 08:32:00-04:00,29902.25,25.1581,29.89,29928.5,26.25,29928.5,26.25,False,29858.75,fvg,FVG2-003897,1,43.5,1.4553,1.6571,
EP-44931-ENTRY_ON_TAP,EP-44931,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:33:00-04:00,2026-07-14 08:34:00-04:00,2026-07-14 08:34:00-04:00,29891.5,26.0294,29.89,29917.75,26.25,29917.75,26.25,False,29858.75,fvg,FVG2-003897,1,32.75,1.0957,1.2476,
EP-44920-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44920,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PREMARKET,3,3,False,True,,2026-07-14 08:39:00-04:00,2026-07-14 08:39:00-04:00,29836.0,27.8262,38.8425,29905.0,69.0,29905.0,69.0,False,29677.0,fvg,FVG2-005945,3,159.0,4.0934,2.3043,
EP-44924-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44924,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PREMARKET,5,5,False,True,,2026-07-14 08:40:00-04:00,2026-07-14 08:40:00-04:00,29830.0,28.146,41.0679,29928.5,98.5,29928.5,98.5,False,29677.0,fvg,FVG2-005945,3,153.0,3.7255,1.5533,
EP-44924-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-44924,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_PREMARKET,5,5,False,True,,2026-07-14 08:40:00-04:00,2026-07-14 08:40:00-04:00,29830.0,28.146,41.0679,29928.5,98.5,29928.5,98.5,False,29677.0,fvg,FVG2-005945,3,153.0,3.7255,1.5533,
EP-44925-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44925,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PREMARKET,5,5,False,True,,2026-07-14 08:40:00-04:00,2026-07-14 08:40:00-04:00,29830.0,28.146,41.0679,29905.25,75.25,29905.25,75.25,False,29677.0,fvg,FVG2-005945,3,153.0,3.7255,2.0332,
EP-44925-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-44925,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_PREMARKET,5,5,False,True,,2026-07-14 08:40:00-04:00,2026-07-14 08:40:00-04:00,29830.0,28.146,41.0679,29905.25,75.25,29905.25,75.25,False,29677.0,fvg,FVG2-005945,3,153.0,3.7255,2.0332,
EP-44934-ENTRY_ON_TAP,EP-44934,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:39:00-04:00,2026-07-14 08:40:00-04:00,2026-07-14 08:40:00-04:00,29830.0,28.146,41.0679,29848.5,18.5,29858.146,28.146,True,29677.0,fvg,FVG2-005945,3,153.0,3.7255,5.4359,
EP-44934-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44934,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:39:00-04:00,2026-07-14 08:41:00-04:00,2026-07-14 08:41:00-04:00,29824.5,27.7128,41.0679,29848.5,24.0,29852.2128,27.7128,True,29677.0,fvg,FVG2-005945,3,147.5,3.5916,5.3225,
EP-44920-ENTRY_ON_NEW_FVG,EP-44920,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_PREMARKET,3,3,False,True,,2026-07-14 08:42:00-04:00,2026-07-14 08:42:00-04:00,29824.0,27.5685,41.0679,29905.0,81.0,29905.0,81.0,False,29677.0,fvg,FVG2-005945,3,147.0,3.5794,1.8148,
EP-44927-ENTRY_ON_TAP,EP-44927,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,NY_PREMARKET,15,15,False,True,,2026-07-14 08:45:00-04:00,2026-07-14 08:45:00-04:00,29822.75,27.3223,41.2109,29958.0,135.25,29958.0,135.25,False,29677.0,fvg,FVG2-005945,3,145.75,3.5367,1.0776,
EP-44940-ENTRY_ON_TAP,EP-44940,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,NY_PREMARKET,3,3,False,True,,2026-07-14 08:45:00-04:00,2026-07-14 08:45:00-04:00,29822.75,27.3223,41.2109,29850.25,27.5,29850.25,27.5,False,29677.0,fvg,FVG2-005945,3,145.75,3.5367,5.3,
EP-44941-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44941,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:43:00-04:00,2026-07-14 08:45:00-04:00,2026-07-14 08:45:00-04:00,29822.75,27.3223,41.2109,29857.75,35.0,29857.75,35.0,False,29677.0,fvg,FVG2-005945,3,145.75,3.5367,4.1643,
EP-44942-ENTRY_ON_TAP,EP-44942,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,NY_PREMARKET,15,1,True,True,2026-07-14 08:45:00-04:00,2026-07-14 08:46:00-04:00,2026-07-14 08:46:00-04:00,29829.5,27.1943,41.2109,29921.75,92.25,29921.75,92.25,False,29677.0,fvg,FVG2-005945,3,152.5,3.7005,1.6531,
EP-44939-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44939,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,B,NY_PREMARKET,3,1,True,True,2026-07-14 08:42:00-04:00,2026-07-14 08:48:00-04:00,2026-07-14 08:48:00-04:00,29791.0,27.3221,41.2109,29850.25,59.25,29850.25,59.25,False,29677.0,fvg,FVG2-005945,3,114.0,2.7663,1.9241,
EP-44940-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44940,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,B,NY_PREMARKET,3,3,False,True,,2026-07-14 08:48:00-04:00,2026-07-14 08:48:00-04:00,29791.0,27.3221,41.2109,29850.25,59.25,29850.25,59.25,False,29677.0,fvg,FVG2-005945,3,114.0,2.7663,1.9241,
EP-44940-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-44940,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,B,NY_PREMARKET,3,3,False,True,,2026-07-14 08:48:00-04:00,2026-07-14 08:48:00-04:00,29791.0,27.3221,41.2109,29850.25,59.25,29850.25,59.25,False,29677.0,fvg,FVG2-005945,3,114.0,2.7663,1.9241,
EP-44941-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44941,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:43:00-04:00,2026-07-14 08:48:00-04:00,2026-07-14 08:48:00-04:00,29791.0,27.3221,41.2109,29857.75,66.75,29857.75,66.75,False,29677.0,fvg,FVG2-005945,3,114.0,2.7663,1.7079,
EP-44942-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44942,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,F,NY_PREMARKET,15,1,True,True,2026-07-14 08:45:00-04:00,2026-07-14 08:48:00-04:00,2026-07-14 08:48:00-04:00,29791.0,27.3221,41.2109,29921.75,130.75,29921.75,130.75,False,29677.0,fvg,FVG2-005945,3,114.0,2.7663,0.8719,
EP-44942-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-44942,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,F,NY_PREMARKET,15,1,True,True,2026-07-14 08:45:00-04:00,2026-07-14 08:48:00-04:00,2026-07-14 08:48:00-04:00,29791.0,27.3221,41.2109,29921.75,130.75,29921.75,130.75,False,29677.0,fvg,FVG2-005945,3,114.0,2.7663,0.8719,
EP-44942-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44942,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,F,NY_PREMARKET,15,1,True,True,2026-07-14 08:45:00-04:00,2026-07-14 08:48:00-04:00,2026-07-14 08:48:00-04:00,29791.0,27.3221,41.2109,29921.75,130.75,29921.75,130.75,False,29677.0,fvg,FVG2-005945,3,114.0,2.7663,0.8719,
EP-44943-ENTRY_ON_TAP,EP-44943,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PREMARKET,3,3,False,True,,2026-07-14 08:48:00-04:00,2026-07-14 08:48:00-04:00,29791.0,27.3221,41.2109,29849.5,58.5,29849.5,58.5,False,29677.0,fvg,FVG2-005945,3,114.0,2.7663,1.9487,
EP-44944-ENTRY_ON_TAP,EP-44944,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PREMARKET,5,5,False,True,,2026-07-14 08:50:00-04:00,2026-07-14 08:50:00-04:00,29803.75,26.6739,41.6812,29849.5,45.75,29849.5,45.75,False,29677.0,fvg,FVG2-005945,3,126.75,3.0409,2.7705,
EP-44946-ENTRY_ON_TAP,EP-44946,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:49:00-04:00,2026-07-14 08:50:00-04:00,2026-07-14 08:50:00-04:00,29803.75,26.6739,41.6812,29808.25,4.5,29830.4239,26.6739,True,29677.0,fvg,FVG2-005945,3,126.75,3.0409,4.7518,
EP-44946-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44946,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:49:00-04:00,2026-07-14 08:52:00-04:00,2026-07-14 08:52:00-04:00,29786.25,25.914,41.6812,29808.25,22.0,29812.164,25.914,True,29677.0,fvg,FVG2-005945,3,109.25,2.6211,4.2159,
EP-44949-ENTRY_ON_TAP,EP-44949,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PREMARKET,3,1,True,True,2026-07-14 08:51:00-04:00,2026-07-14 08:52:00-04:00,2026-07-14 08:52:00-04:00,29786.25,25.914,41.6812,29810.75,24.5,29812.164,25.914,True,29677.0,fvg,FVG2-005945,3,109.25,2.6211,4.2159,
EP-44946-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-44946,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:49:00-04:00,2026-07-14 08:53:00-04:00,2026-07-14 08:53:00-04:00,29777.75,25.7614,41.6812,29808.25,30.5,29808.25,30.5,False,29677.0,fvg,FVG2-005945,3,100.75,2.4172,3.3033,
EP-44949-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44949,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PREMARKET,3,1,True,True,2026-07-14 08:51:00-04:00,2026-07-14 08:53:00-04:00,2026-07-14 08:53:00-04:00,29777.75,25.7614,41.6812,29810.75,33.0,29810.75,33.0,False,29677.0,fvg,FVG2-005945,3,100.75,2.4172,3.053,
EP-44946-ENTRY_ON_STRONG_REJECTION,EP-44946,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:49:00-04:00,2026-07-14 08:56:00-04:00,2026-07-14 08:56:00-04:00,29765.0,25.1722,41.7154,29808.25,43.25,29808.25,43.25,False,29677.0,fvg,FVG2-005945,3,88.0,2.1095,2.0347,
EP-44949-ENTRY_ON_STRONG_REJECTION,EP-44949,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_PREMARKET,3,1,True,True,2026-07-14 08:51:00-04:00,2026-07-14 08:56:00-04:00,2026-07-14 08:56:00-04:00,29765.0,25.1722,41.7154,29810.75,45.75,29810.75,45.75,False,29677.0,fvg,FVG2-005945,3,88.0,2.1095,1.9235,
EP-44955-ENTRY_ON_TAP,EP-44955,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:55:00-04:00,2026-07-14 08:56:00-04:00,2026-07-14 08:56:00-04:00,29765.0,25.1722,41.7154,29782.5,17.5,29790.1722,25.1722,True,29677.0,fvg,FVG2-005945,3,88.0,2.1095,3.4959,
EP-44946-ENTRY_ON_NEW_FVG,EP-44946,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:49:00-04:00,2026-07-14 08:57:00-04:00,2026-07-14 08:57:00-04:00,29764.0,24.6755,41.7154,29808.25,44.25,29808.25,44.25,False,29677.0,fvg,FVG2-005945,3,87.0,2.0856,1.9661,
EP-44949-ENTRY_ON_NEW_FVG,EP-44949,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_PREMARKET,3,1,True,True,2026-07-14 08:51:00-04:00,2026-07-14 08:57:00-04:00,2026-07-14 08:57:00-04:00,29764.0,24.6755,41.7154,29810.75,46.75,29810.75,46.75,False,29677.0,fvg,FVG2-005945,3,87.0,2.0856,1.861,
EP-44951-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44951,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PREMARKET,3,3,False,True,,2026-07-14 08:57:00-04:00,2026-07-14 08:57:00-04:00,29764.0,24.6755,41.7154,29810.75,46.75,29810.75,46.75,False,29677.0,fvg,FVG2-005945,3,87.0,2.0856,1.861,
EP-44955-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44955,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:55:00-04:00,2026-07-14 08:57:00-04:00,2026-07-14 08:57:00-04:00,29764.0,24.6755,41.7154,29782.5,18.5,29788.6755,24.6755,True,29677.0,fvg,FVG2-005945,3,87.0,2.0856,3.5258,
EP-44955-ENTRY_ON_NEW_FVG,EP-44955,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 08:55:00-04:00,2026-07-14 08:57:00-04:00,2026-07-14 08:57:00-04:00,29764.0,24.6755,41.7154,29782.5,18.5,29788.6755,24.6755,True,29677.0,fvg,FVG2-005945,3,87.0,2.0856,3.5258,
EP-44982-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44982,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 09:17:00-04:00,2026-07-14 09:19:00-04:00,2026-07-14 09:19:00-04:00,29766.75,18.5608,40.343,29785.75,19.0,29785.75,19.0,False,29677.0,fvg,FVG2-005945,3,89.75,2.2247,4.7237,
EP-44971-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44971,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,B,NY_PREMARKET,5,5,False,True,,2026-07-14 09:20:00-04:00,2026-07-14 09:20:00-04:00,29756.5,18.5166,39.9433,29805.0,48.5,29805.0,48.5,False,29677.0,fvg,FVG2-005945,3,79.5,1.9903,1.6392,
EP-44972-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44972,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PREMARKET,5,5,False,True,,2026-07-14 09:20:00-04:00,2026-07-14 09:20:00-04:00,29756.5,18.5166,39.9433,29795.75,39.25,29795.75,39.25,False,29677.0,fvg,FVG2-005945,3,79.5,1.9903,2.0255,
EP-44972-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-44972,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PREMARKET,5,5,False,True,,2026-07-14 09:20:00-04:00,2026-07-14 09:20:00-04:00,29756.5,18.5166,39.9433,29795.75,39.25,29795.75,39.25,False,29677.0,fvg,FVG2-005945,3,79.5,1.9903,2.0255,
EP-44972-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44972,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PREMARKET,5,5,False,True,,2026-07-14 09:20:00-04:00,2026-07-14 09:20:00-04:00,29756.5,18.5166,39.9433,29795.75,39.25,29795.75,39.25,False,29677.0,fvg,FVG2-005945,3,79.5,1.9903,2.0255,
EP-44980-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44980,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PREMARKET,15,1,True,True,2026-07-14 09:15:00-04:00,2026-07-14 09:20:00-04:00,2026-07-14 09:20:00-04:00,29756.5,18.5166,39.9433,29809.0,52.5,29809.0,52.5,False,29677.0,fvg,FVG2-005945,3,79.5,1.9903,1.5143,
EP-44982-ENTRY_ON_DELAYED_DISPLACEMENT,EP-44982,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 09:17:00-04:00,2026-07-14 09:20:00-04:00,2026-07-14 09:20:00-04:00,29756.5,18.5166,39.9433,29785.75,29.25,29785.75,29.25,False,29677.0,fvg,FVG2-005945,3,79.5,1.9903,2.7179,
EP-44983-ENTRY_ON_TAP,EP-44983,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PREMARKET,1,1,False,True,2026-07-14 09:19:00-04:00,2026-07-14 09:20:00-04:00,2026-07-14 09:20:00-04:00,29756.5,18.5166,39.9433,29775.75,19.25,29775.75,19.25,False,29677.0,fvg,FVG2-005945,3,79.5,1.9903,4.1299,
EP-44998-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-44998,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,C,NY_AM,1,1,False,True,2026-07-14 09:31:00-04:00,2026-07-14 09:33:00-04:00,2026-07-14 09:33:00-04:00,29734.75,22.8547,40.4826,29784.5,49.75,29784.5,49.75,False,29677.0,fvg,FVG2-005945,3,57.75,1.4265,1.1608,
