structure_id,timeframe,direction,activation_ts,active,deactivation_seq,deactivation_ts,deactivation_available_seq,deactivation_reason,active_until_seq
IFVG2-001162,1,bearish,2026-06-24 19:28:00-04:00,False,19497,2026-06-24 19:29:00-04:00,19498,DEACTIVATED_OVERSHOOT_LIMIT,19497
IFVG2-001163,1,bullish,2026-06-24 19:38:00-04:00,False,19518,2026-06-24 19:50:00-04:00,19519,DEACTIVATED_CLOSE_THROUGH,19518
IFVG2-001164,1,bearish,2026-06-24 19:50:00-04:00,False,19522,2026-06-24 19:54:00-04:00,19523,DEACTIVATED_CLOSE_THROUGH,19522
IFVG2-001165,1,bullish,2026-06-24 19:54:00-04:00,False,19523,2026-06-24 19:55:00-04:00,19524,DEACTIVATED_OVERSHOOT_LIMIT,19523
IFVG2-001166,1,bullish,2026-06-24 21:00:00-04:00,False,19592,2026-06-24 21:04:00-04:00,19593,DEACTIVATED_CLOSE_THROUGH,19592
IFVG2-001167,1,bearish,2026-06-24 21:25:00-04:00,False,19620,2026-06-24 21:32:00-04:00,19621,DEACTIVATED_OVERSHOOT_LIMIT,19620
IFVG2-001168,1,bullish,2026-06-24 22:01:00-04:00,False,19655,2026-06-24 22:07:00-04:00,19656,DEACTIVATED_CLOSE_THROUGH,19655
IFVG2-001169,1,bullish,2026-06-24 22:19:00-04:00,False,20147,2026-06-25 06:19:00-04:00,20148,EXPIRED_ACTIVE_8H,20147
IFVG2-001170,1,bullish,2026-06-24 22:22:00-04:00,False,20150,2026-06-25 06:22:00-04:00,20151,EXPIRED_ACTIVE_8H,20150
IFVG2-001171,1,bullish,2026-06-25 00:37:00-04:00,False,19809,2026-06-25 00:41:00-04:00,19810,DEACTIVATED_OVERSHOOT_LIMIT,19809
IFVG2-001172,1,bullish,2026-06-25 00:37:00-04:00,False,20285,2026-06-25 08:37:00-04:00,20286,EXPIRED_ACTIVE_8H,20285
IFVG2-001173,1,bearish,2026-06-25 00:41:00-04:00,False,19810,2026-06-25 00:42:00-04:00,19811,DEACTIVATED_CLOSE_THROUGH,19810
IFVG2-001174,1,bullish,2026-06-25 00:44:00-04:00,False,20292,2026-06-25 08:44:00-04:00,20293,EXPIRED_ACTIVE_8H,20292
IFVG2-001175,1,bullish,2026-06-25 01:21:00-04:00,False,20329,2026-06-25 09:21:00-04:00,20330,EXPIRED_ACTIVE_8H,20329
IFVG2-001176,1,bullish,2026-06-25 02:07:00-04:00,False,20339,2026-06-25 09:31:00-04:00,20340,DEACTIVATED_CLOSE_THROUGH,20339
IFVG2-001177,1,bullish,2026-06-25 03:27:00-04:00,False,19976,2026-06-25 03:28:00-04:00,19977,DEACTIVATED_CLOSE_THROUGH,19976
IFVG2-001178,1,bullish,2026-06-25 03:39:00-04:00,False,19999,2026-06-25 03:51:00-04:00,20000,DEACTIVATED_CLOSE_THROUGH,19999
IFVG2-001179,1,bearish,2026-06-25 03:51:00-04:00,False,20001,2026-06-25 03:53:00-04:00,20002,DEACTIVATED_CLOSE_THROUGH,20001
IFVG2-001180,1,bearish,2026-06-25 04:15:00-04:00,False,20188,2026-06-25 07:00:00-04:00,20189,DEACTIVATED_OVERSHOOT_LIMIT,20188
IFVG2-001181,1,bearish,2026-06-25 04:42:00-04:00,False,20165,2026-06-25 06:37:00-04:00,20166,DEACTIVATED_CLOSE_THROUGH,20165
IFVG2-001182,1,bearish,2026-06-25 04:51:00-04:00,False,20073,2026-06-25 05:05:00-04:00,20074,DEACTIVATED_CLOSE_THROUGH,20073
IFVG2-001183,1,bullish,2026-06-25 05:28:00-04:00,False,20127,2026-06-25 05:59:00-04:00,20128,DEACTIVATED_CLOSE_THROUGH,20127
IFVG2-001184,1,bullish,2026-06-25 06:12:00-04:00,False,20141,2026-06-25 06:13:00-04:00,20142,DEACTIVATED_CLOSE_THROUGH,20141
IFVG2-001185,1,bullish,2026-06-25 06:37:00-04:00,False,20168,2026-06-25 06:40:00-04:00,20169,DEACTIVATED_CLOSE_THROUGH,20168
IFVG2-001186,1,bullish,2026-06-25 06:51:00-04:00,False,20186,2026-06-25 06:58:00-04:00,20187,DEACTIVATED_CLOSE_THROUGH,20186
IFVG2-001187,1,bullish,2026-06-25 07:00:00-04:00,False,20194,2026-06-25 07:06:00-04:00,20195,DEACTIVATED_CLOSE_THROUGH,20194
IFVG2-001188,1,bullish,2026-06-25 07:00:00-04:00,False,20194,2026-06-25 07:06:00-04:00,20195,DEACTIVATED_CLOSE_THROUGH,20194
IFVG2-001189,1,bearish,2026-06-25 07:06:00-04:00,False,20278,2026-06-25 08:30:00-04:00,20279,DEACTIVATED_CLOSE_THROUGH,20278
IFVG2-001190,1,bullish,2026-06-25 07:45:00-04:00,False,20235,2026-06-25 07:47:00-04:00,20236,DEACTIVATED_CLOSE_THROUGH,20235
IFVG2-001191,1,bullish,2026-06-25 07:57:00-04:00,False,20271,2026-06-25 08:23:00-04:00,20272,DEACTIVATED_OVERSHOOT_LIMIT,20271
IFVG2-001192,1,bullish,2026-06-25 08:04:00-04:00,False,20262,2026-06-25 08:14:00-04:00,20263,DEACTIVATED_OVERSHOOT_LIMIT,20262
IFVG2-001193,1,bullish,2026-06-25 08:08:00-04:00,False,20258,2026-06-25 08:10:00-04:00,20259,DEACTIVATED_CLOSE_THROUGH,20258
IFVG2-001194,1,bearish,2026-06-25 08:13:00-04:00,False,20262,2026-06-25 08:14:00-04:00,20263,DEACTIVATED_OVERSHOOT_LIMIT,20262
IFVG2-001195,1,bullish,2026-06-25 08:30:00-04:00,False,20280,2026-06-25 08:32:00-04:00,20281,DEACTIVATED_OVERSHOOT_LIMIT,20280
IFVG2-001196,1,bullish,2026-06-25 08:34:00-04:00,False,20283,2026-06-25 08:35:00-04:00,20284,DEACTIVATED_OVERSHOOT_LIMIT,20283
IFVG2-001197,1,bearish,2026-06-25 08:49:00-04:00,False,20298,2026-06-25 08:50:00-04:00,20299,DEACTIVATED_OVERSHOOT_LIMIT,20298
IFVG2-001198,1,bearish,2026-06-25 09:28:00-04:00,False,20338,2026-06-25 09:30:00-04:00,20339,DEACTIVATED_OVERSHOOT_LIMIT,20338
IFVG2-001199,1,bearish,2026-06-25 10:13:00-04:00,False,20388,2026-06-25 10:20:00-04:00,20389,DEACTIVATED_CLOSE_THROUGH,20388
IFVG2-001200,1,bullish,2026-06-25 10:20:00-04:00,False,20390,2026-06-25 10:22:00-04:00,20391,DEACTIVATED_CLOSE_THROUGH,20390
IFVG2-001201,1,bearish,2026-06-25 10:22:00-04:00,False,20400,2026-06-25 10:32:00-04:00,20401,DEACTIVATED_CLOSE_THROUGH,20400
IFVG2-001202,1,bullish,2026-06-25 10:49:00-04:00,False,20418,2026-06-25 10:50:00-04:00,20419,DEACTIVATED_OVERSHOOT_LIMIT,20418
IFVG2-001203,1,bullish,2026-06-25 10:52:00-04:00,False,20425,2026-06-25 10:57:00-04:00,20426,DEACTIVATED_CLOSE_THROUGH,20425
IFVG2-001204,1,bullish,2026-06-25 11:04:00-04:00,False,20434,2026-06-25 11:06:00-04:00,20435,DEACTIVATED_CLOSE_THROUGH,20434
IFVG2-001205,1,bearish,2026-06-25 11:11:00-04:00,False,20452,2026-06-25 11:24:00-04:00,20453,DEACTIVATED_OVERSHOOT_LIMIT,20452
IFVG2-001206,1,bullish,2026-06-25 11:19:00-04:00,False,20448,2026-06-25 11:20:00-04:00,20449,DEACTIVATED_CLOSE_THROUGH,20448
IFVG2-001207,1,bearish,2026-06-25 11:34:00-04:00,False,20463,2026-06-25 11:35:00-04:00,20464,DEACTIVATED_OVERSHOOT_LIMIT,20463
IFVG2-001208,1,bearish,2026-06-25 11:48:00-04:00,False,20494,2026-06-25 12:06:00-04:00,20495,DEACTIVATED_CLOSE_THROUGH,20494
IFVG2-001209,1,bullish,2026-06-25 12:15:00-04:00,False,20509,2026-06-25 12:21:00-04:00,20510,DEACTIVATED_OVERSHOOT_LIMIT,20509
IFVG2-001210,1,bearish,2026-06-25 12:23:00-04:00,False,20563,2026-06-25 13:15:00-04:00,20564,DEACTIVATED_CLOSE_THROUGH,20563
IFVG2-001211,1,bullish,2026-06-25 13:00:00-04:00,False,20550,2026-06-25 13:02:00-04:00,20551,DEACTIVATED_OVERSHOOT_LIMIT,20550
IFVG2-001212,1,bearish,2026-06-25 13:06:00-04:00,False,20555,2026-06-25 13:07:00-04:00,20556,DEACTIVATED_CLOSE_THROUGH,20555
IFVG2-001213,1,bearish,2026-06-25 13:19:00-04:00,False,20573,2026-06-25 13:25:00-04:00,20574,DEACTIVATED_OVERSHOOT_LIMIT,20573
IFVG2-001214,1,bullish,2026-06-25 13:26:00-04:00,False,20576,2026-06-25 13:28:00-04:00,20577,DEACTIVATED_OVERSHOOT_LIMIT,20576
IFVG2-001215,1,bullish,2026-06-25 13:40:00-04:00,False,20589,2026-06-25 13:41:00-04:00,20590,DEACTIVATED_CLOSE_THROUGH,20589
IFVG2-001216,1,bullish,2026-06-25 13:53:00-04:00,False,20603,2026-06-25 13:55:00-04:00,20604,DEACTIVATED_OVERSHOOT_LIMIT,20603
IFVG2-001217,1,bullish,2026-06-25 13:57:00-04:00,False,20610,2026-06-25 14:02:00-04:00,20611,DEACTIVATED_CLOSE_THROUGH,20610
IFVG2-001218,1,bearish,2026-06-25 14:02:00-04:00,False,20614,2026-06-25 14:06:00-04:00,20615,DEACTIVATED_CLOSE_THROUGH,20614
IFVG2-001219,1,bearish,2026-06-25 14:02:00-04:00,False,20615,2026-06-25 14:07:00-04:00,20616,DEACTIVATED_CLOSE_THROUGH,20615
IFVG2-001220,1,bearish,2026-06-25 14:30:00-04:00,False,20729,2026-06-25 16:01:00-04:00,20730,DEACTIVATED_CLOSE_THROUGH,20729
IFVG2-001221,1,bullish,2026-06-25 14:52:00-04:00,False,20661,2026-06-25 14:53:00-04:00,20662,DEACTIVATED_CLOSE_THROUGH,20661
IFVG2-001222,1,bullish,2026-06-25 14:52:00-04:00,False,20662,2026-06-25 14:54:00-04:00,20663,DEACTIVATED_OVERSHOOT_LIMIT,20662
IFVG2-001223,1,bearish,2026-06-25 15:01:00-04:00,False,20728,2026-06-25 16:00:00-04:00,20729,DEACTIVATED_CLOSE_THROUGH,20728
IFVG2-001224,1,bearish,2026-06-25 15:02:00-04:00,False,20727,2026-06-25 15:59:00-04:00,20728,DEACTIVATED_CLOSE_THROUGH,20727
IFVG2-001225,1,bullish,2026-06-25 15:34:00-04:00,False,20703,2026-06-25 15:35:00-04:00,20704,DEACTIVATED_CLOSE_THROUGH,20703
IFVG2-001226,1,bullish,2026-06-25 15:59:00-04:00,False,20788,2026-06-25 18:00:00-04:00,20789,DEACTIVATED_CLOSE_THROUGH,20788
IFVG2-001227,1,bullish,2026-06-25 16:00:00-04:00,False,20788,2026-06-25 18:00:00-04:00,20789,DEACTIVATED_CLOSE_THROUGH,20788
IFVG2-001228,1,bearish,2026-06-25 18:00:00-04:00,False,20867,2026-06-25 19:19:00-04:00,20868,DEACTIVATED_CLOSE_THROUGH,20867
IFVG2-001229,1,bullish,2026-06-25 18:16:00-04:00,False,20807,2026-06-25 18:19:00-04:00,20808,DEACTIVATED_CLOSE_THROUGH,20807
IFVG2-001230,1,bullish,2026-06-25 18:17:00-04:00,False,20807,2026-06-25 18:19:00-04:00,20808,DEACTIVATED_CLOSE_THROUGH,20807
IFVG2-001231,1,bearish,2026-06-25 18:19:00-04:00,False,20840,2026-06-25 18:52:00-04:00,20841,DEACTIVATED_CLOSE_THROUGH,20840
IFVG2-001232,1,bullish,2026-06-25 18:34:00-04:00,False,20964,2026-06-25 20:56:00-04:00,20965,DEACTIVATED_CLOSE_THROUGH,20964
IFVG2-001233,1,bearish,2026-06-25 18:47:00-04:00,False,20838,2026-06-25 18:50:00-04:00,20839,DEACTIVATED_OVERSHOOT_LIMIT,20838
IFVG2-001234,1,bullish,2026-06-25 18:54:00-04:00,False,20964,2026-06-25 20:56:00-04:00,20965,DEACTIVATED_CLOSE_THROUGH,20964
IFVG2-001235,1,bullish,2026-06-25 19:12:00-04:00,False,20898,2026-06-25 19:50:00-04:00,20899,DEACTIVATED_CLOSE_THROUGH,20898
IFVG2-001236,1,bullish,2026-06-25 19:16:00-04:00,False,20895,2026-06-25 19:47:00-04:00,20896,DEACTIVATED_CLOSE_THROUGH,20895
IFVG2-001237,1,bullish,2026-06-25 19:17:00-04:00,False,20890,2026-06-25 19:42:00-04:00,20891,DEACTIVATED_CLOSE_THROUGH,20890
IFVG2-001238,1,bullish,2026-06-25 19:18:00-04:00,False,20887,2026-06-25 19:39:00-04:00,20888,DEACTIVATED_CLOSE_THROUGH,20887
IFVG2-001239,1,bullish,2026-06-25 19:18:00-04:00,False,20889,2026-06-25 19:41:00-04:00,20890,DEACTIVATED_CLOSE_THROUGH,20889
IFVG2-001240,1,bearish,2026-06-25 19:41:00-04:00,False,21369,2026-06-26 03:41:00-04:00,21370,EXPIRED_UNTOUCHED_8H,21369
IFVG2-001241,1,bearish,2026-06-25 19:44:00-04:00,False,21372,2026-06-26 03:44:00-04:00,21373,EXPIRED_ACTIVE_8H,21372
IFVG2-001242,1,bearish,2026-06-25 19:50:00-04:00,False,20906,2026-06-25 19:58:00-04:00,20907,DEACTIVATED_OVERSHOOT_LIMIT,20906
IFVG2-001243,1,bearish,2026-06-25 19:50:00-04:00,False,20908,2026-06-25 20:00:00-04:00,20909,DEACTIVATED_CLOSE_THROUGH,20908
IFVG2-001244,1,bullish,2026-06-25 20:06:00-04:00,False,20916,2026-06-25 20:08:00-04:00,20917,DEACTIVATED_CLOSE_THROUGH,20916
IFVG2-001245,1,bullish,2026-06-25 20:29:00-04:00,False,20939,2026-06-25 20:31:00-04:00,20940,DEACTIVATED_OVERSHOOT_LIMIT,20939
IFVG2-001246,1,bearish,2026-06-25 20:49:00-04:00,False,20959,2026-06-25 20:51:00-04:00,20960,DEACTIVATED_OVERSHOOT_LIMIT,20959
IFVG2-001247,1,bullish,2026-06-25 21:11:00-04:00,False,20996,2026-06-25 21:28:00-04:00,20997,DEACTIVATED_OVERSHOOT_LIMIT,20996
IFVG2-001248,1,bearish,2026-06-25 21:25:00-04:00,False,21473,2026-06-26 05:25:00-04:00,21474,EXPIRED_UNTOUCHED_8H,21473
IFVG2-001249,1,bearish,2026-06-25 21:51:00-04:00,False,21323,2026-06-26 02:55:00-04:00,21324,DEACTIVATED_OVERSHOOT_LIMIT,21323
IFVG2-001250,1,bearish,2026-06-25 22:09:00-04:00,False,21314,2026-06-26 02:46:00-04:00,21315,DEACTIVATED_OVERSHOOT_LIMIT,21314
IFVG2-001251,1,bullish,2026-06-25 22:59:00-04:00,False,21088,2026-06-25 23:00:00-04:00,21089,DEACTIVATED_OVERSHOOT_LIMIT,21088
IFVG2-001252,1,bullish,2026-06-25 23:54:00-04:00,False,21173,2026-06-26 00:25:00-04:00,21174,DEACTIVATED_CLOSE_THROUGH,21173
IFVG2-001253,1,bearish,2026-06-26 00:24:00-04:00,False,21177,2026-06-26 00:29:00-04:00,21178,DEACTIVATED_OVERSHOOT_LIMIT,21177
IFVG2-001254,1,bearish,2026-06-26 00:25:00-04:00,False,21176,2026-06-26 00:28:00-04:00,21177,DEACTIVATED_CLOSE_THROUGH,21176
IFVG2-001255,1,bearish,2026-06-26 01:22:00-04:00,False,21233,2026-06-26 01:25:00-04:00,21234,DEACTIVATED_CLOSE_THROUGH,21233
IFVG2-001256,1,bearish,2026-06-26 01:40:00-04:00,False,21259,2026-06-26 01:51:00-04:00,21260,DEACTIVATED_OVERSHOOT_LIMIT,21259
IFVG2-001257,1,bearish,2026-06-26 01:42:00-04:00,False,21258,2026-06-26 01:50:00-04:00,21259,DEACTIVATED_OVERSHOOT_LIMIT,21258
IFVG2-001258,1,bearish,2026-06-26 02:19:00-04:00,False,21288,2026-06-26 02:20:00-04:00,21289,DEACTIVATED_CLOSE_THROUGH,21288
IFVG2-001259,1,bullish,2026-06-26 02:20:00-04:00,False,21509,2026-06-26 06:01:00-04:00,21510,DEACTIVATED_CLOSE_THROUGH,21509
IFVG2-001260,1,bullish,2026-06-26 02:54:00-04:00,False,21329,2026-06-26 03:01:00-04:00,21330,DEACTIVATED_CLOSE_THROUGH,21329
IFVG2-001261,1,bearish,2026-06-26 03:01:00-04:00,False,21345,2026-06-26 03:17:00-04:00,21346,DEACTIVATED_CLOSE_THROUGH,21345
IFVG2-001262,1,bullish,2026-06-26 03:16:00-04:00,False,21392,2026-06-26 04:04:00-04:00,21393,DEACTIVATED_CLOSE_THROUGH,21392
IFVG2-001263,1,bearish,2026-06-26 03:18:00-04:00,False,21347,2026-06-26 03:19:00-04:00,21348,DEACTIVATED_CLOSE_THROUGH,21347
IFVG2-001264,1,bearish,2026-06-26 04:13:00-04:00,False,21405,2026-06-26 04:17:00-04:00,21406,DEACTIVATED_CLOSE_THROUGH,21405
IFVG2-001265,1,bullish,2026-06-26 04:16:00-04:00,False,21406,2026-06-26 04:18:00-04:00,21407,DEACTIVATED_CLOSE_THROUGH,21406
IFVG2-001266,1,bearish,2026-06-26 04:18:00-04:00,False,21410,2026-06-26 04:22:00-04:00,21411,DEACTIVATED_CLOSE_THROUGH,21410
IFVG2-001267,1,bearish,2026-06-26 04:34:00-04:00,False,21426,2026-06-26 04:38:00-04:00,21427,DEACTIVATED_CLOSE_THROUGH,21426
IFVG2-001268,1,bullish,2026-06-26 04:36:00-04:00,False,21425,2026-06-26 04:37:00-04:00,21426,DEACTIVATED_OVERSHOOT_LIMIT,21425
IFVG2-001269,1,bearish,2026-06-26 05:16:00-04:00,False,21465,2026-06-26 05:17:00-04:00,21466,DEACTIVATED_CLOSE_THROUGH,21465
IFVG2-001270,1,bullish,2026-06-26 06:05:00-04:00,False,21620,2026-06-26 07:52:00-04:00,21621,DEACTIVATED_CLOSE_THROUGH,21620
IFVG2-001271,1,bullish,2026-06-26 06:07:00-04:00,False,21516,2026-06-26 06:08:00-04:00,21517,DEACTIVATED_OVERSHOOT_LIMIT,21516
IFVG2-001272,1,bullish,2026-06-26 06:13:00-04:00,False,21522,2026-06-26 06:14:00-04:00,21523,DEACTIVATED_OVERSHOOT_LIMIT,21522
IFVG2-001273,1,bearish,2026-06-26 06:21:00-04:00,False,21534,2026-06-26 06:26:00-04:00,21535,DEACTIVATED_CLOSE_THROUGH,21534
IFVG2-001274,1,bullish,2026-06-26 06:26:00-04:00,False,21544,2026-06-26 06:36:00-04:00,21545,DEACTIVATED_OVERSHOOT_LIMIT,21544
IFVG2-001275,1,bearish,2026-06-26 06:57:00-04:00,False,21567,2026-06-26 06:59:00-04:00,21568,DEACTIVATED_OVERSHOOT_LIMIT,21567
IFVG2-001276,1,bullish,2026-06-26 07:11:00-04:00,False,21583,2026-06-26 07:15:00-04:00,21584,DEACTIVATED_CLOSE_THROUGH,21583
IFVG2-001277,1,bullish,2026-06-26 07:12:00-04:00,False,21581,2026-06-26 07:13:00-04:00,21582,DEACTIVATED_CLOSE_THROUGH,21581
IFVG2-001278,1,bullish,2026-06-26 07:22:00-04:00,False,21591,2026-06-26 07:23:00-04:00,21592,DEACTIVATED_OVERSHOOT_LIMIT,21591
IFVG2-001279,1,bearish,2026-06-26 07:52:00-04:00,False,21627,2026-06-26 07:59:00-04:00,21628,DEACTIVATED_CLOSE_THROUGH,21627
IFVG2-001280,1,bullish,2026-06-26 07:55:00-04:00,False,21673,2026-06-26 08:45:00-04:00,21674,DEACTIVATED_OVERSHOOT_LIMIT,21673
IFVG2-001281,1,bullish,2026-06-26 07:59:00-04:00,False,21670,2026-06-26 08:42:00-04:00,21671,DEACTIVATED_CLOSE_THROUGH,21670
IFVG2-001282,1,bullish,2026-06-26 08:01:00-04:00,False,21667,2026-06-26 08:39:00-04:00,21668,DEACTIVATED_CLOSE_THROUGH,21667
IFVG2-001283,1,bullish,2026-06-26 08:02:00-04:00,False,21663,2026-06-26 08:35:00-04:00,21664,DEACTIVATED_CLOSE_THROUGH,21663
IFVG2-001284,1,bullish,2026-06-26 08:05:00-04:00,False,21634,2026-06-26 08:06:00-04:00,21635,DEACTIVATED_CLOSE_THROUGH,21634
IFVG2-001285,1,bearish,2026-06-26 08:30:00-04:00,False,21659,2026-06-26 08:31:00-04:00,21660,DEACTIVATED_CLOSE_THROUGH,21659
IFVG2-001286,1,bearish,2026-06-26 08:35:00-04:00,False,21664,2026-06-26 08:36:00-04:00,21665,DEACTIVATED_CLOSE_THROUGH,21664
IFVG2-001287,1,bearish,2026-06-26 08:39:00-04:00,False,21717,2026-06-26 09:29:00-04:00,21718,DEACTIVATED_OVERSHOOT_LIMIT,21717
IFVG2-001288,1,bearish,2026-06-26 08:43:00-04:00,False,21672,2026-06-26 08:44:00-04:00,21673,DEACTIVATED_OVERSHOOT_LIMIT,21672
IFVG2-001289,1,bullish,2026-06-26 08:46:00-04:00,False,21675,2026-06-26 08:47:00-04:00,21676,DEACTIVATED_CLOSE_THROUGH,21675
IFVG2-001290,1,bullish,2026-06-26 09:27:00-04:00,False,21716,2026-06-26 09:28:00-04:00,21717,DEACTIVATED_CLOSE_THROUGH,21716
IFVG2-001291,1,bearish,2026-06-26 09:33:00-04:00,False,21723,2026-06-26 09:35:00-04:00,21724,DEACTIVATED_CLOSE_THROUGH,21723
IFVG2-001292,1,bearish,2026-06-26 09:45:00-04:00,False,21734,2026-06-26 09:46:00-04:00,21735,DEACTIVATED_CLOSE_THROUGH,21734
IFVG2-001293,1,bearish,2026-06-26 09:45:00-04:00,False,21734,2026-06-26 09:46:00-04:00,21735,DEACTIVATED_CLOSE_THROUGH,21734
IFVG2-001294,1,bullish,2026-06-26 09:56:00-04:00,False,22107,2026-06-26 15:59:00-04:00,22108,DEACTIVATED_CLOSE_THROUGH,22107
IFVG2-001295,1,bullish,2026-06-26 09:56:00-04:00,False,22107,2026-06-26 15:59:00-04:00,22108,DEACTIVATED_CLOSE_THROUGH,22107
IFVG2-001296,1,bullish,2026-06-26 10:00:00-04:00,False,21820,2026-06-26 11:12:00-04:00,21821,DEACTIVATED_CLOSE_THROUGH,21820
IFVG2-001297,1,bullish,2026-06-26 10:41:00-04:00,False,21792,2026-06-26 10:44:00-04:00,21793,DEACTIVATED_OVERSHOOT_LIMIT,21792
IFVG2-001298,1,bullish,2026-06-26 11:07:00-04:00,False,21816,2026-06-26 11:08:00-04:00,21817,DEACTIVATED_CLOSE_THROUGH,21816
IFVG2-001299,1,bearish,2026-06-26 11:51:00-04:00,False,21860,2026-06-26 11:52:00-04:00,21861,DEACTIVATED_OVERSHOOT_LIMIT,21860
IFVG2-001300,1,bearish,2026-06-26 11:51:00-04:00,False,21865,2026-06-26 11:57:00-04:00,21866,DEACTIVATED_CLOSE_THROUGH,21865
IFVG2-001301,1,bearish,2026-06-26 12:02:00-04:00,False,21901,2026-06-26 12:33:00-04:00,21902,DEACTIVATED_OVERSHOOT_LIMIT,21901
IFVG2-001302,1,bullish,2026-06-26 12:16:00-04:00,False,21885,2026-06-26 12:17:00-04:00,21886,DEACTIVATED_OVERSHOOT_LIMIT,21885
IFVG2-001303,1,bullish,2026-06-26 13:00:00-04:00,False,21945,2026-06-26 13:17:00-04:00,21946,DEACTIVATED_CLOSE_THROUGH,21945
IFVG2-001304,1,bullish,2026-06-26 13:08:00-04:00,False,21943,2026-06-26 13:15:00-04:00,21944,DEACTIVATED_CLOSE_THROUGH,21943
IFVG2-001305,1,bullish,2026-06-26 14:33:00-04:00,False,22022,2026-06-26 14:34:00-04:00,22023,DEACTIVATED_OVERSHOOT_LIMIT,22022
IFVG2-001306,1,bullish,2026-06-26 14:33:00-04:00,False,22023,2026-06-26 14:35:00-04:00,22024,DEACTIVATED_CLOSE_THROUGH,22023
IFVG2-001307,1,bullish,2026-06-26 15:06:00-04:00,False,22107,2026-06-26 15:59:00-04:00,22108,DEACTIVATED_CLOSE_THROUGH,22107
IFVG2-001308,1,bullish,2026-06-26 15:33:00-04:00,False,22098,2026-06-26 15:50:00-04:00,22099,DEACTIVATED_CLOSE_THROUGH,22098
IFVG2-001309,1,bullish,2026-06-26 15:43:00-04:00,False,22097,2026-06-26 15:49:00-04:00,22098,DEACTIVATED_CLOSE_THROUGH,22097
IFVG2-001310,1,bearish,2026-06-26 15:49:00-04:00,False,22098,2026-06-26 15:50:00-04:00,22099,DEACTIVATED_OVERSHOOT_LIMIT,22098
IFVG2-001311,1,bearish,2026-06-26 15:50:00-04:00,False,22168,2026-06-28 18:00:00-04:00,22169,EXPIRED_ACTIVE_8H,22168
IFVG2-001312,1,bearish,2026-06-26 15:59:00-04:00,False,22168,2026-06-28 18:00:00-04:00,22169,EXPIRED_UNTOUCHED_8H,22168
IFVG2-001313,1,bearish,2026-06-26 16:26:00-04:00,False,22168,2026-06-28 18:00:00-04:00,22169,EXPIRED_ACTIVE_8H,22168
IFVG2-001314,1,bearish,2026-06-26 16:30:00-04:00,False,22168,2026-06-28 18:00:00-04:00,22169,DEACTIVATED_CLOSE_THROUGH,22168
IFVG2-001315,1,bearish,2026-06-26 16:36:00-04:00,False,22145,2026-06-26 16:37:00-04:00,22146,DEACTIVATED_OVERSHOOT_LIMIT,22145
IFVG2-001316,1,bullish,2026-06-28 18:36:00-04:00,False,22205,2026-06-28 18:37:00-04:00,22206,DEACTIVATED_CLOSE_THROUGH,22205
IFVG2-001317,1,bullish,2026-06-28 19:00:00-04:00,False,22288,2026-06-28 20:00:00-04:00,22289,DEACTIVATED_OVERSHOOT_LIMIT,22288
IFVG2-001318,1,bearish,2026-06-28 20:00:00-04:00,False,22632,2026-06-29 01:44:00-04:00,22633,DEACTIVATED_CLOSE_THROUGH,22632
IFVG2-001319,1,bearish,2026-06-28 20:02:00-04:00,False,22291,2026-06-28 20:03:00-04:00,22292,DEACTIVATED_CLOSE_THROUGH,22291
IFVG2-001320,1,bearish,2026-06-28 20:16:00-04:00,False,22305,2026-06-28 20:17:00-04:00,22306,DEACTIVATED_CLOSE_THROUGH,22305
IFVG2-001321,1,bullish,2026-06-28 20:18:00-04:00,False,22307,2026-06-28 20:19:00-04:00,22308,DEACTIVATED_CLOSE_THROUGH,22307
IFVG2-001322,1,bearish,2026-06-28 20:28:00-04:00,False,22332,2026-06-28 20:44:00-04:00,22333,DEACTIVATED_CLOSE_THROUGH,22332
IFVG2-001323,1,bearish,2026-06-28 20:46:00-04:00,False,22338,2026-06-28 20:50:00-04:00,22339,DEACTIVATED_OVERSHOOT_LIMIT,22338
IFVG2-001324,1,bullish,2026-06-28 20:56:00-04:00,False,22350,2026-06-28 21:02:00-04:00,22351,DEACTIVATED_OVERSHOOT_LIMIT,22350
IFVG2-001325,1,bearish,2026-06-28 21:17:00-04:00,False,22366,2026-06-28 21:18:00-04:00,22367,DEACTIVATED_OVERSHOOT_LIMIT,22366
IFVG2-001326,1,bullish,2026-06-28 21:41:00-04:00,False,22392,2026-06-28 21:44:00-04:00,22393,DEACTIVATED_OVERSHOOT_LIMIT,22392
IFVG2-001327,1,bullish,2026-06-28 21:41:00-04:00,False,22393,2026-06-28 21:45:00-04:00,22394,DEACTIVATED_CLOSE_THROUGH,22393
IFVG2-001328,1,bearish,2026-06-28 21:45:00-04:00,False,22454,2026-06-28 22:46:00-04:00,22455,DEACTIVATED_OVERSHOOT_LIMIT,22454
IFVG2-001329,1,bearish,2026-06-28 22:14:00-04:00,False,22424,2026-06-28 22:16:00-04:00,22425,DEACTIVATED_CLOSE_THROUGH,22424
IFVG2-001330,1,bullish,2026-06-28 23:02:00-04:00,False,22483,2026-06-28 23:15:00-04:00,22484,DEACTIVATED_OVERSHOOT_LIMIT,22483
IFVG2-001331,1,bearish,2026-06-28 23:31:00-04:00,False,22517,2026-06-28 23:49:00-04:00,22518,DEACTIVATED_CLOSE_THROUGH,22517
