episode_id,variant_id,entry_variant,direction,entry_ts,exit_ts,exit_type,ep,sl,risk,tp_pts,exit_price,pts,r,context_family,context_tf,trigger_tf,context_id,context_zone_lo,context_zone_hi,contract
EP-11247,EP-11247-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,1,2023-09-20 09:36:00-04:00,2023-09-20 09:36:00-04:00,TARGET,15397.0,15383.325254227484,6.381548027174098,9.572322040761147,15406.572322040762,4.467083619021857,0.6999999999999981,rb,3,3,RB2-037999,15379.0,15381.0,NQZ3
EP-11298,EP-11298-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-09-20 10:02:00-04:00,2023-09-20 10:05:00-04:00,STOP,15415.5,15393.900866177295,10.079595783928848,15.119393675893273,15393.900866177295,-10.079595783928848,-1.0,rb,1,1,RB2-005127,15398.25,15404.0,NQZ3
EP-13687,EP-13687-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-09-22 10:01:00-04:00,2023-09-22 10:05:00-04:00,TARGET,14930.5,14904.636838637898,12.069475302313887,18.104212953470828,14948.60421295347,8.44863271161949,0.6999999999999809,rb,3,1,RB2-038436,14930.0,14934.0,NQZ3
EP-20171,EP-20171-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-09-29 11:02:00-04:00,2023-09-29 11:15:00-04:00,STOP,14994.0,14967.25679452087,12.480162556926865,18.7202438353903,14967.25679452087,-12.480162556926865,-1.0,rb,3,1,RB2-039470,14983.75,14993.25,NQZ3
EP-20191,EP-20191-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-09-29 11:24:00-04:00,2023-09-29 11:27:00-04:00,STOP,15007.25,14983.006697476992,11.313541177403646,16.970311766105468,14983.006697476992,-11.313541177403646,-1.0,rb,3,3,RB2-039476,14965.5,14968.25,NQZ3
EP-22588,EP-22588-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-10-03 09:34:00-04:00,2023-10-03 09:38:00-04:00,STOP,14896.75,14917.424072023583,9.64790027767234,14.47185041650851,14917.424072023583,-9.64790027767234,-1.0,rb,5,1,RB2-051122,14906.5,14910.5,NQZ3
EP-22580,EP-22580-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-10-03 09:40:00-04:00,2023-10-03 09:49:00-04:00,STOP,14904.5,14928.365451225049,11.13721057168975,16.705815857534624,14928.365451225049,-11.13721057168975,-1.0,rb,5,5,RB2-051122,14906.5,14910.5,NQZ3
EP-23933,EP-23933-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2023-10-04 10:21:00-04:00,2023-10-04 10:24:00-04:00,TARGET,14777.25,14812.680487837511,16.534227657505152,24.801341486257726,14752.448658513742,11.573959360253468,0.6999999999999916,rb,3,1,RB2-040086,14786.25,14790.75,NQZ3
EP-26337,EP-26337-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-10-06 09:34:00-04:00,2023-10-06 09:36:00-04:00,STOP,14786.25,14751.448324078681,16.240782096615543,24.361173144923313,14751.448324078681,-16.240782096615543,-1.0,rb,1,1,RB2-012075,14776.0,14785.75,NQZ3
EP-29788,EP-29788-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-10-11 09:49:00-04:00,2023-10-11 09:50:00-04:00,TARGET,15353.0,15377.424514699202,11.39810685962711,17.097160289440666,15335.90283971056,7.978674801738762,0.6999999999999812,rb,3,1,RB2-041033,15341.75,15356.0,NQZ3
EP-29793,EP-29793-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-10-11 09:54:00-04:00,2023-10-11 09:57:00-04:00,TARGET,15342.5,15369.402493821459,12.554497116680748,18.83174567502112,15323.668254324979,8.78814798167649,0.6999999999999973,rb,1,1,RB2-013753,15343.25,15350.0,NQZ3
EP-30889,EP-30889-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-10-12 10:30:00-04:00,2023-10-12 10:45:00-04:00,TARGET,15418.5,15447.700359596362,13.626834478301726,20.44025171745259,15398.059748282547,9.538784134810987,0.6999999999999837,rb,5,5,RB2-051943,15422.25,15429.75,NQZ3
EP-30927,EP-30927-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-10-12 10:48:00-04:00,2023-10-12 11:03:00-04:00,TARGET,15424.5,15454.218063601085,13.868429680506257,20.802644520759387,15403.69735547924,9.707900776354226,0.699999999999989,rb,1,1,RB2-014313,15424.5,15428.25,NQZ3
EP-35718,EP-35718-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-10-18 09:47:00-04:00,2023-10-18 09:51:00-04:00,TARGET,15154.5,15180.683855401647,12.219132520768555,18.328698781152834,15136.171301218847,8.553392764538048,0.7000000000000048,rb,1,1,RB2-016570,15155.5,15167.25,NQZ3
EP-40834,EP-40834-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-10-24 10:14:00-04:00,2023-10-24 10:24:00-04:00,TARGET,14807.25,14772.07262368643,16.41610894633273,24.624163419499098,14831.8741634195,11.491276262433033,0.7000000000000074,rb,3,1,RB2-042814,14792.75,14807.0,NQZ3
EP-42026,EP-42026-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-10-25 09:41:00-04:00,2023-10-25 09:42:00-04:00,TARGET,14651.0,14672.96038129915,10.248177939603313,15.372266909404969,14635.627733090596,7.173724557722318,0.7,rb,1,1,RB2-019430,14656.25,14665.25,NQZ3
EP-43281,EP-43281-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-10-26 09:37:00-04:00,2023-10-26 09:38:00-04:00,TARGET,14433.75,14464.696214417383,14.44156672811247,21.662350092168705,14412.087649907831,10.109096709678981,0.7000000000000175,rb,3,1,RB2-043209,14442.5,14459.0,NQZ3
EP-44631,EP-44631-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-10-27 09:37:00-04:00,2023-10-27 09:40:00-04:00,TARGET,14323.5,14348.716484797325,11.767692905418759,17.65153935812814,14305.848460641871,8.237385033793302,0.7000000000000145,rb,1,1,RB2-020592,14324.75,14334.25,NQZ3
EP-44646,EP-44646-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2023-10-27 10:04:00-04:00,2023-10-27 10:04:00-04:00,TARGET,14315.5,14278.20740595497,17.403210554347012,26.10481583152052,14341.60481583152,12.182247388042832,0.6999999999999956,rb,3,1,RB2-043419,14291.0,14307.0,NQZ3
EP-44651,EP-44651-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-10-27 10:04:00-04:00,2023-10-27 10:04:00-04:00,TARGET,14315.5,14278.20740595497,17.403210554347012,26.10481583152052,14341.60481583152,12.182247388042832,0.6999999999999956,rb,1,1,RB2-020601,14294.0,14301.75,NQZ3
EP-44651,EP-44651-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2023-10-27 10:04:00-04:00,2023-10-27 10:04:00-04:00,TARGET,14315.5,14278.20740595497,17.403210554347012,26.10481583152052,14341.60481583152,12.182247388042832,0.6999999999999956,rb,1,1,RB2-020601,14294.0,14301.75,NQZ3
EP-44651,EP-44651-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2023-10-27 10:04:00-04:00,2023-10-27 10:04:00-04:00,TARGET,14315.5,14278.20740595497,17.403210554347012,26.10481583152052,14341.60481583152,12.182247388042832,0.6999999999999956,rb,1,1,RB2-020601,14294.0,14301.75,NQZ3
EP-45812,EP-45812-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-10-30 09:59:00-04:00,2023-10-30 10:02:00-04:00,STOP,14450.75,14425.714540479958,11.683214442686587,17.52482166402988,14425.714540479958,-11.683214442686587,-1.0,rb,3,1,RB2-043616,14447.75,14458.75,NQZ3
EP-51754,EP-51754-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-11-06 09:59:00-05:00,2023-11-06 10:02:00-05:00,TARGET,15218.75,15241.201879879789,10.477543943901573,15.716315915852359,15203.033684084148,7.334280760731136,0.7000000000000034,rb,1,1,RB2-023951,15227.25,15232.25,NQZ3
EP-52897,EP-52897-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-11-07 09:47:00-05:00,2023-11-07 09:50:00-05:00,TARGET,15252.0,15231.421898507031,9.60311403005215,14.404671045078226,15266.404671045078,6.722179821036495,0.699999999999999,rb,3,1,RB2-044772,15242.25,15247.5,NQZ3
EP-54093,EP-54093-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2023-11-08 09:30:00-05:00,2023-11-08 09:30:00-05:00,STOP,15388.5,15380.963368770783,3.5170945736345884,5.275641860451882,15380.963368770783,-3.5170945736345884,-1.0,rb,3,3,RB2-044962,15378.75,15381.75,NQZ3
EP-54102,EP-54102-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-11-08 09:30:00-05:00,2023-11-08 09:30:00-05:00,STOP,15388.5,15380.963368770783,3.5170945736345884,5.275641860451882,15380.963368770783,-3.5170945736345884,-1.0,rb,5,5,RB2-054230,15378.75,15379.75,NQZ3
EP-54103,EP-54103-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-11-08 09:30:00-05:00,2023-11-08 09:30:00-05:00,STOP,15388.5,15380.963368770783,3.5170945736345884,5.275641860451882,15380.963368770783,-3.5170945736345884,-1.0,rb,5,5,RB2-054231,15381.5,15384.25,NQZ3
EP-54114,EP-54114-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-11-08 09:39:00-05:00,2023-11-08 09:43:00-05:00,TARGET,15401.25,15415.74619757181,6.764892200178474,10.147338300267712,15391.102661699731,4.73542454012506,0.7000000000000189,rb,3,3,RB2-044963,15407.5,15416.25,NQZ3
EP-54126,EP-54126-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-11-08 09:47:00-05:00,2023-11-08 09:58:00-05:00,TARGET,15400.25,15418.563995183722,8.546531085737254,12.81979662860588,15387.430203371394,5.982571760016302,0.7000000000000263,rb,3,1,RB2-044965,15394.5,15405.75,NQZ3
EP-56608,EP-56608-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-11-10 09:30:00-05:00,2023-11-10 09:30:00-05:00,STOP,15327.75,15318.433772411325,4.347572874715018,6.521359312072527,15318.433772411325,-4.347572874715018,-1.0,rb,5,5,RB2-054482,15316.0,15319.25,NQZ3
EP-56609,EP-56609-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-11-10 09:30:00-05:00,2023-11-10 09:30:00-05:00,STOP,15327.75,15318.433772411325,4.347572874715018,6.521359312072527,15318.433772411325,-4.347572874715018,-1.0,rb,1,1,RB2-026160,15323.0,15324.0,NQZ3
EP-56609,EP-56609-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2023-11-10 09:30:00-05:00,2023-11-10 09:30:00-05:00,STOP,15327.75,15318.433772411325,4.347572874715018,6.521359312072527,15318.433772411325,-4.347572874715018,-1.0,rb,1,1,RB2-026160,15323.0,15324.0,NQZ3
EP-61517,EP-61517-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-11-16 09:41:00-05:00,2023-11-16 09:45:00-05:00,TARGET,15842.0,15822.29219280239,9.196976692217985,13.795465038326977,15855.795465038327,6.437883684552501,0.6999999999999904,rb,5,1,RB2-054961,15830.5,15846.75,NQZ3
EP-61558,EP-61558-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-11-16 10:25:00-05:00,2023-11-16 10:34:00-05:00,STOP,15882.25,15859.797079351514,10.478029635960338,15.717044453940506,15859.797079351514,-10.478029635960338,-1.0,rb,5,5,RB2-054963,15863.75,15868.0,NQZ3
EP-61575,EP-61575-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-11-16 10:34:00-05:00,2023-11-16 10:35:00-05:00,TARGET,15871.0,15893.661987114345,10.575593986694324,15.863390980041487,15855.136609019959,7.402915790686083,0.7000000000000053,rb,3,1,RB2-046174,15880.75,15893.75,NQZ3
EP-62763,EP-62763-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2023-11-17 09:30:00-05:00,2023-11-17 09:30:00-05:00,TARGET,15862.75,15874.264875863028,5.373608736079801,8.0604131041197,15854.68958689588,3.761526115256052,0.7000000000000357,rb,3,3,RB2-046361,15887.0,15890.5,NQZ3
EP-62765,EP-62765-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2023-11-17 09:30:00-05:00,2023-11-17 09:30:00-05:00,TARGET,15862.75,15874.264875863028,5.373608736079801,8.0604131041197,15854.68958689588,3.761526115256052,0.7000000000000357,rb,1,1,RB2-028949,15883.5,15884.5,NQZ3
EP-62769,EP-62769-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-11-17 09:30:00-05:00,2023-11-17 09:30:00-05:00,TARGET,15862.75,15874.264875863028,5.373608736079801,8.0604131041197,15854.68958689588,3.761526115256052,0.7000000000000357,rb,1,1,RB2-028951,15875.75,15883.25,NQZ3
EP-62769,EP-62769-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2023-11-17 09:30:00-05:00,2023-11-17 09:30:00-05:00,TARGET,15862.75,15874.264875863028,5.373608736079801,8.0604131041197,15854.68958689588,3.761526115256052,0.7000000000000357,rb,1,1,RB2-028951,15875.75,15883.25,NQZ3
EP-62771,EP-62771-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-11-17 09:36:00-05:00,2023-11-17 09:36:00-05:00,TARGET,15861.0,15876.769129126118,7.358926925521767,11.03839038828265,15849.961609611717,5.151248847865241,0.7000000000000005,rb,1,1,RB2-028954,15866.0,15873.5,NQZ3
EP-64000,EP-64000-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-11-20 09:41:00-05:00,2023-11-20 09:47:00-05:00,TARGET,15963.5,15980.912436565824,8.125803730717864,12.188705596076797,15951.311294403924,5.688062611502352,0.6999999999999812,rb,3,1,RB2-046565,15974.5,15982.5,NQZ3
EP-65195,EP-65195-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-11-21 09:32:00-05:00,2023-11-21 09:33:00-05:00,STOP,15988.0,15999.9996888798,5.599854810573064,8.399782215859597,15999.9996888798,-5.599854810573064,-1.0,rb,5,1,RB2-055348,16014.0,16015.75,NQZ3
EP-65203,EP-65203-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-11-21 09:33:00-05:00,2023-11-21 09:33:00-05:00,TARGET,15995.25,15982.50029815686,5.94986086013252,8.92479129019878,16004.1747912902,4.164902602092988,0.7000000000000376,rb,1,1,RB2-030057,15980.25,15988.0,NQZ3
EP-65203,EP-65203-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-11-21 09:34:00-05:00,2023-11-21 09:34:00-05:00,TARGET,15997.75,15984.6386785908,6.1186166576269985,9.177924986440498,16006.927924986441,4.283031660339075,0.7000000000000288,rb,1,1,RB2-030057,15980.25,15988.0,NQZ3
EP-65204,EP-65204-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-11-21 09:34:00-05:00,2023-11-21 09:34:00-05:00,TARGET,15997.75,15984.6386785908,6.1186166576269985,9.177924986440498,16006.927924986441,4.283031660339075,0.7000000000000288,rb,3,1,RB2-046758,15980.25,15996.0,NQZ3
EP-65213,EP-65213-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2023-11-21 09:59:00-05:00,2023-11-21 10:17:00-05:00,STOP,15994.75,15976.08761147669,8.709114644210766,13.06367196631615,15976.08761147669,-8.709114644210766,-1.0,rb,5,1,RB2-055352,15983.25,15994.0,NQZ3
EP-65245,EP-65245-ENTRY_ON_NEW_FVG,ENTRY_ON_NEW_FVG,1,2023-11-21 10:48:00-05:00,2023-11-21 11:07:00-05:00,STOP,15946.0,15927.378048569344,8.690244000973037,13.035366001459554,15927.378048569344,-8.690244000973037,-1.0,rb,3,3,RB2-046766,15922.0,15927.25,NQZ3
EP-67598,EP-67598-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-11-23 09:57:00-05:00,2023-11-23 10:06:00-05:00,TARGET,16058.0,16064.320830125976,2.949720725455374,4.424581088183061,16053.575418911816,2.064804507818534,0.6999999999999227,rb,1,1,RB2-031115,16060.0,16060.5,NQZ3
EP-69658,EP-69658-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2023-11-27 09:48:00-05:00,2023-11-27 10:00:00-05:00,STOP,15992.0,16011.886337241407,9.280290712656237,13.920436068984355,16011.886337241407,-9.280290712656237,-1.0,rb,3,3,RB2-047438,16000.25,16004.25,NQZ3
EP-69682,EP-69682-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-11-27 10:00:00-05:00,2023-11-27 10:05:00-05:00,TARGET,16008.25,15987.967679883865,9.465082720863158,14.197624081294737,16022.447624081295,6.6255579046041735,0.6999999999999961,rb,5,5,RB2-055816,15990.5,15997.0,NQZ3
EP-69761,EP-69761-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-11-27 11:06:00-05:00,2023-11-27 11:08:00-05:00,TARGET,16011.75,15995.217856074414,7.7150004986069485,11.572500747910423,16023.32250074791,5.40050034902502,0.7000000000000202,rb,1,1,RB2-032016,16008.25,16012.25,NQZ3
EP-73357,EP-73357-ENTRY_ON_NEW_FVG,ENTRY_ON_NEW_FVG,1,2023-11-30 10:14:00-05:00,2023-11-30 10:16:00-05:00,TARGET,15963.0,15934.770943967935,13.173559481630477,19.760339222445715,15982.760339222446,9.221491637141344,0.7000000000000008,rb,1,1,RB2-033659,15930.75,15933.5,NQZ3
EP-77050,EP-77050-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-12-05 09:39:00-05:00,2023-12-05 09:43:00-05:00,TARGET,15814.5,15792.885000041926,10.086999980434673,15.130499970652009,15829.630499970652,7.060899986304403,0.7000000000000131,rb,3,3,RB2-048588,15783.25,15791.25,NQZ3
EP-00219,EP-00219-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-12-07 09:37:00-05:00,2023-12-07 09:38:00-05:00,STOP,16150.25,16166.486786273857,7.577166927799979,11.365750391699969,16166.486786273857,-7.577166927799979,-1.0,rb,3,1,RB2-034849,16153.75,16171.25,NQH4
EP-00222,EP-00222-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-12-07 09:43:00-05:00,2023-12-07 09:46:00-05:00,TARGET,16147.25,16166.211777852559,8.84882966452741,13.273244496791115,16133.976755503209,6.194180765169116,0.699999999999992,rb,1,1,RB2-000085,16155.5,16159.25,NQH4
EP-00248,EP-00248-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-12-07 10:09:00-05:00,2023-12-07 10:11:00-05:00,TARGET,16130.75,16103.25031915021,12.83318439656943,19.249776594854147,16149.999776594854,8.98322907759887,0.7000000000000208,rb,1,1,RB2-000094,16118.25,16121.75,NQH4
EP-00247,EP-00247-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2023-12-07 10:11:00-05:00,2023-12-07 10:12:00-05:00,TARGET,16135.5,16106.068249457645,13.734816919766022,20.602225379649035,16156.10222537965,9.614371843836441,0.7000000000000164,rb,1,1,RB2-000093,16112.75,16117.0,NQH4
EP-04649,EP-04649-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-12-13 09:40:00-05:00,2023-12-13 09:43:00-05:00,TARGET,16640.5,16656.507902661764,7.470354575489188,11.205531863233782,16629.294468136766,5.2292482028419265,0.6999999999999323,rb,3,1,RB2-035577,16651.0,16657.25,NQH4
EP-04649,EP-04649-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-12-13 09:43:00-05:00,2023-12-13 09:43:00-05:00,TARGET,16639.5,16655.555509691218,7.492571189234444,11.238856783851666,16628.261143216147,5.244799832463808,0.6999999999999595,rb,3,1,RB2-035577,16651.0,16657.25,NQH4
EP-04649,EP-04649-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2023-12-13 09:43:00-05:00,2023-12-13 09:43:00-05:00,TARGET,16639.5,16655.555509691218,7.492571189234444,11.238856783851666,16628.261143216147,5.244799832463808,0.6999999999999595,rb,3,1,RB2-035577,16651.0,16657.25,NQH4
EP-04653,EP-04653-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-12-13 09:43:00-05:00,2023-12-13 09:43:00-05:00,TARGET,16639.5,16655.555509691218,7.492571189234444,11.238856783851666,16628.261143216147,5.244799832463808,0.6999999999999595,rb,5,1,RB2-047543,16643.75,16657.25,NQH4
EP-04653,EP-04653-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2023-12-13 09:43:00-05:00,2023-12-13 09:43:00-05:00,TARGET,16639.5,16655.555509691218,7.492571189234444,11.238856783851666,16628.261143216147,5.244799832463808,0.6999999999999595,rb,5,1,RB2-047543,16643.75,16657.25,NQH4
EP-04653,EP-04653-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2023-12-13 09:43:00-05:00,2023-12-13 09:43:00-05:00,TARGET,16639.5,16655.555509691218,7.492571189234444,11.238856783851666,16628.261143216147,5.244799832463808,0.6999999999999595,rb,5,1,RB2-047543,16643.75,16657.25,NQH4
EP-04655,EP-04655-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-12-13 09:43:00-05:00,2023-12-13 09:43:00-05:00,TARGET,16639.5,16655.555509691218,7.492571189234444,11.238856783851666,16628.261143216147,5.244799832463808,0.6999999999999595,rb,1,1,RB2-002102,16644.5,16650.0,NQH4
EP-07103,EP-07103-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2023-12-15 09:47:00-05:00,2023-12-15 09:53:00-05:00,TARGET,16811.75,16783.36327335445,13.247139101255756,19.870708651883636,16831.620708651884,9.2729973708787,0.6999999999999751,rb,5,1,RB2-047788,16809.0,16822.75,NQH4
EP-07110,EP-07110-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-12-15 09:56:00-05:00,2023-12-15 10:16:00-05:00,STOP,16824.25,16852.236602552966,13.060414524716798,19.590621787075197,16852.236602552966,-13.060414524716798,-1.0,rb,5,1,RB2-047790,16829.0,16836.75,NQH4
EP-08365,EP-08365-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-12-18 09:40:00-05:00,2023-12-18 09:48:00-05:00,TARGET,16860.25,16876.07223340372,7.383708921736551,11.075563382604827,16849.174436617395,5.168596245215965,0.7000000000000514,rb,3,1,RB2-036176,16868.5,16878.0,NQH4
EP-09536,EP-09536-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2023-12-19 09:33:00-05:00,2023-12-19 09:33:00-05:00,TARGET,16977.0,16988.699435799448,5.45973670640965,8.189605059614475,16968.810394940385,3.8218156944871278,0.7000000000000682,rb,3,3,RB2-036346,16980.0,16989.25,NQH4
EP-09540,EP-09540-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-12-19 09:33:00-05:00,2023-12-19 09:33:00-05:00,TARGET,16977.0,16988.699435799448,5.45973670640965,8.189605059614475,16968.810394940385,3.8218156944871278,0.7000000000000682,rb,3,1,RB2-036346,16980.0,16989.25,NQH4
EP-09540,EP-09540-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2023-12-19 09:33:00-05:00,2023-12-19 09:33:00-05:00,TARGET,16977.0,16988.699435799448,5.45973670640965,8.189605059614475,16968.810394940385,3.8218156944871278,0.7000000000000682,rb,3,1,RB2-036346,16980.0,16989.25,NQH4
EP-09554,EP-09554-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-12-19 09:51:00-05:00,2023-12-19 09:55:00-05:00,TARGET,16966.75,16945.82881823899,9.763218155138071,14.644827232707108,16981.394827232707,6.834252708597196,0.7000000000000559,rb,1,1,RB2-004344,16953.0,16958.0,NQH4
EP-13115,EP-13115-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2023-12-22 09:33:00-05:00,2023-12-22 09:34:00-05:00,STOP,17014.25,16999.675063488554,6.801637038675115,10.202455558012673,16999.675063488554,-6.801637038675115,-1.0,rb,3,3,RB2-036936,16997.25,17001.25,NQH4
EP-13135,EP-13135-ENTRY_ON_STRONG_REJECTION,ENTRY_ON_STRONG_REJECTION,-1,2023-12-22 10:01:00-05:00,2023-12-22 10:24:00-05:00,TARGET,17020.0,17040.066711635413,9.36446542985871,14.046698144788063,17005.95330185521,6.555125800900775,0.6999999999999656,rb,1,1,RB2-005996,17034.25,17039.75,NQH4
EP-14291,EP-14291-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-12-26 09:33:00-05:00,2023-12-26 09:34:00-05:00,STOP,17017.75,17027.22445836745,4.421413904810321,6.632120857215481,17027.22445836745,-4.421413904810321,-1.0,rb,3,1,RB2-037078,17023.0,17023.5,NQH4
EP-15475,EP-15475-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2023-12-27 09:38:00-05:00,2023-12-27 09:40:00-05:00,TARGET,17110.0,17122.246046162258,5.71482154238623,8.572232313579345,17101.427767686422,4.000375079669874,0.6999999999999148,rb,5,1,RB2-048630,17110.75,17121.75,NQH4
EP-21469,EP-21469-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2024-01-04 09:52:00-05:00,2024-01-04 09:58:00-05:00,TARGET,16475.75,16503.551964401213,12.974250053899839,19.46137508084976,16456.28862491915,9.081975037730228,0.7000000000000263,rb,3,1,RB2-038276,16474.25,16486.0,NQH4
EP-22680,EP-22680-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2024-01-05 09:39:00-05:00,2024-01-05 09:39:00-05:00,TARGET,16480.75,16506.485734664948,12.01000951030969,18.015014265464536,16462.734985734536,8.40700665721728,0.7000000000000415,rb,3,1,RB2-038458,16483.0,16490.0,NQH4
