timeframe,source_seq,source_ts,direction,source_ohlc,proposed_zone_lo,proposed_zone_hi,overlapping_rb_id,overlapping_rb_zone_lo,overlapping_rb_zone_hi,reason
3,540,2026-07-13 22:03:00-04:00,bullish,"(29447.25, 29465.0, 29430.5, 29463.75)",29430.5,29447.25,RB2-000248,29438.0,29452.75,overlapping_active_same_direction_rb_tapped
3,542,2026-07-13 22:09:00-04:00,bearish,"(29471.25, 29489.0, 29467.75, 29479.5)",29479.5,29489.0,RB2-000257,29477.25,29497.5,overlapping_active_same_direction_rb_tapped
3,543,2026-07-13 22:12:00-04:00,bearish,"(29477.25, 29481.75, 29453.0, 29454.75)",29477.25,29481.75,RB2-000257,29477.25,29497.5,overlapping_active_same_direction_rb_tapped
3,546,2026-07-13 22:21:00-04:00,bearish,"(29416.75, 29425.25, 29390.0, 29395.5)",29416.75,29425.25,RB2-000260,29425.0,29435.25,overlapping_active_same_direction_rb_tapped
3,549,2026-07-13 22:30:00-04:00,bullish,"(29382.0, 29403.5, 29373.0, 29401.0)",29373.0,29382.0,RB2-000262,29373.75,29378.75,overlapping_active_same_direction_rb_tapped
3,550,2026-07-13 22:33:00-04:00,bearish,"(29403.25, 29411.25, 29388.75, 29391.5)",29403.25,29411.25,RB2-000261,29396.5,29411.5,overlapping_active_same_direction_rb_tapped
3,551,2026-07-13 22:36:00-04:00,bullish,"(29390.25, 29390.25, 29365.25, 29386.5)",29365.25,29386.5,RB2-000262,29373.75,29378.75,overlapping_active_same_direction_rb_tapped
3,559,2026-07-13 23:00:00-04:00,bearish,"(29387.75, 29395.25, 29384.5, 29389.0)",29389.0,29395.25,RB2-000265,29394.0,29398.75,overlapping_active_same_direction_rb_tapped
3,563,2026-07-13 23:12:00-04:00,bearish,"(29357.25, 29364.25, 29343.0, 29345.0)",29357.25,29364.25,RB2-000267,29361.25,29369.0,overlapping_active_same_direction_rb_tapped
3,570,2026-07-13 23:33:00-04:00,bearish,"(29376.5, 29405.0, 29369.0, 29374.5)",29376.5,29405.0,RB2-000265,29394.0,29398.75,overlapping_active_same_direction_rb_tapped
3,572,2026-07-13 23:39:00-04:00,bullish,"(29362.25, 29380.5, 29343.75, 29366.25)",29343.75,29362.25,RB2-000271,29328.0,29345.0,overlapping_active_same_direction_rb_tapped
3,574,2026-07-13 23:45:00-04:00,bullish,"(29363.0, 29377.5, 29334.25, 29359.25)",29334.25,29359.25,RB2-000271,29328.0,29345.0,overlapping_active_same_direction_rb_tapped
3,579,2026-07-14 00:00:00-04:00,bullish,"(29416.25, 29428.0, 29407.75, 29423.0)",29407.75,29416.25,RB2-000277,29407.5,29416.5,overlapping_active_same_direction_rb_tapped
3,580,2026-07-14 00:03:00-04:00,bullish,"(29425.25, 29435.0, 29412.0, 29426.25)",29412.0,29425.25,RB2-000277,29407.5,29416.5,overlapping_active_same_direction_rb_tapped
3,581,2026-07-14 00:06:00-04:00,bearish,"(29426.25, 29445.0, 29422.5, 29425.5)",29426.25,29445.0,RB2-000263,29444.5,29456.0,overlapping_active_same_direction_rb_tapped
3,586,2026-07-14 00:21:00-04:00,bullish,"(29392.5, 29420.5, 29382.25, 29418.5)",29382.25,29392.5,RB2-000280,29381.0,29391.0,overlapping_active_same_direction_rb_tapped
3,593,2026-07-14 00:42:00-04:00,bearish,"(29481.0, 29488.0, 29468.0, 29473.5)",29481.0,29488.0,RB2-000257,29477.25,29497.5,overlapping_active_same_direction_rb_tapped
3,594,2026-07-14 00:45:00-04:00,bearish,"(29474.5, 29487.25, 29474.25, 29474.25)",29474.5,29487.25,RB2-000257,29477.25,29497.5,overlapping_active_same_direction_rb_tapped
3,596,2026-07-14 00:51:00-04:00,bearish,"(29488.5, 29503.25, 29488.0, 29490.5)",29490.5,29503.25,RB2-000257,29477.25,29497.5,overlapping_active_same_direction_rb_tapped
3,599,2026-07-14 01:00:00-04:00,bearish,"(29507.0, 29516.5, 29502.5, 29508.5)",29508.5,29516.5,RB2-000286,29505.75,29511.0,overlapping_active_same_direction_rb_tapped
3,602,2026-07-14 01:09:00-04:00,bearish,"(29513.5, 29522.75, 29509.5, 29517.5)",29517.5,29522.75,RB2-000254,29518.0,29528.5,overlapping_active_same_direction_rb_tapped
3,603,2026-07-14 01:12:00-04:00,bearish,"(29517.0, 29533.5, 29515.75, 29527.0)",29527.0,29533.5,RB2-000254,29518.0,29528.5,overlapping_active_same_direction_rb_tapped
3,611,2026-07-14 01:36:00-04:00,bullish,"(29623.5, 29626.25, 29598.0, 29603.25)",29598.0,29603.25,RB2-000292,29595.5,29604.5,overlapping_active_same_direction_rb_tapped
3,614,2026-07-14 01:45:00-04:00,bearish,"(29580.0, 29599.0, 29577.75, 29594.0)",29594.0,29599.0,RB2-000294,29589.25,29598.0,overlapping_active_same_direction_rb_tapped
3,615,2026-07-14 01:48:00-04:00,bearish,"(29596.5, 29606.0, 29583.0, 29587.75)",29596.5,29606.0,RB2-000294,29589.25,29598.0,overlapping_active_same_direction_rb_tapped
3,618,2026-07-14 01:57:00-04:00,bearish,"(29594.75, 29602.25, 29589.0, 29591.0)",29594.75,29602.25,RB2-000295,29591.5,29600.5,overlapping_active_same_direction_rb_tapped
3,619,2026-07-14 02:00:00-04:00,bearish,"(29591.5, 29604.25, 29590.5, 29593.0)",29593.0,29604.25,RB2-000295,29591.5,29600.5,overlapping_active_same_direction_rb_tapped
3,623,2026-07-14 02:12:00-04:00,bearish,"(29616.0, 29628.5, 29610.5, 29622.5)",29622.5,29628.5,RB2-000293,29624.75,29631.25,overlapping_active_same_direction_rb_tapped
3,625,2026-07-14 02:18:00-04:00,bullish,"(29629.0, 29636.25, 29621.0, 29632.75)",29621.0,29629.0,RB2-000300,29609.75,29621.5,overlapping_active_same_direction_rb_tapped
3,629,2026-07-14 02:30:00-04:00,bullish,"(29610.5, 29613.75, 29595.0, 29606.25)",29595.0,29606.25,RB2-000298,29596.5,29601.5,overlapping_active_same_direction_rb_tapped
3,636,2026-07-14 02:51:00-04:00,bullish,"(29584.0, 29585.5, 29575.0, 29585.5)",29575.0,29584.0,RB2-000307,29579.75,29585.75,overlapping_active_same_direction_rb_tapped
3,646,2026-07-14 03:21:00-04:00,bullish,"(29593.5, 29602.0, 29584.0, 29601.5)",29584.0,29593.5,RB2-000312,29583.25,29593.25,overlapping_active_same_direction_rb_tapped
3,647,2026-07-14 03:24:00-04:00,bullish,"(29599.0, 29600.0, 29576.75, 29597.5)",29576.75,29597.5,RB2-000312,29583.25,29593.25,overlapping_active_same_direction_rb_tapped
3,649,2026-07-14 03:30:00-04:00,bearish,"(29616.5, 29621.25, 29600.25, 29604.5)",29616.5,29621.25,RB2-000304,29619.0,29623.5,overlapping_active_same_direction_rb_tapped
3,650,2026-07-14 03:33:00-04:00,bullish,"(29606.0, 29607.0, 29586.5, 29591.5)",29586.5,29591.5,RB2-000313,29587.0,29597.5,overlapping_active_same_direction_rb_tapped
3,656,2026-07-14 03:51:00-04:00,bullish,"(29583.75, 29602.25, 29575.0, 29597.0)",29575.0,29583.75,RB2-000317,29557.25,29576.0,overlapping_active_same_direction_rb_tapped
3,657,2026-07-14 03:54:00-04:00,bearish,"(29596.75, 29609.75, 29593.5, 29601.5)",29601.5,29609.75,RB2-000314,29591.5,29608.25,overlapping_active_same_direction_rb_tapped
3,658,2026-07-14 03:57:00-04:00,bearish,"(29601.5, 29607.5, 29582.0, 29585.5)",29601.5,29607.5,RB2-000314,29591.5,29608.25,overlapping_active_same_direction_rb_tapped
3,659,2026-07-14 04:00:00-04:00,bullish,"(29583.5, 29587.5, 29568.25, 29574.5)",29568.25,29574.5,RB2-000317,29557.25,29576.0,overlapping_active_same_direction_rb_tapped
3,660,2026-07-14 04:03:00-04:00,bullish,"(29575.0, 29602.0, 29563.75, 29596.75)",29563.75,29575.0,RB2-000317,29557.25,29576.0,overlapping_active_same_direction_rb_tapped
3,661,2026-07-14 04:06:00-04:00,bullish,"(29593.5, 29601.0, 29561.25, 29571.75)",29561.25,29571.75,RB2-000317,29557.25,29576.0,overlapping_active_same_direction_rb_tapped
3,662,2026-07-14 04:09:00-04:00,bullish,"(29571.25, 29574.5, 29547.75, 29564.0)",29547.75,29564.0,RB2-000310,29545.5,29549.25,overlapping_active_same_direction_rb_tapped
3,667,2026-07-14 04:24:00-04:00,bearish,"(29600.75, 29612.0, 29592.5, 29601.25)",29601.25,29612.0,RB2-000319,29607.25,29614.25,overlapping_active_same_direction_rb_tapped
3,669,2026-07-14 04:30:00-04:00,bearish,"(29614.25, 29632.0, 29614.0, 29618.25)",29618.25,29632.0,RB2-000304,29619.0,29623.5,overlapping_active_same_direction_rb_tapped
3,671,2026-07-14 04:36:00-04:00,bearish,"(29614.5, 29625.75, 29614.5, 29617.5)",29617.5,29625.75,RB2-000321,29617.75,29629.25,overlapping_active_same_direction_rb_tapped
3,672,2026-07-14 04:39:00-04:00,bearish,"(29621.0, 29636.25, 29616.0, 29622.75)",29622.75,29636.25,RB2-000321,29617.75,29629.25,overlapping_active_same_direction_rb_tapped
3,674,2026-07-14 04:45:00-04:00,bullish,"(29618.0, 29621.25, 29609.5, 29613.5)",29609.5,29613.5,RB2-000322,29612.5,29619.25,overlapping_active_same_direction_rb_tapped
3,681,2026-07-14 05:06:00-04:00,bullish,"(29581.0, 29604.25, 29572.5, 29597.75)",29572.5,29581.0,RB2-000326,29557.75,29573.0,overlapping_active_same_direction_rb_tapped
3,684,2026-07-14 05:15:00-04:00,bearish,"(29615.0, 29626.5, 29615.0, 29624.5)",29624.5,29626.5,RB2-000328,29614.25,29625.5,overlapping_active_same_direction_rb_tapped
3,685,2026-07-14 05:18:00-04:00,bearish,"(29623.5, 29629.5, 29602.0, 29605.5)",29623.5,29629.5,RB2-000328,29614.25,29625.5,overlapping_active_same_direction_rb_tapped
3,686,2026-07-14 05:21:00-04:00,bullish,"(29604.5, 29607.0, 29592.0, 29599.0)",29592.0,29599.0,RB2-000327,29584.5,29598.0,overlapping_active_same_direction_rb_tapped
3,688,2026-07-14 05:27:00-04:00,bullish,"(29596.25, 29598.0, 29585.0, 29595.75)",29585.0,29595.75,RB2-000327,29584.5,29598.0,overlapping_active_same_direction_rb_tapped
3,692,2026-07-14 05:39:00-04:00,bullish,"(29595.0, 29595.5, 29584.0, 29591.75)",29584.0,29591.75,RB2-000331,29578.75,29584.25,overlapping_active_same_direction_rb_tapped
3,693,2026-07-14 05:42:00-04:00,bearish,"(29592.75, 29600.0, 29590.25, 29595.25)",29595.25,29600.0,RB2-000329,29598.25,29607.5,overlapping_active_same_direction_rb_tapped
3,694,2026-07-14 05:45:00-04:00,bearish,"(29595.75, 29609.75, 29592.0, 29599.5)",29599.5,29609.75,RB2-000329,29598.25,29607.5,overlapping_active_same_direction_rb_tapped
3,700,2026-07-14 06:03:00-04:00,bullish,"(29603.25, 29610.5, 29594.75, 29607.0)",29594.75,29603.25,RB2-000335,29597.0,29601.0,overlapping_active_same_direction_rb_tapped
3,701,2026-07-14 06:06:00-04:00,bearish,"(29606.0, 29611.75, 29598.0, 29601.25)",29606.0,29611.75,RB2-000334,29604.75,29609.75,overlapping_active_same_direction_rb_tapped
3,703,2026-07-14 06:12:00-04:00,bearish,"(29615.5, 29620.25, 29610.75, 29615.0)",29615.5,29620.25,RB2-000332,29618.25,29623.75,overlapping_active_same_direction_rb_tapped
3,705,2026-07-14 06:18:00-04:00,bullish,"(29607.25, 29608.5, 29592.25, 29600.5)",29592.25,29600.5,RB2-000336,29597.25,29605.0,overlapping_active_same_direction_rb_tapped
3,710,2026-07-14 06:33:00-04:00,bearish,"(29595.75, 29609.0, 29578.75, 29587.5)",29595.75,29609.0,RB2-000337,29600.25,29605.5,overlapping_active_same_direction_rb_tapped
3,712,2026-07-14 06:39:00-04:00,bearish,"(29598.5, 29633.0, 29595.5, 29618.75)",29618.75,29633.0,RB2-000332,29618.25,29623.75,overlapping_active_same_direction_rb_tapped
3,716,2026-07-14 06:51:00-04:00,bullish,"(29609.25, 29620.5, 29601.25, 29619.5)",29601.25,29609.25,RB2-000342,29601.0,29603.25,overlapping_active_same_direction_rb_tapped
3,721,2026-07-14 07:06:00-04:00,bullish,"(29570.75, 29586.0, 29561.0, 29582.75)",29561.0,29570.75,RB2-000326,29557.75,29573.0,overlapping_active_same_direction_rb_tapped
3,723,2026-07-14 07:12:00-04:00,bullish,"(29570.5, 29577.75, 29556.25, 29569.5)",29556.25,29569.5,RB2-000326,29557.75,29573.0,overlapping_active_same_direction_rb_tapped
3,724,2026-07-14 07:15:00-04:00,bullish,"(29568.75, 29608.5, 29555.0, 29608.0)",29555.0,29568.75,RB2-000326,29557.75,29573.0,overlapping_active_same_direction_rb_tapped
3,725,2026-07-14 07:18:00-04:00,bearish,"(29607.25, 29632.0, 29605.5, 29619.0)",29619.0,29632.0,RB2-000343,29606.75,29621.25,overlapping_active_same_direction_rb_tapped
3,729,2026-07-14 07:30:00-04:00,bearish,"(29658.5, 29670.5, 29640.5, 29640.5)",29658.5,29670.5,RB2-000347,29659.5,29669.25,overlapping_active_same_direction_rb_tapped
3,731,2026-07-14 07:36:00-04:00,bullish,"(29665.5, 29668.25, 29630.25, 29639.5)",29630.25,29639.5,RB2-000346,29627.0,29635.0,overlapping_active_same_direction_rb_tapped
3,732,2026-07-14 07:39:00-04:00,bullish,"(29640.0, 29640.5, 29616.75, 29624.75)",29616.75,29624.75,RB2-000345,29610.25,29619.75,overlapping_active_same_direction_rb_tapped
3,734,2026-07-14 07:45:00-04:00,bearish,"(29617.0, 29628.25, 29613.75, 29620.5)",29620.5,29628.25,RB2-000348,29625.75,29633.5,overlapping_active_same_direction_rb_tapped
3,737,2026-07-14 07:54:00-04:00,bearish,"(29643.0, 29658.5, 29638.25, 29653.5)",29653.5,29658.5,RB2-000349,29643.75,29656.5,overlapping_active_same_direction_rb_tapped
3,738,2026-07-14 07:57:00-04:00,bearish,"(29652.5, 29655.25, 29639.0, 29639.5)",29652.5,29655.25,RB2-000349,29643.75,29656.5,overlapping_active_same_direction_rb_tapped
3,746,2026-07-14 08:21:00-04:00,bearish,"(29594.75, 29618.0, 29592.75, 29601.75)",29601.75,29618.0,RB2-000351,29607.75,29627.0,overlapping_active_same_direction_rb_tapped
3,753,2026-07-14 08:42:00-04:00,bullish,"(29836.0, 29840.5, 29805.0, 29825.25)",29805.0,29825.25,RB2-000356,29818.0,29837.25,overlapping_active_same_direction_rb_tapped
3,755,2026-07-14 08:48:00-04:00,bearish,"(29822.75, 29838.75, 29786.25, 29789.0)",29822.75,29838.75,RB2-000357,29824.0,29849.5,overlapping_active_same_direction_rb_tapped
3,759,2026-07-14 09:00:00-04:00,bearish,"(29764.0, 29787.0, 29758.75, 29772.5)",29772.5,29787.0,RB2-000360,29773.5,29788.25,overlapping_active_same_direction_rb_tapped
3,760,2026-07-14 09:03:00-04:00,bearish,"(29773.75, 29795.75, 29771.0, 29782.5)",29782.5,29795.75,RB2-000360,29773.5,29788.25,overlapping_active_same_direction_rb_tapped
3,762,2026-07-14 09:09:00-04:00,bearish,"(29796.25, 29809.0, 29790.75, 29802.5)",29802.5,29809.0,RB2-000358,29797.25,29810.75,overlapping_active_same_direction_rb_tapped
3,764,2026-07-14 09:15:00-04:00,bullish,"(29795.0, 29798.0, 29771.75, 29782.25)",29771.75,29782.25,RB2-000361,29764.5,29781.25,overlapping_active_same_direction_rb_tapped
3,765,2026-07-14 09:18:00-04:00,bullish,"(29782.75, 29786.25, 29768.5, 29772.75)",29768.5,29772.75,RB2-000361,29764.5,29781.25,overlapping_active_same_direction_rb_tapped
3,766,2026-07-14 09:21:00-04:00,bullish,"(29772.75, 29775.75, 29742.5, 29774.5)",29742.5,29772.75,RB2-000361,29764.5,29781.25,overlapping_active_same_direction_rb_tapped
3,769,2026-07-14 09:30:00-04:00,bearish,"(29810.25, 29832.0, 29794.5, 29811.75)",29811.75,29832.0,RB2-000357,29824.0,29849.5,overlapping_active_same_direction_rb_tapped
3,774,2026-07-14 09:45:00-04:00,bullish,"(29764.5, 29781.0, 29701.0, 29754.25)",29701.0,29754.25,RB2-000364,29734.75,29763.75,overlapping_active_same_direction_rb_tapped
3,776,2026-07-14 09:51:00-04:00,bearish,"(29754.75, 29790.5, 29742.75, 29752.0)",29754.75,29790.5,RB2-000365,29753.0,29808.5,overlapping_active_same_direction_rb_tapped
3,778,2026-07-14 09:57:00-04:00,bullish,"(29779.5, 29799.5, 29738.5, 29759.25)",29738.5,29759.25,RB2-000366,29714.0,29750.0,overlapping_active_same_direction_rb_tapped
3,779,2026-07-14 10:00:00-04:00,bearish,"(29758.5, 29795.75, 29754.0, 29781.25)",29781.25,29795.75,RB2-000365,29753.0,29808.5,overlapping_active_same_direction_rb_tapped
3,780,2026-07-14 10:03:00-04:00,bearish,"(29780.25, 29804.75, 29708.75, 29713.0)",29780.25,29804.75,RB2-000365,29753.0,29808.5,overlapping_active_same_direction_rb_tapped
3,783,2026-07-14 10:12:00-04:00,bullish,"(29672.75, 29688.75, 29637.0, 29660.5)",29637.0,29660.5,RB2-000354,29652.5,29665.0,overlapping_active_same_direction_rb_tapped
3,784,2026-07-14 10:15:00-04:00,bearish,"(29660.75, 29690.5, 29642.75, 29665.25)",29665.25,29690.5,RB2-000368,29670.25,29704.25,overlapping_active_same_direction_rb_tapped
3,785,2026-07-14 10:18:00-04:00,bullish,"(29662.75, 29663.75, 29567.5, 29599.25)",29567.5,29599.25,RB2-000326,29557.75,29573.0,overlapping_active_same_direction_rb_tapped
3,787,2026-07-14 10:24:00-04:00,bearish,"(29653.75, 29715.0, 29641.5, 29684.5)",29684.5,29715.0,RB2-000367,29712.5,29733.5,overlapping_active_same_direction_rb_tapped
3,789,2026-07-14 10:30:00-04:00,bullish,"(29696.5, 29699.5, 29638.25, 29684.5)",29638.25,29684.5,RB2-000370,29646.5,29685.0,overlapping_active_same_direction_rb_tapped
3,791,2026-07-14 10:36:00-04:00,bearish,"(29732.75, 29839.75, 29724.0, 29779.75)",29779.75,29839.75,RB2-000357,29824.0,29849.5,overlapping_active_same_direction_rb_tapped
3,794,2026-07-14 10:45:00-04:00,bearish,"(29770.0, 29788.0, 29715.75, 29729.0)",29770.0,29788.0,RB2-000373,29786.0,29801.5,overlapping_active_same_direction_rb_tapped
3,796,2026-07-14 10:51:00-04:00,bullish,"(29698.5, 29713.25, 29659.5, 29686.75)",29659.5,29686.75,RB2-000371,29658.25,29683.75,overlapping_active_same_direction_rb_tapped
3,797,2026-07-14 10:54:00-04:00,bullish,"(29686.5, 29742.0, 29676.0, 29734.5)",29676.0,29686.5,RB2-000371,29658.25,29683.75,overlapping_active_same_direction_rb_tapped
3,799,2026-07-14 11:00:00-04:00,bearish,"(29758.5, 29784.5, 29753.5, 29772.5)",29772.5,29784.5,RB2-000375,29758.25,29775.75,overlapping_active_same_direction_rb_tapped
3,800,2026-07-14 11:03:00-04:00,bearish,"(29773.5, 29794.5, 29763.75, 29767.0)",29773.5,29794.5,RB2-000373,29786.0,29801.5,overlapping_active_same_direction_rb_tapped
3,801,2026-07-14 11:06:00-04:00,bearish,"(29766.5, 29844.0, 29753.75, 29811.0)",29811.0,29844.0,RB2-000357,29824.0,29849.5,overlapping_active_same_direction_rb_tapped
3,804,2026-07-14 11:15:00-04:00,bearish,"(29844.75, 29860.5, 29839.75, 29848.75)",29848.75,29860.5,RB2-000376,29858.0,29865.5,overlapping_active_same_direction_rb_tapped
3,805,2026-07-14 11:18:00-04:00,bearish,"(29847.5, 29867.25, 29844.75, 29857.25)",29857.25,29867.25,RB2-000376,29858.0,29865.5,overlapping_active_same_direction_rb_tapped
3,809,2026-07-14 11:30:00-04:00,bullish,"(29879.0, 29889.0, 29863.25, 29884.5)",29863.25,29879.0,RB2-000379,29859.25,29870.5,overlapping_active_same_direction_rb_tapped
3,810,2026-07-14 11:33:00-04:00,bearish,"(29885.0, 29895.75, 29860.5, 29862.0)",29885.0,29895.75,RB2-000355,29885.75,29908.0,overlapping_active_same_direction_rb_tapped
3,811,2026-07-14 11:36:00-04:00,bullish,"(29860.5, 29860.5, 29825.75, 29842.75)",29825.75,29842.75,RB2-000377,29825.25,29857.0,overlapping_active_same_direction_rb_tapped
3,812,2026-07-14 11:39:00-04:00,bullish,"(29843.25, 29866.0, 29834.0, 29860.25)",29834.0,29843.25,RB2-000377,29825.25,29857.0,overlapping_active_same_direction_rb_tapped
3,813,2026-07-14 11:42:00-04:00,bullish,"(29859.0, 29862.5, 29814.75, 29831.5)",29814.75,29831.5,RB2-000377,29825.25,29857.0,overlapping_active_same_direction_rb_tapped
3,816,2026-07-14 11:51:00-04:00,bearish,"(29845.5, 29852.0, 29813.0, 29816.75)",29845.5,29852.0,RB2-000381,29845.5,29850.0,overlapping_active_same_direction_rb_tapped
3,818,2026-07-14 11:57:00-04:00,bullish,"(29797.25, 29799.0, 29768.0, 29790.25)",29768.0,29790.25,RB2-000382,29775.25,29797.5,overlapping_active_same_direction_rb_tapped
3,822,2026-07-14 12:09:00-04:00,bullish,"(29737.75, 29750.25, 29711.0, 29745.75)",29711.0,29737.75,RB2-000384,29716.25,29737.25,overlapping_active_same_direction_rb_tapped
3,825,2026-07-14 12:18:00-04:00,bullish,"(29739.75, 29744.0, 29704.5, 29727.25)",29704.5,29727.25,RB2-000385,29721.75,29741.5,overlapping_active_same_direction_rb_tapped
3,830,2026-07-14 12:33:00-04:00,bearish,"(29778.5, 29790.75, 29761.0, 29762.5)",29778.5,29790.75,RB2-000388,29779.25,29784.0,overlapping_active_same_direction_rb_tapped
3,833,2026-07-14 12:42:00-04:00,bullish,"(29790.5, 29811.25, 29780.75, 29810.25)",29780.75,29790.5,RB2-000390,29768.0,29786.0,overlapping_active_same_direction_rb_tapped
3,835,2026-07-14 12:48:00-04:00,bearish,"(29809.75, 29830.0, 29791.75, 29799.5)",29809.75,29830.0,RB2-000391,29810.25,29824.25,overlapping_active_same_direction_rb_tapped
3,836,2026-07-14 12:51:00-04:00,bullish,"(29798.5, 29813.75, 29783.5, 29809.25)",29783.5,29798.5,RB2-000390,29768.0,29786.0,overlapping_active_same_direction_rb_tapped
3,839,2026-07-14 13:00:00-04:00,bullish,"(29817.25, 29826.75, 29809.25, 29826.75)",29809.25,29817.25,RB2-000393,29805.25,29811.25,overlapping_active_same_direction_rb_tapped
3,841,2026-07-14 13:06:00-04:00,bullish,"(29835.5, 29837.0, 29814.5, 29826.5)",29814.5,29826.5,RB2-000394,29818.25,29826.75,overlapping_active_same_direction_rb_tapped
3,845,2026-07-14 13:18:00-04:00,bullish,"(29822.25, 29829.5, 29807.0, 29816.0)",29807.0,29816.0,RB2-000393,29805.25,29811.25,overlapping_active_same_direction_rb_tapped
3,853,2026-07-14 13:42:00-04:00,bearish,"(29844.5, 29858.5, 29843.75, 29846.75)",29846.75,29858.5,RB2-000400,29849.5,29861.5,overlapping_active_same_direction_rb_tapped
3,854,2026-07-14 13:45:00-04:00,bearish,"(29846.5, 29855.5, 29837.25, 29846.0)",29846.5,29855.5,RB2-000400,29849.5,29861.5,overlapping_active_same_direction_rb_tapped
3,855,2026-07-14 13:48:00-04:00,bullish,"(29846.0, 29851.25, 29829.0, 29840.0)",29829.0,29840.0,RB2-000401,29818.75,29830.0,overlapping_active_same_direction_rb_tapped
3,857,2026-07-14 13:54:00-04:00,bearish,"(29856.0, 29864.25, 29850.5, 29857.5)",29857.5,29864.25,RB2-000400,29849.5,29861.5,overlapping_active_same_direction_rb_tapped
