id,timeframe,direction,source_seq,source_ts_et,source_open,source_high,source_low,source_close,relevant_wick_length,opposite_wick_length,real_body_length,body_was_zero,total_range,wick_body_ratio,wick_range_ratio,dominant_wick_ratio,atr_at_source_close,zone_lo,zone_hi,mfe_after_1,mfe_after_2,mfe_after_3,mfe_after_1_atr,mfe_after_2_atr,mfe_after_3_atr,activated,activation_candle_number,activation_ts_et,first_tap_ts_et,first_tap_was_activated,n_taps,max_penetration,deactivation_ts_et,deactivation_reason_final
RB2-000057,5,bearish,120,2026-07-13 04:05:00-04:00,29654.25,29678.5,29647.5,29670.0,8.5,6.75,15.75,False,31.0,0.5396825396825397,0.27419354838709675,1.2592592592592593,28.133087493843757,29670.0,29678.5,22.5,,,0.7997700218621073,,,False,,,2026-07-13 04:10:00-04:00,False,1,14.5,2026-07-13 04:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000058,5,bullish,121,2026-07-13 04:10:00-04:00,29668.5,29693.0,29647.5,29681.75,21.0,11.25,13.25,False,45.5,1.5849056603773586,0.46153846153846156,1.8666666666666667,29.37358124428349,29647.5,29668.5,38.5,61.25,,1.3107016022260698,2.0852070944505656,,True,2,2026-07-13 04:20:00-04:00,2026-07-13 08:35:00-04:00,True,4,15.75,2026-07-13 09:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000059,5,bullish,122,2026-07-13 04:15:00-04:00,29681.0,29707.0,29674.75,29703.75,6.25,3.25,22.75,False,32.25,0.27472527472527475,0.1937984496124031,1.9230769230769231,29.57903972683467,29674.75,29681.0,48.75,,,1.6481265264258418,,,True,1,2026-07-13 04:20:00-04:00,2026-07-13 08:35:00-04:00,True,1,16.75,2026-07-13 08:35:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000060,5,bearish,123,2026-07-13 04:20:00-04:00,29705.0,29729.75,29704.25,29717.75,12.0,0.75,12.75,False,25.5,0.9411764705882353,0.47058823529411764,16.0,29.323394032060765,29717.75,29729.75,4.75,,,0.16198670572739918,,,False,,,2026-07-13 04:25:00-04:00,False,1,3.25,2026-07-13 04:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000061,5,bearish,126,2026-07-13 04:35:00-04:00,29728.0,29735.0,29715.5,29717.0,7.0,1.5,11.0,False,19.5,0.6363636363636364,0.358974358974359,4.666666666666667,27.578351562841657,29728.0,29735.0,28.0,28.0,28.0,1.0152891095103183,1.0152891095103183,1.0152891095103183,False,,,2026-07-13 04:45:00-04:00,False,2,4.75,2026-07-13 04:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000062,5,bullish,127,2026-07-13 04:40:00-04:00,29716.0,29721.0,29700.0,29717.0,16.0,4.0,1.0,False,21.0,16.0,0.7619047619047619,4.0,27.108469308352966,29700.0,29716.0,18.0,23.75,38.0,0.6639991286580551,0.8761099614238228,1.4017759382781163,False,,,2026-07-13 04:45:00-04:00,False,3,6.25,2026-07-13 08:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000063,5,bullish,129,2026-07-13 04:50:00-04:00,29727.25,29739.75,29721.75,29738.75,5.5,1.0,11.5,False,18.0,0.4782608695652174,0.3055555555555556,5.5,26.06929241383495,29721.75,29727.25,26.75,26.75,26.75,1.0261114715105883,1.0261114715105883,1.0261114715105883,False,,,2026-07-13 05:05:00-04:00,False,1,1.5,2026-07-13 05:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000064,5,bullish,131,2026-07-13 05:00:00-04:00,29745.0,29751.0,29734.0,29747.5,11.0,3.5,2.5,False,17.0,4.4,0.6470588235294118,3.142857142857143,24.886277642541362,29734.0,29745.0,6.25,,,0.251142420323884,,,False,,,2026-07-13 05:05:00-04:00,False,1,13.75,2026-07-13 05:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000065,5,bullish,133,2026-07-13 05:10:00-04:00,29726.25,29732.75,29719.25,29726.5,7.0,6.25,0.25,False,13.5,28.0,0.5185185185185185,1.12,24.478474089742296,29719.25,29726.25,8.5,30.25,34.5,0.34724386695173637,1.2357796441517677,1.4094015776276358,False,,,2026-07-13 05:15:00-04:00,False,2,2.5,2026-07-13 08:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000066,5,bearish,135,2026-07-13 05:20:00-04:00,29733.75,29756.5,29729.75,29750.25,6.25,4.0,16.5,False,26.75,0.3787878787878788,0.2336448598130841,1.5625,24.128123067175753,29750.25,29756.5,1.75,,,0.07252947090529081,,,False,,,2026-07-13 05:25:00-04:00,False,1,4.25,2026-07-13 05:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000067,5,bullish,137,2026-07-13 05:30:00-04:00,29756.25,29766.25,29753.0,29763.25,3.25,3.0,7.0,False,13.25,0.4642857142857143,0.24528301886792453,1.0833333333333333,22.563279583432156,29753.0,29756.25,11.25,18.5,20.25,0.49859773081306363,0.819916268448149,0.8974759154635145,False,,,2026-07-13 05:35:00-04:00,False,2,1.0,2026-07-13 05:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000068,5,bullish,140,2026-07-13 05:45:00-04:00,29769.25,29776.5,29761.75,29773.75,7.5,2.75,4.5,False,14.75,1.6666666666666667,0.5084745762711864,2.727272727272727,20.964294914285876,29761.75,29769.25,4.5,,,0.2146506724122416,,,False,,,2026-07-13 05:50:00-04:00,False,1,3.0,2026-07-13 05:50:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000069,5,bullish,143,2026-07-13 06:00:00-04:00,29766.25,29772.5,29763.0,29770.75,3.25,1.75,4.5,False,9.5,0.7222222222222222,0.34210526315789475,1.8571428571428572,19.515144288150903,29763.0,29766.25,11.75,,,0.6020964962649187,,,False,,,2026-07-13 06:05:00-04:00,False,1,5.0,2026-07-13 06:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000070,5,bearish,144,2026-07-13 06:05:00-04:00,29772.0,29778.0,29758.0,29762.0,6.0,4.0,10.0,False,20.0,0.6,0.3,1.5,19.549776838997268,29772.0,29778.0,31.0,,,1.585695849896465,,,True,1,2026-07-13 06:10:00-04:00,2026-07-13 07:05:00-04:00,True,1,14.5,2026-07-13 07:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000071,5,bullish,145,2026-07-13 06:10:00-04:00,29761.5,29762.25,29741.0,29747.25,6.25,0.75,14.25,False,21.25,0.43859649122807015,0.29411764705882354,8.333333333333334,19.671221350497465,29741.0,29747.25,0.75,,,0.03812676328717298,,,False,,,2026-07-13 06:15:00-04:00,False,1,2.0,2026-07-13 06:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000072,5,bullish,147,2026-07-13 06:20:00-04:00,29747.0,29765.5,29742.25,29765.5,4.75,0.0,18.5,False,23.25,0.25675675675675674,0.20430107526881722,19.0,19.21906330731669,29742.25,29747.0,18.25,18.25,,0.9495780157533604,0.9495780157533604,,False,,,2026-07-13 06:30:00-04:00,False,1,3.5,2026-07-13 06:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000073,5,bullish,149,2026-07-13 06:30:00-04:00,29751.5,29751.5,29738.75,29741.25,2.5,0.0,10.25,False,12.75,0.24390243902439024,0.19607843137254902,10.0,18.49373315783939,29738.75,29741.25,12.5,,,0.6759046371717178,,,False,,,2026-07-13 06:35:00-04:00,False,1,1.25,2026-07-13 06:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000074,5,bearish,150,2026-07-13 06:35:00-04:00,29741.0,29753.75,29737.5,29739.5,12.75,2.0,1.5,False,16.25,8.5,0.7846153846153846,6.375,18.333466503708003,29741.0,29753.75,1.5,4.5,,0.08181758750843002,0.24545276252529005,,False,,,2026-07-13 06:40:00-04:00,False,2,3.5,2026-07-13 06:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000075,5,bearish,153,2026-07-13 06:50:00-04:00,29738.5,29764.0,29735.75,29755.25,8.75,2.75,16.75,False,28.25,0.5223880597014925,0.30973451327433627,3.1818181818181817,19.073752153296823,29755.25,29764.0,6.5,9.0,9.0,0.3407824505508477,0.47185262383963533,0.47185262383963533,False,,,2026-07-13 06:55:00-04:00,False,3,28.5,2026-07-13 07:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000076,5,bullish,154,2026-07-13 06:55:00-04:00,29755.0,29760.25,29748.75,29755.0,6.25,5.25,0.0,True,11.5,25.0,0.5434782608695652,1.1904761904761905,18.532769856632765,29748.75,29755.0,2.5,,,0.13489618763626232,,,False,,,2026-07-13 07:00:00-04:00,False,1,2.5,2026-07-13 07:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000077,5,bearish,157,2026-07-13 07:10:00-04:00,29775.75,29799.75,29766.5,29768.75,24.0,2.25,7.0,False,33.25,3.4285714285714284,0.7218045112781954,10.666666666666666,20.36032994716552,29775.75,29799.75,24.5,24.5,34.25,1.2033203815250935,1.2033203815250935,1.6821927782544672,True,3,2026-07-13 07:25:00-04:00,2026-07-13 07:15:00-04:00,False,6,0.0,2026-07-13 15:10:00-04:00,EXPIRED_ACTIVE_8H
RB2-000078,5,bullish,158,2026-07-13 07:15:00-04:00,29768.0,29778.0,29751.25,29768.25,16.75,9.75,0.25,False,26.75,67.0,0.6261682242990654,1.7179487179487178,20.816734950939413,29751.25,29768.0,13.25,13.25,,0.6365071194511249,0.6365071194511249,,False,,,2026-07-13 07:20:00-04:00,False,2,9.75,2026-07-13 07:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000079,5,bullish,162,2026-07-13 07:35:00-04:00,29773.0,29790.0,29768.5,29788.5,4.5,1.5,15.5,False,21.5,0.2903225806451613,0.20930232558139536,3.0,21.73539715050449,29768.5,29773.0,20.5,20.5,,0.9431619702207367,0.9431619702207367,,False,,,2026-07-13 07:45:00-04:00,False,1,3.5,2026-07-13 07:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000080,5,bullish,163,2026-07-13 07:40:00-04:00,29792.0,29793.5,29775.5,29785.5,10.0,1.5,6.5,False,18.0,1.5384615384615385,0.5555555555555556,6.666666666666667,21.468583068325596,29775.5,29785.5,3.25,,,0.15138400096814017,,,False,,,2026-07-13 07:45:00-04:00,False,1,10.5,2026-07-13 07:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000081,5,bullish,165,2026-07-13 07:50:00-04:00,29767.75,29768.0,29749.75,29762.75,13.0,0.25,5.0,False,18.25,2.6,0.7123287671232876,52.0,21.390002747688907,29749.75,29762.75,3.25,,,0.1519401394350521,,,False,,,2026-07-13 07:55:00-04:00,False,1,8.25,2026-07-13 07:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000082,5,bearish,166,2026-07-13 07:55:00-04:00,29760.75,29766.0,29741.5,29742.25,5.25,0.75,18.5,False,24.5,0.28378378378378377,0.21428571428571427,7.0,21.61214540856827,29760.75,29766.0,32.0,44.0,,1.4806489311937259,2.0358922803913733,,True,2,2026-07-13 08:05:00-04:00,,,0,0.0,2026-07-13 15:55:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000083,5,bullish,167,2026-07-13 08:00:00-04:00,29743.25,29746.5,29728.75,29741.0,12.25,3.25,2.25,False,17.75,5.444444444444445,0.6901408450704225,3.769230769230769,21.336277879384824,29728.75,29741.0,11.0,,,0.515553840373828,,,False,,,2026-07-13 08:05:00-04:00,False,1,12.0,2026-07-13 08:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000084,5,bullish,171,2026-07-13 08:20:00-04:00,29730.0,29735.75,29705.25,29717.75,12.5,5.75,12.25,False,30.5,1.0204081632653061,0.4098360655737705,2.1739130434782608,25.824166558546175,29705.25,29717.75,-1.25,,,-0.04840427268644334,,,False,,,2026-07-13 08:25:00-04:00,False,1,11.25,2026-07-13 08:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000085,5,bullish,178,2026-07-13 08:55:00-04:00,29712.5,29721.25,29702.5,29712.0,9.5,8.75,0.5,False,18.75,19.0,0.5066666666666667,1.0857142857142856,24.774930269463066,29702.5,29712.0,13.0,36.0,36.0,0.5247239793858658,1.4530817890685515,1.4530817890685515,False,,,2026-07-13 09:00:00-04:00,False,3,5.0,2026-07-13 09:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000086,5,bearish,179,2026-07-13 09:00:00-04:00,29710.75,29725.0,29709.5,29719.0,6.0,1.25,8.25,False,15.5,0.7272727272727273,0.3870967741935484,4.8,24.112435250215704,29719.0,29725.0,8.0,,,0.3317790143128921,,,False,,,2026-07-13 09:05:00-04:00,False,1,23.0,2026-07-13 09:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000087,5,bullish,181,2026-07-13 09:10:00-04:00,29741.25,29746.75,29719.0,29727.5,8.5,5.5,13.75,False,27.75,0.6181818181818182,0.3063063063063063,1.5454545454545454,25.22704876166558,29719.0,29727.5,2.0,,,0.07927998312030665,,,False,,,2026-07-13 09:15:00-04:00,False,1,3.5,2026-07-13 09:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000088,5,bearish,184,2026-07-13 09:25:00-04:00,29698.0,29702.25,29687.5,29690.5,4.25,3.0,7.5,False,14.75,0.5666666666666667,0.288135593220339,1.4166666666666667,23.556605732281078,29698.0,29702.25,14.75,,,0.6261513295944483,,,False,,,2026-07-13 09:30:00-04:00,False,1,19.0,2026-07-13 09:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000089,5,bearish,185,2026-07-13 09:30:00-04:00,29692.25,29721.25,29683.25,29710.75,10.5,9.0,18.5,False,38.0,0.5675675675675675,0.27631578947368424,1.1666666666666667,24.58827675140386,29710.75,29721.25,79.0,,,3.21291324311654,,,True,1,2026-07-13 09:35:00-04:00,2026-07-13 09:35:00-04:00,True,1,16.0,2026-07-13 09:35:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000090,5,bearish,187,2026-07-13 09:40:00-04:00,29646.25,29673.5,29610.75,29621.5,27.25,10.75,24.75,False,62.75,1.101010101010101,0.4342629482071713,2.5348837209302326,32.68070801524108,29646.25,29673.5,94.0,,,2.8763146733590306,,,True,1,2026-07-13 09:45:00-04:00,2026-07-13 10:05:00-04:00,True,5,29.5,2026-07-13 10:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000091,5,bullish,189,2026-07-13 09:50:00-04:00,29596.25,29600.75,29535.75,29582.0,46.25,4.5,14.25,False,65.0,3.245614035087719,0.7115384615384616,10.277777777777779,37.53081456416196,29535.75,29582.0,13.0,,,0.3463820370265466,,,False,,,2026-07-13 09:55:00-04:00,False,1,17.75,2026-07-13 09:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000092,5,bullish,193,2026-07-13 10:10:00-04:00,29585.75,29625.5,29560.75,29620.0,25.0,5.5,34.25,False,64.75,0.7299270072992701,0.3861003861003861,4.545454545454546,49.378386473527435,29560.75,29585.75,70.0,74.0,,1.4176242886658144,1.4986313908752895,,False,,,2026-07-13 10:20:00-04:00,False,1,72.25,2026-07-13 10:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000093,5,bullish,194,2026-07-13 10:15:00-04:00,29620.25,29655.75,29607.25,29650.75,13.0,5.0,30.5,False,48.5,0.4262295081967213,0.26804123711340205,2.6,49.315644582561184,29607.25,29620.25,39.5,,,0.8009628655237702,,,False,,,2026-07-13 10:20:00-04:00,False,1,118.75,2026-07-13 10:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000094,5,bullish,197,2026-07-13 10:30:00-04:00,29666.0,29703.0,29650.0,29701.5,16.0,1.5,35.5,False,53.0,0.4507042253521127,0.3018867924528302,10.666666666666666,61.03069283815121,29650.0,29666.0,58.0,58.0,58.0,0.9503414970859273,0.9503414970859273,0.9503414970859273,False,,,2026-07-13 10:40:00-04:00,False,2,25.75,2026-07-13 10:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000095,5,bearish,198,2026-07-13 10:35:00-04:00,29701.25,29724.0,29683.25,29699.75,22.75,16.5,1.5,False,40.75,15.166666666666666,0.558282208588957,1.378787878787879,59.58207192114041,29701.25,29724.0,46.25,77.0,97.75,0.7762402096592744,1.2923350517570622,1.6405941728474394,True,3,2026-07-13 10:50:00-04:00,2026-07-13 10:40:00-04:00,False,3,28.5,2026-07-13 11:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000096,5,bullish,200,2026-07-13 10:45:00-04:00,29687.5,29688.75,29624.25,29637.75,13.5,1.25,49.75,False,64.5,0.271356783919598,0.20930232558139536,10.8,59.44704160547311,29624.25,29637.75,60.5,,,1.0177125449154385,,,False,,,2026-07-13 10:50:00-04:00,False,1,20.75,2026-07-13 10:50:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000097,5,bullish,202,2026-07-13 10:55:00-04:00,29691.25,29700.5,29628.75,29640.0,11.25,9.25,51.25,False,71.75,0.21951219512195122,0.156794425087108,1.2162162162162162,62.66734709859672,29628.75,29640.0,80.75,112.5,,1.2885498387693548,1.7951932738272744,,True,2,2026-07-13 11:05:00-04:00,2026-07-13 11:00:00-04:00,False,2,11.25,2026-07-13 11:50:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000098,5,bearish,205,2026-07-13 11:10:00-04:00,29711.75,29729.5,29682.5,29693.25,17.75,10.75,18.5,False,47.0,0.9594594594594594,0.3776595744680851,1.6511627906976745,62.310918941551385,29711.75,29729.5,40.75,49.75,49.75,0.6539784790884586,0.798415443795112,0.798415443795112,False,,,2026-07-13 11:15:00-04:00,False,4,0.0,2026-07-13 19:10:00-04:00,EXPIRED_ACTIVE_8H
RB2-000099,5,bullish,207,2026-07-13 11:20:00-04:00,29681.75,29705.75,29662.0,29701.0,19.75,4.75,19.25,False,43.75,1.025974025974026,0.4514285714285714,4.157894736842105,60.03594541388869,29662.0,29681.75,47.75,47.75,47.75,0.7953568428182616,0.7953568428182616,0.7953568428182616,False,,,2026-07-13 11:35:00-04:00,False,3,13.75,2026-07-13 11:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000100,5,bullish,208,2026-07-13 11:25:00-04:00,29700.0,29729.5,29689.5,29720.0,10.5,9.5,20.0,False,40.0,0.525,0.2625,1.105263157894737,58.60480645575378,29689.5,29700.0,22.0,,,0.3753958306578462,,,False,,,2026-07-13 11:30:00-04:00,False,1,6.5,2026-07-13 11:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000101,5,bearish,212,2026-07-13 11:45:00-04:00,29682.75,29689.5,29648.25,29654.25,6.75,6.0,28.5,False,41.25,0.23684210526315788,0.16363636363636364,1.125,53.83216308784839,29682.75,29689.5,65.25,83.0,,1.2121006524207267,1.5418291823895833,,True,2,2026-07-13 11:55:00-04:00,,,0,0.0,2026-07-13 19:45:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000102,5,bullish,214,2026-07-13 11:55:00-04:00,29638.0,29641.75,29599.75,29626.75,27.0,3.75,11.25,False,42.0,2.4,0.6428571428571429,7.2,52.00324266248152,29599.75,29626.75,4.25,4.25,,0.08172567290820545,0.08172567290820545,,False,,,2026-07-13 12:00:00-04:00,False,2,7.75,2026-07-13 12:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000103,5,bearish,216,2026-07-13 12:05:00-04:00,29611.25,29618.75,29592.0,29595.25,7.5,3.25,16.0,False,26.75,0.46875,0.2803738317757009,2.3076923076923075,49.02192862224172,29611.25,29618.75,27.0,,,0.550773924217862,,,False,,,2026-07-13 12:10:00-04:00,False,1,2.5,2026-07-13 12:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000104,5,bullish,217,2026-07-13 12:10:00-04:00,29594.25,29621.25,29584.25,29619.5,10.0,1.75,25.25,False,37.0,0.39603960396039606,0.2702702702702703,5.714285714285714,48.16321943493874,29584.25,29594.25,44.25,44.25,,0.9187508750276773,0.9187508750276773,,False,,,2026-07-13 12:20:00-04:00,False,1,18.0,2026-07-13 12:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000105,5,bearish,218,2026-07-13 12:15:00-04:00,29618.75,29638.5,29597.5,29613.5,19.75,16.0,5.25,False,41.0,3.761904761904762,0.4817073170731707,1.234375,47.65156090387169,29618.75,29638.5,52.5,62.5,83.75,1.1017477497937402,1.311604464040167,1.7575499818138236,True,3,2026-07-13 12:30:00-04:00,,,0,0.0,2026-07-13 20:15:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000106,5,bullish,220,2026-07-13 12:25:00-04:00,29584.25,29585.75,29556.25,29565.5,9.25,1.5,18.75,False,29.5,0.49333333333333335,0.3135593220338983,6.166666666666667,46.494203024256706,29556.25,29565.5,2.75,,,0.05914715859448725,,,False,,,2026-07-13 12:30:00-04:00,False,1,21.25,2026-07-13 12:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000107,5,bullish,223,2026-07-13 12:40:00-04:00,29511.5,29531.5,29460.75,29519.0,50.75,12.5,7.5,False,70.75,6.766666666666667,0.7173144876325088,4.06,47.51093806278862,29460.75,29511.5,39.0,44.75,44.75,0.8208636072068101,0.9418883698078142,0.9418883698078142,False,,,2026-07-13 12:45:00-04:00,False,29,9.75,2026-07-13 15:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000108,5,bearish,225,2026-07-13 12:50:00-04:00,29537.0,29556.25,29511.25,29512.25,19.25,1.0,24.75,False,45.0,0.7777777777777778,0.42777777777777776,19.25,47.72881904393508,29537.0,29556.25,73.25,,,1.5347121815977114,,,True,1,2026-07-13 12:55:00-04:00,2026-07-13 13:00:00-04:00,True,3,15.75,2026-07-13 13:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000109,5,bearish,230,2026-07-13 13:15:00-04:00,29566.25,29580.75,29532.0,29541.0,14.5,9.0,25.25,False,48.75,0.5742574257425742,0.29743589743589743,1.6111111111111112,48.41358866335417,29566.25,29580.75,54.75,56.0,68.0,1.1308808438206537,1.1567000411681574,1.404564335704191,False,,,,,0,0.0,2026-07-13 21:15:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-000110,5,bearish,237,2026-07-13 13:50:00-04:00,29512.75,29526.25,29491.0,29493.25,13.5,2.25,19.5,False,35.25,0.6923076923076923,0.3829787234042553,6.0,42.56997527350468,29512.75,29526.25,44.75,44.75,44.75,1.0512103827284145,1.0512103827284145,1.0512103827284145,False,,,2026-07-13 14:05:00-04:00,False,2,13.25,2026-07-13 14:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000111,5,bearish,239,2026-07-13 14:00:00-04:00,29488.0,29498.25,29476.25,29479.5,10.25,3.25,8.5,False,22.0,1.2058823529411764,0.4659090909090909,3.1538461538461537,40.217223577664754,29488.0,29498.25,12.0,,,0.2983796227709857,,,False,,,2026-07-13 14:05:00-04:00,False,1,22.75,2026-07-13 14:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000112,5,bearish,246,2026-07-13 14:35:00-04:00,29475.0,29497.75,29454.5,29475.25,22.5,20.5,0.25,False,43.25,90.0,0.5202312138728323,1.0975609756097562,40.37637278764492,29475.25,29497.75,4.0,,,0.09906783903144444,,,False,,,2026-07-13 14:40:00-04:00,False,1,11.25,2026-07-13 14:40:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000113,5,bearish,248,2026-07-13 14:45:00-04:00,29497.5,29517.25,29492.25,29500.75,16.5,5.25,3.25,False,25.0,5.076923076923077,0.66,3.142857142857143,39.10386225057139,29500.75,29517.25,12.25,12.25,,0.31326828847503424,0.31326828847503424,,False,,,2026-07-13 14:50:00-04:00,False,2,4.25,2026-07-13 14:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000114,5,bearish,253,2026-07-13 15:10:00-04:00,29518.0,29525.75,29478.25,29479.25,7.75,1.0,38.75,False,47.5,0.2,0.1631578947368421,7.75,38.20537634356483,29518.0,29525.75,67.0,,,1.7536798851946194,,,True,1,2026-07-13 15:15:00-04:00,2026-07-13 21:00:00-04:00,True,1,9.25,2026-07-13 21:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000115,5,bearish,255,2026-07-13 15:20:00-04:00,29463.75,29468.5,29452.5,29455.75,4.75,3.25,8.0,False,16.0,0.59375,0.296875,1.4615384615384615,36.10820715337988,29463.75,29468.5,47.75,61.25,,1.322414037262174,1.6962902572211134,,True,2,2026-07-13 15:30:00-04:00,2026-07-13 15:50:00-04:00,True,2,31.75,2026-07-13 15:55:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000116,5,bullish,256,2026-07-13 15:25:00-04:00,29456.0,29458.5,29416.0,29434.75,18.75,2.5,21.25,False,42.5,0.8823529411764706,0.4411764705882353,7.5,36.56476378528132,29416.0,29434.75,1.75,,,0.04786028457004391,,,False,,,2026-07-13 15:30:00-04:00,False,1,13.5,2026-07-13 15:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000117,5,bearish,258,2026-07-13 15:35:00-04:00,29419.75,29449.5,29412.75,29437.25,12.25,7.0,17.5,False,36.75,0.7,0.3333333333333333,1.75,36.40788305975787,29437.25,29449.5,44.0,44.0,,1.2085294804913773,1.2085294804913773,,False,,,2026-07-13 15:40:00-04:00,False,2,6.25,2026-07-13 15:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000118,5,bullish,259,2026-07-13 15:40:00-04:00,29437.5,29437.5,29393.25,29406.5,13.25,0.0,31.0,False,44.25,0.4274193548387097,0.2994350282485876,53.0,36.96803426977517,29393.25,29406.5,49.25,58.5,,1.3322320478442775,1.5824482192668068,,True,2,2026-07-13 15:50:00-04:00,2026-07-13 15:45:00-04:00,False,2,6.75,2026-07-13 16:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000119,5,bullish,261,2026-07-13 15:50:00-04:00,29450.75,29465.0,29434.25,29459.75,16.5,5.25,9.0,False,30.75,1.8333333333333333,0.5365853658536586,3.142857142857143,37.95202954893879,29434.25,29450.75,49.5,53.5,53.5,1.3042780738819306,1.4096742818723897,1.4096742818723897,False,,,2026-07-13 16:10:00-04:00,False,3,47.75,2026-07-13 16:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000120,5,bearish,263,2026-07-13 16:00:00-04:00,29467.25,29504.25,29461.25,29467.0,37.0,5.75,0.25,False,43.0,148.0,0.8604651162790697,6.434782608695652,38.94588262127885,29467.25,29504.25,16.25,18.0,31.0,0.4172456471976705,0.4621797938189581,0.7959763115770945,False,,,2026-07-13 16:05:00-04:00,False,12,8.25,2026-07-13 20:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000121,5,bullish,264,2026-07-13 16:05:00-04:00,29466.75,29474.0,29451.0,29463.25,12.25,7.25,3.5,False,23.0,3.5,0.532608695652174,1.6896551724137931,37.80689100547322,29451.0,29463.25,7.75,7.75,,0.20498908516116943,0.20498908516116943,,False,,,2026-07-13 16:10:00-04:00,False,2,14.75,2026-07-13 16:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000122,5,bullish,268,2026-07-13 16:25:00-04:00,29420.0,29435.25,29416.5,29432.25,3.5,3.0,12.25,False,18.75,0.2857142857142857,0.18666666666666668,1.1666666666666667,36.896393794442965,29416.5,29420.0,20.5,20.5,20.5,0.5556098548332261,0.5556098548332261,0.5556098548332261,False,,,2026-07-13 16:55:00-04:00,False,2,4.5,2026-07-13 18:55:00-04:00,DEACTIVATED_CLOSE_THROUGH
