id,timeframe,direction,source_seq,source_ts_et,source_open,source_high,source_low,source_close,relevant_wick_length,opposite_wick_length,real_body_length,body_was_zero,total_range,wick_body_ratio,wick_range_ratio,dominant_wick_ratio,atr_at_source_close,zone_lo,zone_hi,mfe_after_1,mfe_after_2,mfe_after_3,mfe_after_1_atr,mfe_after_2_atr,mfe_after_3_atr,confirming_candle_number,confirmed,rejection_reason,activation_ts_et,first_tap_ts_et,max_penetration_after_activation,deactivation_ts_et,deactivation_reason_final
RB2-000468,1,bullish,651,2026-07-13 04:51:00-04:00,29740.0,29745.0,29736.0,29743.0,4.0,2.0,3.0,False,9.0,1.3333333333333333,0.4444444444444444,2.0,9.23733497790268,29736.0,29740.0,9.75,14.0,,1.0554992347169074,1.5155886447217133,,2,True,,2026-07-13 04:53:00-04:00,2026-07-13 04:55:00-04:00,1.75,2026-07-13 04:58:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000469,1,bearish,653,2026-07-13 04:53:00-04:00,29747.75,29754.0,29746.25,29751.75,2.25,1.5,4.0,False,7.75,0.5625,0.2903225806451613,1.5,9.082191894212004,29751.75,29754.0,9.5,13.75,,1.0460030035320285,1.5139517156384623,,2,True,,2026-07-13 04:55:00-04:00,2026-07-13 05:17:00-04:00,2.5,2026-07-13 05:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000473,1,bearish,661,2026-07-13 05:01:00-04:00,29740.75,29747.0,29739.5,29745.25,1.75,1.25,4.5,False,7.5,0.3888888888888889,0.23333333333333334,1.4,9.40765552734653,29745.25,29747.0,7.5,25.0,,0.7972230677663225,2.6574102258877415,,2,True,,2026-07-13 05:03:00-04:00,2026-07-13 05:17:00-04:00,5.0,2026-07-13 05:17:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000474,1,bearish,662,2026-07-13 05:02:00-04:00,29745.5,29750.25,29737.75,29740.75,4.75,3.0,4.75,False,12.5,1.0,0.38,1.5833333333333333,9.628537275393205,29745.5,29750.25,25.25,,,2.6224128627023315,,,1,True,,2026-07-13 05:03:00-04:00,2026-07-13 05:17:00-04:00,1.75,2026-07-13 05:17:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000483,1,bullish,673,2026-07-13 05:13:00-04:00,29724.25,29725.5,29719.0,29722.5,3.5,1.25,1.75,False,6.5,2.0,0.5384615384615384,2.8,8.217818990264037,29719.0,29722.5,12.25,13.0,,1.490663157038752,1.5819282482860226,,2,True,,2026-07-13 05:15:00-04:00,2026-07-13 08:01:00-04:00,2.25,2026-07-13 08:03:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000484,1,bullish,675,2026-07-13 05:15:00-04:00,29733.75,29735.5,29729.75,29733.0,3.25,1.75,0.75,False,5.75,4.333333333333333,0.5652173913043478,1.8571428571428572,8.342150047727666,29729.75,29733.0,9.0,19.0,,1.078858561463004,2.2775902964218977,,2,True,,2026-07-13 05:17:00-04:00,2026-07-13 07:57:00-04:00,1.0,2026-07-13 07:57:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000488,1,bullish,682,2026-07-13 05:22:00-04:00,29751.0,29753.5,29749.25,29752.75,1.75,0.75,1.75,False,4.25,1.0,0.4117647058823529,2.3333333333333335,7.652924103408898,29749.25,29751.0,9.75,9.75,14.25,1.2740228268639155,1.2740228268639155,1.8620333623395688,3,True,,2026-07-13 05:25:00-04:00,2026-07-13 06:05:00-04:00,8.25,2026-07-13 06:07:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000489,1,bullish,683,2026-07-13 05:23:00-04:00,29752.0,29760.75,29750.25,29759.75,1.75,1.0,7.75,False,10.5,0.22580645161290322,0.16666666666666666,1.75,7.85628666745112,29750.25,29752.0,8.5,13.25,,1.0819360799569353,1.6865474187563991,,2,True,,2026-07-13 05:25:00-04:00,2026-07-13 05:51:00-04:00,9.25,2026-07-13 06:07:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-000499,1,bullish,694,2026-07-13 05:34:00-04:00,29762.25,29762.25,29755.75,29760.25,4.5,0.0,2.0,False,6.5,2.25,0.6923076923076923,18.0,7.820029909645856,29755.75,29760.25,5.75,8.25,13.75,0.7352913053321556,1.0549831772157015,1.7583052953595024,3,True,,2026-07-13 05:37:00-04:00,2026-07-13 05:48:00-04:00,2.75,2026-07-13 05:50:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000505,1,bearish,706,2026-07-13 05:46:00-04:00,29769.75,29771.5,29766.25,29766.25,1.75,0.0,3.5,False,5.25,0.5,0.3333333333333333,7.0,6.953150990761024,29769.75,29771.5,3.5,9.75,11.0,0.5033689049253516,1.4022419494349079,1.582016558336819,3,True,,2026-07-13 05:49:00-04:00,2026-07-13 05:55:00-04:00,1.0,2026-07-13 05:57:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-000506,1,bearish,707,2026-07-13 05:47:00-04:00,29767.0,29770.0,29766.25,29767.25,2.75,0.75,0.25,False,3.75,11.0,0.7333333333333333,3.6666666666666665,6.724354491420952,29767.25,29770.0,7.25,8.5,14.25,1.0781704042000873,1.2640618532001022,2.1191625186001715,3,True,,2026-07-13 05:50:00-04:00,2026-07-13 05:53:00-04:00,2.5,2026-07-13 05:57:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
